prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-09-02,30,"('Africa', 'South Africa', 'None')",43.344,49.885,284190.742,7866.258,80957202504.806,62351922.323,r_rv
2020-09-02,30,"('Asia', 'Japan', 'None')",55.258,25.506,42842.258,378.935,1854789509.097,149577.129,r_rv
2020-09-02,30,"('Asia', 'Russia', 'None')",26.128,23.835,285692.677,4580.548,84559853927.774,22029146.742,r_rv
2020-09-02,30,"('Europe', 'Italy', 'None')",15.915,2.116,47355.29,755.419,2437136461.806,587476.968,r_rv
2020-09-02,30,"('Europe', 'Spain', 'None')",50.628,6.025,324033.452,1854.032,113810502990.097,4167477.194,r_rv
2020-09-02,30,"('North America', 'US', 'Alabama')",45.723,29.116,65346.645,700.871,4341314377.548,500649.387,r_rv
2020-09-02,30,"('North America', 'US', 'Alaska')",57.032,43.121,3810.742,20.323,15114625.516,444.194,r_rv
2020-09-02,30,"('North America', 'US', 'Arizona')",33.447,32.013,70819.935,1735.387,5041545749.484,3040089.839,r_rv
2020-09-02,30,"('North America', 'US', 'Arkansas')",49.494,53.088,36677.645,604.645,1394432522.355,397345.032,r_rv
2020-09-02,30,"('North America', 'US', 'California')",45.6,34.111,354224.0,5055.581,126420309071.29,26182140.29,r_rv
2020-09-02,30,"('North America', 'US', 'Colorado')",30.477,7.831,19669.29,157.516,405224045.806,25803.968,r_rv
2020-09-02,30,"('North America', 'US', 'Connecticut')",11.874,2.091,6601.839,93.871,45822736.355,9007.935,r_rv
2020-09-02,30,"('North America', 'US', 'Delaware')",25.514,4.942,4944.806,30.839,25396925.71,1048.903,r_rv
2020-09-02,30,"('North America', 'US', 'District of Columbia')",20.411,4.563,3024.355,28.258,9313068.161,830.774,r_rv
2020-09-02,30,"('North America', 'US', 'Florida')",47.423,42.38,320125.645,5550.581,103022241194.613,31618192.645,r_rv
2020-09-02,30,"('North America', 'US', 'Georgia')",45.568,35.418,136959.968,2311.516,18944615324.548,5487893.194,r_rv
2020-09-02,30,"('North America', 'US', 'Hawaii')",70.159,64.88,7756.516,72.129,61178036.452,5602.645,r_rv
2020-09-02,30,"('North America', 'US', 'Idaho')",50.566,49.384,18857.581,212.71,365067950.355,46220.839,r_rv
2020-09-02,30,"('North America', 'US', 'Illinois')",34.51,7.883,94189.645,683.871,9162936245.839,503731.484,r_rv
2020-09-02,30,"('North America', 'US', 'Indiana')",41.975,12.295,45988.258,430.226,2174168033.613,193960.613,r_rv
2020-09-02,30,"('North America', 'US', 'Iowa')",47.134,26.953,37267.355,340.129,1441161743.484,120207.935,r_rv
2020-09-02,30,"('North America', 'US', 'Kansas')",48.866,29.735,25473.226,175.0,672418825.097,35242.355,r_rv
2020-09-02,30,"('North America', 'US', 'Kentucky')",53.656,31.085,32335.839,339.903,1081613443.903,120139.903,r_rv
2020-09-02,30,"('North America', 'US', 'Louisiana')",38.907,21.202,62004.645,1125.774,3870873454.065,1292841.968,r_rv
2020-09-02,30,"('North America', 'US', 'Maine')",25.037,10.412,1259.871,14.355,1658024.774,214.226,r_rv
2020-09-02,30,"('North America', 'US', 'Maryland')",27.849,9.374,33037.548,363.0,1115261282.0,134852.484,r_rv
2020-09-02,30,"('North America', 'US', 'Massachusetts')",12.265,5.635,15611.097,523.71,256282745.161,288900.677,r_rv
2020-09-02,30,"('North America', 'US', 'Michigan')",30.844,7.035,39378.258,489.871,1606053227.484,249594.645,r_rv
2020-09-02,30,"('North America', 'US', 'Minnesota')",43.152,14.401,38352.097,288.677,1520988683.129,87572.032,r_rv
2020-09-02,30,"('North America', 'US', 'Mississippi')",43.823,31.653,40390.839,879.065,1650390382.968,792198.935,r_rv
2020-09-02,30,"('North America', 'US', 'Missouri')",56.432,26.32,62474.871,491.613,4064907847.839,267564.581,r_rv
2020-09-02,30,"('North America', 'US', 'Montana')",60.329,54.319,6202.484,81.258,41643842.677,7174.097,r_rv
2020-09-02,30,"('North America', 'US', 'Nebraska')",34.107,16.839,13899.258,75.871,205470215.387,6445.935,r_rv
2020-09-02,30,"('North America', 'US', 'Nevada')",46.071,38.394,34647.871,575.774,1210588876.581,338045.065,r_rv
2020-09-02,30,"('North America', 'US', 'New Hampshire')",16.723,0.773,1319.516,3.387,1844131.839,16.548,r_rv
2020-09-02,30,"('North America', 'US', 'New Jersey')",9.92,2.508,19791.516,402.742,408445121.774,164696.742,r_rv
2020-09-02,30,"('North America', 'US', 'New Mexico')",33.037,17.823,9093.645,150.032,84206699.323,23270.419,r_rv
2020-09-02,30,"('North America', 'US', 'New York')",8.73,1.9,39194.29,628.452,1587757198.032,398693.29,r_rv
2020-09-02,30,"('North America', 'US', 'North Carolina')",42.612,33.117,83652.548,1063.226,7127969864.871,1186522.0,r_rv
2020-09-02,30,"('North America', 'US', 'North Dakota')",58.586,33.88,10237.581,67.871,114411244.226,5750.194,r_rv
2020-09-02,30,"('North America', 'US', 'Ohio')",41.612,17.497,59092.645,800.419,3570516674.645,680872.161,r_rv
2020-09-02,30,"('North America', 'US', 'Oklahoma')",56.794,33.522,42543.194,314.839,1888868987.452,103240.323,r_rv
2020-09-02,30,"('North America', 'US', 'Oregon')",45.545,34.132,13898.194,177.548,197450476.323,32275.226,r_rv
2020-09-02,30,"('North America', 'US', 'Pennsylvania')",27.527,7.619,42309.871,605.806,1845143632.581,386472.903,r_rv
2020-09-02,30,"('North America', 'US', 'Rhode Island')",19.225,5.561,4534.323,60.742,21347757.484,4000.226,r_rv
2020-09-02,30,"('North America', 'US', 'South Carolina')",45.417,42.171,61774.935,1324.968,3894647513.581,1789036.839,r_rv
2020-09-02,30,"('North America', 'US', 'South Dakota')",47.675,27.526,8857.871,55.194,86164128.258,3455.774,r_rv
2020-09-02,30,"('North America', 'US', 'Tennessee')",49.315,47.194,88411.806,1026.29,7967615382.968,1099135.0,r_rv
2020-09-02,30,"('North America', 'US', 'Texas')",49.001,50.048,348157.645,7412.774,123147154907.387,55758448.774,r_rv
2020-09-02,30,"('North America', 'US', 'Utah')",47.971,27.316,30188.0,119.903,958731537.548,14560.742,r_rv
2020-09-02,30,"('North America', 'US', 'Vermont')",21.612,1.724,367.871,1.0,136872.774,1.0,r_rv
2020-09-02,30,"('North America', 'US', 'Virginia')",35.458,19.238,48851.581,572.323,2452337744.161,370040.839,r_rv
2020-09-02,30,"('North America', 'US', 'Washington')",39.269,18.429,32157.806,375.903,1049250720.129,145130.677,r_rv
2020-09-02,30,"('North America', 'US', 'West Virginia')",51.817,47.719,7064.419,143.839,52733995.194,22274.742,r_rv
2020-09-02,30,"('North America', 'US', 'Wisconsin')",48.709,18.548,48808.419,230.452,2614564201.258,56111.935,r_rv
