prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-07-02,30,"('North America', 'US', 'New York')",5.539,2.552,22543.097,829.258,546044758.129,711494.548,p_d
2020-07-02,30,"('North America', 'US', 'North Carolina')",47.263,15.616,48034.452,270.032,2593003515.677,97349.0,p_d
2020-07-02,30,"('North America', 'US', 'North Dakota')",27.714,8.996,1476.129,8.645,2957193.29,113.226,p_d
2020-07-02,30,"('North America', 'US', 'Ohio')",43.524,13.203,32554.0,423.806,1194220772.194,203976.839,p_d
2020-07-02,30,"('North America', 'US', 'Oklahoma')",62.341,17.862,16027.71,84.516,303853453.903,9244.968,p_d
2020-07-02,30,"('North America', 'US', 'Oregon')",53.512,25.145,7699.452,68.0,67408361.839,5784.194,p_d
2020-07-02,30,"('North America', 'US', 'Pennsylvania')",17.606,2.823,18809.194,199.129,408800697.387,49683.71,p_d
2020-07-02,30,"('North America', 'US', 'Rhode Island')",7.096,0.481,1283.806,4.774,2024214.71,48.839,p_d
2020-07-02,30,"('North America', 'US', 'South Carolina')",61.382,36.992,41660.806,474.548,1970880061.0,312755.258,p_d
2020-07-02,30,"('North America', 'US', 'South Dakota')",15.805,16.201,1266.452,19.065,1887354.0,443.194,p_d
2020-07-02,30,"('North America', 'US', 'Tennessee')",50.695,26.259,40173.0,231.645,1953958492.29,69602.419,p_d
2020-07-02,30,"('North America', 'US', 'Texas')",63.596,36.132,206600.29,1929.419,49410113765.452,5613232.968,p_d
2020-07-02,30,"('North America', 'US', 'Utah')",47.53,24.459,15838.935,62.742,278352831.0,5246.548,p_d
2020-07-02,30,"('North America', 'US', 'Vermont')",17.951,0.17,241.032,0.097,61894.903,0.097,p_d
2020-07-02,30,"('North America', 'US', 'Virginia')",28.429,10.833,22253.742,220.484,561644910.258,55396.161,p_d
2020-07-02,30,"('North America', 'US', 'Washington')",38.298,13.626,18005.452,200.065,373920641.387,44383.419,p_d
2020-07-02,30,"('North America', 'US', 'West Virginia')",42.775,7.455,2190.71,7.806,5955641.935,96.516,p_d
2020-07-02,30,"('North America', 'US', 'Wisconsin')",38.881,10.927,16717.0,94.484,332189447.774,10548.419,p_d
2020-07-02,30,"('North America', 'US', 'Wyoming')",39.883,7.607,876.613,1.871,901160.548,5.613,p_d
2020-07-02,30,"('South America', 'Brazil', 'None')",53.322,25.372,1126234.613,20295.387,1389102681084.548,468526285.065,p_d
