prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-07-02,30,"('Africa', 'South Africa', 'None')",68.537,51.807,240488.065,2853.645,68333104852.258,10460219.323,r_ri
2020-07-02,30,"('Asia', 'Japan', 'None')",27.749,1.385,7823.065,13.677,90401646.419,208.129,r_ri
2020-07-02,30,"('Asia', 'Russia', 'None')",25.291,26.643,193870.032,3267.452,40249459484.032,11797627.968,r_ri
2020-07-02,30,"('Europe', 'Italy', 'None')",2.934,2.094,7177.323,733.258,55231053.194,545772.613,r_ri
2020-07-02,30,"('Europe', 'Spain', 'None')",7.974,2.274,21523.839,646.065,610820983.194,417746.71,r_ri
2020-07-02,30,"('North America', 'US', 'Alabama')",57.474,26.02,38076.032,347.968,1681352024.29,154249.194,r_ri
2020-07-02,30,"('North America', 'US', 'Alaska')",56.877,30.632,1145.129,5.774,1704641.645,37.774,r_ri
2020-07-02,30,"('North America', 'US', 'Arizona')",61.583,31.288,85339.065,910.806,7944821539.129,1146745.258,r_ri
2020-07-02,30,"('North America', 'US', 'Arkansas')",55.613,27.697,18403.581,102.871,379202328.161,12706.613,r_ri
2020-07-02,30,"('North America', 'US', 'California')",52.846,21.623,205490.258,1721.839,48565923100.968,3680168.355,r_ri
2020-07-02,30,"('North America', 'US', 'Colorado')",20.313,4.007,8403.935,71.226,88517262.065,6620.581,r_ri
2020-07-02,30,"('North America', 'US', 'Connecticut')",4.362,1.405,2108.968,61.806,5254462.581,4561.355,r_ri
2020-07-02,30,"('North America', 'US', 'Delaware')",16.322,6.11,2227.677,33.871,5733651.548,1704.452,r_ri
2020-07-02,30,"('North America', 'US', 'District of Columbia')",8.685,3.927,996.71,22.613,1271840.258,562.806,r_ri
2020-07-02,30,"('North America', 'US', 'Florida')",66.145,30.441,224794.129,1628.355,59528679650.839,3618261.903,r_ri
2020-07-02,30,"('North America', 'US', 'Georgia')",49.661,14.075,71188.71,471.097,6019478259.871,296831.032,r_ri
2020-07-02,30,"('North America', 'US', 'Hawaii')",43.85,23.311,650.935,5.581,533056.161,40.226,r_ri
2020-07-02,30,"('North America', 'US', 'Idaho')",67.31,25.382,9716.871,36.226,114575233.516,2221.0,r_ri
2020-07-02,30,"('North America', 'US', 'Illinois')",12.317,6.684,20479.355,500.323,526759415.29,277070.839,r_ri
2020-07-02,30,"('North America', 'US', 'Indiana')",21.232,7.651,12333.968,217.452,189001796.613,53589.839,r_ri
2020-07-02,30,"('North America', 'US', 'Iowa')",29.049,7.035,11319.0,57.581,147773346.226,5019.387,r_ri
2020-07-02,30,"('North America', 'US', 'Kansas')",44.435,16.739,9868.903,53.516,112128779.484,3391.387,r_ri
2020-07-02,30,"('North America', 'US', 'Kentucky')",36.808,16.575,8783.548,111.484,97067439.032,14559.484,r_ri
2020-07-02,30,"('North America', 'US', 'Louisiana')",41.943,11.999,39243.161,436.903,1846754011.097,235779.871,r_ri
2020-07-02,30,"('North America', 'US', 'Maine')",22.066,8.732,808.097,10.226,680356.097,126.355,r_ri
2020-07-02,30,"('North America', 'US', 'Maryland')",16.795,2.338,13380.871,79.935,215756070.161,9688.258,r_ri
2020-07-02,30,"('North America', 'US', 'Massachusetts')",3.877,2.035,4228.129,172.161,22004033.613,37375.129,r_ri
2020-07-02,30,"('North America', 'US', 'Michigan')",16.347,4.717,13542.29,299.839,218369235.129,94934.806,r_ri
2020-07-02,30,"('North America', 'US', 'Minnesota')",29.03,3.212,13614.161,50.161,213739557.903,2619.194,r_ri
2020-07-02,30,"('North America', 'US', 'Mississippi')",44.579,18.839,19930.806,267.387,483248472.097,95164.548,r_ri
2020-07-02,30,"('North America', 'US', 'Missouri')",41.342,13.203,15138.097,153.839,303464487.452,28156.935,r_ri
2020-07-02,30,"('North America', 'US', 'Montana')",68.545,40.368,1743.29,17.0,3894986.516,422.29,r_ri
2020-07-02,30,"('North America', 'US', 'Nebraska')",14.622,8.144,3438.323,25.129,15478878.323,785.194,r_ri
2020-07-02,30,"('North America', 'US', 'Nevada')",57.458,22.863,20326.194,158.097,492583170.516,33311.71,r_ri
2020-07-02,30,"('North America', 'US', 'New Hampshire')",8.434,0.463,528.742,1.839,321146.419,5.839,r_ri
2020-07-02,30,"('North America', 'US', 'New Jersey')",5.175,4.124,9184.032,645.355,91311388.742,453417.097,r_ri
