prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-09-02,30,"('North America', 'US', 'Maine')",23.171,11.14,1167.032,15.355,1432605.871,243.935,r_d
2020-09-02,30,"('North America', 'US', 'Maryland')",28.989,6.567,34380.871,254.516,1205842216.935,67527.226,r_d
2020-09-02,30,"('North America', 'US', 'Massachusetts')",12.713,5.289,16177.839,491.581,274300873.323,255987.71,r_d
2020-09-02,30,"('North America', 'US', 'Michigan')",31.132,6.949,39742.774,483.871,1634896668.0,243752.194,r_d
2020-09-02,30,"('North America', 'US', 'Minnesota')",41.268,11.387,36702.581,228.677,1397165005.871,56352.419,r_d
2020-09-02,30,"('North America', 'US', 'Mississippi')",41.898,32.263,38626.258,895.806,1510933327.419,821691.29,r_d
2020-09-02,30,"('North America', 'US', 'Missouri')",55.023,25.25,60951.968,472.258,3876868724.484,249186.194,r_d
2020-09-02,30,"('North America', 'US', 'Montana')",63.818,55.32,6544.29,82.613,46000993.645,7377.258,r_d
2020-09-02,30,"('North America', 'US', 'Nebraska')",34.529,18.131,14067.323,81.581,210171365.452,7355.516,r_d
2020-09-02,30,"('North America', 'US', 'Nevada')",43.89,35.911,33013.355,538.774,1099976682.71,296664.0,r_d
2020-09-02,30,"('North America', 'US', 'New Hampshire')",15.242,2.834,1203.839,12.387,1552036.871,160.839,r_d
2020-09-02,30,"('North America', 'US', 'New Jersey')",10.189,2.472,20325.839,396.935,429883929.903,160039.968,r_d
2020-09-02,30,"('North America', 'US', 'New Mexico')",31.948,18.232,8795.452,153.452,78872367.323,24302.419,r_d
2020-09-02,30,"('North America', 'US', 'New York')",9.054,1.891,40645.226,625.452,1703601028.194,394931.581,r_d
2020-09-02,30,"('North America', 'US', 'North Carolina')",41.982,32.54,82425.355,1045.0,6924103368.387,1147926.677,r_d
2020-09-02,30,"('North America', 'US', 'North Dakota')",61.71,38.547,10753.903,76.516,125253309.968,7021.806,r_d
2020-09-02,30,"('North America', 'US', 'Ohio')",38.606,18.23,54863.484,833.581,3088522882.774,735497.774,r_d
2020-09-02,30,"('North America', 'US', 'Oklahoma')",50.905,28.903,38240.774,271.968,1541176773.484,77887.839,r_d
2020-09-02,30,"('North America', 'US', 'Oregon')",44.831,33.471,13682.581,174.129,191501848.839,31062.774,r_d
2020-09-02,30,"('North America', 'US', 'Pennsylvania')",26.413,8.14,40611.871,647.065,1704318901.742,438374.806,r_d
2020-09-02,30,"('North America', 'US', 'Rhode Island')",18.687,5.896,4408.355,64.387,20221191.129,4469.29,r_d
2020-09-02,30,"('North America', 'US', 'South Carolina')",42.614,38.761,57998.161,1218.548,3442138151.71,1517304.161,r_d
2020-09-02,30,"('North America', 'US', 'South Dakota')",49.942,29.236,9259.774,58.484,93449130.226,3826.355,r_d
2020-09-02,30,"('North America', 'US', 'Tennessee')",46.714,43.106,83792.065,939.065,7171835944.581,926797.774,r_d
2020-09-02,30,"('North America', 'US', 'Texas')",47.038,47.879,334317.742,7093.516,113700533810.903,51114910.613,r_d
2020-09-02,30,"('North America', 'US', 'Utah')",48.08,27.425,30255.065,120.387,962784413.645,14681.677,r_d
2020-09-02,30,"('North America', 'US', 'Vermont')",21.788,1.724,370.871,1.0,139089.0,1.0,r_d
2020-09-02,30,"('North America', 'US', 'Virginia')",35.537,19.933,48958.419,592.452,2462734454.548,393383.097,r_d
2020-09-02,30,"('North America', 'US', 'Washington')",38.102,17.679,31207.613,360.677,989032075.29,133935.71,r_d
2020-09-02,30,"('North America', 'US', 'West Virginia')",51.683,48.137,7046.613,145.032,52481468.677,22607.871,r_d
2020-09-02,30,"('North America', 'US', 'Wisconsin')",49.077,19.27,49160.484,239.323,2649078546.871,60295.71,r_d
2020-09-02,30,"('North America', 'US', 'Wyoming')",44.306,32.532,2176.226,15.323,5228954.613,252.032,r_d
2020-09-02,30,"('South America', 'Brazil', 'None')",45.689,27.297,2039007.516,36938.258,4222714235368.548,1402074368.129,r_d
