prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-08-02,30,"('Africa', 'South Africa', 'None')",56.48,58.415,330264.226,7002.0,110244936794.226,51884229.161,r_d
2020-08-02,30,"('Asia', 'Japan', 'None')",59.824,9.794,34075.742,117.645,1242865938.71,22121.0,r_d
2020-08-02,30,"('Asia', 'Russia', 'None')",23.388,22.014,217803.935,3496.419,49299732445.677,12869219.387,r_d
2020-08-02,30,"('Europe', 'Italy', 'None')",5.953,1.824,15413.129,644.935,282338111.774,430886.742,r_d
2020-08-02,30,"('Europe', 'Spain', 'None')",29.133,1.961,111700.968,564.935,15227559490.839,363545.71,r_d
2020-08-02,30,"('North America', 'US', 'Alabama')",51.744,28.402,57119.839,553.548,3367567879.129,327742.0,r_d
2020-08-02,30,"('North America', 'US', 'Alaska')",62.643,33.07,2721.935,10.29,7808868.387,124.935,r_d
2020-08-02,30,"('North America', 'US', 'Arizona')",42.548,32.501,82163.71,1480.097,6799397392.742,2314876.355,r_d
2020-08-02,30,"('North America', 'US', 'Arkansas')",51.662,40.542,27769.129,262.806,796488948.161,78276.613,r_d
2020-08-02,30,"('North America', 'US', 'California')",53.042,30.302,333608.645,3519.968,115319543418.258,13533099.323,r_d
2020-08-02,30,"('North America', 'US', 'Colorado')",30.218,7.262,16168.161,138.129,269976922.161,20117.097,r_d
2020-08-02,30,"('North America', 'US', 'Connecticut')",7.775,1.58,3998.774,70.355,16791694.581,5046.161,r_d
2020-08-02,30,"('North America', 'US', 'Delaware')",21.128,8.712,3478.387,51.935,12678091.29,2730.839,r_d
2020-08-02,30,"('North America', 'US', 'District of Columbia')",17.178,3.001,2287.871,18.0,5515093.742,367.419,r_d
2020-08-02,30,"('North America', 'US', 'Florida')",58.78,43.186,335481.903,4168.677,114362049943.71,18945798.484,r_d
2020-08-02,30,"('North America', 'US', 'Georgia')",52.886,28.025,126466.129,1379.677,16570570289.613,2214403.032,r_d
2020-08-02,30,"('North America', 'US', 'Hawaii')",73.941,46.994,4115.871,22.032,20822723.097,646.29,r_d
2020-08-02,30,"('North America', 'US', 'Idaho')",58.63,48.594,16334.226,141.097,277575918.29,22409.677,r_d
2020-08-02,30,"('North America', 'US', 'Illinois')",26.434,3.584,56495.613,289.194,3468836540.129,106142.032,r_d
2020-08-02,30,"('North America', 'US', 'Indiana')",37.062,10.43,30594.258,331.226,1001793147.419,120503.871,r_d
2020-08-02,30,"('North America', 'US', 'Iowa')",37.615,16.196,20677.032,165.903,463682344.774,32710.806,r_d
2020-08-02,30,"('North America', 'US', 'Kansas')",44.006,24.978,15710.419,103.806,267547034.742,11559.29,r_d
2020-08-02,30,"('North America', 'US', 'Kentucky')",50.221,18.514,20401.194,157.903,445457600.742,28610.355,r_d
2020-08-02,30,"('North America', 'US', 'Louisiana')",44.392,22.817,61187.258,1047.129,3809158918.613,1187223.323,r_d
2020-08-02,30,"('North America', 'US', 'Maine')",23.696,9.921,1004.097,12.742,1042270.742,172.161,r_d
2020-08-02,30,"('North America', 'US', 'Maryland')",26.2,8.12,26477.0,297.194,730722940.613,93309.903,r_d
2020-08-02,30,"('North America', 'US', 'Massachusetts')",8.374,3.966,9829.968,352.677,103901676.742,138852.935,r_d
