prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-07-02,30,"('North America', 'US', 'New Jersey')",5.122,4.226,9088.806,661.355,89551079.129,475185.355,p_v
2020-07-02,30,"('North America', 'US', 'New Mexico')",34.06,10.037,5877.71,59.581,40636331.258,4879.71,p_v
2020-07-02,30,"('North America', 'US', 'New York')",5.664,2.549,23049.71,828.194,569181231.774,709758.452,p_v
2020-07-02,30,"('North America', 'US', 'North Carolina')",48.719,13.443,49435.29,233.742,2732072719.29,76309.548,p_v
2020-07-02,30,"('North America', 'US', 'North Dakota')",26.337,10.097,1410.0,9.71,2760453.677,142.484,p_v
2020-07-02,30,"('North America', 'US', 'Ohio')",39.456,6.832,29675.742,222.548,1013596253.806,68876.032,p_v
2020-07-02,30,"('North America', 'US', 'Oklahoma')",56.428,14.737,14673.742,70.484,261777409.161,7045.71,p_v
2020-07-02,30,"('North America', 'US', 'Oregon')",53.03,22.889,7632.839,62.258,66318955.806,5018.581,p_v
2020-07-02,30,"('North America', 'US', 'Pennsylvania')",18.466,3.407,19704.226,240.0,443856751.839,68889.742,p_v
2020-07-02,30,"('North America', 'US', 'Rhode Island')",6.313,1.0,1144.226,9.935,1677002.484,118.452,p_v
2020-07-02,30,"('North America', 'US', 'South Carolina')",62.948,32.622,42646.355,424.71,2056339736.548,263174.968,p_v
2020-07-02,30,"('North America', 'US', 'South Dakota')",16.805,16.347,1344.484,19.226,2095912.613,448.71,p_v
2020-07-02,30,"('North America', 'US', 'Tennessee')",50.781,27.06,40235.129,238.323,1959214416.032,73117.935,p_v
2020-07-02,30,"('North America', 'US', 'Texas')",61.264,38.171,199752.419,2023.032,46562499852.677,6041217.226,p_v
2020-07-02,30,"('North America', 'US', 'Utah')",51.068,26.715,16966.323,67.968,316266991.806,5925.129,p_v
2020-07-02,30,"('North America', 'US', 'Vermont')",17.76,0.17,238.516,0.097,60742.903,0.097,p_v
2020-07-02,30,"('North America', 'US', 'Virginia')",24.911,11.536,19605.903,234.452,450306520.032,61496.516,p_v
2020-07-02,30,"('North America', 'US', 'Washington')",38.649,14.075,18161.806,206.581,379735559.935,47083.355,p_v
2020-07-02,30,"('North America', 'US', 'West Virginia')",45.73,4.348,2326.161,4.645,6580932.226,49.548,p_v
2020-07-02,30,"('North America', 'US', 'Wisconsin')",36.181,8.365,15637.935,72.774,296581291.613,6856.323,p_v
2020-07-02,30,"('North America', 'US', 'Wyoming')",38.778,7.888,853.968,1.935,861592.161,5.806,p_v
2020-07-02,30,"('South America', 'Brazil', 'None')",51.663,22.743,1092774.581,18247.452,1313774052233.162,384866252.742,p_v
