prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-08-02,30,"('Africa', 'South Africa', 'None')",57.279,57.286,334911.839,6871.29,113338534572.935,50057512.452,p_d
2020-08-02,30,"('Asia', 'Japan', 'None')",59.57,10.265,33937.806,123.0,1233474015.613,23519.581,p_d
2020-08-02,30,"('Asia', 'Russia', 'None')",24.56,20.906,228616.677,3322.387,54128674878.677,11672315.742,p_d
2020-08-02,30,"('Europe', 'Italy', 'None')",5.926,1.817,15343.871,642.516,280209082.258,427762.452,p_d
2020-08-02,30,"('Europe', 'Spain', 'None')",29.127,1.986,111679.71,571.935,15222825682.935,371503.806,p_d
2020-08-02,30,"('North America', 'US', 'Alabama')",52.624,29.369,58077.226,572.194,3478347340.645,349483.548,p_d
2020-08-02,30,"('North America', 'US', 'Alaska')",63.578,34.978,2761.29,10.903,8025755.677,141.032,p_d
2020-08-02,30,"('North America', 'US', 'Arizona')",43.806,38.085,84588.129,1729.645,7204478777.226,3121516.742,p_d
2020-08-02,30,"('North America', 'US', 'Arkansas')",52.725,42.08,28331.839,272.323,828176740.742,83504.065,p_d
2020-08-02,30,"('North America', 'US', 'California')",55.686,31.973,349920.0,3709.323,126481950797.871,14929052.548,p_d
2020-08-02,30,"('North America', 'US', 'Colorado')",31.885,7.471,17052.161,142.097,299437265.129,21231.71,p_d
2020-08-02,30,"('North America', 'US', 'Connecticut')",8.66,0.575,4452.484,25.613,20629165.839,751.161,p_d
2020-08-02,30,"('North America', 'US', 'Delaware')",24.286,6.423,3993.161,38.29,16533989.806,1485.968,p_d
2020-08-02,30,"('North America', 'US', 'District of Columbia')",17.529,4.275,2334.226,25.613,5730430.548,701.29,p_d
2020-08-02,30,"('North America', 'US', 'Florida')",58.231,43.542,332380.613,4202.194,112295881759.645,19237115.032,p_d
2020-08-02,30,"('North America', 'US', 'Georgia')",56.021,28.861,133817.774,1418.935,18486878109.645,2325575.452,p_d
2020-08-02,30,"('North America', 'US', 'Hawaii')",75.847,44.47,4201.871,21.032,21538048.903,603.226,p_d
2020-08-02,30,"('North America', 'US', 'Idaho')",61.052,49.21,16993.194,142.774,299596157.258,22887.29,p_d
2020-08-02,30,"('North America', 'US', 'Illinois')",25.822,5.269,55219.742,423.613,3326626556.774,201220.774,p_d
2020-08-02,30,"('North America', 'US', 'Indiana')",38.879,9.645,32055.226,306.484,1093493143.226,104162.871,p_d
2020-08-02,30,"('North America', 'US', 'Iowa')",36.04,21.079,19838.0,214.484,429648861.161,51562.355,p_d
2020-08-02,30,"('North America', 'US', 'Kansas')",50.373,22.315,17901.903,92.871,341441140.742,9351.581,p_d
2020-08-02,30,"('North America', 'US', 'Kentucky')",53.625,18.354,21734.903,156.613,501724097.484,28267.323,p_d
2020-08-02,30,"('North America', 'US', 'Louisiana')",46.737,23.456,64395.581,1075.871,4212417151.839,1248413.613,p_d
2020-08-02,30,"('North America', 'US', 'Maine')",21.815,9.138,925.032,11.742,889653.677,147.677,p_d
2020-08-02,30,"('North America', 'US', 'Maryland')",27.174,8.532,27451.129,312.194,783414846.484,102414.129,p_d
2020-08-02,30,"('North America', 'US', 'Massachusetts')",11.119,4.901,13031.968,435.323,177156443.903,203230.161,p_d
2020-08-02,30,"('North America', 'US', 'Michigan')",25.872,4.961,26878.226,328.71,765537883.129,116116.774,p_d
2020-08-02,30,"('North America', 'US', 'Minnesota')",38.38,6.382,25590.194,114.903,690436507.355,17420.387,p_d
2020-08-02,30,"('North America', 'US', 'Mississippi')",54.276,37.795,39859.806,812.613,1636585652.903,713898.742,p_d
2020-08-02,30,"('North America', 'US', 'Missouri')",58.156,18.685,40783.226,266.548,1768680018.323,77695.968,p_d
2020-08-02,30,"('North America', 'US', 'Montana')",66.94,53.863,3948.774,46.194,16584672.968,2296.839,p_d
2020-08-02,30,"('North America', 'US', 'Nebraska')",27.549,12.942,8543.806,48.226,78141939.742,2696.29,p_d
2020-08-02,30,"('North America', 'US', 'Nevada')",57.202,36.942,35223.161,416.387,1274287457.097,195322.387,p_d
2020-08-02,30,"('North America', 'US', 'New Hampshire')",13.7,2.089,961.839,8.903,960664.613,87.935,p_d
2020-08-02,30,"('North America', 'US', 'New Jersey')",7.601,3.202,14294.645,509.355,213072602.71,260592.0,p_d
2020-08-02,30,"('North America', 'US', 'New Mexico')",35.345,14.193,8334.032,103.581,71189125.903,11967.645,p_d
2020-08-02,30,"('North America', 'US', 'New York')",7.283,2.22,31087.419,728.839,998383636.387,536186.71,p_d
2020-08-02,30,"('North America', 'US', 'North Carolina')",48.641,32.995,74196.065,798.548,5691392934.839,681359.516,p_d
2020-08-02,30,"('North America', 'US', 'North Dakota')",47.282,24.113,4389.516,31.194,21794540.548,1129.194,p_d
2020-08-02,30,"('North America', 'US', 'Ohio')",41.937,16.394,46122.452,640.258,2211031605.677,447884.194,p_d
2020-08-02,30,"('North America', 'US', 'Oklahoma')",59.443,33.899,29364.129,236.065,900739867.097,62085.935,p_d
2020-08-02,30,"('North America', 'US', 'Oregon')",50.675,30.593,11911.226,123.452,147321145.355,16815.0,p_d
2020-08-02,30,"('North America', 'US', 'Pennsylvania')",23.828,6.083,31034.71,456.194,1003225296.258,227714.968,p_d
2020-08-02,30,"('North America', 'US', 'Rhode Island')",17.218,2.686,3572.774,27.839,13483007.161,880.419,p_d
2020-08-02,30,"('North America', 'US', 'South Carolina')",54.978,50.838,58934.452,1184.065,3536275439.677,1484973.226,p_d
2020-08-02,30,"('North America', 'US', 'South Dakota')",27.181,18.511,3025.871,28.742,11040507.613,897.452,p_d
2020-08-02,30,"('North America', 'US', 'Tennessee')",55.738,42.726,75324.226,625.613,5865652093.71,436230.065,p_d
2020-08-02,30,"('North America', 'US', 'Texas')",57.798,55.219,322721.226,5905.226,107326020468.129,37366154.903,p_d
2020-08-02,30,"('North America', 'US', 'Utah')",52.714,36.997,24839.258,137.161,627947521.065,19670.839,p_d
2020-08-02,30,"('North America', 'US', 'Vermont')",19.822,3.23,303.194,1.871,95853.323,3.613,p_d
2020-08-02,30,"('North America', 'US', 'Virginia')",36.188,14.473,39229.129,351.903,1613190093.581,133582.871,p_d
2020-08-02,30,"('North America', 'US', 'Washington')",43.657,20.383,29610.516,367.806,902103821.613,145745.806,p_d
2020-08-02,30,"('North America', 'US', 'West Virginia')",52.852,36.14,4602.0,62.839,22251107.548,4889.806,p_d
2020-08-02,30,"('North America', 'US', 'Wisconsin')",49.615,15.542,33060.0,164.452,1134859666.581,29661.935,p_d
2020-08-02,30,"('North America', 'US', 'Wyoming')",43.618,21.323,1475.161,7.258,2286525.548,69.129,p_d
2020-08-02,30,"('South America', 'Brazil', 'None')",51.559,28.582,1751467.258,31545.097,3198836351170.677,1057344776.774,p_d
