prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-09-02,30,"('Africa', 'South Africa', 'None')",40.4,44.484,264906.452,7017.29,70367509720.258,49697422.71,p_v
2020-09-02,30,"('Asia', 'Japan', 'None')",55.745,26.962,43218.097,400.323,1887136417.968,166258.129,p_v
2020-09-02,30,"('Asia', 'Russia', 'None')",27.143,27.933,296678.774,5359.258,90961295707.871,29804289.581,p_v
2020-09-02,30,"('Europe', 'Italy', 'None')",15.925,2.135,47387.323,762.419,2440169825.839,598101.839,p_v
2020-09-02,30,"('Europe', 'Spain', 'None')",51.154,6.038,327249.71,1858.032,115905300074.226,4182325.452,p_v
2020-09-02,30,"('North America', 'US', 'Alabama')",45.705,29.131,65321.839,701.226,4338074503.258,501148.645,p_v
2020-09-02,30,"('North America', 'US', 'Alaska')",56.854,45.392,3799.194,21.355,15027398.806,486.774,p_v
2020-09-02,30,"('North America', 'US', 'Arizona')",34.46,32.36,72962.645,1754.129,5349626303.806,3105424.194,p_v
2020-09-02,30,"('North America', 'US', 'Arkansas')",50.811,56.49,37636.129,641.613,1465679384.0,443637.161,p_v
2020-09-02,30,"('North America', 'US', 'California')",47.946,39.82,372388.387,5895.032,139619390634.839,35390875.226,p_v
2020-09-02,30,"('North America', 'US', 'Colorado')",31.831,8.779,20530.742,176.516,439861037.71,32150.581,p_v
2020-09-02,30,"('North America', 'US', 'Connecticut')",13.338,1.314,7410.839,59.032,57158992.387,3674.645,p_v
2020-09-02,30,"('North America', 'US', 'Delaware')",27.08,7.02,5245.258,43.742,28459684.29,2015.935,p_v
2020-09-02,30,"('North America', 'US', 'District of Columbia')",20.601,4.563,3052.355,28.258,9483216.032,830.774,p_v
2020-09-02,30,"('North America', 'US', 'Florida')",44.902,43.583,303149.452,5706.516,92441628942.355,33378579.806,p_v
2020-09-02,30,"('North America', 'US', 'Georgia')",45.877,34.865,137883.097,2275.774,19198310572.968,5323501.194,p_v
2020-09-02,30,"('North America', 'US', 'Hawaii')",71.87,65.829,7943.387,73.129,64112156.935,5747.903,p_v
2020-09-02,30,"('North America', 'US', 'Idaho')",50.413,48.445,18801.29,208.71,362944489.613,44535.161,p_v
2020-09-02,30,"('North America', 'US', 'Illinois')",33.131,8.817,90467.323,764.452,8475474013.581,621985.871,p_v
2020-09-02,30,"('North America', 'US', 'Indiana')",41.149,11.851,45093.742,414.774,2092695190.258,180765.484,p_v
2020-09-02,30,"('North America', 'US', 'Iowa')",44.62,22.818,35314.645,288.452,1299398253.484,87584.581,p_v
2020-09-02,30,"('North America', 'US', 'Kansas')",51.099,33.847,26617.0,198.129,732012880.29,43961.742,p_v
2020-09-02,30,"('North America', 'US', 'Kentucky')",52.985,28.262,31939.226,309.387,1056115481.032,100257.968,p_v
2020-09-02,30,"('North America', 'US', 'Louisiana')",39.067,21.242,62258.161,1127.903,3902363582.226,1297683.839,p_v
2020-09-02,30,"('North America', 'US', 'Maine')",24.855,11.14,1250.839,15.355,1635374.581,243.935,p_v
2020-09-02,30,"('North America', 'US', 'Maryland')",27.476,5.763,32597.516,223.484,1086375324.742,52975.871,p_v
2020-09-02,30,"('North America', 'US', 'Massachusetts')",13.641,6.522,17351.742,605.871,313662209.419,381505.548,p_v
2020-09-02,30,"('North America', 'US', 'Michigan')",32.199,6.227,41090.258,433.774,1743826720.065,197751.516,p_v
2020-09-02,30,"('North America', 'US', 'Minnesota')",40.765,12.388,36261.548,248.645,1364974077.032,66067.355,p_v
2020-09-02,30,"('North America', 'US', 'Mississippi')",44.038,33.802,40587.935,938.29,1666359571.355,900110.484,p_v
2020-09-02,30,"('North America', 'US', 'Missouri')",57.047,26.952,63139.194,503.097,4148369296.613,279052.258,p_v
2020-09-02,30,"('North America', 'US', 'Montana')",64.507,59.239,6611.839,88.258,46891109.0,8360.71,p_v
2020-09-02,30,"('North America', 'US', 'Nebraska')",35.956,19.309,14636.548,86.774,226516531.839,8228.452,p_v
2020-09-02,30,"('North America', 'US', 'Nevada')",47.505,41.322,35722.161,619.387,1286192418.742,390309.323,p_v
2020-09-02,30,"('North America', 'US', 'New Hampshire')",16.092,2.657,1270.194,11.613,1716359.419,141.935,p_v
2020-09-02,30,"('North America', 'US', 'New Jersey')",10.439,2.453,20823.387,393.935,450354153.065,157667.355,p_v
2020-09-02,30,"('North America', 'US', 'New Mexico')",31.61,16.324,8703.065,137.484,77254729.839,19640.452,p_v
2020-09-02,30,"('North America', 'US', 'New York')",8.948,2.027,40167.226,670.452,1664972676.323,453247.226,p_v
2020-09-02,30,"('North America', 'US', 'North Carolina')",42.821,32.487,84059.516,1043.29,7196197687.194,1144306.065,p_v
2020-09-02,30,"('North America', 'US', 'North Dakota')",63.01,42.354,10968.71,83.516,129921006.258,8142.032,p_v
2020-09-02,30,"('North America', 'US', 'Ohio')",42.208,19.507,59930.355,891.387,3670261089.129,835675.774,p_v
2020-09-02,30,"('North America', 'US', 'Oklahoma')",55.234,33.217,41403.452,312.0,1793184833.839,101438.581,p_v
2020-09-02,30,"('North America', 'US', 'Oregon')",46.564,34.821,14206.065,181.097,206103478.968,33542.645,p_v
2020-09-02,30,"('North America', 'US', 'Pennsylvania')",26.631,6.8,40944.355,540.935,1731443140.097,311816.484,p_v
2020-09-02,30,"('North America', 'US', 'Rhode Island')",18.642,5.528,4397.774,60.387,20127480.161,3970.194,p_v
2020-09-02,30,"('North America', 'US', 'South Carolina')",44.45,41.023,60471.452,1289.161,3735277934.355,1695163.419,p_v
2020-09-02,30,"('North America', 'US', 'South Dakota')",47.808,24.627,8881.548,49.581,86583556.839,2862.097,p_v
2020-09-02,30,"('North America', 'US', 'Tennessee')",47.494,43.665,85178.581,951.032,7406244074.903,949719.161,p_v
2020-09-02,30,"('North America', 'US', 'Texas')",47.134,46.228,334991.097,6850.742,114150963340.581,47724615.065,p_v
2020-09-02,30,"('North America', 'US', 'Utah')",45.186,27.5,28478.484,120.71,858441877.774,14756.258,p_v
2020-09-02,30,"('North America', 'US', 'Vermont')",20.375,1.724,346.871,1.0,121863.194,1.0,p_v
2020-09-02,30,"('North America', 'US', 'Virginia')",37.474,19.248,51601.355,572.613,2728609511.032,370309.968,p_v
2020-09-02,30,"('North America', 'US', 'Washington')",39.749,15.925,32548.581,325.065,1074534794.968,109443.581,p_v
2020-09-02,30,"('North America', 'US', 'West Virginia')",52.432,47.98,7145.645,144.581,53887852.742,22478.065,p_v
2020-09-02,30,"('North America', 'US', 'Wisconsin')",53.691,25.659,53569.548,317.903,3102089699.742,104200.097,p_v
2020-09-02,30,"('North America', 'US', 'Wyoming')",51.285,42.579,2503.774,19.903,6762493.194,410.355,p_v
2020-09-02,30,"('South America', 'Brazil', 'None')",47.339,29.666,2112119.419,40121.806,4526285547570.129,1648422364.516,p_v
