prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-09-02,30,"('North America', 'US', 'Nebraska')",33.213,17.35,13542.774,78.129,195682143.032,6797.29,p_d
2020-09-02,30,"('North America', 'US', 'Nevada')",46.628,39.345,35064.677,589.935,1239647225.903,354619.29,p_d
2020-09-02,30,"('North America', 'US', 'New Hampshire')",16.615,2.347,1311.097,10.258,1821930.581,111.097,p_d
2020-09-02,30,"('North America', 'US', 'New Jersey')",9.749,2.7,19452.419,433.548,395137357.258,190487.548,p_d
2020-09-02,30,"('North America', 'US', 'New Mexico')",32.167,17.006,8855.548,143.194,79932892.903,21251.129,p_d
2020-09-02,30,"('North America', 'US', 'New York')",8.848,2.03,39720.968,671.452,1629325025.806,454589.129,p_d
2020-09-02,30,"('North America', 'US', 'North Carolina')",43.527,35.451,85434.226,1136.935,7429245220.548,1348967.0,p_d
2020-09-02,30,"('North America', 'US', 'North Dakota')",59.458,34.584,10381.645,69.161,117382479.194,5922.129,p_d
2020-09-02,30,"('North America', 'US', 'Ohio')",41.125,17.312,58407.516,792.032,3490007756.613,667449.645,p_d
2020-09-02,30,"('North America', 'US', 'Oklahoma')",54.172,31.676,40627.935,297.71,1729548776.71,92682.29,p_d
2020-09-02,30,"('North America', 'US', 'Oregon')",46.785,35.157,14272.806,182.839,208005030.032,34182.194,p_d
2020-09-02,30,"('North America', 'US', 'Pennsylvania')",27.889,6.876,42861.516,546.871,1892135263.194,317608.484,p_d
2020-09-02,30,"('North America', 'US', 'Rhode Island')",19.31,5.57,4554.194,60.839,21528671.419,4009.548,p_d
2020-09-02,30,"('North America', 'US', 'South Carolina')",47.663,45.174,64800.935,1418.645,4277722088.226,2046774.323,p_d
2020-09-02,30,"('North America', 'US', 'South Dakota')",48.308,25.68,8970.065,51.613,88164561.806,3067.548,p_d
2020-09-02,30,"('North America', 'US', 'Tennessee')",49.608,46.479,88931.968,1011.032,8059835705.258,1067911.484,p_d
2020-09-02,30,"('North America', 'US', 'Texas')",48.372,47.081,343724.226,6976.032,120078361720.226,49458262.613,p_d
2020-09-02,30,"('North America', 'US', 'Utah')",44.505,29.18,28060.29,128.065,834802887.645,16592.516,p_d
2020-09-02,30,"('North America', 'US', 'Vermont')",20.434,1.724,347.871,1.0,122557.935,1.0,p_d
2020-09-02,30,"('North America', 'US', 'Virginia')",36.326,18.208,50035.516,542.419,2569438929.194,336347.129,p_d
2020-09-02,30,"('North America', 'US', 'Washington')",38.508,18.007,31537.935,367.323,1009764763.484,138736.806,p_d
2020-09-02,30,"('North America', 'US', 'West Virginia')",52.484,48.02,7152.581,144.71,53987180.903,22522.839,p_d
2020-09-02,30,"('North America', 'US', 'Wisconsin')",49.302,24.252,49375.581,300.581,2670311916.29,93422.774,p_d
2020-09-02,30,"('North America', 'US', 'Wyoming')",45.712,34.708,2242.194,16.323,5520484.387,283.677,p_d
2020-09-02,30,"('South America', 'Brazil', 'None')",47.149,29.655,2103692.581,40108.065,4490759781049.678,1647328381.032,p_d
