prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-08-02,30,"('Africa', 'South Africa', 'None')",60.312,63.621,352547.806,7607.387,125478940678.645,60845814.484,r_ri
2020-08-02,30,"('Asia', 'Japan', 'None')",59.934,9.553,34135.452,114.935,1246918180.677,21520.484,r_ri
2020-08-02,30,"('Asia', 'Russia', 'None')",27.479,26.568,255556.484,4212.71,67210620453.065,18473272.71,r_ri
2020-08-02,30,"('Europe', 'Italy', 'None')",5.911,1.805,15305.548,638.419,279033043.419,422495.0,r_ri
2020-08-02,30,"('Europe', 'Spain', 'None')",29.117,1.989,111642.194,573.0,15214439170.581,372687.774,r_ri
2020-08-02,30,"('North America', 'US', 'Alabama')",53.431,28.792,58952.129,561.0,3580519265.29,336138.419,r_ri
2020-08-02,30,"('North America', 'US', 'Alaska')",66.777,37.794,2895.548,11.677,8786107.355,155.355,r_ri
2020-08-02,30,"('North America', 'US', 'Arizona')",47.458,40.721,91617.484,1847.677,8443601601.806,3548354.323,r_ri
2020-08-02,30,"('North America', 'US', 'Arkansas')",55.171,42.686,29623.194,276.032,903022471.065,85546.613,r_ri
2020-08-02,30,"('North America', 'US', 'California')",55.239,34.395,347170.516,3983.839,124573463083.419,17079691.968,r_ri
2020-08-02,30,"('North America', 'US', 'Colorado')",33.761,6.512,18045.839,123.903,334342543.839,16334.355,r_ri
2020-08-02,30,"('North America', 'US', 'Connecticut')",7.55,1.652,3883.548,73.581,15884238.516,5511.645,r_ri
2020-08-02,30,"('North America', 'US', 'Delaware')",23.308,4.94,3833.774,29.452,15284700.29,882.677,r_ri
2020-08-02,30,"('North America', 'US', 'District of Columbia')",15.784,4.577,2103.935,27.419,4705725.806,800.129,r_ri
2020-08-02,30,"('North America', 'US', 'Florida')",56.522,45.63,322728.258,4395.935,105974894430.452,20920147.032,r_ri
2020-08-02,30,"('North America', 'US', 'Georgia')",52.599,28.286,125796.613,1391.903,16402857732.355,2248310.161,r_ri
2020-08-02,30,"('North America', 'US', 'Hawaii')",72.989,46.994,4072.645,22.032,20466249.742,646.29,r_ri
2020-08-02,30,"('North America', 'US', 'Idaho')",62.494,49.942,17385.0,144.806,313085632.161,23496.226,r_ri
2020-08-02,30,"('North America', 'US', 'Illinois')",24.956,7.301,53412.323,586.097,3130085272.903,369102.355,r_ri
2020-08-02,30,"('North America', 'US', 'Indiana')",37.956,10.563,31313.065,335.387,1046401942.419,123158.097,r_ri
