prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-08-02,30,"('North America', 'US', 'Illinois')",26.902,5.478,57475.645,440.355,3581836454.355,216223.129,r_rv
2020-08-02,30,"('North America', 'US', 'Indiana')",37.211,10.104,30714.097,320.935,1009195534.226,113472.742,r_rv
2020-08-02,30,"('North America', 'US', 'Iowa')",41.993,23.676,23011.226,240.161,565855990.194,63122.677,r_rv
2020-08-02,30,"('North America', 'US', 'Kansas')",49.866,22.103,17727.548,92.0,335224696.387,9185.419,r_rv
2020-08-02,30,"('North America', 'US', 'Kentucky')",50.641,19.438,20566.032,165.677,452240465.323,31322.194,r_rv
2020-08-02,30,"('North America', 'US', 'Louisiana')",49.476,23.102,68141.968,1059.903,4709309216.355,1213776.355,r_rv
2020-08-02,30,"('North America', 'US', 'Maine')",19.598,10.704,831.806,13.742,725626.065,198.645,r_rv
2020-08-02,30,"('North America', 'US', 'Maryland')",27.298,6.634,27575.129,243.032,790199115.774,63731.742,r_rv
2020-08-02,30,"('North America', 'US', 'Massachusetts')",8.822,3.712,10352.806,330.161,114468495.71,122943.194,r_rv
2020-08-02,30,"('North America', 'US', 'Michigan')",25.19,5.038,26180.161,333.774,728444938.161,119458.548,r_rv
2020-08-02,30,"('North America', 'US', 'Minnesota')",41.382,9.741,27551.0,174.0,794804067.452,34470.71,r_rv
2020-08-02,30,"('North America', 'US', 'Mississippi')",51.675,31.828,37979.548,687.645,1489949553.677,523150.548,r_rv
2020-08-02,30,"('North America', 'US', 'Missouri')",58.738,17.084,41177.452,244.0,1801160773.839,65863.161,r_rv
2020-08-02,30,"('North America', 'US', 'Montana')",70.828,58.537,4168.323,50.065,18369649.226,2674.645,r_rv
2020-08-02,30,"('North America', 'US', 'Nebraska')",28.198,12.109,8741.419,45.161,81582864.903,2389.419,r_rv
2020-08-02,30,"('North America', 'US', 'Nevada')",58.578,37.675,36057.194,424.29,1333810510.742,202091.71,r_rv
2020-08-02,30,"('North America', 'US', 'New Hampshire')",23.348,7.351,1635.613,31.258,2711547.226,995.194,r_rv
2020-08-02,30,"('North America', 'US', 'New Jersey')",7.558,2.8,14214.677,445.484,210783182.806,199505.742,r_rv
2020-08-02,30,"('North America', 'US', 'New Mexico')",37.547,15.436,8848.613,112.516,80039741.645,13943.032,r_rv
2020-08-02,30,"('North America', 'US', 'New York')",7.582,2.242,32361.742,735.903,1079251180.065,546524.355,r_rv
2020-08-02,30,"('North America', 'US', 'North Carolina')",46.33,26.793,70725.516,651.516,5187595549.452,465744.935,r_rv
2020-08-02,30,"('North America', 'US', 'North Dakota')",50.163,22.545,4640.871,29.226,24071661.839,1004.903,r_rv
2020-08-02,30,"('North America', 'US', 'Ohio')",41.759,18.124,45928.323,706.871,2192878103.29,538442.871,r_rv
2020-08-02,30,"('North America', 'US', 'Oklahoma')",61.677,33.631,30439.226,234.258,965185198.387,61222.774,r_rv
2020-08-02,30,"('North America', 'US', 'Oregon')",51.763,30.266,12162.129,122.161,153374293.032,16483.516,r_rv
2020-08-02,30,"('North America', 'US', 'Pennsylvania')",23.28,6.483,30327.581,486.065,959759888.806,256223.871,r_rv
2020-08-02,30,"('North America', 'US', 'Rhode Island')",15.635,1.229,3247.355,12.806,11260480.774,270.935,r_rv
2020-08-02,30,"('North America', 'US', 'South Carolina')",51.961,45.025,55729.452,1051.935,3168088238.613,1184899.935,r_rv
2020-08-02,30,"('North America', 'US', 'South Dakota')",26.403,17.983,2943.71,27.935,10545613.129,851.097,r_rv
2020-08-02,30,"('North America', 'US', 'Tennessee')",57.516,43.832,77681.71,641.161,6226685180.935,456474.581,r_rv
2020-08-02,30,"('North America', 'US', 'Texas')",58.137,56.701,324584.613,6058.419,108540015717.452,39229014.742,r_rv
2020-08-02,30,"('North America', 'US', 'Utah')",44.718,32.467,21106.258,120.581,456343695.226,15337.806,r_rv
2020-08-02,30,"('North America', 'US', 'Vermont')",19.756,3.23,302.194,1.871,95247.935,3.613,r_rv
2020-08-02,30,"('North America', 'US', 'Virginia')",33.589,14.069,36459.613,342.194,1403047781.742,126837.613,r_rv
2020-08-02,30,"('North America', 'US', 'Washington')",42.968,22.218,29149.774,400.387,875030371.065,170816.194,r_rv
2020-08-02,30,"('North America', 'US', 'West Virginia')",51.824,35.507,4514.774,61.839,21452680.903,4765.129,r_rv
2020-08-02,30,"('North America', 'US', 'Wisconsin')",49.105,16.478,32727.032,174.194,1112963254.194,32957.097,r_rv
2020-08-02,30,"('North America', 'US', 'Wyoming')",44.602,21.203,1507.774,7.226,2384151.839,68.968,r_rv
2020-08-02,30,"('South America', 'Brazil', 'None')",51.798,30.115,1759427.613,33211.065,3226944906967.355,1166710260.484,r_rv
