state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Colorado,2020-01-22,-52,0,0,,,,,,,,,
Colorado,2020-01-23,-51,0,0,,,,,,,,,
Colorado,2020-01-24,-50,0,0,,,,,,,,,
Colorado,2020-01-25,-49,0,0,,,,,,,,,
Colorado,2020-01-26,-48,0,0,,,,,,,,,
Colorado,2020-01-27,-47,0,0,,,,,,,,,
Colorado,2020-01-28,-46,0,0,,,,,,,,,
Colorado,2020-01-29,-45,0,0,,,,,,,,,
Colorado,2020-01-30,-44,0,0,,,,,,,,,
Colorado,2020-01-31,-43,0,0,,,,,,,,,
Colorado,2020-02-01,-42,0,0,,,,,,,,,
Colorado,2020-02-02,-41,0,0,,,,,,,,,
Colorado,2020-02-03,-40,0,0,,,,,,,,,
Colorado,2020-02-04,-39,0,0,,,,,,,,,
Colorado,2020-02-05,-38,0,0,,,,,,,,,
Colorado,2020-02-06,-37,0,0,,,,,,,,,
Colorado,2020-02-07,-36,0,0,,,,,,,,,
Colorado,2020-02-08,-35,0,0,,,,,,,,,
Colorado,2020-02-09,-34,0,0,,,,,,,,,
Colorado,2020-02-10,-33,0,0,,,,,,,,,
Colorado,2020-02-11,-32,0,0,,,,,,,,,
Colorado,2020-02-12,-31,0,0,,,,,,,,,
Colorado,2020-02-13,-30,0,0,,,,,,,,,
Colorado,2020-02-14,-29,0,0,,,,,,,,,
Colorado,2020-02-15,-28,0,0,,,,,,,,,
Colorado,2020-02-16,-27,0,0,,,,,,,,,
Colorado,2020-02-17,-26,0,0,,,,,,,,,
Colorado,2020-02-18,-25,0,0,,,,,,,,,
Colorado,2020-02-19,-24,0,0,,,,,,,,,
Colorado,2020-02-20,-23,0,0,,,,,,,,,
Colorado,2020-02-21,-22,0,0,,,,,,,,,
Colorado,2020-02-22,-21,0,0,,,,,,,,,
Colorado,2020-02-23,-20,0,0,,,,,,,,,
Colorado,2020-02-24,-19,0,0,,,,,,,,,
Colorado,2020-02-25,-18,0,0,,,,,,,,,
Colorado,2020-02-26,-17,0,0,,,,,,,,,
Colorado,2020-02-27,-16,0,0,,,,,,,,,
Colorado,2020-02-28,-15,0,0,,,,,,,,,
Colorado,2020-02-29,-14,0,0,,,,,,,,,
Colorado,2020-03-01,-13,0,0,,,,,,,,,
Colorado,2020-03-02,-12,0,0,,,,,,,,,
Colorado,2020-03-03,-11,0,0,,,,,,,,,
Colorado,2020-03-04,-10,0,0,,,,,,,,,
Colorado,2020-03-05,-9,2,0,,,,,,,,,
Colorado,2020-03-06,-8,8,0,,,,,,,,,
Colorado,2020-03-07,-7,8,0,,,,,,,,,
Colorado,2020-03-08,-6,8,0,,,,,,,,,
Colorado,2020-03-09,-5,12,0,,,,,,,,,
Colorado,2020-03-10,-4,17,0,,,,,,,,,
Colorado,2020-03-11,-3,34,0,,,,,,,,,
Colorado,2020-03-12,-2,49,1,,,,,,,,,
Colorado,2020-03-13,-1,78,2,,,,,,,,,
Colorado,2020-03-14,0,103,2,,,,,,,,,
Colorado,2020-03-15,1,136,2,,,,,,,,,
Colorado,2020-03-16,2,161,2,,,,,,,,,
Colorado,2020-03-17,3,183,3,,,,,,,,,
Colorado,2020-03-18,4,216,3,,,,,,,,,
Colorado,2020-03-19,5,278,5,,,,,,,,,
Colorado,2020-03-20,6,364,5,,,,,,,,,
Colorado,2020-03-21,7,475,6,,56.0,,,,,,,
Colorado,2020-03-22,8,595,7,,74.0,,,,,,,
Colorado,2020-03-23,9,723,7,,116.0,,,,,,,
Colorado,2020-03-24,10,912,11,,152.0,,,,,,,
Colorado,2020-03-25,11,1087,20,,230.0,,,,,,,
Colorado,2020-03-26,12,1430,19,,278.0,,,,,,,
Colorado,2020-03-27,13,1738,31,,307.0,,,,,,,
Colorado,2020-03-28,14,2061,44,,332.0,,,,,,,
Colorado,2020-03-29,15,2308,47,,358.0,,,,,,,
Colorado,2020-03-30,16,2627,51,,503.0,,,,,,,
Colorado,2020-03-31,17,2966,69,,574.0,,,,,,,
Colorado,2020-04-01,18,3342,79,,698.0,,,,,,,
Colorado,2020-04-02,19,3728,97,,739.0,,,,,,,
Colorado,2020-04-03,20,4173,111,,777.0,,,,,,,
Colorado,2020-04-04,21,4565,126,,783.0,,,,,,,
Colorado,2020-04-05,22,4950,140,,786.0,,,,,,,
Colorado,2020-04-06,23,5183,150,,786.0,,,,,,,
Colorado,2020-04-07,24,5429,179,,833.0,,,,,,,
Colorado,2020-04-08,25,5655,193,,848.0,,,,,,,
Colorado,2020-04-09,26,6202,226,,842.0,,,,,,,
Colorado,2020-04-10,27,6513,250,,841.0,,,,,,,
Colorado,2020-04-11,28,6893,274,,822.0,,,,,,,
Colorado,2020-04-12,29,7307,289,,842.0,,,,,,,
Colorado,2020-04-13,30,7696,306,,888.0,,,,,,,
Colorado,2020-04-14,31,7950,327,,878.0,,,,,,,
Colorado,2020-04-15,32,8280,354,,859.0,,,,,,,
Colorado,2020-04-16,33,8675,372,,858.0,,,,,,,
Colorado,2020-04-17,34,9047,389,,843.0,,,,,,,
Colorado,2020-04-18,35,9440,411,,874.0,,,,,,,
Colorado,2020-04-19,36,9730,420,,874.0,,,,,,,
Colorado,2020-04-20,37,10112,447,,861.0,,,,,,,
Colorado,2020-04-21,38,10473,483,,851.0,,,,,,,
Colorado,2020-04-22,39,10891,506,,859.0,,,,,,,
Colorado,2020-04-23,40,11278,552,,1084.0,,,,,,,
Colorado,2020-04-24,41,12256,674,,1084.0,,,,,,,
Colorado,2020-04-25,42,12968,684,,1046.0,,,,,,,
Colorado,2020-04-26,43,13441,688,,1007.0,,,,,,,
Colorado,2020-04-27,44,13879,706,,994.0,,,,,,,
Colorado,2020-04-28,45,14316,736,,964.0,,,,,,,
Colorado,2020-04-29,46,14758,766,,966.0,,,,,,,
Colorado,2020-04-30,47,15284,777,,959.0,,,,,,,
Colorado,2020-05-01,48,15793,821,,931.0,,,,,,,
Colorado,2020-05-02,49,16225,832,,883.0,,,,,,,
Colorado,2020-05-03,50,16635,842,,883.0,,,,,,,
Colorado,2020-05-04,51,16918,851,,834.0,,,,,,,
Colorado,2020-05-05,52,17367,903,,792.0,,,,,,,
Colorado,2020-05-06,53,17832,919,,798.0,,,,,,,
Colorado,2020-05-07,54,18370,944,,821.0,,,,,,,
Colorado,2020-05-08,55,18827,960,,790.0,,,,,,,
Colorado,2020-05-09,56,19375,967,,790.0,,,,,,,
Colorado,2020-05-10,57,19703,971,,573.0,,,,,,,
Colorado,2020-05-11,58,19879,987,,738.0,,,,,,,
Colorado,2020-05-12,59,20157,1010,,688.0,,,,,,,
Colorado,2020-05-13,60,20475,1062,,685.0,,,,,,,
Colorado,2020-05-14,61,20838,1086,,685.0,,,,,,,
Colorado,2020-05-15,62,21232,1150,,671.0,,,,,,,
Colorado,2020-05-16,63,21633,1192,,650.0,,,,,,,
Colorado,2020-05-17,64,21938,1215,,650.0,,,,,,,
Colorado,2020-05-18,65,22202,1224,,626.0,,,,,,,
Colorado,2020-05-19,66,22482,1257,,626.0,,,,,,,
Colorado,2020-05-20,67,22797,1299,,613.0,,,,,,,
Colorado,2020-05-21,68,23191,1310,,620.0,,,,,,,
Colorado,2020-05-22,69,23487,1324,,571.0,,,,,,,
Colorado,2020-05-23,70,23964,1327,,538.0,,,,,,,
Colorado,2020-05-24,71,24174,1332,,560.0,,,,,,,
Colorado,2020-05-25,72,24269,1333,,507.0,,,,,,,
Colorado,2020-05-26,73,24565,1352,,484.0,,,,,,,
Colorado,2020-05-27,74,24767,1392,,464.0,,,,,,,
Colorado,2020-05-28,75,25121,1421,,464.0,,,,,,,
Colorado,2020-05-29,76,25612,1436,,421.0,,,,,,,
Colorado,2020-05-30,77,26098,1443,,414.0,,,,,,,
Colorado,2020-05-31,78,26378,1445,,414.0,,,,,,,
Colorado,2020-06-01,79,26577,1458,,394.0,,,,,,,
Colorado,2020-06-02,80,26788,1474,,388.0,,,,,,,
Colorado,2020-06-03,81,27060,1494,,356.0,,,,,,,
Colorado,2020-06-04,82,27360,1512,,319.0,,,,,,,
Colorado,2020-06-05,83,27615,1524,,299.0,,,,,,,
Colorado,2020-06-06,84,27848,1527,,299.0,,,,,,,
Colorado,2020-06-07,85,28001,1527,,322.0,,,,,,,
Colorado,2020-06-08,86,28183,1543,,304.0,,,,,,,
Colorado,2020-06-09,87,28347,1553,,305.0,,,,,,,
Colorado,2020-06-10,88,28499,1572,,277.0,,,,,,,
Colorado,2020-06-11,89,28647,1582,,279.0,,,,,,,
Colorado,2020-06-12,90,28822,1582,,274.0,,,,,,,
Colorado,2020-06-13,91,29017,1597,,262.0,,,,,,,
Colorado,2020-06-14,92,29130,1598,,276.0,,,,,,,
Colorado,2020-06-15,93,29299,1605,,276.0,,,,,,,
Colorado,2020-06-16,94,29442,1617,,290.0,,,,,,,
Colorado,2020-06-17,95,29671,1631,,270.0,,,,,,,
Colorado,2020-06-18,96,29901,1638,,270.0,,,,,,,
Colorado,2020-06-19,97,30187,1643,,250.0,,,,,,,
Colorado,2020-06-20,98,30348,1647,,255.0,,,,,,,
Colorado,2020-06-21,99,30539,1647,,256.0,,,,,,,
Colorado,2020-06-22,100,30705,1651,,249.0,,,,,,,
Colorado,2020-06-23,101,30893,1665,,238.0,,,,,,,
Colorado,2020-06-24,102,31155,1667,,247.0,,,,,,,
Colorado,2020-06-25,103,31479,1669,,247.0,,,,,,,
Colorado,2020-06-26,104,31796,1673,,226.0,,,,,,,
Colorado,2020-06-27,105,32022,1674,,235.0,,,,,,,
Colorado,2020-06-28,106,32307,1676,,234.0,,,,,,,
Colorado,2020-06-29,107,32511,1681,,271.0,,,,,,,
Colorado,2020-06-30,108,32715,1690,,237.0,,,,,,,
Colorado,2020-07-01,109,33029,1697,,262.0,,,,,,,
Colorado,2020-07-02,110,33352,1701,,270.0,,,,,,,
Colorado,2020-07-03,111,33612,1701,,270.0,,,,,,,
Colorado,2020-07-04,112,33866,1701,,283.0,,,,,,,
Colorado,2020-07-05,113,34065,1701,,286.0,,,,,,,
Colorado,2020-07-06,114,34257,1691,,327.0,,,,,,,
Colorado,2020-07-07,115,34664,1696,,335.0,,,,,,,
Colorado,2020-07-08,116,35116,1704,,335.0,,,,,,,
Colorado,2020-07-09,117,35525,1706,,318.0,,,,,,,
Colorado,2020-07-10,118,36191,1724,,328.0,,,,,,,
Colorado,2020-07-11,119,36591,1725,,324.0,,,,,,,
Colorado,2020-07-12,120,36913,1725,,324.0,,,,,,,
Colorado,2020-07-13,121,37236,1727,,378.0,,,,,,,
Colorado,2020-07-14,122,37686,1738,,368.0,,,,,,,
Colorado,2020-07-15,123,38155,1744,,389.0,,,,,,,
Colorado,2020-07-16,124,38726,1745,,412.0,,,,,,,
Colorado,2020-07-17,125,39344,1751,,394.0,,,,,,,
Colorado,2020-07-18,126,39788,1752,,401.0,,,,,,,
Colorado,2020-07-19,127,40142,1752,,397.0,,,,,,,
Colorado,2020-07-20,128,40566,1758,,386.0,,,,,,,
Colorado,2020-07-21,129,41059,1763,,373.0,,,,,,,
Colorado,2020-07-22,130,41698,1771,,351.0,,,,,,,
Colorado,2020-07-23,131,42313,1786,,356.0,,,,,,,
Colorado,2020-07-24,132,42980,1790,,357.0,,,,,,,
Colorado,2020-07-25,133,43789,1794,,338.0,,,,,,,
Colorado,2020-07-26,134,44336,1794,,365.0,,,,,,,
Colorado,2020-07-27,135,44565,1799,,359.0,,,,,,,
Colorado,2020-07-28,136,45314,1807,,353.0,,,,,,,
Colorado,2020-07-29,137,45796,1822,,341.0,,,,,,,
Colorado,2020-07-30,138,46204,1822,,350.0,,,,,,,
Colorado,2020-07-31,139,46809,1838,,350.0,,,,,,,
Colorado,2020-08-01,140,47267,1844,,335.0,,,,,,,
Colorado,2020-08-02,141,47727,1844,,308.0,,,,,,,
Colorado,2020-08-03,142,47968,1844,,340.0,,,,,,,
Colorado,2020-08-04,143,48394,1849,,335.0,,,,,,,
Colorado,2020-08-05,144,48988,1851,,320.0,,,,,,,
Colorado,2020-08-06,145,49436,1852,,317.0,,,,,,,
Colorado,2020-08-07,146,49893,1857,,317.0,,,,,,,
Colorado,2020-08-08,147,50324,1857,,346.0,,,,,,,
Colorado,2020-08-09,148,50660,1858,,319.0,,,,,,,
Colorado,2020-08-10,149,51038,1862,,309.0,,,,,,,
Colorado,2020-08-11,150,51441,1874,,315.0,,,,,,,
Colorado,2020-08-12,151,51756,1875,,288.0,,,,,,,
Colorado,2020-08-13,152,52219,1882,,265.0,,,,,,,
Colorado,2020-08-14,153,52538,1888,,236.0,,,,,,,
Colorado,2020-08-15,154,52838,1896,,236.0,,,,,,,
Colorado,2020-08-16,155,53176,1896,,240.0,,,,,,,
Colorado,2020-08-17,156,53370,1896,,245.0,,,,,,,
Colorado,2020-08-18,157,53631,1899,,262.0,,,,,,,
Colorado,2020-08-19,158,53901,1900,,238.0,,,,,,,
Colorado,2020-08-20,159,54230,1903,,238.0,,,,,,,
Colorado,2020-08-21,160,54230,1910,,236.0,,,,,,,
Colorado,2020-08-22,161,54883,1918,,258.0,,,,,,,
Colorado,2020-08-23,162,55143,1918,,225.0,,,,,,,
Colorado,2020-08-24,163,55341,1919,,243.0,,,,,,,
Colorado,2020-08-25,164,55800,1926,,243.0,,,,,,,
Colorado,2020-08-26,165,55993,1927,,253.0,,,,,,,
Colorado,2020-08-27,166,56343,1931,,213.0,,,,,,,
Colorado,2020-08-28,167,56773,1937,,225.0,,,,,,,
Colorado,2020-08-29,168,57040,1942,,239.0,,,,,,,
Colorado,2020-08-30,169,57223,1942,,240.0,,,,,,,
Colorado,2020-08-31,170,57424,1945,,241.0,,,,,,,
Colorado,2020-09-01,171,57775,1946,,236.0,,,,,,,
Colorado,2020-09-02,172,58019,1952,,247.0,,,,,,,
Colorado,2020-09-03,173,58287,1955,,211.0,,,,,,,
Colorado,2020-09-04,174,58287,1955,,219.0,,,,,,,
Colorado,2020-09-05,175,58986,1971,,220.0,,,,,,,
Colorado,2020-09-06,176,59271,1972,,227.0,,,,,,,
Colorado,2020-09-07,177,59484,1973,,237.0,,,,,,,
Colorado,2020-09-08,178,59671,1973,,218.0,,,,,,,
Colorado,2020-09-09,179,59911,1977,,226.0,,,,,,,
Colorado,2020-09-10,180,60175,1979,,240.0,,,,,,,
Colorado,2020-09-11,181,60482,1985,,232.0,,,,,,,
Colorado,2020-09-12,182,60896,1988,,226.0,,,,,,,
Colorado,2020-09-13,183,61313,1988,,228.0,,,,,,,
Colorado,2020-09-14,184,61687,1990,,239.0,,,,,,,
Colorado,2020-09-15,185,62099,1996,,273.0,,,,,,,
Colorado,2020-09-16,186,62686,2002,,248.0,,,,,,,
Colorado,2020-09-17,187,63145,2006,,213.0,,,,,,,
Colorado,2020-09-18,188,63750,2009,,230.0,,,,,,,
Colorado,2020-09-19,189,64356,2013,,237.0,,,,,,,
Colorado,2020-09-20,190,64857,2014,,239.0,,,,,,,
Colorado,2020-09-21,191,65399,2018,,239.0,,,,,,,
Colorado,2020-09-22,192,66053,2025,,230.0,,,,,,,
Colorado,2020-09-23,193,66669,2030,,259.0,,,,,,,
Colorado,2020-09-24,194,67217,2033,,258.0,,,,,,,
Colorado,2020-09-25,195,67926,2034,,248.0,,,,,,,
Colorado,2020-09-26,196,68510,2040,,248.0,,,,,,,
Colorado,2020-09-27,197,69079,2041,,263.0,,,,,,,
Colorado,2020-09-28,198,69490,2044,,246.0,,,,,,,
Colorado,2020-09-29,199,70025,2046,,268.0,,,,,,,
Colorado,2020-09-30,200,70536,2051,,264.0,,,,,,,
Colorado,2020-10-01,201,71218,2054,,282.0,,,,,,,
Colorado,2020-10-02,202,71898,2057,,304.0,,,,,,,
Colorado,2020-10-03,203,72555,2060,,296.0,,,,,,,
Colorado,2020-10-04,204,73076,2068,,303.0,,,,,,,
Colorado,2020-10-05,205,73537,2069,,325.0,,,,,,,
Colorado,2020-10-06,206,74191,2081,,343.0,,,,,,,
Colorado,2020-10-07,207,74922,2085,,369.0,,,,,,,
Colorado,2020-10-08,208,75785,2095,,356.0,,,,,,,
Colorado,2020-10-09,209,76619,2103,,380.0,,,,,,,
Colorado,2020-10-10,210,77642,2112,,365.0,,,,,,,
Colorado,2020-10-11,211,78461,2113,,383.0,,,,,,,
Colorado,2020-10-12,212,79037,2116,,370.0,,,,,,,
Colorado,2020-10-13,213,80085,2153,,385.0,,,,,,,
Colorado,2020-10-14,214,80777,2160,,405.0,,,,,,,
Colorado,2020-10-15,215,81918,2162,,420.0,,,,,,,
Colorado,2020-10-16,216,83230,2172,,434.0,,,,,,,
Colorado,2020-10-17,217,84369,2176,,428.0,,,,,,,
Colorado,2020-10-18,218,85302,2176,,445.0,,,,,,,
Colorado,2020-10-19,219,86374,2180,,465.0,,,,,,,
Colorado,2020-10-20,220,87582,2182,,516.0,,,,,,,
Colorado,2020-10-21,221,88849,2194,,532.0,,,,,,,
Colorado,2020-10-22,222,90222,2198,,547.0,,,,,,,
