country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
US,Alaska,2020-03-12,-16,1,0,,,,,,
US,Alaska,2020-03-13,-15,1,0,,,,,,
US,Alaska,2020-03-14,-14,1,0,,,,,,
US,Alaska,2020-03-15,-13,1,0,,,,,,
US,Alaska,2020-03-16,-12,3,0,,,,,,
US,Alaska,2020-03-17,-11,6,0,,,,,,
US,Alaska,2020-03-18,-10,9,0,,,,,,
US,Alaska,2020-03-19,-9,12,0,,,,,,
US,Alaska,2020-03-20,-8,14,0,,,,,,
US,Alaska,2020-03-21,-7,21,0,,,,,,
US,Alaska,2020-03-22,-6,22,0,,,,,,
US,Alaska,2020-03-23,-5,36,0,,,,,,
US,Alaska,2020-03-24,-4,42,0,,,,,,
US,Alaska,2020-03-25,-3,59,0,,,,,,
US,Alaska,2020-03-26,-2,69,0,,,,,,
US,Alaska,2020-03-27,-1,85,1,,,,,,
US,Alaska,2020-03-28,0,102,1,,,,,,
US,Alaska,2020-03-29,1,114,2,,,,,,
US,Alaska,2020-03-30,2,120,2,,,,,,
US,Alaska,2020-03-31,3,133,2,,,,,,
US,Alaska,2020-04-01,4,143,2,,,,,,
US,Alaska,2020-04-02,5,146,2,,,,,,
US,Alaska,2020-04-03,6,156,2,,,,,,
US,Alaska,2020-04-04,7,171,5,,,,,,
US,Alaska,2020-04-05,8,185,6,,,,,,
US,Alaska,2020-04-06,9,189,4,,,,,,
US,Alaska,2020-04-07,10,211,4,,,,,,
US,Alaska,2020-04-08,11,224,5,,,,,,
US,Alaska,2020-04-09,12,233,5,,,,,,
US,Alaska,2020-04-10,13,244,5,,,,,,
US,Alaska,2020-04-11,14,255,6,,,,,,
US,Alaska,2020-04-12,15,270,6,,,,,,
US,Alaska,2020-04-13,16,275,6,,,,,,
