state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Alaska,2020-01-22,-67,0,0,,,,,,,,,
Alaska,2020-01-23,-66,0,0,,,,,,,,,
Alaska,2020-01-24,-65,0,0,,,,,,,,,
Alaska,2020-01-25,-64,0,0,,,,,,,,,
Alaska,2020-01-26,-63,0,0,,,,,,,,,
Alaska,2020-01-27,-62,0,0,,,,,,,,,
Alaska,2020-01-28,-61,0,0,,,,,,,,,
Alaska,2020-01-29,-60,0,0,,,,,,,,,
Alaska,2020-01-30,-59,0,0,,,,,,,,,
Alaska,2020-01-31,-58,0,0,,,,,,,,,
Alaska,2020-02-01,-57,0,0,,,,,,,,,
Alaska,2020-02-02,-56,0,0,,,,,,,,,
Alaska,2020-02-03,-55,0,0,,,,,,,,,
Alaska,2020-02-04,-54,0,0,,,,,,,,,
Alaska,2020-02-05,-53,0,0,,,,,,,,,
Alaska,2020-02-06,-52,0,0,,,,,,,,,
Alaska,2020-02-07,-51,0,0,,,,,,,,,
Alaska,2020-02-08,-50,0,0,,,,,,,,,
Alaska,2020-02-09,-49,0,0,,,,,,,,,
Alaska,2020-02-10,-48,0,0,,,,,,,,,
Alaska,2020-02-11,-47,0,0,,,,,,,,,
Alaska,2020-02-12,-46,0,0,,,,,,,,,
Alaska,2020-02-13,-45,0,0,,,,,,,,,
Alaska,2020-02-14,-44,0,0,,,,,,,,,
Alaska,2020-02-15,-43,0,0,,,,,,,,,
Alaska,2020-02-16,-42,0,0,,,,,,,,,
Alaska,2020-02-17,-41,0,0,,,,,,,,,
Alaska,2020-02-18,-40,0,0,,,,,,,,,
Alaska,2020-02-19,-39,0,0,,,,,,,,,
Alaska,2020-02-20,-38,0,0,,,,,,,,,
Alaska,2020-02-21,-37,0,0,,,,,,,,,
Alaska,2020-02-22,-36,0,0,,,,,,,,,
Alaska,2020-02-23,-35,0,0,,,,,,,,,
Alaska,2020-02-24,-34,0,0,,,,,,,,,
Alaska,2020-02-25,-33,0,0,,,,,,,,,
Alaska,2020-02-26,-32,0,0,,,,,,,,,
Alaska,2020-02-27,-31,0,0,,,,,,,,,
Alaska,2020-02-28,-30,0,0,,,,,,,,,
Alaska,2020-02-29,-29,0,0,,,,,,,,,
Alaska,2020-03-01,-28,0,0,,,,,,,,,
Alaska,2020-03-02,-27,0,0,,,,,,,,,
Alaska,2020-03-03,-26,0,0,,,,,,,,,
Alaska,2020-03-04,-25,0,0,,,,,,,,,
Alaska,2020-03-05,-24,0,0,,,,,,,,,
Alaska,2020-03-06,-23,0,0,,,,,,,,,
Alaska,2020-03-07,-22,0,0,,,,,,,,,
Alaska,2020-03-08,-21,0,0,,,,,,,,,
Alaska,2020-03-09,-20,0,0,,,,,,,,,
Alaska,2020-03-10,-19,0,0,,,,,,,,,
Alaska,2020-03-11,-18,0,0,,,,,,,,,
Alaska,2020-03-12,-17,0,0,,,,,,,,,
Alaska,2020-03-13,-16,1,0,,,,,,,,,
Alaska,2020-03-14,-15,1,0,,,,,,,,,
Alaska,2020-03-15,-14,1,0,,,,,,,,,
Alaska,2020-03-16,-13,1,0,,,,,,,,,
Alaska,2020-03-17,-12,4,0,,,,,,,,,
Alaska,2020-03-18,-11,9,0,,,,,,,,,
Alaska,2020-03-19,-10,12,0,,,,,,,,,
Alaska,2020-03-20,-9,15,0,,,,,,,,,
Alaska,2020-03-21,-8,16,0,,,,,,,,,
Alaska,2020-03-22,-7,26,0,,,,,,,,,
Alaska,2020-03-23,-6,39,0,,,,,,,,,
Alaska,2020-03-24,-5,43,0,,,,,,,,,
Alaska,2020-03-25,-4,50,1,,,,,,,,,
Alaska,2020-03-26,-3,64,1,,,,,,,,,
Alaska,2020-03-27,-2,75,1,,,,,,,,,
Alaska,2020-03-28,-1,92,2,,,,,,,,,
Alaska,2020-03-29,0,111,2,,,,,,,,,
Alaska,2020-03-30,1,119,3,,,,,,,,,
Alaska,2020-03-31,2,129,3,,,,,,,,,
Alaska,2020-04-01,3,142,3,,,,,,,,,
Alaska,2020-04-02,4,150,3,,,,,,,,,
Alaska,2020-04-03,5,161,3,,,,,,,,,
Alaska,2020-04-04,6,172,5,,,,,,,,,
Alaska,2020-04-05,7,187,6,,,,,,,,,
Alaska,2020-04-06,8,193,6,,,,,,,,,
Alaska,2020-04-07,9,215,6,,,,,,,,,
Alaska,2020-04-08,10,228,7,,,,,,,,,
Alaska,2020-04-09,11,238,7,,,,,,,,,
Alaska,2020-04-10,12,249,7,,,,,,,,,
Alaska,2020-04-11,13,261,8,,,,,,,,,
Alaska,2020-04-12,14,276,8,,,,,,,,,
Alaska,2020-04-13,15,281,8,,,,,,,,,
Alaska,2020-04-14,16,289,9,,,,,,,,,
Alaska,2020-04-15,17,297,9,,,,,,,,,
Alaska,2020-04-16,18,305,9,,,,,,,,,
Alaska,2020-04-17,19,314,9,,,,,,,,,
Alaska,2020-04-18,20,319,9,,39.0,,,,,,,
Alaska,2020-04-19,21,324,9,,37.0,,,,,,,
Alaska,2020-04-20,22,326,9,,46.0,,,,,,,
Alaska,2020-04-21,23,334,9,,42.0,,,,,,,
Alaska,2020-04-22,24,340,9,,39.0,,,,,,,
Alaska,2020-04-23,25,342,9,,42.0,,,,,,,
Alaska,2020-04-24,26,344,9,,36.0,,,,,,,
Alaska,2020-04-25,27,344,9,,32.0,,,,,,,
Alaska,2020-04-26,28,346,9,,14.0,,,,,,,
Alaska,2020-04-27,29,350,9,,10.0,,,,,,,
Alaska,2020-04-28,30,356,9,,16.0,,,,,,,
Alaska,2020-04-29,31,360,9,,14.0,,,,,,,
Alaska,2020-04-30,32,360,9,,19.0,,,,,,,
Alaska,2020-05-01,33,369,9,,25.0,,,,,,,
Alaska,2020-05-02,34,370,9,,10.0,,,,,,,
Alaska,2020-05-03,35,373,9,,12.0,,,,,,,
Alaska,2020-05-04,36,375,9,,12.0,,,,,,,
Alaska,2020-05-05,37,376,9,,13.0,,,,,,,
Alaska,2020-05-06,38,378,10,,8.0,,,,,,,
Alaska,2020-05-07,39,380,10,,12.0,,,,,,,
