state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Hawaii,2020-01-22,-65,0,0,,,,,,
Hawaii,2020-01-23,-64,0,0,,,,,,
Hawaii,2020-01-24,-63,0,0,,,,,,
Hawaii,2020-01-25,-62,0,0,,,,,,
Hawaii,2020-01-26,-61,0,0,,,,,,
Hawaii,2020-01-27,-60,0,0,,,,,,
Hawaii,2020-01-28,-59,0,0,,,,,,
Hawaii,2020-01-29,-58,0,0,,,,,,
Hawaii,2020-01-30,-57,0,0,,,,,,
Hawaii,2020-01-31,-56,0,0,,,,,,
Hawaii,2020-02-01,-55,0,0,,,,,,
Hawaii,2020-02-02,-54,0,0,,,,,,
Hawaii,2020-02-03,-53,0,0,,,,,,
Hawaii,2020-02-04,-52,0,0,,,,,,
Hawaii,2020-02-05,-51,0,0,,,,,,
Hawaii,2020-02-06,-50,0,0,,,,,,
Hawaii,2020-02-07,-49,0,0,,,,,,
Hawaii,2020-02-08,-48,0,0,,,,,,
Hawaii,2020-02-09,-47,0,0,,,,,,
Hawaii,2020-02-10,-46,0,0,,,,,,
Hawaii,2020-02-11,-45,0,0,,,,,,
Hawaii,2020-02-12,-44,0,0,,,,,,
Hawaii,2020-02-13,-43,0,0,,,,,,
Hawaii,2020-02-14,-42,0,0,,,,,,
Hawaii,2020-02-15,-41,0,0,,,,,,
Hawaii,2020-02-16,-40,0,0,,,,,,
Hawaii,2020-02-17,-39,0,0,,,,,,
Hawaii,2020-02-18,-38,0,0,,,,,,
Hawaii,2020-02-19,-37,0,0,,,,,,
Hawaii,2020-02-20,-36,0,0,,,,,,
Hawaii,2020-02-21,-35,0,0,,,,,,
Hawaii,2020-02-22,-34,0,0,,,,,,
Hawaii,2020-02-23,-33,0,0,,,,,,
Hawaii,2020-02-24,-32,0,0,,,,,,
Hawaii,2020-02-25,-31,0,0,,,,,,
Hawaii,2020-02-26,-30,0,0,,,,,,
Hawaii,2020-02-27,-29,0,0,,,,,,
Hawaii,2020-02-28,-28,0,0,,,,,,
Hawaii,2020-02-29,-27,0,0,,,,,,
Hawaii,2020-03-01,-26,0,0,,,,,,
Hawaii,2020-03-02,-25,0,0,,,,,,
Hawaii,2020-03-03,-24,0,0,,,,,,
Hawaii,2020-03-04,-23,0,0,,,,,,
Hawaii,2020-03-05,-22,0,0,,,,,,
Hawaii,2020-03-06,-21,0,0,,,,,,
Hawaii,2020-03-07,-20,1,0,,,,,,
Hawaii,2020-03-08,-19,1,0,,,,,,
Hawaii,2020-03-09,-18,1,0,,,,,,
Hawaii,2020-03-10,-17,3,0,,,,,,
Hawaii,2020-03-11,-16,2,0,,,,,,
Hawaii,2020-03-12,-15,2,0,,,,,,
Hawaii,2020-03-13,-14,2,0,,,,,,
Hawaii,2020-03-14,-13,4,0,,,,,,
Hawaii,2020-03-15,-12,6,0,,,,,,
Hawaii,2020-03-16,-11,8,0,,,,,,
Hawaii,2020-03-17,-10,10,0,,,,,,
Hawaii,2020-03-18,-9,15,0,,,,,,
Hawaii,2020-03-19,-8,25,0,,,,,,
Hawaii,2020-03-20,-7,36,0,,,,,,
Hawaii,2020-03-21,-6,36,0,,,,,,
Hawaii,2020-03-22,-5,53,0,,,,,,
Hawaii,2020-03-23,-4,56,0,,,,,,
Hawaii,2020-03-24,-3,90,1,,,,,,
Hawaii,2020-03-25,-2,91,0,,,,,,
Hawaii,2020-03-26,-1,95,0,,,,,,
Hawaii,2020-03-27,0,106,0,,,,,,
Hawaii,2020-03-28,1,149,0,,,,,,
Hawaii,2020-03-29,2,149,0,,,,,,
Hawaii,2020-03-30,3,175,0,,,,,,
Hawaii,2020-03-31,4,204,0,,,,,,
Hawaii,2020-04-01,5,224,1,,,,,,
Hawaii,2020-04-02,6,256,1,,,,,,
Hawaii,2020-04-03,7,319,3,,,,,,
Hawaii,2020-04-04,8,351,3,,,,,,
Hawaii,2020-04-05,9,371,4,,,,,,
Hawaii,2020-04-06,10,387,5,,,,,,
Hawaii,2020-04-07,11,410,5,,,,,,
Hawaii,2020-04-08,12,410,5,,,,,,
Hawaii,2020-04-09,13,442,6,,,,,,
Hawaii,2020-04-10,14,442,6,,,,,,
Hawaii,2020-04-11,15,465,8,,,,,,
Hawaii,2020-04-12,16,499,9,,,,,,
Hawaii,2020-04-13,17,504,9,,,,,,
Hawaii,2020-04-14,18,511,9,,,,,,
Hawaii,2020-04-15,19,524,9,,,,,,
Hawaii,2020-04-16,20,530,9,,,,,,
Hawaii,2020-04-17,21,541,9,,,,,,
Hawaii,2020-04-18,22,574,9,,,,,,
Hawaii,2020-04-19,23,580,10,,,,,,
Hawaii,2020-04-20,24,584,10,,,,,,
Hawaii,2020-04-21,25,586,10,,,,,,
Hawaii,2020-04-22,26,592,12,,,,,,
Hawaii,2020-04-23,27,596,12,,,,,,
Hawaii,2020-04-24,28,601,13,,,,,,
Hawaii,2020-04-25,29,605,13,,,,,,
Hawaii,2020-04-26,30,606,14,,,,,,
Hawaii,2020-04-27,31,607,16,,,,,,
Hawaii,2020-04-28,32,609,16,,,,,,
Hawaii,2020-04-29,33,613,16,,,,,,
Hawaii,2020-04-30,34,618,16,,,,,,
Hawaii,2020-05-01,35,619,16,,,,,,
Hawaii,2020-05-02,36,620,16,,,,,,
Hawaii,2020-05-03,37,620,17,,,,,,
Hawaii,2020-05-04,38,621,17,,,,,,
Hawaii,2020-05-05,39,625,17,,,,,,
Hawaii,2020-05-06,40,626,17,,,,,,
Hawaii,2020-05-07,41,629,17,,,,,,
Hawaii,2020-05-08,42,629,17,,,,,,
Hawaii,2020-05-09,43,631,17,,,,,,
Hawaii,2020-05-10,44,632,17,,,,,,
Hawaii,2020-05-11,45,634,17,,,,,,
Hawaii,2020-05-12,46,635,17,,,,,,
Hawaii,2020-05-13,47,638,17,,,,,,
Hawaii,2020-05-14,48,637,17,,,,,,
Hawaii,2020-05-15,49,638,17,,,,,,
Hawaii,2020-05-16,50,639,17,,,,,,
Hawaii,2020-05-17,51,640,17,,,,,,
Hawaii,2020-05-18,52,640,17,,,,,,
Hawaii,2020-05-19,53,641,17,,,,,,
Hawaii,2020-05-20,54,643,17,,,,,,
Hawaii,2020-05-21,55,647,17,,,,,,
Hawaii,2020-05-22,56,642,17,,,,,,
Hawaii,2020-05-23,57,643,17,,,,,,
Hawaii,2020-05-24,58,643,17,,,,,,
Hawaii,2020-05-25,59,643,17,,,,,,
Hawaii,2020-05-26,60,643,17,,,,,,
Hawaii,2020-05-27,61,644,17,,,,,,
Hawaii,2020-05-28,62,647,17,,,,,,
Hawaii,2020-05-29,63,649,17,,,,,,
Hawaii,2020-05-30,64,651,17,,,,,,
Hawaii,2020-05-31,65,652,17,,,,,,
Hawaii,2020-06-01,66,652,17,,,,,,
Hawaii,2020-06-02,67,653,17,,,,,,
Hawaii,2020-06-03,68,653,17,,,,,,
Hawaii,2020-06-04,69,655,17,,,,,,
Hawaii,2020-06-05,70,664,17,,,,,,
Hawaii,2020-06-06,71,673,17,,,,,,
Hawaii,2020-06-07,72,675,17,,,,,,
Hawaii,2020-06-08,73,676,17,,,,,,
Hawaii,2020-06-09,74,682,17,,,,,,
Hawaii,2020-06-10,75,685,17,,,,,,
Hawaii,2020-06-11,76,692,17,,,,,,
Hawaii,2020-06-12,77,706,17,,,,,,
Hawaii,2020-06-13,78,723,17,,,,,,
Hawaii,2020-06-14,79,728,17,,,,,,
Hawaii,2020-06-15,80,736,17,,,,,,
Hawaii,2020-06-16,81,736,17,,,,,,
Hawaii,2020-06-17,82,744,17,,,,,,
Hawaii,2020-06-18,83,762,17,,,,,,
Hawaii,2020-06-19,84,789,17,,,,,,
Hawaii,2020-06-20,85,789,17,,,,,,
Hawaii,2020-06-21,86,814,17,,,,,,
Hawaii,2020-06-22,87,816,17,,,,,,
Hawaii,2020-06-23,88,819,17,,,,,,
Hawaii,2020-06-24,89,835,17,,,,,,
Hawaii,2020-06-25,90,851,17,,,,,,
Hawaii,2020-06-26,91,866,17,,,,,,
Hawaii,2020-06-27,92,872,18,,,,,,
Hawaii,2020-06-28,93,899,18,,,,,,
Hawaii,2020-06-29,94,900,18,,,,,,
Hawaii,2020-06-30,95,917,18,,,,,,
Hawaii,2020-07-01,96,926,18,,,,,,
Hawaii,2020-07-02,97,946,18,,,,,,
Hawaii,2020-07-03,98,975,19,,,,,,
Hawaii,2020-07-04,99,999,19,,,,,,
Hawaii,2020-07-05,100,1023,19,,,,,,
Hawaii,2020-07-06,101,1030,19,,,,,,
Hawaii,2020-07-07,102,1071,19,,,,,,
Hawaii,2020-07-08,103,1094,19,,,,,,
Hawaii,2020-07-09,104,1130,19,,,,,,
Hawaii,2020-07-10,105,1158,19,,,,,,
