state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
New Hampshire,2020-06-14,83,5318,320,,70.0,,,,,,,
New Hampshire,2020-06-15,84,5345,320,,69.0,,,,,,,
New Hampshire,2020-06-16,85,5364,326,,69.0,,,,,,,
New Hampshire,2020-06-17,86,5436,330,,62.0,,,,,,,
New Hampshire,2020-06-18,87,5450,331,,56.0,,,,,,,
New Hampshire,2020-06-19,88,5486,337,,56.0,,,,,,,
New Hampshire,2020-06-20,89,5518,339,,61.0,,,,,,,
New Hampshire,2020-06-21,90,5544,339,,55.0,,,,,,,
New Hampshire,2020-06-22,91,5558,339,,55.0,,,,,,,
New Hampshire,2020-06-23,92,5571,343,,54.0,,,,,,,
New Hampshire,2020-06-24,93,5598,347,,51.0,,,,,,,
New Hampshire,2020-06-25,94,5638,357,,49.0,,,,,,,
New Hampshire,2020-06-26,95,5671,365,,32.0,,,,,,,
New Hampshire,2020-06-27,96,5717,367,,32.0,,,,,,,
New Hampshire,2020-06-28,97,5747,367,,35.0,,,,,,,
New Hampshire,2020-06-29,98,5760,367,,34.0,,,,,,,
New Hampshire,2020-06-30,99,5782,371,,34.0,,,,,,,
New Hampshire,2020-07-01,100,5802,373,,37.0,,,,,,,
New Hampshire,2020-07-02,101,5822,375,,32.0,,,,,,,
New Hampshire,2020-07-03,102,5857,376,,31.0,,,,,,,
New Hampshire,2020-07-04,103,5872,379,,25.0,,,,,,,
New Hampshire,2020-07-05,104,5897,381,,25.0,,,,,,,
New Hampshire,2020-07-06,105,5914,382,,25.0,,,,,,,
New Hampshire,2020-07-07,106,5932,384,,25.0,,,,,,,
New Hampshire,2020-07-08,107,5952,386,,24.0,,,,,,,
New Hampshire,2020-07-09,108,5973,387,,22.0,,,,,,,
New Hampshire,2020-07-10,109,5991,390,,24.0,,,,,,,
New Hampshire,2020-07-11,110,6024,391,,20.0,,,,,,,
New Hampshire,2020-07-12,111,6054,391,,22.0,,,,,,,
New Hampshire,2020-07-13,112,6068,391,,22.0,,,,,,,
New Hampshire,2020-07-14,113,6091,392,,24.0,,,,,,,
New Hampshire,2020-07-15,114,6113,394,,23.0,,,,,,,
New Hampshire,2020-07-16,115,6139,395,,24.0,,,,,,,
New Hampshire,2020-07-17,116,6165,395,,24.0,,,,,,,
New Hampshire,2020-07-18,117,6188,396,,24.0,,,,,,,
New Hampshire,2020-07-19,118,6203,398,,17.0,,,,,,,
New Hampshire,2020-07-20,119,6249,398,,17.0,,,,,,,
New Hampshire,2020-07-21,120,6262,400,,20.0,,,,,,,
New Hampshire,2020-07-22,121,6295,402,,23.0,,,,,,,
New Hampshire,2020-07-23,122,6318,405,,24.0,,,,,,,
New Hampshire,2020-07-24,123,6375,407,,26.0,,,,,,,
New Hampshire,2020-07-25,124,6415,409,,27.0,,,,,,,
New Hampshire,2020-07-26,125,6436,409,,20.0,,,,,,,
New Hampshire,2020-07-27,126,6441,409,,20.0,,,,,,,
New Hampshire,2020-07-28,127,6500,409,,21.0,,,,,,,
New Hampshire,2020-07-29,128,6513,411,,21.0,,,,,,,
New Hampshire,2020-07-30,129,6544,415,,22.0,,,,,,,
New Hampshire,2020-07-31,130,6583,415,,21.0,,,,,,,
New Hampshire,2020-08-01,131,6614,416,,22.0,,,,,,,
New Hampshire,2020-08-02,132,6634,417,,22.0,,,,,,,
New Hampshire,2020-08-03,133,6660,417,,24.0,,,,,,,
New Hampshire,2020-08-04,134,6693,418,,23.0,,,,,,,
New Hampshire,2020-08-05,135,6719,418,,23.0,,,,,,,
New Hampshire,2020-08-06,136,6742,419,,20.0,,,,,,,
New Hampshire,2020-08-07,137,6779,419,,21.0,,,,,,,
New Hampshire,2020-08-08,138,6818,419,,24.0,,,,,,,
New Hampshire,2020-08-09,139,6835,419,,23.0,,,,,,,
New Hampshire,2020-08-10,140,6840,419,,20.0,,,,,,,
New Hampshire,2020-08-11,141,6861,419,,21.0,,,,,,,
New Hampshire,2020-08-12,142,6887,420,,18.0,,,,,,,
New Hampshire,2020-08-13,143,6921,422,,15.0,,,,,,,
New Hampshire,2020-08-14,144,6964,423,,15.0,,,,,,,
New Hampshire,2020-08-15,145,6980,423,,15.0,,,,,,,
New Hampshire,2020-08-16,146,6988,423,,13.0,,,,,,,
New Hampshire,2020-08-17,147,7004,423,,15.0,,,,,,,
New Hampshire,2020-08-18,148,7017,424,,12.0,,,,,,,
New Hampshire,2020-08-19,149,7036,427,,12.0,,,,,,,
New Hampshire,2020-08-20,150,7050,428,,11.0,,,,,,,
New Hampshire,2020-08-21,151,7071,428,,11.0,,,,,,,
New Hampshire,2020-08-22,152,7094,429,,14.0,,,,,,,
New Hampshire,2020-08-23,153,7107,429,,12.0,,,,,,,
New Hampshire,2020-08-24,154,7140,429,,11.0,,,,,,,
New Hampshire,2020-08-25,155,7156,429,,8.0,,,,,,,
New Hampshire,2020-08-26,156,7156,429,,8.0,,,,,,,
New Hampshire,2020-08-27,157,7194,431,,9.0,,,,,,,
New Hampshire,2020-08-28,158,7216,432,,8.0,,,,,,,
New Hampshire,2020-08-29,159,7246,432,,7.0,,,,,,,
New Hampshire,2020-08-30,160,7254,432,,6.0,,,,,,,
New Hampshire,2020-08-31,161,7275,432,,6.0,,,,,,,
New Hampshire,2020-09-01,162,7297,432,,8.0,,,,,,,
New Hampshire,2020-09-02,163,7309,432,,8.0,,,,,,,
New Hampshire,2020-09-03,164,7347,432,,10.0,,,,,,,
New Hampshire,2020-09-04,165,7368,432,,9.0,,,,,,,
New Hampshire,2020-09-05,166,7424,432,,9.0,,,,,,,
New Hampshire,2020-09-06,167,7447,433,,10.0,,,,,,,
New Hampshire,2020-09-07,168,7476,433,,7.0,,,,,,,
New Hampshire,2020-09-08,169,7494,433,,7.0,,,,,,,
New Hampshire,2020-09-09,170,7494,433,,7.0,,,,,,,
New Hampshire,2020-09-10,171,7573,434,,7.0,,,,,,,
New Hampshire,2020-09-11,172,7620,434,,7.0,,,,,,,
New Hampshire,2020-09-12,173,7652,435,,6.0,,,,,,,
New Hampshire,2020-09-13,174,7696,436,,7.0,,,,,,,
New Hampshire,2020-09-14,175,7714,436,,7.0,,,,,,,
New Hampshire,2020-09-15,176,7750,438,,9.0,,,,,,,
New Hampshire,2020-09-16,177,7781,438,,8.0,,,,,,,
New Hampshire,2020-09-17,178,7781,438,,7.0,,,,,,,
New Hampshire,2020-09-18,179,7861,438,,7.0,,,,,,,
New Hampshire,2020-09-19,180,7920,438,,8.0,,,,,,,
New Hampshire,2020-09-20,181,7947,438,,10.0,,,,,,,
New Hampshire,2020-09-21,182,7952,438,,11.0,,,,,,,
New Hampshire,2020-09-22,183,7990,438,,11.0,,,,,,,
New Hampshire,2020-09-23,184,8007,438,,17.0,,,,,,,
New Hampshire,2020-09-24,185,8044,438,,16.0,,,,,,,
New Hampshire,2020-09-25,186,8085,438,,16.0,,,,,,,
New Hampshire,2020-09-26,187,8121,439,,18.0,,,,,,,
New Hampshire,2020-09-27,188,8172,439,,20.0,,,,,,,
New Hampshire,2020-09-28,189,8208,439,,16.0,,,,,,,
New Hampshire,2020-09-29,190,8233,439,,13.0,,,,,,,
New Hampshire,2020-09-30,191,8266,439,,14.0,,,,,,,
New Hampshire,2020-10-01,192,8317,441,,15.0,,,,,,,
New Hampshire,2020-10-02,193,8534,442,,20.0,,,,,,,
New Hampshire,2020-10-03,194,8597,442,,17.0,,,,,,,
New Hampshire,2020-10-04,195,8645,443,,23.0,,,,,,,
New Hampshire,2020-10-05,196,8645,443,,22.0,,,,,,,
New Hampshire,2020-10-06,197,8731,446,,20.0,,,,,,,
New Hampshire,2020-10-07,198,8731,446,,18.0,,,,,,,
New Hampshire,2020-10-08,199,8878,448,,14.0,,,,,,,
New Hampshire,2020-10-09,200,8970,450,,14.0,,,,,,,
New Hampshire,2020-10-10,201,9092,455,,21.0,,,,,,,
New Hampshire,2020-10-11,202,9143,456,,21.0,,,,,,,
New Hampshire,2020-10-12,203,9208,456,,22.0,,,,,,,
New Hampshire,2020-10-13,204,9279,456,,17.0,,,,,,,
New Hampshire,2020-10-14,205,9349,458,,19.0,,,,,,,
New Hampshire,2020-10-15,206,9426,463,,18.0,,,,,,,
New Hampshire,2020-10-16,207,9514,465,,16.0,,,,,,,
New Hampshire,2020-10-17,208,9625,466,,18.0,,,,,,,
New Hampshire,2020-10-18,209,9625,466,,17.0,,,,,,,
New Hampshire,2020-10-19,210,9746,468,,16.0,,,,,,,
New Hampshire,2020-10-20,211,9828,468,,16.0,,,,,,,
New Hampshire,2020-10-21,212,9917,469,,14.0,,,,,,,
New Hampshire,2020-10-22,213,9994,470,,18.0,,,,,,,
New Hampshire,2020-10-23,214,10112,471,,15.0,,,,,,,
New Hampshire,2020-10-24,215,10238,473,,19.0,,,,,,,
New Hampshire,2020-10-25,216,10328,473,,23.0,,,,,,,
New Hampshire,2020-10-26,217,10397,475,,25.0,,,,,,,
New Hampshire,2020-10-27,218,10530,475,,31.0,,,,,,,
New Hampshire,2020-10-28,219,10641,478,,29.0,,,,,,,
New Hampshire,2020-10-29,220,10768,482,,30.0,,,,,,,
New Hampshire,2020-10-30,221,10884,482,,30.0,,,,,,,
New Hampshire,2020-10-31,222,11084,483,,42.0,,,,,,,
New Hampshire,2020-11-01,223,11190,483,,38.0,,,,,,,
New Hampshire,2020-11-02,224,11288,483,,41.0,,,,,,,
New Hampshire,2020-11-03,225,11416,483,,41.0,,,,,,,
New Hampshire,2020-11-04,226,11538,484,,42.0,,,,,,,
New Hampshire,2020-11-05,227,11785,486,,44.0,,,,,,,
New Hampshire,2020-11-06,228,11991,488,,48.0,,,,,,,
New Hampshire,2020-11-07,229,12214,489,,49.0,,,,,,,
New Hampshire,2020-11-08,230,12458,489,,55.0,,,,,,,
New Hampshire,2020-11-09,231,12666,489,,56.0,,,,,,,
New Hampshire,2020-11-10,232,12882,489,,64.0,,,,,,,
New Hampshire,2020-11-11,233,13102,492,,69.0,,,,,,,
New Hampshire,2020-11-12,234,13414,495,,69.0,,,,,,,
New Hampshire,2020-11-13,235,13853,498,,69.0,,,,,,,
New Hampshire,2020-11-14,236,14212,499,,68.0,,,,,,,
New Hampshire,2020-11-15,237,14552,499,,69.0,,,,,,,
New Hampshire,2020-11-16,238,14907,500,,74.0,,,,,,,
New Hampshire,2020-11-17,239,15173,502,,77.0,,,,,,,
New Hampshire,2020-11-18,240,15599,504,,91.0,,,,,,,
New Hampshire,2020-11-19,241,16115,506,,98.0,,,,,,,
New Hampshire,2020-11-20,242,16616,507,,108.0,,,,,,,
New Hampshire,2020-11-21,243,17094,508,,116.0,,,,,,,
New Hampshire,2020-11-22,244,17405,512,,117.0,,,,,,,
New Hampshire,2020-11-23,245,17861,512,,121.0,,,,,,,
New Hampshire,2020-11-24,246,18283,513,,121.0,,,,,,,
New Hampshire,2020-11-25,247,18676,514,,125.0,,,,,,,
New Hampshire,2020-11-26,248,19205,514,,125.0,,,,,,,
New Hampshire,2020-11-27,249,19609,517,,131.0,,,,,,,
New Hampshire,2020-11-28,250,20142,523,,133.0,,,,,,,
New Hampshire,2020-11-29,251,20636,526,,146.0,,,,,,,
New Hampshire,2020-11-30,252,21033,526,,160.0,,,,,,,
New Hampshire,2020-12-01,253,21725,528,,160.0,,,,,,,
New Hampshire,2020-12-02,254,22428,537,,162.0,,,,,,,
New Hampshire,2020-12-03,255,23567,544,,156.0,,,,,,,
New Hampshire,2020-12-04,256,24444,552,,159.0,,,,,,,
New Hampshire,2020-12-05,257,25367,559,,146.0,,,,,,,
New Hampshire,2020-12-06,258,26044,564,,169.0,,,,,,,
New Hampshire,2020-12-07,259,26759,566,,185.0,,,,,,,
New Hampshire,2020-12-08,260,27566,566,,211.0,,,,,,,
New Hampshire,2020-12-09,261,28519,570,,232.0,,,,,,,
New Hampshire,2020-12-10,262,29238,584,,248.0,,,,,,,
New Hampshire,2020-12-11,263,30282,590,,258.0,,,,,,,
New Hampshire,2020-12-12,264,31119,600,,247.0,,,,,,,
New Hampshire,2020-12-13,265,31705,603,,251.0,,,,,,,
New Hampshire,2020-12-14,266,32544,604,,256.0,,,,,,,
New Hampshire,2020-12-15,267,33318,604,,252.0,,,,,,,
New Hampshire,2020-12-16,268,34114,625,,286.0,,,,,,,
New Hampshire,2020-12-17,269,34888,629,,284.0,,,,,,,
New Hampshire,2020-12-18,270,35712,638,,273.0,,,,,,,
New Hampshire,2020-12-19,271,36362,650,,258.0,,,,,,,
New Hampshire,2020-12-20,272,37096,656,,261.0,,,,,,,
New Hampshire,2020-12-21,273,37715,656,,278.0,,,,,,,
New Hampshire,2020-12-22,274,38284,656,,297.0,,,,,,,
New Hampshire,2020-12-23,275,38872,677,,305.0,,,,,,,
New Hampshire,2020-12-24,276,40015,690,,298.0,,,,,,,
New Hampshire,2020-12-25,277,40784,690,,298.0,,,,,,,
New Hampshire,2020-12-26,278,41131,701,,277.0,,,,,,,
New Hampshire,2020-12-27,279,41636,708,,270.0,,,,,,,
New Hampshire,2020-12-28,280,42220,715,,269.0,,,,,,,
New Hampshire,2020-12-29,281,42934,735,,295.0,,,,,,,
New Hampshire,2020-12-30,282,43879,741,,306.0,,,,,,,
New Hampshire,2020-12-31,283,44882,759,,317.0,,,,,,,
New Hampshire,2021-01-01,284,45932,759,,317.0,,,,,,,
New Hampshire,2021-01-02,285,46614,769,,335.0,,,,,,,
New Hampshire,2021-01-03,286,47376,780,,325.0,,,,,,,
New Hampshire,2021-01-04,287,47870,781,,319.0,,,,,,,
New Hampshire,2021-01-05,288,48662,792,,305.0,,,,,,,
New Hampshire,2021-01-06,289,49584,816,,301.0,,,,,,,
New Hampshire,2021-01-07,290,50337,827,,314.0,,,,,,,
New Hampshire,2021-01-08,291,51289,846,,297.0,,,,,,,
New Hampshire,2021-01-09,292,52371,862,,268.0,,,,,,,
New Hampshire,2021-01-10,293,52980,869,,262.0,,,,,,,
New Hampshire,2021-01-11,294,53913,869,,267.0,,,,,,,
New Hampshire,2021-01-12,295,54516,878,,287.0,,,,,11615.0,5.0,0.0
New Hampshire,2021-01-13,296,55378,885,,275.0,,,,,12722.0,9.0,4605.0
New Hampshire,2021-01-14,297,55957,897,,270.0,,,,,53780.0,9.0,4049.0
New Hampshire,2021-01-15,298,56966,908,,255.0,,,,,56797.0,5700.0,3968.0
New Hampshire,2021-01-16,299,57605,927,,252.0,,,,,56797.0,5700.0,3541.0
New Hampshire,2021-01-17,300,58229,933,,243.0,,,,,56797.0,5700.0,3285.0
New Hampshire,2021-01-18,301,58709,933,,237.0,,,,,56797.0,5700.0,3114.0
New Hampshire,2021-01-19,302,59228,938,,254.0,,,,,64402.0,7120.0,2992.0
New Hampshire,2021-01-20,303,59891,950,,254.0,,,,,67366.0,8013.0,2886.0
New Hampshire,2021-01-21,304,60588,962,,240.0,,,,,70281.0,10319.0,3133.0
New Hampshire,2021-01-22,305,61206,971,,249.0,,,,,72979.0,12575.0,3297.0
New Hampshire,2021-01-23,306,61995,981,,229.0,,,,,76609.0,13166.0,3577.0
New Hampshire,2021-01-24,307,62492,987,,239.0,,,,,79942.0,13355.0,3757.0
New Hampshire,2021-01-25,308,62890,990,,230.0,,,,,80674.0,13907.0,3618.0
New Hampshire,2021-01-26,309,63367,994,,213.0,,,,,81417.0,15542.0,3635.0
New Hampshire,2021-01-27,310,63886,1006,,223.0,,,,,84813.0,18224.0,3952.0
New Hampshire,2021-01-28,311,64591,1022,,222.0,,,,,88624.0,21781.0,4259.0
New Hampshire,2021-01-29,312,65134,1036,,214.0,,,,,92305.0,25055.0,4545.0
New Hampshire,2021-01-30,313,65655,1042,,217.0,,,,,96148.0,27544.0,4846.0
New Hampshire,2021-01-31,314,65949,1057,,200.0,,,,,98524.0,29736.0,4996.0
New Hampshire,2021-02-01,315,66289,1059,,193.0,,,,,100041.0,30421.0,5127.0
New Hampshire,2021-02-02,316,66656,1059,,202.0,,,,,103364.0,32381.0,5542.0
New Hampshire,2021-02-03,317,67041,1076,,207.0,,,,,104042.0,34130.0,5027.0
New Hampshire,2021-02-04,318,67492,1085,,209.0,,,,,108112.0,36868.0,4948.0
New Hampshire,2021-02-05,319,67919,1091,,198.0,,,,,112544.0,40489.0,5105.0
New Hampshire,2021-02-06,320,68260,1098,,183.0,,,,,116523.0,43888.0,5348.0
New Hampshire,2021-02-07,321,68597,1104,,186.0,,,,,119552.0,45567.0,5368.0
New Hampshire,2021-02-08,322,68897,1106,,179.0,,,,,119763.0,46071.0,5155.0
New Hampshire,2021-02-09,323,69126,1109,,159.0,,,,,121201.0,47409.0,4704.0
New Hampshire,2021-02-10,324,69519,1116,,142.0,,,,,125466.0,50602.0,5417.0
New Hampshire,2021-02-11,325,69929,1117,,138.0,,,,,130806.0,53145.0,5574.0
New Hampshire,2021-02-12,326,70322,1126,,131.0,,,,,135257.0,55696.0,5424.0
New Hampshire,2021-02-13,327,70756,1130,,128.0,,,,,141108.0,59402.0,5642.0
New Hampshire,2021-02-14,328,71044,1133,,126.0,,,,,146718.0,61658.0,6093.0
New Hampshire,2021-02-15,329,71302,1135,,125.0,,,,,146718.0,61658.0,6570.0
New Hampshire,2021-02-16,330,71561,1136,,119.0,,,,,151248.0,65235.0,6846.0
New Hampshire,2021-02-17,331,71938,1148,,126.0,,,,,152041.0,66108.0,6018.0
New Hampshire,2021-02-18,332,72399,1150,,126.0,,,,,157078.0,69617.0,6109.0
New Hampshire,2021-02-19,333,72767,1152,,116.0,,,,,166491.0,74721.0,7182.0
New Hampshire,2021-02-20,334,73161,1153,,109.0,,,,,171758.0,78361.0,7089.0
New Hampshire,2021-02-21,335,73413,1154,,109.0,,,,,179139.0,81490.0,7467.0
New Hampshire,2021-02-22,336,73665,1154,,109.0,,,,,192129.0,85308.0,7900.0
New Hampshire,2021-02-23,337,73923,1155,,112.0,,,,,197531.0,86394.0,8231.0
New Hampshire,2021-02-24,338,74258,1157,,103.0,,,,,203338.0,88867.0,9131.0
New Hampshire,2021-02-25,339,74568,1163,,97.0,,,,,209909.0,91680.0,9198.0
New Hampshire,2021-02-26,340,74893,1167,,95.0,,,,,215730.0,94796.0,8355.0
New Hampshire,2021-02-27,341,75166,1170,,93.0,,,,,224347.0,97674.0,8639.0
New Hampshire,2021-02-28,342,75424,1170,,87.0,,,,,233437.0,99875.0,8685.0
New Hampshire,2021-03-01,343,75588,1170,,90.0,,,,,236501.0,100268.0,8130.0
New Hampshire,2021-03-02,344,75803,1170,,88.0,,,,,241410.0,101109.0,8039.0
New Hampshire,2021-03-03,345,75990,1175,,89.0,,,,,248242.0,103470.0,8178.0
