state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Arkansas,2020-04-04,14,743,14,,72.0,,,,,,,
Arkansas,2020-04-05,15,837,16,,67.0,,,,,,,
Arkansas,2020-04-06,16,875,16,,74.0,,,,,,,
Arkansas,2020-04-07,17,946,18,,74.0,,,,,,,
Arkansas,2020-04-08,18,1000,18,,76.0,,,,,,,
Arkansas,2020-04-09,19,1119,21,,73.0,,,,,,,
Arkansas,2020-04-10,20,1171,21,,86.0,,,,,,,
Arkansas,2020-04-11,21,1228,25,,86.0,,,,,,,
Arkansas,2020-04-12,22,1280,27,,74.0,,,,,,,
Arkansas,2020-04-13,23,1410,29,,74.0,,,,,,,
Arkansas,2020-04-14,24,1498,32,,81.0,,,,,,,
Arkansas,2020-04-15,25,1569,33,,83.0,,,,,,,
Arkansas,2020-04-16,26,1620,37,,85.0,,,,,,,
Arkansas,2020-04-17,27,1695,37,,83.0,,,,,,,
Arkansas,2020-04-18,28,1744,38,,86.0,,,,,,,
Arkansas,2020-04-19,29,1781,39,,88.0,,,,,,,
Arkansas,2020-04-20,30,1973,41,,93.0,,,,,,,
Arkansas,2020-04-21,31,1990,42,,86.0,,,,,,,
Arkansas,2020-04-22,32,2276,42,,97.0,,,,,,,
Arkansas,2020-04-23,33,2599,45,,101.0,,,,,,,
Arkansas,2020-04-24,34,2810,47,,101.0,,,,,,,
Arkansas,2020-04-25,35,2911,48,,104.0,,,,,,,
Arkansas,2020-04-26,36,3001,51,,104.0,,,,,,,
Arkansas,2020-04-27,37,3069,51,,109.0,,,,,,,
Arkansas,2020-04-28,38,3127,57,,104.0,,,,,,,
Arkansas,2020-04-29,39,3193,57,,93.0,,,,,,,
Arkansas,2020-04-30,40,3281,61,,95.0,,,,,,,
Arkansas,2020-05-01,41,3337,64,,95.0,,,,,,,
Arkansas,2020-05-02,42,3372,72,,95.0,,,,,,,
Arkansas,2020-05-03,43,3437,76,,100.0,,,,,,,
Arkansas,2020-05-04,44,3491,80,,91.0,,,,,,,
Arkansas,2020-05-05,45,3525,83,,89.0,,,,,,,
Arkansas,2020-05-06,46,3611,87,,69.0,,,,,,,
Arkansas,2020-05-07,47,3703,87,,69.0,,,,,,,
Arkansas,2020-05-08,48,3747,88,,70.0,,,,,,,
Arkansas,2020-05-09,49,3747,88,,64.0,,,,,,,
Arkansas,2020-05-10,50,4012,91,,64.0,,,,,,,
Arkansas,2020-05-11,51,4043,94,,61.0,,,,,,,
Arkansas,2020-05-12,52,4164,95,,59.0,,,,,,,
Arkansas,2020-05-13,53,4236,97,,59.0,,,,,,,
Arkansas,2020-05-14,54,4366,98,,64.0,,,,,,,
Arkansas,2020-05-15,55,4463,98,,65.0,,,,,,,
Arkansas,2020-05-16,56,4578,98,,65.0,,,,,,,
Arkansas,2020-05-17,57,4759,98,,65.0,,,,,,,
Arkansas,2020-05-18,58,4813,100,,77.0,,,,,,,
Arkansas,2020-05-19,59,4923,102,,78.0,,,,,,,
Arkansas,2020-05-20,60,5003,107,,78.0,,,,,,,
Arkansas,2020-05-21,61,5458,110,,78.0,,,,,,,
Arkansas,2020-05-22,62,5612,113,,86.0,,,,,,,
Arkansas,2020-05-23,63,5775,115,,81.0,,,,,,,
Arkansas,2020-05-24,64,5922,116,,86.0,,,,,,,
Arkansas,2020-05-25,65,6029,117,,92.0,,,,,,,
Arkansas,2020-05-26,66,6180,119,,107.0,,,,,,,
Arkansas,2020-05-27,67,6277,120,,108.0,,,,,,,
Arkansas,2020-05-28,68,6538,125,,104.0,,,,,,,
Arkansas,2020-05-29,69,6777,132,,104.0,,,,,,,
Arkansas,2020-05-30,70,7013,133,,104.0,,,,,,,
Arkansas,2020-05-31,71,7253,133,,115.0,,,,,,,
Arkansas,2020-06-01,72,7443,133,,115.0,,,,,,,
Arkansas,2020-06-02,73,7818,136,,121.0,,,,,,,
Arkansas,2020-06-03,74,8067,142,,132.0,,,,,,,
Arkansas,2020-06-04,75,8425,151,,138.0,,,,,,,
Arkansas,2020-06-05,76,8651,152,,147.0,,,,,,,
Arkansas,2020-06-06,77,9101,154,,154.0,,,,,,,
Arkansas,2020-06-07,78,9426,154,,145.0,,,,,,,
Arkansas,2020-06-08,79,9740,155,,171.0,,,,,,,
Arkansas,2020-06-09,80,10080,161,,173.0,,,,,,,
Arkansas,2020-06-10,81,10368,165,,181.0,,,,,,,
Arkansas,2020-06-11,82,10816,171,,187.0,,,,,,,
Arkansas,2020-06-12,83,11547,176,,203.0,,,,,,,
Arkansas,2020-06-13,84,12095,177,,203.0,,,,,,,
Arkansas,2020-06-14,85,12501,179,,204.0,,,,,,,
Arkansas,2020-06-15,86,12917,182,,206.0,,,,,,,
Arkansas,2020-06-16,87,13191,188,,214.0,,,,,,,
Arkansas,2020-06-17,88,13606,197,,217.0,,,,,,,
Arkansas,2020-06-18,89,13928,208,,226.0,,,,,,,
Arkansas,2020-06-19,90,14631,214,,224.0,,,,,,,
Arkansas,2020-06-20,91,15142,224,,224.0,,,,,,,
Arkansas,2020-06-21,92,15561,225,,240.0,,,,,,,
Arkansas,2020-06-22,93,16083,227,,237.0,,,,,,,
Arkansas,2020-06-23,94,16678,237,,248.0,,,,,,,
Arkansas,2020-06-24,95,17375,240,,267.0,,,,,,,
Arkansas,2020-06-25,96,18062,240,,284.0,,,,,,,
Arkansas,2020-06-26,97,18740,249,,284.0,,,,,,,
Arkansas,2020-06-27,98,19310,259,,284.0,,,,,,,
Arkansas,2020-06-28,99,19818,264,,278.0,,,,,,,
Arkansas,2020-06-29,100,20257,265,,300.0,,,,,,,
Arkansas,2020-06-30,101,20777,270,,290.0,,,,,,,
Arkansas,2020-07-01,102,21197,277,,275.0,,,,,,,
Arkansas,2020-07-02,103,22075,279,,272.0,,,,,,,
Arkansas,2020-07-03,104,22622,281,,285.0,,,,,,,
Arkansas,2020-07-04,105,23209,286,,285.0,,,,,,,
Arkansas,2020-07-05,106,23814,287,,285.0,,,,,,,
Arkansas,2020-07-06,107,24253,292,,337.0,,,,,,,
Arkansas,2020-07-07,108,24512,301,,369.0,,,,,,,
Arkansas,2020-07-08,109,25246,305,,358.0,,,,,,,
Arkansas,2020-07-09,110,26052,309,,394.0,,,,,,,
Arkansas,2020-07-10,111,26803,313,,402.0,,,,,,,
Arkansas,2020-07-11,112,27864,319,,402.0,,,,,,,
Arkansas,2020-07-12,113,28367,321,,412.0,,,,,,,
Arkansas,2020-07-13,114,28939,323,,439.0,,,,,,,
Arkansas,2020-07-14,115,29812,331,,445.0,,,,,,,
Arkansas,2020-07-15,116,30297,335,,458.0,,,,,,,
Arkansas,2020-07-16,117,31114,341,,470.0,,,,,,,
Arkansas,2020-07-17,118,31762,353,,464.0,,,,,,,
Arkansas,2020-07-18,119,32533,357,,464.0,,,,,,,
Arkansas,2020-07-19,120,33228,357,,453.0,,,,,,,
Arkansas,2020-07-20,121,33927,363,,471.0,,,,,,,
Arkansas,2020-07-21,122,34655,374,,488.0,,,,,,,
Arkansas,2020-07-22,123,35246,380,,474.0,,,,,,,
Arkansas,2020-07-23,124,36259,386,,480.0,,,,,,,
Arkansas,2020-07-24,125,37249,394,,497.0,,,,,,,
Arkansas,2020-07-25,126,37981,399,,497.0,,,,,,,
Arkansas,2020-07-26,127,38623,401,,479.0,,,,,,,
Arkansas,2020-07-27,128,39447,408,,489.0,,,,,,,
Arkansas,2020-07-28,129,40181,428,,501.0,,,,,,,
Arkansas,2020-07-29,130,40968,434,,508.0,,,,,,,
Arkansas,2020-07-30,131,41759,442,,508.0,,,,,,,
Arkansas,2020-07-31,132,42511,453,,507.0,,,,,,,
Arkansas,2020-08-01,133,43173,458,,507.0,,,,,,,
Arkansas,2020-08-02,134,43810,464,,499.0,,,,,,,
Arkansas,2020-08-03,135,44597,475,,513.0,,,,,,,
Arkansas,2020-08-04,136,45381,490,,526.0,,,,,,,
Arkansas,2020-08-05,137,46293,508,,516.0,,,,,,,
Arkansas,2020-08-06,138,47028,515,,514.0,,,,,,,
Arkansas,2020-08-07,139,48039,521,,514.0,,,,,,,
Arkansas,2020-08-08,140,48811,535,,523.0,,,,,,,
Arkansas,2020-08-09,141,49383,544,,497.0,,,,,,,
Arkansas,2020-08-10,142,50028,555,,508.0,,,,,,,
Arkansas,2020-08-11,143,50411,566,,507.0,,,,,,,
Arkansas,2020-08-12,144,51096,572,,486.0,,,,,,,
Arkansas,2020-08-13,145,51766,582,,473.0,,,,,,,
Arkansas,2020-08-14,146,52392,587,,466.0,,,,,,,
Arkansas,2020-08-15,147,51992,600,,464.0,,,,,,,
Arkansas,2020-08-16,148,52665,599,,478.0,,,,,,,
Arkansas,2020-08-17,149,53077,603,,486.0,,,,,,,
Arkansas,2020-08-18,150,53487,619,,492.0,,,,,,,
Arkansas,2020-08-19,151,54216,631,,499.0,,,,,,,
Arkansas,2020-08-20,152,54765,641,,499.0,,,,,,,
Arkansas,2020-08-21,153,55652,663,,509.0,,,,,,,
Arkansas,2020-08-22,154,56199,674,,492.0,,,,,,,
Arkansas,2020-08-23,155,56574,687,,500.0,,,,,,,
Arkansas,2020-08-24,156,56894,696,,466.0,,,,,,,
Arkansas,2020-08-25,157,57374,711,,442.0,,,,,,,
Arkansas,2020-08-26,158,58023,732,,435.0,,,,,,,
Arkansas,2020-08-27,159,58745,739,,433.0,,,,,,,
Arkansas,2020-08-28,160,59583,756,,407.0,,,,,,,
Arkansas,2020-08-29,161,60378,772,,407.0,,,,,,,
Arkansas,2020-08-30,162,60856,784,,391.0,,,,,,,
Arkansas,2020-08-31,163,61224,797,,420.0,,,,,,,
Arkansas,2020-09-01,164,61497,814,,423.0,,,,,,,
Arkansas,2020-09-02,165,62112,841,,435.0,,,,,,,
Arkansas,2020-09-03,166,63081,861,,425.0,,,,,,,
Arkansas,2020-09-04,167,64175,873,,401.0,,,,,,,
Arkansas,2020-09-05,168,64690,882,,385.0,,,,,,,
Arkansas,2020-09-06,169,65377,894,,389.0,,,,,,,
Arkansas,2020-09-07,170,65727,908,,399.0,,,,,,,
Arkansas,2020-09-08,171,66021,917,,409.0,,,,,,,
Arkansas,2020-09-09,172,66406,928,,411.0,,,,,,,
Arkansas,2020-09-10,173,66804,940,,392.0,,,,,,,
Arkansas,2020-09-11,174,67911,953,,392.0,,,,,,,
Arkansas,2020-09-12,175,69710,969,,392.0,,,,,,,
Arkansas,2020-09-13,176,70219,981,,381.0,,,,,,,
Arkansas,2020-09-14,177,70627,992,,378.0,,,,,,,
Arkansas,2020-09-15,178,71497,1150,,389.0,,,,,,,
Arkansas,2020-09-16,179,72219,1157,,387.0,,,,,,,
Arkansas,2020-09-17,180,73211,1166,,389.0,,,,,,,
Arkansas,2020-09-18,181,74082,1173,,381.0,,,,,,,
Arkansas,2020-09-19,182,75160,1181,,372.0,,,,,,,
Arkansas,2020-09-20,183,75723,1181,,404.0,,,,,,,
Arkansas,2020-09-21,184,76364,1197,,439.0,,,,,,,
Arkansas,2020-09-22,185,76981,1209,,453.0,,,,,,,
Arkansas,2020-09-23,186,77963,1229,,460.0,,,,,,,
Arkansas,2020-09-24,187,79049,1246,,450.0,,,,,,,
Arkansas,2020-09-25,188,79946,1266,,478.0,,,,,,,
Arkansas,2020-09-26,189,80755,1285,,447.0,,,,,,,
Arkansas,2020-09-27,190,81242,1308,,452.0,,,,,,,
Arkansas,2020-09-28,191,82049,1329,,491.0,,,,,,,
Arkansas,2020-09-29,192,82755,1350,,491.0,,,,,,,
Arkansas,2020-09-30,193,83697,1369,,484.0,,,,,,,
Arkansas,2020-10-01,194,84821,1384,,479.0,,,,,,,
Arkansas,2020-10-02,195,85779,1391,,473.0,,,,,,,
Arkansas,2020-10-03,196,86525,1407,,474.0,,,,,,,
Arkansas,2020-10-04,197,87013,1425,,499.0,,,,,,,
Arkansas,2020-10-05,198,87430,1447,,516.0,,,,,,,
Arkansas,2020-10-06,199,88071,1469,,523.0,,,,,,,
Arkansas,2020-10-07,200,88880,1482,,519.0,,,,,,,
Arkansas,2020-10-08,201,90145,1503,,546.0,,,,,,,
Arkansas,2020-10-09,202,91312,1530,,546.0,,,,,,,
Arkansas,2020-10-10,203,92220,1552,,554.0,,,,,,,
Arkansas,2020-10-11,204,92833,1569,,566.0,,,,,,,
Arkansas,2020-10-12,205,93487,1586,,608.0,,,,,,,
Arkansas,2020-10-13,206,94167,1611,,601.0,,,,,,,
Arkansas,2020-10-14,207,95246,1634,,582.0,,,,,,,
Arkansas,2020-10-15,208,96524,1645,,587.0,,,,,,,
Arkansas,2020-10-16,209,97539,1665,,583.0,,,,,,,
Arkansas,2020-10-17,210,98422,1684,,573.0,,,,,,,
Arkansas,2020-10-18,211,99066,1704,,565.0,,,,,,,
Arkansas,2020-10-19,212,99597,1714,,604.0,,,,,,,
Arkansas,2020-10-20,213,100441,1728,,627.0,,,,,,,
Arkansas,2020-10-21,214,101596,1751,,626.0,,,,,,,
Arkansas,2020-10-22,215,102798,1772,,603.0,,,,,,,
Arkansas,2020-10-23,216,104135,1782,,610.0,,,,,,,
Arkansas,2020-10-24,217,105318,1797,,606.0,,,,,,,
Arkansas,2020-10-25,218,106115,1812,,618.0,,,,,,,
Arkansas,2020-10-26,219,106727,1833,,634.0,,,,,,,
Arkansas,2020-10-27,220,107679,1857,,660.0,,,,,,,
Arkansas,2020-10-28,221,108640,1875,,644.0,,,,,,,
Arkansas,2020-10-29,222,109712,1894,,647.0,,,,,,,
Arkansas,2020-10-30,223,110874,1900,,649.0,,,,,,,
Arkansas,2020-10-31,224,112190,1925,,652.0,,,,,,,
Arkansas,2020-11-01,225,113057,1958,,639.0,,,,,,,
Arkansas,2020-11-02,226,113641,1985,,672.0,,,,,,,
Arkansas,2020-11-03,227,114519,2003,,652.0,,,,,,,
Arkansas,2020-11-04,228,115812,2026,,627.0,,,,,,,
Arkansas,2020-11-05,229,117360,2037,,633.0,,,,,,,
Arkansas,2020-11-06,230,119230,2056,,633.0,,,,,,,
Arkansas,2020-11-07,231,120828,2068,,633.0,,,,,,,
Arkansas,2020-11-08,232,121866,2085,,633.0,,,,,,,
Arkansas,2020-11-09,233,122811,2108,,786.0,,,,,,,
Arkansas,2020-11-10,234,124235,2112,,809.0,,,,,,,
Arkansas,2020-11-11,235,126197,2126,,801.0,,,,,,,
Arkansas,2020-11-12,236,128006,2144,,805.0,,,,,,,
Arkansas,2020-11-13,237,130318,2148,,826.0,,,,,,,
Arkansas,2020-11-14,238,132166,2159,,799.0,,,,,,,
Arkansas,2020-11-15,239,133040,2183,,830.0,,,,,,,
Arkansas,2020-11-16,240,134348,2225,,861.0,,,,,,,
Arkansas,2020-11-17,241,135902,2245,,902.0,,,,,,,
Arkansas,2020-11-18,242,137617,2275,,893.0,,,,,,,
Arkansas,2020-11-19,243,139855,2297,,891.0,,,,,,,
Arkansas,2020-11-20,244,141916,2321,,928.0,,,,,,,
Arkansas,2020-11-21,245,143821,2337,,922.0,,,,,,,
Arkansas,2020-11-22,246,145173,2357,,962.0,,,,,,,
Arkansas,2020-11-23,247,146190,2387,,974.0,,,,,,,
Arkansas,2020-11-24,248,148312,2405,,988.0,,,,,,,
Arkansas,2020-11-25,249,150277,2425,,1028.0,,,,,,,
Arkansas,2020-11-26,250,152625,2436,,1003.0,,,,,,,
Arkansas,2020-11-27,251,153677,2436,,1011.0,,,,,,,
Arkansas,2020-11-28,252,155026,2449,,1010.0,,,,,,,
Arkansas,2020-11-29,253,156247,2470,,1030.0,,,,,,,
Arkansas,2020-11-30,254,157359,2502,,1063.0,,,,,,,
Arkansas,2020-12-01,255,159309,2512,,1074.0,,,,,,,
Arkansas,2020-12-02,256,161521,2522,,1088.0,,,,,,,
Arkansas,2020-12-03,257,164310,2555,,1072.0,,,,,,,
Arkansas,2020-12-04,258,167137,2586,,1041.0,,,,,,,
Arkansas,2020-12-05,259,169382,2620,,1056.0,,,,,,,
Arkansas,2020-12-06,260,170924,2660,,1076.0,,,,,,,
Arkansas,2020-12-07,261,172042,2713,,1053.0,,,,,,,
Arkansas,2020-12-08,262,174325,2752,,1081.0,,,,,,,
Arkansas,2020-12-09,263,176652,2786,,1064.0,,,,,,,
Arkansas,2020-12-10,264,178854,2820,,1005.0,,,,,,,
Arkansas,2020-12-11,265,181624,2875,,1059.0,,,,,,,
Arkansas,2020-12-12,266,184252,2911,,1071.0,,,,,,,
Arkansas,2020-12-13,267,185702,2945,,1057.0,,,,,,,
Arkansas,2020-12-14,268,187057,2990,,1050.0,,,,,,,
Arkansas,2020-12-15,269,189198,3016,,1070.0,,,,,,,
Arkansas,2020-12-16,270,191504,3074,,1079.0,,,,,,,
Arkansas,2020-12-17,271,194543,3112,,1084.0,,,,,,,
Arkansas,2020-12-18,272,197421,3139,,1073.0,,,,,,,
Arkansas,2020-12-19,273,200114,3191,,1061.0,,,,,,,
Arkansas,2020-12-20,274,201650,3237,,1061.0,,,,,,,
Arkansas,2020-12-21,275,203107,3295,,1078.0,,,,,,,
Arkansas,2020-12-22,276,205048,3338,,1103.0,,,,,,,
Arkansas,2020-12-23,277,207941,3376,,1110.0,,,,,,,
Arkansas,2020-12-24,278,211145,3406,,1093.0,,,,,,,
Arkansas,2020-12-25,279,213267,3438,,1062.0,,,,,,,
Arkansas,2020-12-26,280,213969,3441,,1059.0,,,,,,,
Arkansas,2020-12-27,281,214877,3482,,1093.0,,,,,,,
Arkansas,2020-12-28,282,216528,3537,,1155.0,,,,,,,
Arkansas,2020-12-29,283,219246,3603,,1161.0,,,,,,,
Arkansas,2020-12-30,284,222430,3637,,1174.0,,,,,,,
Arkansas,2020-12-31,285,225138,3676,,1195.0,,,,,,,
Arkansas,2021-01-01,286,229442,3711,,1185.0,,,,,,,
Arkansas,2021-01-02,287,231442,3729,,1216.0,,,,,,,
Arkansas,2021-01-03,288,233475,3749,,1234.0,,,,,,,
Arkansas,2021-01-04,289,234781,3800,,1296.0,,,,,,,
Arkansas,2021-01-05,290,238888,3836,,1323.0,,,,,,,
Arkansas,2021-01-06,291,242593,3901,,1321.0,,,,,,,
Arkansas,2021-01-07,292,245916,3926,,1326.0,,,,,,,
Arkansas,2021-01-08,293,248860,3966,,1342.0,,,,,,,
Arkansas,2021-01-09,294,251746,4010,,1346.0,,,,,,,
Arkansas,2021-01-10,295,255076,4043,,1340.0,,,,,,,
Arkansas,2021-01-11,296,256344,4081,,1371.0,,,,,,,
Arkansas,2021-01-12,297,259553,4121,,1354.0,,,,,39357.0,8.0,0.0
Arkansas,2021-01-13,298,262020,4186,,1362.0,,,,,80458.0,12849.0,53975.0
Arkansas,2021-01-14,299,264511,4228,,1295.0,,,,,90339.0,12849.0,33718.0
Arkansas,2021-01-15,300,267635,4263,,1314.0,,,,,97829.0,18781.0,25820.0
Arkansas,2021-01-16,301,270178,4293,,1292.0,,,,,97829.0,18781.0,20865.0
Arkansas,2021-01-17,302,271154,4311,,1271.0,,,,,97829.0,18781.0,17892.0
Arkansas,2021-01-18,303,272263,4343,,1263.0,,,,,97829.0,18781.0,15910.0
Arkansas,2021-01-19,304,273594,4386,,1265.0,,,,,118763.0,21734.0,14494.0
Arkansas,2021-01-20,305,276114,4441,,1179.0,,,,,144792.0,26541.0,11208.0
Arkansas,2021-01-21,306,279220,4496,,1160.0,,,,,144792.0,26541.0,9285.0
Arkansas,2021-01-22,307,281382,4549,,1142.0,,,,,167788.0,31600.0,11905.0
Arkansas,2021-01-23,308,282995,4563,,1094.0,,,,,167788.0,31600.0,11048.0
Arkansas,2021-01-24,309,284066,4606,,1080.0,,,,,179290.0,32572.0,11986.0
Arkansas,2021-01-25,310,284702,4650,,1084.0,,,,,185546.0,33159.0,12108.0
Arkansas,2021-01-26,311,287187,4690,,1095.0,,,,,196815.0,37055.0,13422.0
Arkansas,2021-01-27,312,288964,4742,,1029.0,,,,,209445.0,40910.0,11359.0
Arkansas,2021-01-28,313,290856,4784,,996.0,,,,,209445.0,40910.0,11359.0
Arkansas,2021-01-29,314,292563,4831,,951.0,,,,,221552.0,45918.0,9760.0
Arkansas,2021-01-30,315,294387,4838,,911.0,,,,,233935.0,52118.0,12425.0
Arkansas,2021-01-31,316,295268,4868,,913.0,,,,,244867.0,56264.0,12793.0
Arkansas,2021-02-01,317,296494,4895,,889.0,,,,,249943.0,58613.0,12876.0
Arkansas,2021-02-02,318,298004,4939,,869.0,,,,,251841.0,59903.0,11169.0
Arkansas,2021-02-03,319,300430,4985,,884.0,,,,,256307.0,63356.0,9946.0
Arkansas,2021-02-04,320,302899,5009,,815.0,,,,,266563.0,68778.0,12200.0
Arkansas,2021-02-05,321,304723,5050,,808.0,,,,,274459.0,73810.0,11597.0
Arkansas,2021-02-06,322,306064,5061,,750.0,,,,,290153.0,81564.0,12289.0
Arkansas,2021-02-07,323,306736,5076,,781.0,,,,,300139.0,90308.0,12807.0
Arkansas,2021-02-08,324,307373,5106,,777.0,,,,,304604.0,94058.0,12919.0
Arkansas,2021-02-09,325,308848,5148,,775.0,,,,,305917.0,95202.0,12808.0
Arkansas,2021-02-10,326,309940,5174,,735.0,,,,,311339.0,103669.0,13658.0
Arkansas,2021-02-11,327,311043,5199,,712.0,,,,,316972.0,110751.0,13225.0
Arkansas,2021-02-12,328,311608,5212,,712.0,,,,,325562.0,118465.0,13710.0
Arkansas,2021-02-13,329,312562,5252,,690.0,,,,,330146.0,124040.0,11816.0
Arkansas,2021-02-14,330,313028,5265,,669.0,,,,,338611.0,130637.0,11299.0
Arkansas,2021-02-15,331,313348,5275,,642.0,,,,,338611.0,130637.0,10903.0
Arkansas,2021-02-16,332,313525,5287,,638.0,,,,,343637.0,136415.0,11330.0
Arkansas,2021-02-17,333,314192,5313,,638.0,,,,,345271.0,138254.0,9842.0
Arkansas,2021-02-18,334,314445,5323,,625.0,,,,,346623.0,140662.0,8562.0
Arkansas,2021-02-19,335,314713,5336,,630.0,,,,,362972.0,150812.0,10018.0
Arkansas,2021-02-20,336,315230,5348,,605.0,,,,,364735.0,152675.0,9074.0
Arkansas,2021-02-21,337,315514,5357,,577.0,,,,,367436.0,157511.0,7990.0
Arkansas,2021-02-22,338,315759,5363,,588.0,,,,,371148.0,161660.0,8204.0
Arkansas,2021-02-23,339,316593,5377,,545.0,,,,,373476.0,164064.0,8108.0
Arkansas,2021-02-24,340,317396,5387,,545.0,,,,,378928.0,172834.0,9645.0
Arkansas,2021-02-25,341,318122,5397,,522.0,,,,,385351.0,184592.0,11688.0
Arkansas,2021-02-26,342,318638,5407,,504.0,,,,,394906.0,200532.0,11531.0
Arkansas,2021-02-27,343,319195,5417,,475.0,,,,,405877.0,214402.0,14537.0
Arkansas,2021-02-28,344,322415,5243,,455.0,,,,,419502.0,227450.0,17263.0
Arkansas,2021-03-01,345,322509,5250,,441.0,,,,,425567.0,233685.0,18023.0
Arkansas,2021-03-02,346,322949,5254,,416.0,,,,,431866.0,236706.0,18660.0
Arkansas,2021-03-03,347,323353,5261,,397.0,,,,,442371.0,242999.0,18995.0
Arkansas,2021-03-04,348,323756,5273,,397.0,,,,,452615.0,249956.0,18831.0
Arkansas,2021-03-05,349,324326,5283,,359.0,,,,,464641.0,257367.0,17967.0
Arkansas,2021-03-06,350,324653,5297,,345.0,,,,,477127.0,265226.0,17353.0
