state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Washington,2020-01-22,-45,1,0,,,,,,
Washington,2020-01-23,-44,1,0,,,,,,
Washington,2020-01-24,-43,1,0,,,,,,
Washington,2020-01-25,-42,1,0,,,,,,
Washington,2020-01-26,-41,1,0,,,,,,
Washington,2020-01-27,-40,1,0,,,,,,
Washington,2020-01-28,-39,1,0,,,,,,
Washington,2020-01-29,-38,1,0,,,,,,
Washington,2020-01-30,-37,1,0,,,,,,
Washington,2020-01-31,-36,1,0,,,,,,
Washington,2020-02-01,-35,1,0,,,,,,
Washington,2020-02-02,-34,1,0,,,,,,
Washington,2020-02-03,-33,1,0,,,,,,
Washington,2020-02-04,-32,1,0,,,,,,
Washington,2020-02-05,-31,1,0,,,,,,
Washington,2020-02-06,-30,1,0,,,,,,
Washington,2020-02-07,-29,1,0,,,,,,
Washington,2020-02-08,-28,1,0,,,,,,
Washington,2020-02-09,-27,1,0,,,,,,
Washington,2020-02-10,-26,1,0,,,,,,
Washington,2020-02-11,-25,1,0,,,,,,
Washington,2020-02-12,-24,1,0,,,,,,
Washington,2020-02-13,-23,1,0,,,,,,
Washington,2020-02-14,-22,1,0,,,,,,
Washington,2020-02-15,-21,1,0,,,,,,
Washington,2020-02-16,-20,1,0,,,,,,
Washington,2020-02-17,-19,1,0,,,,,,
Washington,2020-02-18,-18,1,0,,,,,,
Washington,2020-02-19,-17,1,0,,,,,,
Washington,2020-02-20,-16,1,0,,,,,,
Washington,2020-02-21,-15,1,0,,,,,,
Washington,2020-02-22,-14,1,0,,,,,,
Washington,2020-02-23,-13,1,0,,,,,,
Washington,2020-02-24,-12,1,0,,,,,,
Washington,2020-02-25,-11,1,0,,,,,,
Washington,2020-02-26,-10,1,0,,,,,,
Washington,2020-02-27,-9,1,0,,,,,,
Washington,2020-02-28,-8,1,0,,,,,,
Washington,2020-02-29,-7,7,1,,,,,,
Washington,2020-03-01,-6,11,1,,,,,,
Washington,2020-03-02,-5,18,6,,,,,,
Washington,2020-03-03,-4,27,7,,,,,,
Washington,2020-03-04,-3,39,10,,,,,,
Washington,2020-03-05,-2,70,11,,,,,,
Washington,2020-03-06,-1,78,13,,,,,,
Washington,2020-03-07,0,102,16,,,,,,
Washington,2020-03-08,1,122,18,,,,,,
Washington,2020-03-09,2,122,19,,,,,,
Washington,2020-03-10,3,167,23,,,,,,
Washington,2020-03-11,4,282,24,,,,,,
Washington,2020-03-12,5,442,31,,,,,,
Washington,2020-03-13,6,568,37,,,,,,
Washington,2020-03-14,7,642,39,,,,,,
Washington,2020-03-15,8,603,40,,,,,,
Washington,2020-03-16,9,779,48,,,,,,
Washington,2020-03-17,10,955,55,,,,,,
Washington,2020-03-18,11,1022,67,,,,,,
Washington,2020-03-19,12,1374,73,,,,,,
Washington,2020-03-20,13,1524,83,,,,,,
Washington,2020-03-21,14,1793,94,,,,,,
Washington,2020-03-22,15,1997,97,,,,,,
Washington,2020-03-23,16,2221,109,,,,,,
Washington,2020-03-24,17,2328,116,,,,,,
Washington,2020-03-25,18,2591,133,,,,,,
Washington,2020-03-26,19,3207,150,,,,,,
Washington,2020-03-27,20,3477,157,,,,,,
Washington,2020-03-28,21,4030,188,,,,,,
Washington,2020-03-29,22,4465,198,,,,,,
Washington,2020-03-30,23,4923,205,,,,,,
Washington,2020-03-31,24,5432,225,,,,,,
Washington,2020-04-01,25,5608,234,,,,,,
Washington,2020-04-02,26,6389,271,,,,,,
Washington,2020-04-03,27,6846,291,,,,,,
Washington,2020-04-04,28,7247,315,,574.0,,,,
Washington,2020-04-05,29,7825,336,,581.0,,,,
Washington,2020-04-06,30,8311,381,,638.0,,,,
Washington,2020-04-07,31,8692,400,,641.0,,,,
Washington,2020-04-08,32,9276,426,,655.0,,,,
Washington,2020-04-09,33,9639,456,,650.0,,,,
Washington,2020-04-10,34,10119,483,,642.0,,,,
Washington,2020-04-11,35,10434,495,,649.0,,,,
Washington,2020-04-12,36,10609,506,,642.0,,,,
Washington,2020-04-13,37,10635,513,,527.0,,,,
Washington,2020-04-14,38,10799,530,,387.0,,,,
Washington,2020-04-15,39,10942,552,,645.0,,,,
Washington,2020-04-16,40,11057,579,,595.0,,,,
Washington,2020-04-17,41,11517,603,,622.0,,,,
Washington,2020-04-18,42,11776,613,,518.0,,,,
Washington,2020-04-19,43,11978,636,,586.0,,,,
Washington,2020-04-20,44,12114,643,,403.0,,,,
Washington,2020-04-21,45,12392,664,,503.0,,,,
Washington,2020-04-22,46,12596,686,,543.0,,,,
Washington,2020-04-23,47,12753,711,,544.0,,,,
Washington,2020-04-24,48,12977,722,,551.0,,,,
Washington,2020-04-25,49,13319,737,,455.0,,,,
Washington,2020-04-26,50,13521,749,,508.0,,,,
Washington,2020-04-27,51,13686,764,,536.0,,,,
Washington,2020-04-28,52,13842,786,,436.0,,,,
Washington,2020-04-29,53,14070,801,,490.0,,,,
Washington,2020-04-30,54,14327,814,,474.0,,,,
Washington,2020-05-01,55,14637,824,,470.0,,,,
Washington,2020-05-02,56,15003,830,,428.0,,,,
Washington,2020-05-03,57,15185,834,,411.0,,,,
