state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Missouri,2020-01-22,-58,0,0,,,,,,,,,
Missouri,2020-01-23,-57,0,0,,,,,,,,,
Missouri,2020-01-24,-56,0,0,,,,,,,,,
Missouri,2020-01-25,-55,0,0,,,,,,,,,
Missouri,2020-01-26,-54,0,0,,,,,,,,,
Missouri,2020-01-27,-53,0,0,,,,,,,,,
Missouri,2020-01-28,-52,0,0,,,,,,,,,
Missouri,2020-01-29,-51,0,0,,,,,,,,,
Missouri,2020-01-30,-50,0,0,,,,,,,,,
Missouri,2020-01-31,-49,0,0,,,,,,,,,
Missouri,2020-02-01,-48,0,0,,,,,,,,,
Missouri,2020-02-02,-47,0,0,,,,,,,,,
Missouri,2020-02-03,-46,0,0,,,,,,,,,
Missouri,2020-02-04,-45,0,0,,,,,,,,,
Missouri,2020-02-05,-44,0,0,,,,,,,,,
Missouri,2020-02-06,-43,0,0,,,,,,,,,
Missouri,2020-02-07,-42,0,0,,,,,,,,,
Missouri,2020-02-08,-41,0,0,,,,,,,,,
Missouri,2020-02-09,-40,0,0,,,,,,,,,
Missouri,2020-02-10,-39,0,0,,,,,,,,,
Missouri,2020-02-11,-38,0,0,,,,,,,,,
Missouri,2020-02-12,-37,0,0,,,,,,,,,
Missouri,2020-02-13,-36,0,0,,,,,,,,,
Missouri,2020-02-14,-35,0,0,,,,,,,,,
Missouri,2020-02-15,-34,0,0,,,,,,,,,
Missouri,2020-02-16,-33,0,0,,,,,,,,,
Missouri,2020-02-17,-32,0,0,,,,,,,,,
Missouri,2020-02-18,-31,0,0,,,,,,,,,
Missouri,2020-02-19,-30,0,0,,,,,,,,,
Missouri,2020-02-20,-29,0,0,,,,,,,,,
Missouri,2020-02-21,-28,0,0,,,,,,,,,
Missouri,2020-02-22,-27,0,0,,,,,,,,,
Missouri,2020-02-23,-26,0,0,,,,,,,,,
Missouri,2020-02-24,-25,0,0,,,,,,,,,
Missouri,2020-02-25,-24,0,0,,,,,,,,,
Missouri,2020-02-26,-23,0,0,,,,,,,,,
Missouri,2020-02-27,-22,0,0,,,,,,,,,
Missouri,2020-02-28,-21,0,0,,,,,,,,,
Missouri,2020-02-29,-20,0,0,,,,,,,,,
Missouri,2020-03-01,-19,0,0,,,,,,,,,
Missouri,2020-03-02,-18,0,0,,,,,,,,,
Missouri,2020-03-03,-17,1,0,,,,,,,,,
Missouri,2020-03-04,-16,1,0,,,,,,,,,
Missouri,2020-03-05,-15,1,0,,,,,,,,,
Missouri,2020-03-06,-14,1,0,,,,,,,,,
Missouri,2020-03-07,-13,1,0,,,,,,,,,
Missouri,2020-03-08,-12,2,0,,,,,,,,,
Missouri,2020-03-09,-11,2,0,,,,,,,,,
Missouri,2020-03-10,-10,2,0,,,,,,,,,
Missouri,2020-03-11,-9,2,0,,,,,,,,,
Missouri,2020-03-12,-8,2,0,,,,,,,,,
Missouri,2020-03-13,-7,6,0,,,,,,,,,
Missouri,2020-03-14,-6,7,0,,,,,,,,,
Missouri,2020-03-15,-5,8,0,,,,,,,,,
Missouri,2020-03-16,-4,13,0,,,,,,,,,
Missouri,2020-03-17,-3,22,0,,,,,,,,,
Missouri,2020-03-18,-2,35,1,,,,,,,,,
Missouri,2020-03-19,-1,58,1,,,,,,,,,
Missouri,2020-03-20,0,103,3,,,,,,,,,
Missouri,2020-03-21,1,118,3,,,,,,,,,
Missouri,2020-03-22,2,165,3,,,,,,,,,
Missouri,2020-03-23,3,275,4,,,,,,,,,
Missouri,2020-03-24,4,348,8,,,,,,,,,
Missouri,2020-03-25,5,446,9,,,,,,,,,
Missouri,2020-03-26,6,657,9,,,,,,,,,
Missouri,2020-03-27,7,834,9,,,,,,,,,
Missouri,2020-03-28,8,977,13,,,,,,,,,
Missouri,2020-03-29,9,1067,16,,,,,,,,,
Missouri,2020-03-30,10,1415,16,,,,,,,,,
Missouri,2020-03-31,11,1674,19,,,,,,,,,
Missouri,2020-04-01,12,1924,24,,,,,,,,,
Missouri,2020-04-02,13,2140,32,,,,,,,,,
Missouri,2020-04-03,14,2277,45,,,,,,,,,
Missouri,2020-04-04,15,2629,51,,413.0,,,,,,,
Missouri,2020-04-05,16,2718,64,,424.0,,,,,,,
Missouri,2020-04-06,17,3147,72,,439.0,,,,,,,
Missouri,2020-04-07,18,3443,92,,508.0,,,,,,,
Missouri,2020-04-08,19,3625,107,,519.0,,,,,,,
Missouri,2020-04-09,20,3852,123,,568.0,,,,,,,
Missouri,2020-04-10,21,4249,133,,568.0,,,,,,,
Missouri,2020-04-11,22,4456,145,,506.0,,,,,,,
Missouri,2020-04-12,23,4564,157,,988.0,,,,,,,
Missouri,2020-04-13,24,4759,167,,988.0,,,,,,,
Missouri,2020-04-14,25,4932,185,,1041.0,,,,,,,
Missouri,2020-04-15,26,5070,202,,1024.0,,,,,,,
Missouri,2020-04-16,27,5376,216,,1043.0,,,,,,,
Missouri,2020-04-17,28,5596,229,,1043.0,,,,,,,
Missouri,2020-04-18,29,5784,236,,875.0,,,,,,,
Missouri,2020-04-19,30,5920,242,,875.0,,,,,,,
Missouri,2020-04-20,31,6083,263,,873.0,,,,,,,
Missouri,2020-04-21,32,6312,281,,1001.0,,,,,,,
Missouri,2020-04-22,33,6516,301,,1001.0,,,,,,,
Missouri,2020-04-23,34,6787,317,,884.0,,,,,,,
Missouri,2020-04-24,35,7022,343,,877.0,,,,,,,
Missouri,2020-04-25,36,7186,357,,850.0,,,,,,,
Missouri,2020-04-26,37,7348,374,,679.0,,,,,,,
Missouri,2020-04-27,38,7516,395,,679.0,,,,,,,
Missouri,2020-04-28,39,7657,409,,655.0,,,,,,,
Missouri,2020-04-29,40,7862,425,,891.0,,,,,,,
Missouri,2020-04-30,41,8091,444,,853.0,,,,,,,
Missouri,2020-05-01,42,8407,458,,883.0,,,,,,,
Missouri,2020-05-02,43,8620,473,,896.0,,,,,,,
Missouri,2020-05-03,44,8790,486,,896.0,,,,,,,
Missouri,2020-05-04,45,9070,498,,858.0,,,,,,,
Missouri,2020-05-05,46,9278,527,,893.0,,,,,,,
Missouri,2020-05-06,47,9533,542,,953.0,,,,,,,
Missouri,2020-05-07,48,9724,566,,917.0,,,,,,,
Missouri,2020-05-08,49,9860,587,,832.0,,,,,,,
Missouri,2020-05-09,50,10016,598,,855.0,,,,,,,
Missouri,2020-05-10,51,10115,609,,824.0,,,,,,,
Missouri,2020-05-11,52,10229,626,,824.0,,,,,,,
Missouri,2020-05-12,53,10357,637,,787.0,,,,,,,
Missouri,2020-05-13,54,10552,658,,771.0,,,,,,,
Missouri,2020-05-14,55,10717,670,,796.0,,,,,,,
Missouri,2020-05-15,56,10928,685,,812.0,,,,,,,
Missouri,2020-05-16,57,11090,696,,775.0,,,,,,,
Missouri,2020-05-17,58,11197,703,,775.0,,,,,,,
Missouri,2020-05-18,59,11342,719,,570.0,,,,,,,
Missouri,2020-05-19,60,11473,734,,721.0,,,,,,,
Missouri,2020-05-20,61,11662,745,,546.0,,,,,,,
Missouri,2020-05-21,62,11814,754,,697.0,,,,,,,
