state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Iowa,2020-07-06,105,31758,723,,,,,,
Iowa,2020-07-07,106,32153,732,,,,,,
Iowa,2020-07-08,107,32624,736,,,,,,
Iowa,2020-07-09,108,33254,741,,,,,,
Iowa,2020-07-10,109,34172,743,,,,,,
Iowa,2020-07-11,110,34658,748,,,,,,
Iowa,2020-07-12,111,35410,752,,,,,,
Iowa,2020-07-13,112,35631,755,,,,,,
Iowa,2020-07-14,113,35866,757,,,,,,
Iowa,2020-07-15,114,36536,777,,,,,,
Iowa,2020-07-16,115,37350,781,,,,,,
Iowa,2020-07-17,116,37903,785,,,,,,
Iowa,2020-07-18,117,38313,789,,,,,,
Iowa,2020-07-19,118,38813,793,,,,,,
Iowa,2020-07-20,119,39343,798,,,,,,
Iowa,2020-07-21,120,39721,806,,,,,,
Iowa,2020-07-22,121,40208,814,,,,,,
Iowa,2020-07-23,122,40796,820,,,,,,
Iowa,2020-07-24,123,41434,826,,,,,,
Iowa,2020-07-25,124,41886,826,,,,,,
Iowa,2020-07-26,125,42357,829,,,,,,
Iowa,2020-07-27,126,42696,836,,,,,,
Iowa,2020-07-28,127,42928,839,,,,,,
Iowa,2020-07-29,128,43623,854,,,,,,
Iowa,2020-07-30,129,44285,865,,,,,,
Iowa,2020-07-31,130,44753,872,,,,,,
Iowa,2020-08-01,131,45293,874,,,,,,
Iowa,2020-08-02,132,45723,878,,,,,,
Iowa,2020-08-03,133,45905,884,,,,,,
Iowa,2020-08-04,134,46231,888,,,,,,
Iowa,2020-08-05,135,46836,900,,,,,,
Iowa,2020-08-06,136,47559,912,,,,,,
Iowa,2020-08-07,137,48040,915,,,,,,
Iowa,2020-08-08,138,48535,927,,,,,,
Iowa,2020-08-09,139,48919,931,,,,,,
Iowa,2020-08-10,140,49165,934,,,,,,
Iowa,2020-08-11,141,49521,946,,,,,,
Iowa,2020-08-12,142,49973,953,,,,,,
Iowa,2020-08-13,143,50373,960,,,,,,
Iowa,2020-08-14,144,51247,970,,,,,,
Iowa,2020-08-15,145,52065,975,,,,,,
Iowa,2020-08-16,146,52447,975,,,,,,
Iowa,2020-08-17,147,52829,987,,,,,,
Iowa,2020-08-18,148,53201,1002,,,,,,
Iowa,2020-08-19,149,53523,1010,,,,,,
Iowa,2020-08-20,150,54533,1016,,,,,,
Iowa,2020-08-21,151,55331,1029,,,,,,
Iowa,2020-08-22,152,55996,1033,,,,,,
Iowa,2020-08-23,153,56446,1037,,,,,,
Iowa,2020-08-24,154,56909,1047,,,,,,
Iowa,2020-08-25,155,57606,1059,,,,,,
Iowa,2020-08-26,156,58807,1071,,,,,,
Iowa,2020-08-27,157,61488,1091,,,,,,
Iowa,2020-08-28,158,62828,1108,,,,,,
Iowa,2020-08-29,159,63612,1100,,,,,,
Iowa,2020-08-30,160,64599,1113,,,,,,
Iowa,2020-08-31,161,65139,1120,,,,,,
Iowa,2020-09-01,162,65847,1125,,,,,,
Iowa,2020-09-02,163,66463,1133,,,,,,
Iowa,2020-09-03,164,67691,1136,,,,,,
Iowa,2020-09-04,165,68744,1158,,,,,,
Iowa,2020-09-05,166,69690,1164,,,,,,
Iowa,2020-09-06,167,70215,1167,,,,,,
Iowa,2020-09-07,168,70537,1170,,,,,,
Iowa,2020-09-08,169,71019,1185,,,,,,
Iowa,2020-09-09,170,71595,1204,,,,,,
Iowa,2020-09-10,171,72458,1207,,,,,,
Iowa,2020-09-11,172,73399,1216,,,,,,
Iowa,2020-09-12,173,74205,1218,,,,,,
Iowa,2020-09-13,174,74676,1220,,,,,,
Iowa,2020-09-14,175,75064,1224,,,,,,
Iowa,2020-09-15,176,75721,1234,,,,,,
Iowa,2020-09-16,177,76652,1248,,,,,,
Iowa,2020-09-17,178,77204,1250,,,,,,
Iowa,2020-09-18,179,78839,1264,,,,,,
Iowa,2020-09-19,180,79804,1265,,,,,,
Iowa,2020-09-20,181,80410,1265,,,,,,
Iowa,2020-09-21,182,81007,1284,,,,,,
Iowa,2020-09-22,183,81618,1293,,,,,,
Iowa,2020-09-23,184,82871,1298,,,,,,
Iowa,2020-09-24,185,83991,1303,,,,,,
Iowa,2020-09-25,186,85031,1312,,,,,,
Iowa,2020-09-26,187,85908,1314,,,,,,
Iowa,2020-09-27,188,86624,1316,,,,,,
Iowa,2020-09-28,189,87257,1324,,,,,,
Iowa,2020-09-29,190,88235,1341,,,,,,
Iowa,2020-09-30,191,89247,1358,,,,,,
Iowa,2020-10-01,192,90428,1366,,,,,,
Iowa,2020-10-02,193,91482,1377,,,,,,
Iowa,2020-10-03,194,92301,1381,,,,,,
Iowa,2020-10-04,195,92744,1387,,,,,,
Iowa,2020-10-05,196,93260,1398,,,,,,
Iowa,2020-10-06,197,93805,1413,,,,,,
Iowa,2020-10-07,198,95093,1419,,,,,,
Iowa,2020-10-08,199,96657,1433,,,,,,
Iowa,2020-10-09,200,97881,1454,,,,,,
Iowa,2020-10-10,201,99042,1459,,,,,,
Iowa,2020-10-11,202,99943,1462,,,,,,
Iowa,2020-10-12,203,100453,1481,,,,,,
Iowa,2020-10-13,204,101422,1491,,,,,,
Iowa,2020-10-14,205,102904,1505,,,,,,
Iowa,2020-10-15,206,104056,1516,,,,,,
Iowa,2020-10-16,207,105746,1524,,,,,,
Iowa,2020-10-17,208,106698,1528,,,,,,
Iowa,2020-10-18,209,107334,1532,,,,,,
Iowa,2020-10-19,210,108060,1548,,,,,,
Iowa,2020-10-20,211,109202,1576,,,,,,
Iowa,2020-10-21,212,110250,1594,,,,,,
Iowa,2020-10-22,213,111733,1601,,,,,,
Iowa,2020-10-23,214,113376,1629,,,,,,
Iowa,2020-10-24,215,114836,1634,,,,,,
Iowa,2020-10-25,216,116238,1635,,,,,,
Iowa,2020-10-26,217,117198,1657,,,,,,
Iowa,2020-10-27,218,118563,1680,,,,,,
Iowa,2020-10-28,219,120635,1691,,,,,,
Iowa,2020-10-29,220,122950,1705,,,,,,
Iowa,2020-10-30,221,125722,1714,,,,,,
Iowa,2020-10-31,222,128510,1716,,,,,,
Iowa,2020-11-01,223,130974,1733,,,,,,
Iowa,2020-11-02,224,132516,1756,,,,,,
