state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
New Jersey,2020-01-22,-54,0,0,,,,,,,,,
New Jersey,2020-01-23,-53,0,0,,,,,,,,,
New Jersey,2020-01-24,-52,0,0,,,,,,,,,
New Jersey,2020-01-25,-51,0,0,,,,,,,,,
New Jersey,2020-01-26,-50,0,0,,,,,,,,,
New Jersey,2020-01-27,-49,0,0,,,,,,,,,
New Jersey,2020-01-28,-48,0,0,,,,,,,,,
New Jersey,2020-01-29,-47,0,0,,,,,,,,,
New Jersey,2020-01-30,-46,0,0,,,,,,,,,
New Jersey,2020-01-31,-45,0,0,,,,,,,,,
New Jersey,2020-02-01,-44,0,0,,,,,,,,,
New Jersey,2020-02-02,-43,0,0,,,,,,,,,
New Jersey,2020-02-03,-42,0,0,,,,,,,,,
New Jersey,2020-02-04,-41,0,0,,,,,,,,,
New Jersey,2020-02-05,-40,0,0,,,,,,,,,
New Jersey,2020-02-06,-39,0,0,,,,,,,,,
New Jersey,2020-02-07,-38,0,0,,,,,,,,,
New Jersey,2020-02-08,-37,0,0,,,,,,,,,
New Jersey,2020-02-09,-36,0,0,,,,,,,,,
New Jersey,2020-02-10,-35,0,0,,,,,,,,,
New Jersey,2020-02-11,-34,0,0,,,,,,,,,
New Jersey,2020-02-12,-33,0,0,,,,,,,,,
New Jersey,2020-02-13,-32,0,0,,,,,,,,,
New Jersey,2020-02-14,-31,0,0,,,,,,,,,
New Jersey,2020-02-15,-30,0,0,,,,,,,,,
New Jersey,2020-02-16,-29,0,0,,,,,,,,,
New Jersey,2020-02-17,-28,0,0,,,,,,,,,
New Jersey,2020-02-18,-27,0,0,,,,,,,,,
New Jersey,2020-02-19,-26,0,0,,,,,,,,,
New Jersey,2020-02-20,-25,0,0,,,,,,,,,
New Jersey,2020-02-21,-24,0,0,,,,,,,,,
New Jersey,2020-02-22,-23,0,0,,,,,,,,,
New Jersey,2020-02-23,-22,0,0,,,,,,,,,
New Jersey,2020-02-24,-21,0,0,,,,,,,,,
New Jersey,2020-02-25,-20,0,0,,,,,,,,,
New Jersey,2020-02-26,-19,0,0,,,,,,,,,
New Jersey,2020-02-27,-18,0,0,,,,,,,,,
New Jersey,2020-02-28,-17,0,0,,,,,,,,,
New Jersey,2020-02-29,-16,0,0,,,,,,,,,
New Jersey,2020-03-01,-15,0,0,,,,,,,,,
New Jersey,2020-03-02,-14,0,0,,,,,,,,,
New Jersey,2020-03-03,-13,0,0,,,,,,,,,
New Jersey,2020-03-04,-12,0,0,,,,,,,,,
New Jersey,2020-03-05,-11,2,0,,,,,,,,,
New Jersey,2020-03-06,-10,2,0,,,,,,,,,
New Jersey,2020-03-07,-9,4,0,,,,,,,,,
New Jersey,2020-03-08,-8,5,0,,,,,,,,,
New Jersey,2020-03-09,-7,5,0,,,,,,,,,
New Jersey,2020-03-10,-6,15,1,,,,,,,,,
New Jersey,2020-03-11,-5,23,1,,,,,,,,,
New Jersey,2020-03-12,-4,29,1,,,,,,,,,
New Jersey,2020-03-13,-3,49,1,,,,,,,,,
New Jersey,2020-03-14,-2,69,1,,,,,,,,,
New Jersey,2020-03-15,-1,72,2,,,,,,,,,
New Jersey,2020-03-16,0,176,2,,,,,,,,,
New Jersey,2020-03-17,1,250,4,,,,,,,,,
New Jersey,2020-03-18,2,397,7,,,,,,,,,
New Jersey,2020-03-19,3,741,13,,,,,,,,,
New Jersey,2020-03-20,4,890,16,,,,,,,,,
New Jersey,2020-03-21,5,1327,22,,,,,,,,,
New Jersey,2020-03-22,6,1914,29,,,,,,,,,
New Jersey,2020-03-23,7,2844,40,,,,,,,,,
New Jersey,2020-03-24,8,3675,60,,,,,,,,,
New Jersey,2020-03-25,9,4402,81,,,,,,,,,
New Jersey,2020-03-26,10,6876,109,,1080.0,,,,,,,
New Jersey,2020-03-27,11,8825,141,,2000.0,,,,,,,
New Jersey,2020-03-28,12,11124,192,,2000.0,,,,,,,
New Jersey,2020-03-29,13,13386,219,,2000.0,,,,,,,
New Jersey,2020-03-30,14,16636,268,,2000.0,,,,,,,
New Jersey,2020-03-31,15,18696,366,,2000.0,,,,,,,
New Jersey,2020-04-01,16,22255,476,,2000.0,,,,,,,
New Jersey,2020-04-02,17,25590,681,,2000.0,,,,,,,
New Jersey,2020-04-03,18,29895,817,,3016.0,,,,,,,
New Jersey,2020-04-04,19,34124,1059,,4000.0,,,,,,,
New Jersey,2020-04-05,20,37505,1185,,4000.0,,,,,,,
New Jersey,2020-04-06,21,41090,1337,,6390.0,,,,,,,
New Jersey,2020-04-07,22,44416,1633,,7017.0,,,,,,,
New Jersey,2020-04-08,23,47437,1974,,7026.0,,,,,,,
New Jersey,2020-04-09,24,51027,2250,,7363.0,,,,,,,
New Jersey,2020-04-10,25,54588,2529,,7570.0,,,,,,,
New Jersey,2020-04-11,26,58151,2854,,7618.0,,,,,,,
New Jersey,2020-04-12,27,61850,3096,,7604.0,,,,,,,
New Jersey,2020-04-13,28,64584,3263,,7781.0,,,,,,,
New Jersey,2020-04-14,29,68824,3678,,8185.0,,,,,,,
New Jersey,2020-04-15,30,71030,4088,,8270.0,,,,,,,
New Jersey,2020-04-16,31,75317,4510,,8224.0,,,,,,,
New Jersey,2020-04-17,32,78467,4881,,8011.0,,,,,,,
New Jersey,2020-04-18,33,81420,5169,,7718.0,,,,,,,
New Jersey,2020-04-19,34,85301,5505,,7494.0,,,,,,,
New Jersey,2020-04-20,35,88722,5678,,6986.0,,,,,,,
New Jersey,2020-04-21,36,92387,5974,,7594.0,,,,,,,
New Jersey,2020-04-22,37,95914,6407,,7210.0,,,,,,,
New Jersey,2020-04-23,38,100025,6713,,7240.0,,,,,,,
New Jersey,2020-04-24,39,102196,7003,,6847.0,,,,,,,
New Jersey,2020-04-25,40,105498,7274,,6722.0,,,,,,,
New Jersey,2020-04-26,41,109038,7330,,6573.0,,,,,,,
New Jersey,2020-04-27,42,111188,7473,,6407.0,,,,,,,
New Jersey,2020-04-28,43,113856,7904,,6476.0,,,,,,,
New Jersey,2020-04-29,44,116365,8254,,6289.0,,,,,,,
New Jersey,2020-04-30,45,118652,8737,,6137.0,,,,,,,
New Jersey,2020-05-01,46,121203,9072,,5972.0,,,,,,,
New Jersey,2020-05-02,47,123735,9302,,5713.0,,,,,,,
New Jersey,2020-05-03,48,126763,9456,,5317.0,,,,,,,
New Jersey,2020-05-04,49,128296,9519,,5287.0,,,,,,,
New Jersey,2020-05-05,50,130628,9863,,5328.0,,,,,,,
New Jersey,2020-05-06,51,131928,10187,,5221.0,,,,,,,
New Jersey,2020-05-07,52,134037,10460,,4996.0,,,,,,,
New Jersey,2020-05-08,53,135899,10635,,4605.0,,,,,,,
New Jersey,2020-05-09,54,137464,10805,,4628.0,,,,,,,
New Jersey,2020-05-10,55,138823,10962,,4308.0,,,,,,,
New Jersey,2020-05-11,56,140289,11053,,4195.0,,,,,,,
New Jersey,2020-05-12,57,141016,11256,,4328.0,,,,,,,
New Jersey,2020-05-13,58,141673,11448,,4226.0,,,,,,,
New Jersey,2020-05-14,59,142834,11689,,3958.0,,,,,,,
New Jersey,2020-05-15,60,144124,11895,,3823.0,,,,,,,
New Jersey,2020-05-16,61,145233,12013,,3564.0,,,,,,,
New Jersey,2020-05-17,62,146653,12118,,3411.0,,,,,,,
New Jersey,2020-05-18,63,148401,12200,,3509.0,,,,,,,
New Jersey,2020-05-19,64,149533,12349,,3481.0,,,,,,,
New Jersey,2020-05-20,65,150976,12520,,3405.0,,,,,,,
New Jersey,2020-05-21,66,151802,12623,,3208.0,,,,,,,
New Jersey,2020-05-22,67,152818,12769,,3049.0,,,,,,,
New Jersey,2020-05-23,68,153383,12869,,2974.0,,,,,,,
New Jersey,2020-05-24,69,154402,12927,,2857.0,,,,,,,
New Jersey,2020-05-25,70,155343,12941,,2755.0,,,,,,,
New Jersey,2020-05-26,71,156030,12994,,2723.0,,,,,,,
New Jersey,2020-05-27,72,156909,13143,,2761.0,,,,,,,
New Jersey,2020-05-28,73,157485,13218,,2797.0,,,,,,,
New Jersey,2020-05-29,74,159152,13345,,2707.0,,,,,,,
New Jersey,2020-05-30,75,159922,13450,,2626.0,,,,,,,
New Jersey,2020-05-31,76,160760,13518,,2497.0,,,,,,,
New Jersey,2020-06-01,77,161246,13547,,2466.0,,,,,,,
New Jersey,2020-06-02,78,161904,13599,,2370.0,,,,,,,
New Jersey,2020-06-03,79,162445,13710,,2250.0,,,,,,,
New Jersey,2020-06-04,80,162923,13805,,1982.0,,,,,,,
New Jersey,2020-06-05,81,163748,13887,,1933.0,,,,,,,
New Jersey,2020-06-06,82,164314,13945,,1933.0,,,,,,,
New Jersey,2020-06-07,83,164593,14016,,1882.0,,,,,,,
New Jersey,2020-06-08,84,164941,14055,,1740.0,,,,,,,
New Jersey,2020-06-09,85,165257,14148,,1736.0,,,,,,,
New Jersey,2020-06-10,86,165823,14224,,1701.0,,,,,,,
New Jersey,2020-06-11,87,166318,14291,,1512.0,,,,,,,
New Jersey,2020-06-12,88,166685,14341,,1480.0,,,,,,,
New Jersey,2020-06-13,89,167141,14476,,1395.0,,,,,,,
New Jersey,2020-06-14,90,167425,14515,,1391.0,,,,,,,
New Jersey,2020-06-15,91,167669,14565,,1342.0,,,,,,,
New Jersey,2020-06-16,92,168022,14651,,1291.0,,,,,,,
New Jersey,2020-06-17,93,168323,14694,,1352.0,,,,,,,
New Jersey,2020-06-18,94,168748,14729,,1258.0,,,,,,,
New Jersey,2020-06-19,95,169167,14762,,1177.0,,,,,,,
New Jersey,2020-06-20,96,169522,14785,,1125.0,,,,,,,
New Jersey,2020-06-21,97,169843,14802,,1105.0,,,,,,,
New Jersey,2020-06-22,98,170148,14840,,1033.0,,,,,,,
New Jersey,2020-06-23,99,170506,14893,,1092.0,,,,,,,
New Jersey,2020-06-24,100,170683,14944,,1196.0,,,,,,,
