state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
California,2020-03-30,21,7155,146,,1432.0,,,,
California,2020-03-31,22,8233,173,,1617.0,,,,
California,2020-04-01,23,9410,199,,1855.0,,,,
California,2020-04-02,24,10790,238,,1922.0,,,,
California,2020-04-03,25,12016,265,,2188.0,,,,
California,2020-04-04,26,12837,289,,2300.0,,,,
California,2020-04-05,27,15034,348,,2398.0,,,,
California,2020-04-06,28,16024,380,,2509.0,,,,
California,2020-04-07,29,17351,432,,2611.0,,,,
California,2020-04-08,30,18897,495,,2714.0,,,,
California,2020-04-09,31,19710,544,,2825.0,,,,
California,2020-04-10,32,21081,583,,2897.0,,,,
California,2020-04-11,33,21717,604,,5236.0,,,,
California,2020-04-12,34,22800,640,,5234.0,,,,
California,2020-04-13,35,23934,714,,3015.0,,,,
California,2020-04-14,36,25389,767,,5163.0,,,,
California,2020-04-15,37,26686,860,,5163.0,,,,
California,2020-04-16,38,27677,956,,5031.0,,,,
California,2020-04-17,39,29157,1037,,4892.0,,,,
California,2020-04-18,40,30511,1140,,4936.0,,,,
California,2020-04-19,41,31431,1177,,4731.0,,,,
California,2020-04-20,42,33686,1225,,4674.0,,,,
California,2020-04-21,43,35480,1282,,4886.0,,,,
California,2020-04-22,44,37352,1421,,4984.0,,,,
California,2020-04-23,45,39561,1533,,4929.0,,,,
California,2020-04-24,46,41355,1621,,4880.0,,,,
California,2020-04-25,47,42368,1689,,4847.0,,,,
California,2020-04-26,48,43559,1725,,4928.0,,,,
California,2020-04-27,49,44972,1779,,4878.0,,,,
California,2020-04-28,50,46164,1864,,4983.0,,,,
California,2020-04-29,51,48747,1946,,5011.0,,,,
California,2020-04-30,52,50130,2031,,4981.0,,,,
California,2020-05-01,53,52026,2126,,4706.0,,,,
California,2020-05-02,54,53347,2180,,4722.0,,,,
California,2020-05-03,55,54903,2216,,4734.0,,,,
California,2020-05-04,56,55884,2278,,4616.0,,,,
California,2020-05-05,57,58456,2381,,4622.0,,,,
California,2020-05-06,58,60616,2464,,4681.0,,,,
California,2020-05-07,59,62148,2535,,4560.0,,,,
California,2020-05-08,60,63800,2613,,4514.0,,,,
California,2020-05-09,61,66572,2687,,4538.0,,,,
California,2020-05-10,62,67600,2716,,4555.0,,,,
California,2020-05-11,63,69329,2779,,4549.0,,,,
California,2020-05-12,64,70980,2879,,4544.0,,,,
California,2020-05-13,65,72798,2957,,4545.0,,,,
California,2020-05-14,66,74871,3052,,4655.0,,,,
California,2020-05-15,67,76693,3136,,4519.0,,,,
California,2020-05-16,68,78725,3208,,4424.0,,,,
California,2020-05-17,69,80166,3240,,4291.0,,,,
California,2020-05-18,70,81518,3279,,4391.0,,,,
California,2020-05-19,71,83764,3403,,4363.0,,,,
California,2020-05-20,72,86018,3497,,4681.0,,,,
California,2020-05-21,73,88056,3583,,4735.0,,,,
California,2020-05-22,74,90281,3665,,4762.0,,,,
California,2020-05-23,75,92564,3737,,4342.0,,,,
California,2020-05-24,76,94069,3753,,4300.0,,,,
California,2020-05-25,77,96470,3768,,4306.0,,,,
California,2020-05-26,78,99492,3818,,4404.0,,,,
California,2020-05-27,79,101071,3894,,4544.0,,,,
California,2020-05-28,80,103813,3993,,4529.0,,,,
California,2020-05-29,81,106638,4077,,4414.0,,,,
California,2020-05-30,82,109895,4144,,4215.0,,,,
California,2020-05-31,83,111951,4172,,4331.0,,,,
California,2020-06-01,84,114733,4217,,4258.0,,,,
California,2020-06-02,85,117215,4305,,4393.0,,,,
California,2020-06-03,86,119374,4374,,4458.0,,,,
California,2020-06-04,87,122194,4444,,4455.0,,,,
California,2020-06-05,88,125783,4529,,4625.0,,,,
California,2020-06-06,89,128606,4607,,4526.0,,,,
California,2020-06-07,90,130657,4632,,4525.0,,,,
California,2020-06-08,91,133816,4657,,4506.0,,,,
California,2020-06-09,92,136681,4745,,4583.0,,,,
California,2020-06-10,93,139715,4854,,4719.0,,,,
California,2020-06-11,94,143439,4934,,4534.0,,,,
California,2020-06-12,95,146659,4978,,4480.0,,,,
California,2020-06-13,96,150034,5076,,4411.0,,,,
California,2020-06-14,97,152349,5099,,4247.0,,,,
California,2020-06-15,98,155726,5114,,4323.0,,,,
California,2020-06-16,99,158961,5200,,4462.0,,,,
California,2020-06-17,100,162798,5271,,4522.0,,,,
California,2020-06-18,101,167133,5355,,4584.0,,,,
California,2020-06-19,102,170862,5426,,4587.0,,,,
California,2020-06-20,103,175243,5494,,4582.0,,,,
California,2020-06-21,104,178657,5515,,4679.0,,,,
California,2020-06-22,105,184765,5566,,4804.0,,,,
California,2020-06-23,106,191477,5626,,5065.0,,,,
California,2020-06-24,107,196024,5725,,5399.0,,,,
California,2020-06-25,108,201112,5806,,5522.0,,,,
California,2020-06-26,109,206844,5868,,5639.0,,,,
California,2020-06-27,110,210692,5899,,5790.0,,,,
California,2020-06-28,111,215487,5932,,5956.0,,,,
California,2020-06-29,112,223646,5983,,6179.0,,,,
California,2020-06-30,113,231418,6082,,6466.0,,,,
California,2020-07-01,114,238681,6169,,6612.0,,,,
California,2020-07-02,115,246550,6265,,6812.0,,,,
California,2020-07-03,116,250514,6315,,7024.0,,,,
California,2020-07-04,117,252895,6334,,7092.0,,,,
California,2020-07-05,118,264681,6373,,7149.0,,,,
California,2020-07-06,119,271035,6441,,7278.0,,,,
California,2020-07-07,120,284012,6573,,7499.0,,,,
California,2020-07-08,121,292560,6718,,7705.0,,,,
California,2020-07-09,122,302484,6859,,7821.0,,,,
California,2020-07-10,123,310885,6955,,7896.0,,,,
California,2020-07-11,124,318761,7027,,7904.0,,,,
California,2020-07-12,125,324543,7051,,7854.0,,,,
California,2020-07-13,126,333357,7089,,7895.0,,,,
California,2020-07-14,127,346211,7250,,8145.0,,,,
California,2020-07-15,128,354885,7375,,8353.0,,,,
California,2020-07-16,129,364706,7489,,8363.0,,,,
California,2020-07-17,130,373259,7603,,8450.0,,,,
California,2020-07-18,131,380745,7702,,8502.0,,,,
California,2020-07-19,132,386906,7715,,8398.0,,,,
California,2020-07-20,133,397870,7770,,8419.0,,,,
California,2020-07-21,134,409305,7888,,8681.0,,,,
California,2020-07-22,135,421286,8047,,8820.0,,,,
California,2020-07-23,136,430773,8201,,8820.0,,,,
California,2020-07-24,137,440185,8337,,8820.0,,,,
California,2020-07-25,138,446452,8408,,8820.0,,,,
California,2020-07-26,139,452288,8448,,8820.0,,,,
California,2020-07-27,140,458121,8494,,8820.0,,,,
California,2020-07-28,141,470762,8679,,8317.0,,,,
California,2020-07-29,142,484913,8908,,8439.0,,,,
California,2020-07-30,143,492934,9026,,8198.0,,,,
California,2020-07-31,144,500556,9214,,7999.0,,,,
California,2020-08-01,145,506613,9345,,7754.0,,,,
California,2020-08-02,146,512175,9396,,7761.0,,,,
California,2020-08-03,147,516851,9441,,7629.0,,,,
California,2020-08-04,148,526685,9684,,7630.0,,,,
California,2020-08-05,149,530606,9808,,7552.0,,,,
California,2020-08-06,150,541339,10021,,7485.0,,,,
California,2020-08-07,151,546814,10133,,7277.0,,,,
California,2020-08-08,152,554388,10307,,6956.0,,,,
California,2020-08-09,153,559746,10377,,6849.0,,,,
California,2020-08-10,154,574231,10476,,6770.0,,,,
California,2020-08-11,155,578946,10523,,6759.0,,,,
California,2020-08-12,156,591376,10753,,6647.0,,,,
California,2020-08-13,157,597984,10870,,6424.0,,,,
California,2020-08-14,158,613101,11148,,6364.0,,,,
California,2020-08-15,159,617994,11218,,6327.0,,,,
California,2020-08-16,160,623873,11243,,6309.0,,,,
California,2020-08-17,161,629415,11296,,6332.0,,,,
California,2020-08-18,162,638140,11504,,6360.0,,,,
California,2020-08-19,163,647274,11690,,6479.0,,,,
California,2020-08-20,164,652267,11810,,6212.0,,,,
California,2020-08-21,165,658900,11946,,6039.0,,,,
California,2020-08-22,166,664435,12131,,5873.0,,,,
California,2020-08-23,167,669280,12153,,5665.0,,,,
California,2020-08-24,168,675561,12235,,5618.0,,,,
California,2020-08-25,169,681032,12382,,5561.0,,,,
California,2020-08-26,170,687004,12532,,5537.0,,,,
California,2020-08-27,171,691821,12677,,5397.0,,,,
California,2020-08-28,172,697385,12805,,5267.0,,,,
California,2020-08-29,173,702038,12894,,5063.0,,,,
California,2020-08-30,174,705951,12937,,4943.0,,,,
California,2020-08-31,175,712475,13022,,4829.0,,,,
California,2020-09-01,176,715617,13150,,4869.0,,,,
California,2020-09-02,177,721281,13317,,4851.0,,,,
California,2020-09-03,178,726018,13493,,4571.0,,,,
California,2020-09-04,179,730662,13638,,4401.0,,,,
California,2020-09-05,180,735314,13709,,4242.0,,,,
California,2020-09-06,181,738856,13731,,4226.0,,,,
California,2020-09-07,182,740965,13758,,4285.0,,,,
California,2020-09-08,183,744344,13823,,4297.0,,,,
California,2020-09-09,184,747290,13983,,4425.0,,,,
California,2020-09-10,185,750961,14077,,4225.0,,,,
California,2020-09-11,186,754905,14230,,4023.0,,,,
California,2020-09-12,187,758933,14327,,3848.0,,,,
California,2020-09-13,188,761728,14378,,3741.0,,,,
California,2020-09-14,189,765134,14439,,3665.0,,,,
California,2020-09-15,190,768204,14594,,3735.0,,,,
California,2020-09-16,191,771321,14691,,3685.0,,,,
California,2020-09-17,192,775037,14804,,3621.0,,,,
California,2020-09-18,193,779491,14893,,3570.0,,,,
California,2020-09-19,194,783313,15018,,3510.0,,,,
California,2020-09-20,195,786168,15016,,3441.0,,,,
California,2020-09-21,196,790096,15056,,3459.0,,,,
California,2020-09-22,197,793065,15189,,3520.0,,,,
California,2020-09-23,198,796436,15291,,3557.0,,,,
California,2020-09-24,199,799516,15393,,3484.0,,,,
California,2020-09-25,200,803660,15516,,3307.0,,,,
California,2020-09-26,201,807451,15583,,3203.0,,,,
California,2020-09-27,202,809890,15606,,3129.0,,,,
California,2020-09-28,203,812711,15633,,3160.0,,,,
California,2020-09-29,204,815654,15782,,3223.0,,,,
California,2020-09-30,205,819115,15885,,3267.0,,,,
California,2020-10-01,206,822205,15973,,3205.0,,,,
California,2020-10-02,207,826013,16054,,3166.0,,,,
California,2020-10-03,208,829521,16115,,3079.0,,,,
California,2020-10-04,209,832713,16147,,3129.0,,,,
California,2020-10-05,210,835507,16171,,3146.0,,,,
California,2020-10-06,211,838202,16244,,3175.0,,,,
California,2020-10-07,212,841928,16338,,3204.0,,,,
California,2020-10-08,213,845270,16418,,3186.0,,,,
California,2020-10-09,214,849076,16486,,3186.0,,,,
California,2020-10-10,215,852410,16567,,3084.0,,,,
California,2020-10-11,216,855190,16579,,3103.0,,,,
California,2020-10-12,217,857913,16586,,3070.0,,,,
California,2020-10-13,218,861310,16644,,3060.0,,,,
California,2020-10-14,219,865204,16729,,3126.0,,,,
California,2020-10-15,220,868148,16832,,3078.0,,,,
California,2020-10-16,221,871253,16910,,3035.0,,,,
California,2020-10-17,222,873614,16956,,2995.0,,,,
California,2020-10-18,223,875692,16979,,3020.0,,,,
California,2020-10-19,224,879645,16982,,3002.0,,,,
California,2020-10-20,225,883746,17055,,3104.0,,,,
California,2020-10-21,226,886939,17167,,3077.0,,,,
California,2020-10-22,227,893364,17256,,3051.0,,,,
California,2020-10-23,228,898799,17305,,3011.0,,,,
California,2020-10-24,229,903684,17343,,3007.0,,,,
California,2020-10-25,230,906596,17358,,2969.0,,,,
California,2020-10-26,231,910438,17386,,2991.0,,,,
California,2020-10-27,232,914888,17460,,3000.0,,,,
California,2020-10-28,233,919276,17529,,2998.0,,,,
California,2020-10-29,234,923648,17559,,3083.0,,,,
California,2020-10-30,235,928028,17618,,3148.0,,,,
California,2020-10-31,236,932143,17659,,3212.0,,,,
California,2020-11-01,237,935878,17671,,3193.0,,,,
California,2020-11-02,238,940411,17689,,3241.0,,,,
California,2020-11-03,239,945401,17745,,3270.0,,,,
California,2020-11-04,240,950920,17808,,3410.0,,,,
California,2020-11-05,241,956854,17860,,3462.0,,,,
California,2020-11-06,242,963211,17931,,3489.0,,,,
California,2020-11-07,243,969362,17961,,3456.0,,,,
California,2020-11-08,244,972713,17973,,3554.0,,,,
California,2020-11-09,245,981297,18021,,3668.0,,,,
California,2020-11-10,246,989432,18066,,3799.0,,,,
California,2020-11-11,247,995575,18108,,3987.0,,,,
California,2020-11-12,248,1004116,18135,,4002.0,,,,
California,2020-11-13,249,1013566,18205,,4138.0,,,,
California,2020-11-14,250,1023067,18253,,4212.0,,,,
California,2020-11-15,251,1032095,18262,,4454.0,,,,
California,2020-11-16,252,1041690,18288,,4559.0,,,,
California,2020-11-17,253,1052285,18347,,4885.0,,,,
California,2020-11-18,254,1064040,18453,,5078.0,,,,
California,2020-11-19,255,1077174,18542,,5319.0,,,,
California,2020-11-20,256,1089750,18640,,5497.0,,,,
California,2020-11-21,257,1105435,18672,,5745.0,,,,
California,2020-11-22,258,1114524,18726,,5918.0,,,,
California,2020-11-23,259,1128219,18753,,6254.0,,,,
California,2020-11-24,260,1145209,18862,,6641.0,,,,
California,2020-11-25,261,1160940,18968,,7049.0,,,,
California,2020-11-26,262,1171802,19025,,7197.0,,,,
California,2020-11-27,263,1185576,19089,,7388.0,,,,
California,2020-11-28,264,1200624,19116,,7684.0,,,,
California,2020-11-29,265,1215455,19151,,8198.0,,,,
California,2020-11-30,266,1230264,19173,,8578.0,,,,
California,2020-12-01,267,1246042,19304,,9049.0,,,,
California,2020-12-02,268,1265182,19410,,9365.0,,,,
California,2020-12-03,269,1286550,19553,,9702.0,,,,
California,2020-12-04,270,1310307,19734,,9948.0,,,,
California,2020-12-05,271,1337941,19870,,10273.0,,,,
California,2020-12-06,272,1366673,19928,,10624.0,,,,
California,2020-12-07,273,1390828,20015,,10998.0,,,,
California,2020-12-08,274,1415396,20205,,11511.0,,,,
California,2020-12-09,275,1448987,20411,,11965.0,,,,
California,2020-12-10,276,1482551,20603,,12477.0,,,,
California,2020-12-11,277,1516215,20787,,12940.0,,,,
California,2020-12-12,278,1549176,20958,,13410.0,,,,
