state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Puerto Rico,2020-05-24,56,1221,127,,106.0,,,,
Puerto Rico,2020-05-25,57,1231,129,,112.0,,,,
Puerto Rico,2020-05-26,58,1232,129,,104.0,,,,
Puerto Rico,2020-05-27,59,1250,129,,105.0,,,,
Puerto Rico,2020-05-28,60,1270,131,,120.0,,,,
Puerto Rico,2020-05-29,61,1283,132,,101.0,,,,
Puerto Rico,2020-05-30,62,1290,133,,106.0,,,,
Puerto Rico,2020-05-31,63,1288,136,,99.0,,,,
Puerto Rico,2020-06-01,64,1294,136,,99.0,,,,
Puerto Rico,2020-06-02,65,1295,138,,106.0,,,,
Puerto Rico,2020-06-03,66,1303,140,,107.0,,,,
Puerto Rico,2020-06-04,67,1312,140,,114.0,,,,
Puerto Rico,2020-06-05,68,1320,141,,116.0,,,,
Puerto Rico,2020-06-06,69,1350,142,,100.0,,,,
Puerto Rico,2020-06-07,70,1353,142,,105.0,,,,
Puerto Rico,2020-06-08,71,1362,142,,107.0,,,,
Puerto Rico,2020-06-09,72,1375,142,,95.0,,,,
Puerto Rico,2020-06-10,73,1390,143,,97.0,,,,
Puerto Rico,2020-06-11,74,1391,144,,91.0,,,,
Puerto Rico,2020-06-12,75,1443,146,,92.0,,,,
Puerto Rico,2020-06-13,76,1460,146,,117.0,,,,
Puerto Rico,2020-06-14,77,1471,147,,110.0,,,,
Puerto Rico,2020-06-15,78,1477,147,,104.0,,,,
Puerto Rico,2020-06-16,79,1479,147,,94.0,,,,
Puerto Rico,2020-06-17,80,1486,147,,78.0,,,,
Puerto Rico,2020-06-18,81,1496,147,,73.0,,,,
Puerto Rico,2020-06-19,82,1499,147,,78.0,,,,
Puerto Rico,2020-06-20,83,1531,147,,83.0,,,,
Puerto Rico,2020-06-21,84,1533,149,,71.0,,,,
Puerto Rico,2020-06-22,85,1540,149,,70.0,,,,
Puerto Rico,2020-06-23,86,1550,149,,77.0,,,,
Puerto Rico,2020-06-24,87,1577,149,,80.0,,,,
Puerto Rico,2020-06-25,88,1579,151,,85.0,,,,
Puerto Rico,2020-06-26,89,1583,151,,89.0,,,,
Puerto Rico,2020-06-27,90,1602,152,,105.0,,,,
Puerto Rico,2020-06-28,91,1624,153,,99.0,,,,
Puerto Rico,2020-06-29,92,1638,153,,104.0,,,,
Puerto Rico,2020-06-30,93,1693,153,,102.0,,,,
Puerto Rico,2020-07-01,94,1729,153,,121.0,,,,
Puerto Rico,2020-07-02,95,1767,153,,97.0,,,,
Puerto Rico,2020-07-03,96,1791,154,,104.0,,,,
Puerto Rico,2020-07-04,97,1817,155,,100.0,,,,
Puerto Rico,2020-07-05,98,1846,155,,118.0,,,,
Puerto Rico,2020-07-06,99,2071,155,,115.0,,,,
Puerto Rico,2020-07-07,100,2147,157,,122.0,,,,
Puerto Rico,2020-07-08,101,2171,159,,127.0,,,,
Puerto Rico,2020-07-09,102,2235,159,,147.0,,,,
Puerto Rico,2020-07-10,103,2351,159,,140.0,,,,
Puerto Rico,2020-07-11,104,2435,167,,174.0,,,,
Puerto Rico,2020-07-12,105,2583,167,,174.0,,,,
Puerto Rico,2020-07-13,106,2811,167,,159.0,,,,
Puerto Rico,2020-07-14,107,2904,169,,206.0,,,,
Puerto Rico,2020-07-15,108,3043,171,,254.0,,,,
Puerto Rico,2020-07-16,109,3119,172,,280.0,,,,
Puerto Rico,2020-07-17,110,3272,177,,302.0,,,,
Puerto Rico,2020-07-18,111,3461,178,,316.0,,,,
Puerto Rico,2020-07-19,112,3791,178,,315.0,,,,
Puerto Rico,2020-07-20,113,4011,180,,336.0,,,,
Puerto Rico,2020-07-21,114,4255,180,,375.0,,,,
Puerto Rico,2020-07-22,115,4330,185,,415.0,,,,
Puerto Rico,2020-07-23,116,4574,188,,442.0,,,,
Puerto Rico,2020-07-24,117,4794,191,,460.0,,,,
Puerto Rico,2020-07-25,118,5042,201,,496.0,,,,
Puerto Rico,2020-07-26,119,5236,201,,496.0,,,,
Puerto Rico,2020-07-27,120,5416,201,,509.0,,,,
Puerto Rico,2020-07-28,121,5585,209,,469.0,,,,
Puerto Rico,2020-07-29,122,5700,211,,495.0,,,,
Puerto Rico,2020-07-30,123,5920,214,,504.0,,,,
Puerto Rico,2020-07-31,124,5997,219,,488.0,,,,
Puerto Rico,2020-08-01,125,6543,225,,508.0,,,,
Puerto Rico,2020-08-02,126,6835,230,,506.0,,,,
Puerto Rico,2020-08-03,127,7113,230,,533.0,,,,
Puerto Rico,2020-08-04,128,7413,237,,509.0,,,,
Puerto Rico,2020-08-05,129,7684,246,,507.0,,,,
Puerto Rico,2020-08-06,130,7824,258,,456.0,,,,
Puerto Rico,2020-08-07,131,8230,265,,440.0,,,,
Puerto Rico,2020-08-08,132,8573,274,,399.0,,,,
Puerto Rico,2020-08-09,133,8934,279,,424.0,,,,
Puerto Rico,2020-08-10,134,9319,279,,423.0,,,,
Puerto Rico,2020-08-11,135,9605,287,,439.0,,,,
Puerto Rico,2020-08-12,136,10169,295,,447.0,,,,
Puerto Rico,2020-08-13,137,10279,306,,466.0,,,,
Puerto Rico,2020-08-14,138,10730,317,,428.0,,,,
Puerto Rico,2020-08-15,139,11069,329,,406.0,,,,
Puerto Rico,2020-08-16,140,11251,335,,393.0,,,,
Puerto Rico,2020-08-17,141,11723,335,,400.0,,,,
Puerto Rico,2020-08-18,142,12371,346,,392.0,,,,
Puerto Rico,2020-08-19,143,12452,356,,361.0,,,,
Puerto Rico,2020-08-20,144,12576,367,,390.0,,,,
Puerto Rico,2020-08-21,145,13014,374,,392.0,,,,
Puerto Rico,2020-08-22,146,13282,381,,401.0,,,,
Puerto Rico,2020-08-23,147,13477,390,,370.0,,,,
Puerto Rico,2020-08-24,148,13922,390,,363.0,,,,
Puerto Rico,2020-08-25,149,13992,395,,391.0,,,,
Puerto Rico,2020-08-26,150,14010,404,,397.0,,,,
Puerto Rico,2020-08-27,151,14469,412,,403.0,,,,
Puerto Rico,2020-08-28,152,14726,424,,409.0,,,,
Puerto Rico,2020-08-29,153,14986,428,,365.0,,,,
Puerto Rico,2020-08-30,154,15229,434,,365.0,,,,
Puerto Rico,2020-08-31,155,15476,434,,383.0,,,,
Puerto Rico,2020-09-01,156,15584,435,,392.0,,,,
Puerto Rico,2020-09-02,157,15942,443,,373.0,,,,
Puerto Rico,2020-09-03,158,16069,448,,349.0,,,,
Puerto Rico,2020-09-04,159,16101,455,,382.0,,,,
Puerto Rico,2020-09-05,160,16243,464,,369.0,,,,
Puerto Rico,2020-09-06,161,16269,477,,377.0,,,,
Puerto Rico,2020-09-07,162,16692,477,,372.0,,,,
Puerto Rico,2020-09-08,163,16788,482,,380.0,,,,
Puerto Rico,2020-09-09,164,16789,500,,400.0,,,,
Puerto Rico,2020-09-10,165,17248,512,,421.0,,,,
Puerto Rico,2020-09-11,166,17357,523,,401.0,,,,
Puerto Rico,2020-09-12,167,17598,535,,420.0,,,,
Puerto Rico,2020-09-13,168,17769,539,,396.0,,,,
Puerto Rico,2020-09-14,169,17977,542,,414.0,,,,
Puerto Rico,2020-09-15,170,18206,551,,408.0,,,,
Puerto Rico,2020-09-16,171,18252,570,,434.0,,,,
Puerto Rico,2020-09-17,172,18634,588,,444.0,,,,
Puerto Rico,2020-09-18,173,19113,599,,435.0,,,,
Puerto Rico,2020-09-19,174,19807,605,,403.0,,,,
Puerto Rico,2020-09-20,175,20069,608,,384.0,,,,
Puerto Rico,2020-09-21,176,20311,609,,386.0,,,,
Puerto Rico,2020-09-22,177,20399,613,,369.0,,,,
Puerto Rico,2020-09-23,178,20439,617,,376.0,,,,
Puerto Rico,2020-09-24,179,21156,627,,364.0,,,,
Puerto Rico,2020-09-25,180,21868,635,,376.0,,,,
Puerto Rico,2020-09-26,181,22164,642,,342.0,,,,
Puerto Rico,2020-09-27,182,22697,644,,349.0,,,,
Puerto Rico,2020-09-28,183,23357,648,,339.0,,,,
Puerto Rico,2020-09-29,184,23801,654,,353.0,,,,
Puerto Rico,2020-09-30,185,24000,661,,327.0,,,,
Puerto Rico,2020-10-01,186,24176,665,,316.0,,,,
Puerto Rico,2020-10-02,187,24505,673,,339.0,,,,
Puerto Rico,2020-10-03,188,24804,681,,348.0,,,,
Puerto Rico,2020-10-04,189,25034,686,,319.0,,,,
Puerto Rico,2020-10-05,190,25397,695,,321.0,,,,
Puerto Rico,2020-10-06,191,25635,696,,322.0,,,,
Puerto Rico,2020-10-07,192,25658,705,,325.0,,,,
Puerto Rico,2020-10-08,193,26010,715,,315.0,,,,
Puerto Rico,2020-10-09,194,26326,720,,354.0,,,,
Puerto Rico,2020-10-10,195,26558,728,,347.0,,,,
Puerto Rico,2020-10-11,196,26776,730,,324.0,,,,
Puerto Rico,2020-10-12,197,27004,735,,314.0,,,,
Puerto Rico,2020-10-13,198,27139,738,,303.0,,,,
Puerto Rico,2020-10-14,199,27629,742,,343.0,,,,
Puerto Rico,2020-10-15,200,27947,743,,354.0,,,,
Puerto Rico,2020-10-16,201,28174,758,,341.0,,,,
Puerto Rico,2020-10-17,202,28293,761,,317.0,,,,
Puerto Rico,2020-10-18,203,28711,766,,292.0,,,,
Puerto Rico,2020-10-19,204,29138,768,,327.0,,,,
Puerto Rico,2020-10-20,205,29585,769,,378.0,,,,
Puerto Rico,2020-10-21,206,29717,774,,378.0,,,,
Puerto Rico,2020-10-22,207,29804,783,,395.0,,,,
Puerto Rico,2020-10-23,208,30956,791,,381.0,,,,
Puerto Rico,2020-10-24,209,31072,794,,395.0,,,,
Puerto Rico,2020-10-25,210,31737,801,,370.0,,,,
Puerto Rico,2020-10-26,211,32198,804,,356.0,,,,
Puerto Rico,2020-10-27,212,32461,808,,395.0,,,,
Puerto Rico,2020-10-28,213,32527,813,,434.0,,,,
Puerto Rico,2020-10-29,214,33279,814,,425.0,,,,
Puerto Rico,2020-10-30,215,33853,820,,452.0,,,,
Puerto Rico,2020-10-31,216,34138,822,,430.0,,,,
Puerto Rico,2020-11-01,217,34541,832,,429.0,,,,
Puerto Rico,2020-11-02,218,35405,839,,443.0,,,,
Puerto Rico,2020-11-03,219,35750,842,,421.0,,,,
Puerto Rico,2020-11-04,220,35807,850,,459.0,,,,
Puerto Rico,2020-11-05,221,36101,855,,483.0,,,,
Puerto Rico,2020-11-06,222,36904,862,,518.0,,,,
Puerto Rico,2020-11-07,223,37490,862,,526.0,,,,
Puerto Rico,2020-11-08,224,38100,872,,518.0,,,,
Puerto Rico,2020-11-09,225,38581,882,,544.0,,,,
Puerto Rico,2020-11-10,226,38856,889,,538.0,,,,
Puerto Rico,2020-11-11,227,39120,901,,556.0,,,,
Puerto Rico,2020-11-12,228,40452,909,,566.0,,,,
Puerto Rico,2020-11-13,229,41119,914,,559.0,,,,
Puerto Rico,2020-11-14,230,41772,921,,539.0,,,,
Puerto Rico,2020-11-15,231,42479,935,,515.0,,,,
Puerto Rico,2020-11-16,232,43016,942,,533.0,,,,
Puerto Rico,2020-11-17,233,43585,951,,568.0,,,,
Puerto Rico,2020-11-18,234,43910,971,,557.0,,,,
Puerto Rico,2020-11-19,235,44431,982,,573.0,,,,
Puerto Rico,2020-11-20,236,45335,991,,614.0,,,,
Puerto Rico,2020-11-21,237,46434,1012,,621.0,,,,
Puerto Rico,2020-11-22,238,47459,1017,,606.0,,,,
Puerto Rico,2020-11-23,239,48200,1032,,607.0,,,,
Puerto Rico,2020-11-24,240,48548,1038,,626.0,,,,
Puerto Rico,2020-11-25,241,48725,1052,,602.0,,,,
Puerto Rico,2020-11-26,242,49226,1069,,597.0,,,,
Puerto Rico,2020-11-27,243,50678,1076,,582.0,,,,
Puerto Rico,2020-11-28,244,51581,1083,,573.0,,,,
Puerto Rico,2020-11-29,245,51702,1094,,606.0,,,,
Puerto Rico,2020-11-30,246,52545,1106,,622.0,,,,
Puerto Rico,2020-12-01,247,53320,1122,,638.0,,,,
Puerto Rico,2020-12-02,248,53708,1144,,638.0,,,,
Puerto Rico,2020-12-03,249,54105,1155,,628.0,,,,
Puerto Rico,2020-12-04,250,54597,1173,,651.0,,,,
Puerto Rico,2020-12-05,251,55532,1185,,640.0,,,,
Puerto Rico,2020-12-06,252,56671,1192,,631.0,,,,
Puerto Rico,2020-12-07,253,57622,1203,,618.0,,,,
Puerto Rico,2020-12-08,254,58316,1206,,618.0,,,,
Puerto Rico,2020-12-09,255,58962,1219,,637.0,,,,
Puerto Rico,2020-12-10,256,59458,1238,,657.0,,,,
Puerto Rico,2020-12-11,257,61002,1249,,649.0,,,,
Puerto Rico,2020-12-12,258,61723,1266,,646.0,,,,
Puerto Rico,2020-12-13,259,62431,1272,,620.0,,,,
Puerto Rico,2020-12-14,260,62985,1282,,609.0,,,,
Puerto Rico,2020-12-15,261,63419,1294,,583.0,,,,
Puerto Rico,2020-12-16,262,63686,1312,,593.0,,,,
Puerto Rico,2020-12-17,263,64751,1323,,602.0,,,,
Puerto Rico,2020-12-18,264,66132,1333,,575.0,,,,
Puerto Rico,2020-12-19,265,67211,1342,,558.0,,,,
Puerto Rico,2020-12-20,266,68433,1368,,540.0,,,,
Puerto Rico,2020-12-21,267,68849,1382,,520.0,,,,
Puerto Rico,2020-12-22,268,69912,1391,,535.0,,,,
Puerto Rico,2020-12-23,269,70488,1408,,537.0,,,,
Puerto Rico,2020-12-24,270,70808,1423,,534.0,,,,
Puerto Rico,2020-12-25,271,71424,1432,,475.0,,,,
Puerto Rico,2020-12-26,272,72443,1432,,451.0,,,,
Puerto Rico,2020-12-27,273,73227,1445,,445.0,,,,
Puerto Rico,2020-12-28,274,73658,1456,,447.0,,,,
Puerto Rico,2020-12-29,275,75790,1460,,462.0,,,,
Puerto Rico,2020-12-30,276,75888,1484,,450.0,,,,
Puerto Rico,2020-12-31,277,76291,1503,,440.0,,,,
Puerto Rico,2021-01-01,278,77054,1521,,432.0,,,,
Puerto Rico,2021-01-02,279,77932,1526,,391.0,,,,
Puerto Rico,2021-01-03,280,78169,1545,,415.0,,,,
Puerto Rico,2021-01-04,281,78805,1555,,421.0,,,,
Puerto Rico,2021-01-05,282,79319,1562,,423.0,,,,
Puerto Rico,2021-01-06,283,79612,1570,,417.0,,,,
Puerto Rico,2021-01-07,284,79898,1588,,411.0,,,,
Puerto Rico,2021-01-08,285,82067,1592,,414.0,,,,
