state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Arizona,2020-01-22,-59,0,0,,,,,,
Arizona,2020-01-23,-58,0,0,,,,,,
Arizona,2020-01-24,-57,0,0,,,,,,
Arizona,2020-01-25,-56,0,0,,,,,,
Arizona,2020-01-26,-55,1,0,,,,,,
Arizona,2020-01-27,-54,1,0,,,,,,
Arizona,2020-01-28,-53,1,0,,,,,,
Arizona,2020-01-29,-52,1,0,,,,,,
Arizona,2020-01-30,-51,1,0,,,,,,
Arizona,2020-01-31,-50,1,0,,,,,,
Arizona,2020-02-01,-49,1,0,,,,,,
Arizona,2020-02-02,-48,1,0,,,,,,
Arizona,2020-02-03,-47,1,0,,,,,,
Arizona,2020-02-04,-46,1,0,,,,,,
Arizona,2020-02-05,-45,1,0,,,,,,
Arizona,2020-02-06,-44,1,0,,,,,,
Arizona,2020-02-07,-43,1,0,,,,,,
Arizona,2020-02-08,-42,1,0,,,,,,
Arizona,2020-02-09,-41,1,0,,,,,,
Arizona,2020-02-10,-40,1,0,,,,,,
Arizona,2020-02-11,-39,1,0,,,,,,
Arizona,2020-02-12,-38,1,0,,,,,,
Arizona,2020-02-13,-37,1,0,,,,,,
Arizona,2020-02-14,-36,1,0,,,,,,
Arizona,2020-02-15,-35,1,0,,,,,,
Arizona,2020-02-16,-34,1,0,,,,,,
Arizona,2020-02-17,-33,1,0,,,,,,
Arizona,2020-02-18,-32,1,0,,,,,,
Arizona,2020-02-19,-31,1,0,,,,,,
Arizona,2020-02-20,-30,1,0,,,,,,
Arizona,2020-02-21,-29,1,0,,,,,,
Arizona,2020-02-22,-28,1,0,,,,,,
Arizona,2020-02-23,-27,1,0,,,,,,
Arizona,2020-02-24,-26,1,0,,,,,,
Arizona,2020-02-25,-25,1,0,,,,,,
Arizona,2020-02-26,-24,1,0,,,,,,
Arizona,2020-02-27,-23,1,0,,,,,,
Arizona,2020-02-28,-22,1,0,,,,,,
Arizona,2020-02-29,-21,1,0,,,,,,
Arizona,2020-03-01,-20,1,0,,,,,,
Arizona,2020-03-02,-19,1,0,,,,,,
Arizona,2020-03-03,-18,1,0,,,,,,
Arizona,2020-03-04,-17,1,0,,,,,,
Arizona,2020-03-05,-16,1,0,,,,,,
Arizona,2020-03-06,-15,2,0,,,,,,
Arizona,2020-03-07,-14,4,0,,,,,,
Arizona,2020-03-08,-13,4,0,,,,,,
Arizona,2020-03-09,-12,4,0,,,,,,
Arizona,2020-03-10,-11,6,0,,,,,,
Arizona,2020-03-11,-10,9,0,,,,,,
Arizona,2020-03-12,-9,9,0,,,,,,
Arizona,2020-03-13,-8,9,0,,,,,,
Arizona,2020-03-14,-7,12,0,,,,,,
Arizona,2020-03-15,-6,12,0,,,,,,
Arizona,2020-03-16,-5,18,0,,,,,,
Arizona,2020-03-17,-4,20,0,,,,,,
Arizona,2020-03-18,-3,27,0,,,,,,
Arizona,2020-03-19,-2,45,0,,,,,,
Arizona,2020-03-20,-1,68,0,,,,,,
Arizona,2020-03-21,0,104,1,,,,,,
Arizona,2020-03-22,1,152,2,,,,,,
Arizona,2020-03-23,2,235,2,,,,,,
Arizona,2020-03-24,3,326,5,,,,,,
Arizona,2020-03-25,4,401,6,,,,,,
Arizona,2020-03-26,5,508,8,,,,,,
Arizona,2020-03-27,6,665,13,,,,,,
Arizona,2020-03-28,7,773,15,,,,,,
Arizona,2020-03-29,8,919,17,,,,,,
Arizona,2020-03-30,9,1157,20,,,,,,
Arizona,2020-03-31,10,1289,25,,,,,,
Arizona,2020-04-01,11,1413,32,,,,,,
Arizona,2020-04-02,12,1596,35,,,,,,
Arizona,2020-04-03,13,1769,44,,,,,,
Arizona,2020-04-04,14,2019,52,,,,,,
Arizona,2020-04-05,15,2269,64,,,,,,
Arizona,2020-04-06,16,2460,65,,,,,,
Arizona,2020-04-07,17,2575,73,,,,,,
Arizona,2020-04-08,18,2726,89,,,,,,
Arizona,2020-04-09,19,3018,98,,,,,,
Arizona,2020-04-10,20,3112,106,,,,,,
Arizona,2020-04-11,21,3393,117,,,,,,
Arizona,2020-04-12,22,3542,125,,,,,,
Arizona,2020-04-13,23,3705,132,,525.0,,,,
Arizona,2020-04-14,24,3809,143,,580.0,,,,
Arizona,2020-04-15,25,3964,155,,590.0,,,,
Arizona,2020-04-16,26,4237,164,,578.0,,,,
Arizona,2020-04-17,27,4511,183,,566.0,,,,
Arizona,2020-04-18,28,4724,180,,566.0,,,,
Arizona,2020-04-19,29,4933,184,,631.0,,,,
Arizona,2020-04-20,30,5068,191,,637.0,,,,
Arizona,2020-04-21,31,5256,208,,637.0,,,,
Arizona,2020-04-22,32,5473,231,,664.0,,,,
Arizona,2020-04-23,33,5772,249,,699.0,,,,
Arizona,2020-04-24,34,6045,266,,639.0,,,,
Arizona,2020-04-25,35,6286,273,,697.0,,,,
Arizona,2020-04-26,36,6534,275,,671.0,,,,
Arizona,2020-04-27,37,6725,275,,647.0,,,,
Arizona,2020-04-28,38,6955,275,,737.0,,,,
Arizona,2020-04-29,39,7209,308,,756.0,,,,
Arizona,2020-04-30,40,7655,320,,755.0,,,,
Arizona,2020-05-01,41,7969,330,,709.0,,,,
Arizona,2020-05-02,42,8364,330,,718.0,,,,
Arizona,2020-05-03,43,8640,362,,732.0,,,,
Arizona,2020-05-04,44,8924,362,,703.0,,,,
Arizona,2020-05-05,45,9305,395,,728.0,,,,
Arizona,2020-05-06,46,9707,426,,754.0,,,,
Arizona,2020-05-07,47,9945,450,,766.0,,,,
Arizona,2020-05-08,48,10526,517,,730.0,,,,
Arizona,2020-05-09,49,10960,532,,739.0,,,,
Arizona,2020-05-10,50,11119,536,,713.0,,,,
Arizona,2020-05-11,51,11383,542,,717.0,,,,
Arizona,2020-05-12,52,11736,562,,765.0,,,,
Arizona,2020-05-13,53,12216,595,,755.0,,,,
Arizona,2020-05-14,54,12674,624,,781.0,,,,
Arizona,2020-05-15,55,13169,651,,808.0,,,,
Arizona,2020-05-16,56,13666,679,,791.0,,,,
Arizona,2020-05-17,57,13945,680,,796.0,,,,
Arizona,2020-05-18,58,14208,687,,820.0,,,,
Arizona,2020-05-19,59,14576,705,,792.0,,,,
Arizona,2020-05-20,60,14906,747,,810.0,,,,
Arizona,2020-05-21,61,15348,764,,812.0,,,,
Arizona,2020-05-22,62,15624,775,,796.0,,,,
Arizona,2020-05-23,63,16053,801,,784.0,,,,
Arizona,2020-05-24,64,16377,801,,804.0,,,,
Arizona,2020-05-25,65,16575,807,,833.0,,,,
Arizona,2020-05-26,66,16864,810,,818.0,,,,
Arizona,2020-05-27,67,17318,834,,911.0,,,,
Arizona,2020-05-28,68,17877,860,,945.0,,,,
Arizona,2020-05-29,69,18472,886,,931.0,,,,
Arizona,2020-05-30,70,19258,904,,975.0,,,,
Arizona,2020-05-31,71,19936,907,,973.0,,,,
Arizona,2020-06-01,72,20129,918,,968.0,,,,
Arizona,2020-06-02,73,21264,943,,1009.0,,,,
Arizona,2020-06-03,74,22356,983,,1092.0,,,,
Arizona,2020-06-04,75,22886,999,,1079.0,,,,
Arizona,2020-06-05,76,24439,1015,,1234.0,,,,
Arizona,2020-06-06,77,25451,1043,,1278.0,,,,
Arizona,2020-06-07,78,26989,1051,,1252.0,,,,
Arizona,2020-06-08,79,27678,1053,,1266.0,,,,
Arizona,2020-06-09,80,28296,1076,,1243.0,,,,
Arizona,2020-06-10,81,29852,1101,,1274.0,,,,
Arizona,2020-06-11,82,31267,1135,,1291.0,,,,
Arizona,2020-06-12,83,33039,1156,,1336.0,,,,
Arizona,2020-06-13,84,34660,1189,,1412.0,,,,
Arizona,2020-06-14,85,35706,1191,,1457.0,,,,
Arizona,2020-06-15,86,36844,1203,,1449.0,,,,
Arizona,2020-06-16,87,39185,1228,,1506.0,,,,
Arizona,2020-06-17,88,40937,1249,,1582.0,,,,
Arizona,2020-06-18,89,43445,1283,,1667.0,,,,
Arizona,2020-06-19,90,46910,1321,,1832.0,,,,
Arizona,2020-06-20,91,50127,1346,,1938.0,,,,
Arizona,2020-06-21,92,52591,1349,,1942.0,,,,
Arizona,2020-06-22,93,54599,1351,,1992.0,,,,
Arizona,2020-06-23,94,58378,1396,,2136.0,,,,
Arizona,2020-06-24,95,60190,1467,,2270.0,,,,
Arizona,2020-06-25,96,63281,1495,,2453.0,,,,
Arizona,2020-06-26,97,66659,1536,,2110.0,,,,
Arizona,2020-06-27,98,70124,1580,,2577.0,,,,
Arizona,2020-06-28,99,73920,1594,,2691.0,,,,
Arizona,2020-06-29,100,74545,1598,,2721.0,,,,
Arizona,2020-06-30,101,79228,1645,,2793.0,,,,
Arizona,2020-07-01,102,84105,1725,,2876.0,,,,
Arizona,2020-07-02,103,87445,1764,,2938.0,,,,
Arizona,2020-07-03,104,91872,1798,,3013.0,,,,
Arizona,2020-07-04,105,94567,1817,,3113.0,,,,
Arizona,2020-07-05,106,98103,1825,,3182.0,,,,
Arizona,2020-07-06,107,101455,1829,,3212.0,,,,
Arizona,2020-07-07,108,105094,1927,,3356.0,,,,
Arizona,2020-07-08,109,108614,1963,,3421.0,,,,
Arizona,2020-07-09,110,112671,2038,,3437.0,,,,
Arizona,2020-07-10,111,116892,2082,,3432.0,,,,
Arizona,2020-07-11,112,119930,2151,,3485.0,,,,
Arizona,2020-07-12,113,122467,2237,,3432.0,,,,
Arizona,2020-07-13,114,123824,2246,,3373.0,,,,
Arizona,2020-07-14,115,128097,2337,,3517.0,,,,
Arizona,2020-07-15,116,131354,2434,,3493.0,,,,
Arizona,2020-07-16,117,134613,2492,,3454.0,,,,
Arizona,2020-07-17,118,138523,2583,,3466.0,,,,
Arizona,2020-07-18,119,141265,2730,,3238.0,,,,
Arizona,2020-07-19,120,143624,2761,,3136.0,,,,
Arizona,2020-07-20,121,145183,2784,,3084.0,,,,
Arizona,2020-07-21,122,148683,2918,,3041.0,,,,
Arizona,2020-07-22,123,150609,2974,,3094.0,,,,
Arizona,2020-07-23,124,152944,3063,,2966.0,,,,
Arizona,2020-07-24,125,156301,3143,,2844.0,,,,
Arizona,2020-07-25,126,160041,3286,,2758.0,,,,
Arizona,2020-07-26,127,162014,3305,,2650.0,,,,
Arizona,2020-07-27,128,163827,3304,,2626.0,,,,
Arizona,2020-07-28,129,165934,3408,,2564.0,,,,
