state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Montana,2020-01-22,-65,0,0,,,,,,
Montana,2020-01-23,-64,0,0,,,,,,
Montana,2020-01-24,-63,0,0,,,,,,
Montana,2020-01-25,-62,0,0,,,,,,
Montana,2020-01-26,-61,0,0,,,,,,
Montana,2020-01-27,-60,0,0,,,,,,
Montana,2020-01-28,-59,0,0,,,,,,
Montana,2020-01-29,-58,0,0,,,,,,
Montana,2020-01-30,-57,0,0,,,,,,
Montana,2020-01-31,-56,0,0,,,,,,
Montana,2020-02-01,-55,0,0,,,,,,
Montana,2020-02-02,-54,0,0,,,,,,
Montana,2020-02-03,-53,0,0,,,,,,
Montana,2020-02-04,-52,0,0,,,,,,
Montana,2020-02-05,-51,0,0,,,,,,
Montana,2020-02-06,-50,0,0,,,,,,
Montana,2020-02-07,-49,0,0,,,,,,
Montana,2020-02-08,-48,0,0,,,,,,
Montana,2020-02-09,-47,0,0,,,,,,
Montana,2020-02-10,-46,0,0,,,,,,
Montana,2020-02-11,-45,0,0,,,,,,
Montana,2020-02-12,-44,0,0,,,,,,
Montana,2020-02-13,-43,0,0,,,,,,
Montana,2020-02-14,-42,0,0,,,,,,
Montana,2020-02-15,-41,0,0,,,,,,
Montana,2020-02-16,-40,0,0,,,,,,
Montana,2020-02-17,-39,0,0,,,,,,
Montana,2020-02-18,-38,0,0,,,,,,
Montana,2020-02-19,-37,0,0,,,,,,
Montana,2020-02-20,-36,0,0,,,,,,
Montana,2020-02-21,-35,0,0,,,,,,
Montana,2020-02-22,-34,0,0,,,,,,
Montana,2020-02-23,-33,0,0,,,,,,
Montana,2020-02-24,-32,0,0,,,,,,
Montana,2020-02-25,-31,0,0,,,,,,
Montana,2020-02-26,-30,0,0,,,,,,
Montana,2020-02-27,-29,0,0,,,,,,
Montana,2020-02-28,-28,0,0,,,,,,
Montana,2020-02-29,-27,0,0,,,,,,
Montana,2020-03-01,-26,0,0,,,,,,
Montana,2020-03-02,-25,0,0,,,,,,
Montana,2020-03-03,-24,0,0,,,,,,
Montana,2020-03-04,-23,0,0,,,,,,
Montana,2020-03-05,-22,0,0,,,,,,
Montana,2020-03-06,-21,0,0,,,,,,
Montana,2020-03-07,-20,0,0,,,,,,
Montana,2020-03-08,-19,0,0,,,,,,
Montana,2020-03-09,-18,0,0,,,,,,
Montana,2020-03-10,-17,0,0,,,,,,
Montana,2020-03-11,-16,0,0,,,,,,
Montana,2020-03-12,-15,0,0,,,,,,
Montana,2020-03-13,-14,1,0,,,,,,
Montana,2020-03-14,-13,5,0,,,,,,
Montana,2020-03-15,-12,6,0,,,,,,
Montana,2020-03-16,-11,6,0,,,,,,
Montana,2020-03-17,-10,8,0,,,,,,
Montana,2020-03-18,-9,10,0,,,,,,
Montana,2020-03-19,-8,11,0,,,,,,
Montana,2020-03-20,-7,20,0,,,,,,
Montana,2020-03-21,-6,27,0,,,,,,
Montana,2020-03-22,-5,34,0,,,,,,
Montana,2020-03-23,-4,34,0,,,,,,
Montana,2020-03-24,-3,51,0,,,,,,
Montana,2020-03-25,-2,65,0,,,,,,
Montana,2020-03-26,-1,90,0,,,,,,
Montana,2020-03-27,0,109,1,,,,,,
Montana,2020-03-28,1,129,1,,,,,,
Montana,2020-03-29,2,154,1,,,,,,
Montana,2020-03-30,3,171,5,,,,,,
Montana,2020-03-31,4,198,5,,,,,,
Montana,2020-04-01,5,208,6,,,,,,
Montana,2020-04-02,6,241,6,,,,,,
Montana,2020-04-03,7,243,5,,,,,,
Montana,2020-04-04,8,265,6,,,,,,
Montana,2020-04-05,9,286,6,,,,,,
Montana,2020-04-06,10,299,6,,,,,,
Montana,2020-04-07,11,319,6,,,,,,
Montana,2020-04-08,12,332,6,,,,,,
Montana,2020-04-09,13,354,6,,13.0,,,,
Montana,2020-04-10,14,365,6,,29.0,,,,
Montana,2020-04-11,15,377,6,,21.0,,,,
Montana,2020-04-12,16,387,6,,22.0,,,,
Montana,2020-04-13,17,394,7,,21.0,,,,
Montana,2020-04-14,18,399,7,,24.0,,,,
Montana,2020-04-15,19,404,7,,21.0,,,,
Montana,2020-04-16,20,415,7,,21.0,,,,
Montana,2020-04-17,21,422,8,,21.0,,,,
Montana,2020-04-18,22,426,10,,17.0,,,,
Montana,2020-04-19,23,433,10,,18.0,,,,
Montana,2020-04-20,24,433,10,,19.0,,,,
Montana,2020-04-21,25,437,12,,14.0,,,,
Montana,2020-04-22,26,439,14,,13.0,,,,
Montana,2020-04-23,27,442,14,,13.0,,,,
Montana,2020-04-24,28,444,14,,12.0,,,,
Montana,2020-04-25,29,445,14,,11.0,,,,
Montana,2020-04-26,30,448,14,,11.0,,,,
Montana,2020-04-27,31,449,14,,11.0,,,,
Montana,2020-04-28,32,451,15,,10.0,,,,
Montana,2020-04-29,33,451,16,,5.0,,,,
Montana,2020-04-30,34,453,16,,5.0,,,,
Montana,2020-05-01,35,453,16,,5.0,,,,
Montana,2020-05-02,36,455,16,,5.0,,,,
Montana,2020-05-03,37,455,16,,5.0,,,,
Montana,2020-05-04,38,457,16,,6.0,,,,
Montana,2020-05-05,39,456,16,,6.0,,,,
Montana,2020-05-06,40,456,16,,6.0,,,,
Montana,2020-05-07,41,456,16,,6.0,,,,
Montana,2020-05-08,42,458,16,,6.0,,,,
Montana,2020-05-09,43,458,16,,4.0,,,,
Montana,2020-05-10,44,458,16,,4.0,,,,
Montana,2020-05-11,45,459,16,,4.0,,,,
Montana,2020-05-12,46,461,16,,4.0,,,,
Montana,2020-05-13,47,462,16,,3.0,,,,
Montana,2020-05-14,48,462,16,,3.0,,,,
Montana,2020-05-15,49,466,16,,3.0,,,,
Montana,2020-05-16,50,468,16,,3.0,,,,
Montana,2020-05-17,51,468,16,,3.0,,,,
Montana,2020-05-18,52,470,16,,4.0,,,,
Montana,2020-05-19,53,471,16,,5.0,,,,
Montana,2020-05-20,54,478,16,,3.0,,,,
Montana,2020-05-21,55,479,16,,3.0,,,,
Montana,2020-05-22,56,479,16,,3.0,,,,
Montana,2020-05-23,57,479,16,,3.0,,,,
Montana,2020-05-24,58,479,16,,3.0,,,,
Montana,2020-05-25,59,479,16,,3.0,,,,
Montana,2020-05-26,60,479,17,,2.0,,,,
Montana,2020-05-27,61,481,17,,2.0,,,,
Montana,2020-05-28,62,485,17,,1.0,,,,
Montana,2020-05-29,63,493,17,,2.0,,,,
Montana,2020-05-30,64,505,17,,2.0,,,,
Montana,2020-05-31,65,515,17,,2.0,,,,
Montana,2020-06-01,66,519,17,,2.0,,,,
Montana,2020-06-02,67,523,17,,1.0,,,,
Montana,2020-06-03,68,525,17,,1.0,,,,
Montana,2020-06-04,69,539,17,,1.0,,,,
Montana,2020-06-05,70,541,18,,1.0,,,,
Montana,2020-06-06,71,540,18,,1.0,,,,
Montana,2020-06-07,72,545,18,,2.0,,,,
Montana,2020-06-08,73,548,18,,2.0,,,,
Montana,2020-06-09,74,554,18,,5.0,,,,
Montana,2020-06-10,75,561,18,,7.0,,,,
Montana,2020-06-11,76,563,18,,7.0,,,,
Montana,2020-06-12,77,573,18,,7.0,,,,
Montana,2020-06-13,78,588,18,,7.0,,,,
Montana,2020-06-14,79,601,19,,6.0,,,,
Montana,2020-06-15,80,609,19,,7.0,,,,
Montana,2020-06-16,81,614,19,,8.0,,,,
Montana,2020-06-17,82,630,20,,5.0,,,,
Montana,2020-06-18,83,655,20,,8.0,,,,
Montana,2020-06-19,84,666,20,,9.0,,,,
Montana,2020-06-20,85,698,20,,10.0,,,,
Montana,2020-06-21,86,717,20,,15.0,,,,
Montana,2020-06-22,87,734,21,,15.0,,,,
Montana,2020-06-23,88,743,21,,15.0,,,,
Montana,2020-06-24,89,766,21,,17.0,,,,
Montana,2020-06-25,90,803,21,,15.0,,,,
Montana,2020-06-26,91,829,22,,14.0,,,,
Montana,2020-06-27,92,852,22,,9.0,,,,
Montana,2020-06-28,93,863,22,,11.0,,,,
Montana,2020-06-29,94,919,22,,13.0,,,,
Montana,2020-06-30,95,967,22,,12.0,,,,
Montana,2020-07-01,96,1016,22,,14.0,,,,
Montana,2020-07-02,97,1083,22,,14.0,,,,
Montana,2020-07-03,98,1128,23,,17.0,,,,
Montana,2020-07-04,99,1167,23,,20.0,,,,
Montana,2020-07-05,100,1212,23,,20.0,,,,
Montana,2020-07-06,101,1249,23,,20.0,,,,
Montana,2020-07-07,102,1327,23,,22.0,,,,
Montana,2020-07-08,103,1371,23,,22.0,,,,
Montana,2020-07-09,104,1466,25,,24.0,,,,
Montana,2020-07-10,105,1593,28,,21.0,,,,
Montana,2020-07-11,106,1677,29,,24.0,,,,
Montana,2020-07-12,107,1758,29,,26.0,,,,
Montana,2020-07-13,108,1843,32,,28.0,,,,
Montana,2020-07-14,109,1952,34,,29.0,,,,
Montana,2020-07-15,110,2096,34,,37.0,,,,
Montana,2020-07-16,111,2231,35,,37.0,,,,
Montana,2020-07-17,112,2366,37,,45.0,,,,
Montana,2020-07-18,113,2471,37,,46.0,,,,
Montana,2020-07-19,114,2533,37,,47.0,,,,
Montana,2020-07-20,115,2620,39,,48.0,,,,
Montana,2020-07-21,116,2711,40,,49.0,,,,
Montana,2020-07-22,117,2812,42,,52.0,,,,
Montana,2020-07-23,118,2909,43,,54.0,,,,
Montana,2020-07-24,119,3038,46,,56.0,,,,
Montana,2020-07-25,120,3259,46,,59.0,,,,
Montana,2020-07-26,121,3341,46,,62.0,,,,
Montana,2020-07-27,122,3380,47,,61.0,,,,
Montana,2020-07-28,123,3474,51,,62.0,,,,
Montana,2020-07-29,124,3676,54,,59.0,,,,
Montana,2020-07-30,125,3814,55,,69.0,,,,
Montana,2020-07-31,126,3965,60,,71.0,,,,
Montana,2020-08-01,127,4081,61,,71.0,,,,
Montana,2020-08-02,128,4193,61,,72.0,,,,
Montana,2020-08-03,129,4233,64,,69.0,,,,
Montana,2020-08-04,130,4314,64,,70.0,,,,
Montana,2020-08-05,131,4429,65,,79.0,,,,
Montana,2020-08-06,132,4602,65,,87.0,,,,
Montana,2020-08-07,133,4757,70,,84.0,,,,
Montana,2020-08-08,134,4889,75,,81.0,,,,
Montana,2020-08-09,135,4952,75,,83.0,,,,
Montana,2020-08-10,136,5017,75,,80.0,,,,
Montana,2020-08-11,137,5104,77,,77.0,,,,
Montana,2020-08-12,138,5268,80,,97.0,,,,
Montana,2020-08-13,139,5407,81,,101.0,,,,
Montana,2020-08-14,140,5541,81,,86.0,,,,
Montana,2020-08-15,141,5659,82,,90.0,,,,
Montana,2020-08-16,142,5750,82,,90.0,,,,
Montana,2020-08-17,143,5792,82,,94.0,,,,
Montana,2020-08-18,144,5846,84,,97.0,,,,
Montana,2020-08-19,145,5956,84,,102.0,,,,
Montana,2020-08-20,146,6072,89,,101.0,,,,
Montana,2020-08-21,147,6216,89,,97.0,,,,
Montana,2020-08-22,148,6376,90,,110.0,,,,
Montana,2020-08-23,149,6429,90,,111.0,,,,
Montana,2020-08-24,150,6489,91,,114.0,,,,
