state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Texas,2020-01-22,-55,0,0,,,,,,,,,
Texas,2020-01-23,-54,0,0,,,,,,,,,
Texas,2020-01-24,-53,0,0,,,,,,,,,
Texas,2020-01-25,-52,0,0,,,,,,,,,
Texas,2020-01-26,-51,0,0,,,,,,,,,
Texas,2020-01-27,-50,0,0,,,,,,,,,
Texas,2020-01-28,-49,0,0,,,,,,,,,
Texas,2020-01-29,-48,0,0,,,,,,,,,
Texas,2020-01-30,-47,0,0,,,,,,,,,
Texas,2020-01-31,-46,0,0,,,,,,,,,
Texas,2020-02-01,-45,0,0,,,,,,,,,
Texas,2020-02-02,-44,0,0,,,,,,,,,
Texas,2020-02-03,-43,0,0,,,,,,,,,
Texas,2020-02-04,-42,0,0,,,,,,,,,
Texas,2020-02-05,-41,0,0,,,,,,,,,
Texas,2020-02-06,-40,0,0,,,,,,,,,
Texas,2020-02-07,-39,0,0,,,,,,,,,
Texas,2020-02-08,-38,0,0,,,,,,,,,
Texas,2020-02-09,-37,0,0,,,,,,,,,
Texas,2020-02-10,-36,0,0,,,,,,,,,
Texas,2020-02-11,-35,0,0,,,,,,,,,
Texas,2020-02-12,-34,0,0,,,,,,,,,
Texas,2020-02-13,-33,0,0,,,,,,,,,
Texas,2020-02-14,-32,0,0,,,,,,,,,
Texas,2020-02-15,-31,0,0,,,,,,,,,
Texas,2020-02-16,-30,0,0,,,,,,,,,
Texas,2020-02-17,-29,0,0,,,,,,,,,
Texas,2020-02-18,-28,0,0,,,,,,,,,
Texas,2020-02-19,-27,0,0,,,,,,,,,
Texas,2020-02-20,-26,0,0,,,,,,,,,
Texas,2020-02-21,-25,0,0,,,,,,,,,
Texas,2020-02-22,-24,0,0,,,,,,,,,
Texas,2020-02-23,-23,0,0,,,,,,,,,
Texas,2020-02-24,-22,0,0,,,,,,,,,
Texas,2020-02-25,-21,0,0,,,,,,,,,
Texas,2020-02-26,-20,0,0,,,,,,,,,
Texas,2020-02-27,-19,0,0,,,,,,,,,
Texas,2020-02-28,-18,0,0,,,,,,,,,
Texas,2020-02-29,-17,0,0,,,,,,,,,
Texas,2020-03-01,-16,0,0,,,,,,,,,
Texas,2020-03-02,-15,0,0,,,,,,,,,
Texas,2020-03-03,-14,0,0,,,,,,,,,
Texas,2020-03-04,-13,0,0,,,,,,,,,
Texas,2020-03-05,-12,3,0,,,,,,,,,
Texas,2020-03-06,-11,4,0,,,,,,,,,
Texas,2020-03-07,-10,8,0,,,,,,,,,
Texas,2020-03-08,-9,11,0,,,,,,,,,
Texas,2020-03-09,-8,13,0,,,,,,,,,
Texas,2020-03-10,-7,16,0,,,,,,,,,
Texas,2020-03-11,-6,21,0,,,,,,,,,
Texas,2020-03-12,-5,27,0,,,,,,,,,
Texas,2020-03-13,-4,44,0,,,,,,,,,
Texas,2020-03-14,-3,60,0,,,,,,,,,
Texas,2020-03-15,-2,64,0,,,,,,,,,
Texas,2020-03-16,-1,85,0,,,,,,,,,
Texas,2020-03-17,0,111,2,,,,,,,,,
Texas,2020-03-18,1,197,5,,,,,,,,,
Texas,2020-03-19,2,306,5,,,,,,,,,
Texas,2020-03-20,3,429,7,,,,,,,,,
Texas,2020-03-21,4,582,8,,,,,,,,,
Texas,2020-03-22,5,643,10,,,,,,,,,
Texas,2020-03-23,6,764,11,,,,,,,,,
Texas,2020-03-24,7,968,16,,,,,,,,,
Texas,2020-03-25,8,1248,20,,,,,,,,,
Texas,2020-03-26,9,1563,26,,,,,,,,,
Texas,2020-03-27,10,1937,38,,,,,,,,,
Texas,2020-03-28,11,2455,45,,,,,,,,,
Texas,2020-03-29,12,2792,54,,,,,,,,,
Texas,2020-03-30,13,3173,65,,,,,,,,,
Texas,2020-03-31,14,3809,76,,196.0,,,,,,,
Texas,2020-04-01,15,4309,99,,196.0,,,,,,,
Texas,2020-04-02,16,4984,112,,196.0,,,,,,,
Texas,2020-04-03,17,5755,134,,196.0,,,,,,,
Texas,2020-04-04,18,6596,153,,196.0,,,,,,,
Texas,2020-04-05,19,7243,186,,827.0,,,,,,,
Texas,2020-04-06,20,8108,206,,1153.0,,,,,,,
Texas,2020-04-07,21,8996,218,,1252.0,,,,,,,
Texas,2020-04-08,22,9858,244,,1491.0,,,,,,,
Texas,2020-04-09,23,11276,269,,1439.0,,,,,,,
Texas,2020-04-10,24,12227,295,,1532.0,,,,,,,
Texas,2020-04-11,25,13145,326,,1514.0,,,,,,,
Texas,2020-04-12,26,13780,348,,1338.0,,,,,,,
Texas,2020-04-13,27,14328,383,,1176.0,,,,,,,
Texas,2020-04-14,28,15088,409,,1409.0,,,,,,,
Texas,2020-04-15,29,16044,453,,1538.0,,,,,,,
Texas,2020-04-16,30,16985,489,,1459.0,,,,,,,
Texas,2020-04-17,31,17925,531,,1522.0,,,,,,,
Texas,2020-04-18,32,18724,554,,1321.0,,,,,,,
Texas,2020-04-19,33,19282,577,,1471.0,,,,,,,
Texas,2020-04-20,34,19847,598,,1411.0,,,,,,,
Texas,2020-04-21,35,20785,638,,1419.0,,,,,,,
Texas,2020-04-22,36,21577,666,,1678.0,,,,,,,
Texas,2020-04-23,37,22797,717,,1649.0,,,,,,,
Texas,2020-04-24,38,23772,738,,1674.0,,,,,,,
Texas,2020-04-25,39,24287,760,,1597.0,,,,,,,
Texas,2020-04-26,40,25051,786,,1542.0,,,,,,,
Texas,2020-04-27,41,25565,809,,1563.0,,,,,,,
Texas,2020-04-28,42,26506,845,,1682.0,,,,,,,
Texas,2020-04-29,43,27542,878,,1702.0,,,,,,,
Texas,2020-04-30,44,28890,924,,1686.0,,,,,,,
Texas,2020-05-01,45,29970,956,,1778.0,,,,,,,
Texas,2020-05-02,46,31126,987,,1725.0,,,,,,,
Texas,2020-05-03,47,32123,1010,,1540.0,,,,,,,
Texas,2020-05-04,48,32889,1036,,1533.0,,,,,,,
Texas,2020-05-05,49,34137,1054,,1888.0,,,,,,,
Texas,2020-05-06,50,35225,1084,,1812.0,,,,,,,
Texas,2020-05-07,51,36244,1119,,1750.0,,,,,,,
Texas,2020-05-08,52,37530,1152,,1734.0,,,,,,,
Texas,2020-05-09,53,38983,1183,,1735.0,,,,,,,
Texas,2020-05-10,54,39807,1214,,1626.0,,,,,,,
Texas,2020-05-11,55,40701,1238,,1525.0,,,,,,,
Texas,2020-05-12,56,42030,1274,,1725.0,,,,,,,
Texas,2020-05-13,57,43456,1299,,1676.0,,,,,,,
Texas,2020-05-14,58,44701,1370,,1648.0,,,,,,,
Texas,2020-05-15,59,45891,1425,,1716.0,,,,,,,
Texas,2020-05-16,60,47650,1460,,1791.0,,,,,,,
Texas,2020-05-17,61,48630,1486,,1512.0,,,,,,,
Texas,2020-05-18,62,49400,1498,,1551.0,,,,,,,
Texas,2020-05-19,63,50740,1536,,1732.0,,,,,,,
Texas,2020-05-20,64,51985,1580,,1791.0,,,,,,,
Texas,2020-05-21,65,53279,1602,,1680.0,,,,,,,
Texas,2020-05-22,66,53817,1616,,1578.0,,,,,,,
Texas,2020-05-23,67,54932,1629,,1688.0,,,,,,,
Texas,2020-05-24,68,55961,1683,,1572.0,,,,,,,
Texas,2020-05-25,69,56434,1699,,1511.0,,,,,,,
Texas,2020-05-26,70,57468,1717,,1534.0,,,,,,,
Texas,2020-05-27,71,58838,1756,,1645.0,,,,,,,
Texas,2020-05-28,72,60625,1782,,1692.0,,,,,,,
Texas,2020-05-29,73,61254,1801,,1701.0,,,,,,,
Texas,2020-05-30,74,63045,1848,,1752.0,,,,,,,
Texas,2020-05-31,75,64744,1866,,1684.0,,,,,,,
Texas,2020-06-01,76,65732,1879,,1756.0,,,,,,,
Texas,2020-06-02,77,67569,1909,,1773.0,,,,,,,
Texas,2020-06-03,78,69122,1940,,1487.0,,,,,,,
Texas,2020-06-04,79,70802,1979,,1796.0,,,,,,,
Texas,2020-06-05,80,72610,2004,,1855.0,,,,,,,
Texas,2020-06-06,81,74652,2031,,1822.0,,,,,,,
Texas,2020-06-07,82,75697,2042,,1878.0,,,,,,,
Texas,2020-06-08,83,76689,2060,,1935.0,,,,,,,
Texas,2020-06-09,84,78427,2080,,2056.0,,,,,,,
Texas,2020-06-10,85,80986,2110,,2153.0,,,,,,,
Texas,2020-06-11,86,82940,2146,,2008.0,,,,,,,
Texas,2020-06-12,87,85051,2182,,2166.0,,,,,,,
Texas,2020-06-13,88,87192,2211,,2242.0,,,,,,,
