Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,190,181,28,29,0,7
Africa,None,None,2020-03-20,269,245,38,40,0,9
Africa,None,None,2020-03-21,359,317,49,54,1,12
Africa,None,None,2020-03-22,466,401,63,70,1,15
Africa,None,None,2020-03-23,594,499,79,89,1,19
Africa,None,None,2020-03-24,747,616,98,112,2,23
Africa,None,None,2020-03-25,931,755,120,140,3,28
Africa,None,None,2020-03-26,1149,919,147,172,4,34
Africa,None,None,2020-03-27,1408,1111,178,211,5,41
Africa,None,None,2020-03-28,1711,1336,215,257,6,49
Africa,None,None,2020-03-29,2066,1595,257,310,7,59
Africa,None,None,2020-03-30,2478,1893,306,372,9,70
Africa,None,None,2020-03-31,2955,2236,362,443,11,83
Africa,None,None,2020-04-01,3502,2625,426,525,14,97
Africa,None,None,2020-04-02,4124,3061,498,619,17,113
Africa,None,None,2020-04-03,4828,3550,578,724,20,131
Africa,None,None,2020-04-04,5625,4098,669,844,24,151
Africa,None,None,2020-04-05,6519,4706,770,978,29,174
Africa,None,None,2020-04-06,7514,5373,881,1127,34,198
Africa,None,None,2020-04-07,8616,6100,1003,1292,40,225
Africa,None,None,2020-04-08,9831,6892,1136,1475,47,254
Africa,None,None,2020-04-09,11170,7754,1280,1675,54,286
Africa,None,None,2020-04-10,12634,8684,1437,1895,63,320
Africa,None,None,2020-04-11,14224,9676,1606,2134,73,356
Africa,None,None,2020-04-12,15943,10730,1785,2391,84,395
Africa,None,None,2020-04-13,17796,11848,1976,2669,96,436
Africa,None,None,2020-04-14,19791,13033,2179,2969,109,479
Africa,None,None,2020-04-15,21928,14282,2394,3289,123,524
Africa,None,None,2020-04-16,24202,15584,2619,3630,139,572
Africa,None,None,2020-04-17,26611,16935,2854,3992,156,621
Africa,None,None,2020-04-18,29156,18332,3098,4373,175,672
Africa,None,None,2020-04-19,31840,19776,3351,4776,196,725
Africa,None,None,2020-04-20,34668,21269,3614,5200,218,779
Africa,None,None,2020-04-21,37628,22798,3885,5644,241,834
Africa,None,None,2020-04-22,40714,24351,4161,6107,267,891
Africa,None,None,2020-04-23,43918,25921,4443,6588,294,948
Africa,None,None,2020-04-24,47238,27503,4729,7086,323,1005
Africa,None,None,2020-04-25,50675,29100,5019,7601,354,1062
Africa,None,None,2020-04-26,54229,30711,5313,8134,386,1121
Africa,None,None,2020-04-27,57888,32323,5609,8683,421,1179
Africa,None,None,2020-04-28,61637,33922,5905,9246,457,1236
Africa,None,None,2020-04-29,65467,35498,6199,9820,495,1293
Africa,None,None,2020-04-30,69373,37047,6491,10406,535,1348
Africa,None,None,2020-05-01,73349,38568,6780,11002,577,1402
Africa,None,None,2020-05-02,77396,40062,7067,11609,620,1456
Africa,None,None,2020-05-03,81507,41527,7350,12226,665,1508
Africa,None,None,2020-05-04,85665,42946,7627,12850,712,1558
Africa,None,None,2020-05-05,89858,44311,7897,13479,761,1606
Africa,None,None,2020-05-06,94076,45614,8158,14111,811,1652
Africa,None,None,2020-05-07,98311,46851,8410,14747,863,1696
Africa,None,None,2020-05-08,102560,48023,8652,15384,916,1737
Africa,None,None,2020-05-09,106819,49134,8885,16023,971,1776
Africa,None,None,2020-05-10,111086,50184,9109,16663,1027,1812
Africa,None,None,2020-05-11,115346,51163,9321,17302,1085,1846
Africa,None,None,2020-05-12,119586,52062,9521,17938,1143,1877
Africa,None,None,2020-05-13,123798,52879,9708,18570,1203,1905
Africa,None,None,2020-05-14,127976,53611,9881,19196,1264,1929
Africa,None,None,2020-05-15,132113,54258,10041,19817,1326,1951
Africa,None,None,2020-05-16,136206,54823,10187,20431,1389,1969
Africa,None,None,2020-05-17,140256,55310,10319,21038,1452,1985
Africa,None,None,2020-05-18,144257,55724,10439,21639,1517,1998
Africa,None,None,2020-05-19,148200,56055,10545,22230,1581,2008
Africa,None,None,2020-05-20,152077,56304,10636,22812,1647,2015
Africa,None,None,2020-05-21,155885,56471,10714,23383,1713,2019
Africa,None,None,2020-05-22,159619,56556,10776,23943,1779,2020
Africa,None,None,2020-05-23,163275,56562,10825,24491,1846,2018
Africa,None,None,2020-05-24,166852,56492,10860,25028,1912,2013
Africa,None,None,2020-05-25,170348,56349,10881,25552,1979,2006
Africa,None,None,2020-05-26,173762,56136,10889,26064,2046,1996
Africa,None,None,2020-05-27,177092,55856,10884,26564,2113,1984
Africa,None,None,2020-05-28,180331,55507,10867,27050,2180,1969
Africa,None,None,2020-05-29,183480,55094,10837,27522,2246,1953
Africa,None,None,2020-05-30,186542,54623,10796,27981,2312,1934
Africa,None,None,2020-05-31,189517,54099,10743,28428,2378,1913
Africa,None,None,2020-06-01,192404,53524,10681,28861,2444,1890
Africa,None,None,2020-06-02,195202,52901,10608,29280,2508,1866
Africa,None,None,2020-06-03,197907,52229,10525,29686,2573,1840
Africa,None,None,2020-06-04,200517,51506,10431,30078,2637,1812
Africa,None,None,2020-06-05,203029,50734,10328,30454,2700,1783
Africa,None,None,2020-06-06,205450,49923,10215,30818,2762,1752
Africa,None,None,2020-06-07,207786,49080,10096,31168,2823,1720
Africa,None,None,2020-06-08,210040,48213,9969,31506,2884,1687
Africa,None,None,2020-06-09,212213,47323,9837,31832,2944,1654
Africa,None,None,2020-06-10,214304,46411,9699,32146,3003,1620
Africa,None,None,2020-06-11,216309,45474,9554,32446,3061,1585
Africa,None,None,2020-06-12,218223,44506,9403,32733,3118,1549
Africa,None,None,2020-06-13,220053,43518,9246,33008,3174,1512
Africa,None,None,2020-06-14,221808,42519,9084,33271,3229,1475
Africa,None,None,2020-06-15,223491,41514,8920,33524,3283,1438
Africa,None,None,2020-06-16,225105,40507,8753,33766,3336,1401
Africa,None,None,2020-06-17,226650,39497,8584,33998,3388,1364
Africa,None,None,2020-06-18,228125,38483,8412,34219,3439,1327
Africa,None,None,2020-06-19,229525,37461,8237,34429,3488,1289
Africa,None,None,2020-06-20,230855,36432,8059,34628,3537,1252
Africa,None,None,2020-06-21,232121,35407,7880,34818,3584,1214
Africa,None,None,2020-06-22,233329,34390,7701,34999,3630,1177
Africa,None,None,2020-06-23,234482,33384,7522,35172,3675,1141
Africa,None,None,2020-06-24,235580,32389,7343,35337,3719,1105
Africa,None,None,2020-06-25,236625,31406,7164,35494,3762,1069
Africa,None,None,2020-06-26,237614,30429,6985,35642,3804,1034
Africa,None,None,2020-06-27,238546,29458,6805,35782,3844,999
Africa,None,None,2020-06-28,239428,28499,6627,35914,3884,965
Africa,None,None,2020-06-29,240266,27556,6450,36040,3922,931
Africa,None,None,2020-06-30,241061,26632,6275,36159,3960,898
Africa,None,None,2020-07-01,241816,25727,6102,36272,3996,866
Africa,None,None,2020-07-02,242531,24841,5931,36380,4031,834
Africa,None,None,2020-07-03,243206,23971,5761,36481,4065,803
Africa,None,None,2020-07-04,243839,23114,5594,36576,4098,773
Africa,None,None,2020-07-05,244436,22275,5428,36665,4130,743
Africa,None,None,2020-07-06,244999,21455,5265,36750,4161,714
Africa,None,None,2020-07-07,245531,20657,5105,36830,4191,686
Africa,None,None,2020-07-08,246034,19881,4948,36905,4220,659
Africa,None,None,2020-07-09,246509,19126,4794,36976,4248,632
Africa,None,None,2020-07-10,246956,18391,4643,37043,4275,607
Africa,None,None,2020-07-11,247375,17674,4494,37106,4301,581
Africa,None,None,2020-07-12,247767,16975,4348,37165,4327,557
Africa,None,None,2020-07-13,248135,16297,4206,37220,4351,533
Africa,None,None,2020-07-14,248482,15640,4066,37272,4375,511
Africa,None,None,2020-07-15,248809,15004,3930,37321,4398,489
Africa,None,None,2020-07-16,249116,14389,3798,37367,4419,467
Africa,None,None,2020-07-17,249404,13794,3668,37411,4441,447
Africa,None,None,2020-07-18,249674,13218,3542,37451,4461,427
Africa,None,None,2020-07-19,249925,12659,3418,37489,4481,408
Africa,None,None,2020-07-20,250160,12119,3298,37524,4500,389
Africa,None,None,2020-07-21,250380,11598,3181,37557,4518,371
Africa,None,None,2020-07-22,250587,11096,3068,37588,4535,354
Africa,None,None,2020-07-23,250781,10612,2958,37617,4552,338
Africa,None,None,2020-07-24,250963,10147,2850,37644,4569,322
Africa,None,None,2020-07-25,251133,9699,2746,37670,4584,307
Africa,None,None,2020-07-26,251290,9267,2645,37694,4599,292
Africa,None,None,2020-07-27,251437,8850,2547,37716,4614,278
Africa,None,None,2020-07-28,251574,8449,2452,37736,4627,265
Africa,None,None,2020-07-29,251701,8065,2360,37755,4641,252
Africa,None,None,2020-07-30,251821,7696,2271,37773,4653,239
Africa,None,None,2020-07-31,251933,7342,2184,37790,4666,228
Africa,None,None,2020-08-01,252038,7003,2101,37806,4677,216
Africa,None,None,2020-08-02,252134,6677,2020,37820,4689,205
Africa,None,None,2020-08-03,252224,6364,1942,37834,4700,195
Africa,None,None,2020-08-04,252307,6064,1866,37846,4710,185
Africa,None,None,2020-08-05,252385,5776,1793,37858,4720,176
Africa,None,None,2020-08-06,252457,5502,1723,37869,4729,167
Africa,None,None,2020-08-07,252525,5239,1655,37879,4739,158
Africa,None,None,2020-08-08,252588,4988,1589,37888,4747,150
Africa,None,None,2020-08-09,252646,4748,1526,37897,4756,142
Africa,None,None,2020-08-10,252700,4518,1465,37905,4764,135
Africa,None,None,2020-08-11,252750,4298,1406,37913,4771,128
Africa,None,None,2020-08-12,252796,4087,1349,37919,4779,121
Africa,None,None,2020-08-13,252839,3887,1294,37926,4786,114
Africa,None,None,2020-08-14,252879,3695,1242,37932,4792,108
Africa,None,None,2020-08-15,252916,3513,1191,37937,4799,102
Africa,None,None,2020-08-16,252951,3339,1142,37943,4805,97
Africa,None,None,2020-08-17,252983,3173,1095,37947,4811,92
Africa,None,None,2020-08-18,253012,3015,1050,37952,4817,87
Africa,None,None,2020-08-19,253039,2863,1007,37956,4822,82
Africa,None,None,2020-08-20,253064,2719,965,37960,4827,77
Africa,None,None,2020-08-21,253088,2582,925,37963,4832,73
Africa,None,None,2020-08-22,253109,2452,886,37966,4837,69
Africa,None,None,2020-08-23,253129,2328,849,37969,4841,65
Africa,None,None,2020-08-24,253148,2210,813,37972,4846,62
Africa,None,None,2020-08-25,253165,2097,779,37975,4850,58
Africa,None,None,2020-08-26,253181,1990,746,37977,4854,55
Africa,None,None,2020-08-27,253195,1888,714,37979,4857,52
Africa,None,None,2020-08-28,253208,1791,684,37981,4861,49
Africa,None,None,2020-08-29,253221,1699,655,37983,4864,46
Africa,None,None,2020-08-30,253232,1612,627,37985,4867,43
Africa,None,None,2020-08-31,253243,1529,600,37986,4871,41
Africa,None,None,2020-09-01,253252,1450,574,37988,4874,39
Africa,South Africa,None,2020-03-18,116,116,17,17,0,4
Africa,South Africa,None,2020-03-19,190,181,28,29,0,7
Africa,South Africa,None,2020-03-20,269,245,38,40,0,9
Africa,South Africa,None,2020-03-21,359,317,49,54,1,12
Africa,South Africa,None,2020-03-22,466,401,63,70,1,15
Africa,South Africa,None,2020-03-23,594,499,79,89,1,19
Africa,South Africa,None,2020-03-24,747,616,98,112,2,23
Africa,South Africa,None,2020-03-25,931,755,120,140,3,28
Africa,South Africa,None,2020-03-26,1149,919,147,172,4,34
Africa,South Africa,None,2020-03-27,1408,1111,178,211,5,41
Africa,South Africa,None,2020-03-28,1711,1336,215,257,6,49
Africa,South Africa,None,2020-03-29,2066,1595,257,310,7,59
Africa,South Africa,None,2020-03-30,2478,1893,306,372,9,70
Africa,South Africa,None,2020-03-31,2955,2236,362,443,11,83
Africa,South Africa,None,2020-04-01,3502,2625,426,525,14,97
Africa,South Africa,None,2020-04-02,4124,3061,498,619,17,113
Africa,South Africa,None,2020-04-03,4828,3550,578,724,20,131
Africa,South Africa,None,2020-04-04,5625,4098,669,844,24,151
Africa,South Africa,None,2020-04-05,6519,4706,770,978,29,174
Africa,South Africa,None,2020-04-06,7514,5373,881,1127,34,198
Africa,South Africa,None,2020-04-07,8616,6100,1003,1292,40,225
Africa,South Africa,None,2020-04-08,9831,6892,1136,1475,47,254
Africa,South Africa,None,2020-04-09,11170,7754,1280,1675,54,286
Africa,South Africa,None,2020-04-10,12634,8684,1437,1895,63,320
Africa,South Africa,None,2020-04-11,14224,9676,1606,2134,73,356
Africa,South Africa,None,2020-04-12,15943,10730,1785,2391,84,395
Africa,South Africa,None,2020-04-13,17796,11848,1976,2669,96,436
Africa,South Africa,None,2020-04-14,19791,13033,2179,2969,109,479
Africa,South Africa,None,2020-04-15,21928,14282,2394,3289,123,524
Africa,South Africa,None,2020-04-16,24202,15584,2619,3630,139,572
Africa,South Africa,None,2020-04-17,26611,16935,2854,3992,156,621
Africa,South Africa,None,2020-04-18,29156,18332,3098,4373,175,672
Africa,South Africa,None,2020-04-19,31840,19776,3351,4776,196,725
Africa,South Africa,None,2020-04-20,34668,21269,3614,5200,218,779
Africa,South Africa,None,2020-04-21,37628,22798,3885,5644,241,834
Africa,South Africa,None,2020-04-22,40714,24351,4161,6107,267,891
Africa,South Africa,None,2020-04-23,43918,25921,4443,6588,294,948
Africa,South Africa,None,2020-04-24,47238,27503,4729,7086,323,1005
Africa,South Africa,None,2020-04-25,50675,29100,5019,7601,354,1062
Africa,South Africa,None,2020-04-26,54229,30711,5313,8134,386,1121
Africa,South Africa,None,2020-04-27,57888,32323,5609,8683,421,1179
Africa,South Africa,None,2020-04-28,61637,33922,5905,9246,457,1236
Africa,South Africa,None,2020-04-29,65467,35498,6199,9820,495,1293
Africa,South Africa,None,2020-04-30,69373,37047,6491,10406,535,1348
Africa,South Africa,None,2020-05-01,73349,38568,6780,11002,577,1402
Africa,South Africa,None,2020-05-02,77396,40062,7067,11609,620,1456
Africa,South Africa,None,2020-05-03,81507,41527,7350,12226,665,1508
Africa,South Africa,None,2020-05-04,85665,42946,7627,12850,712,1558
Africa,South Africa,None,2020-05-05,89858,44311,7897,13479,761,1606
Africa,South Africa,None,2020-05-06,94076,45614,8158,14111,811,1652
Africa,South Africa,None,2020-05-07,98311,46851,8410,14747,863,1696
Africa,South Africa,None,2020-05-08,102560,48023,8652,15384,916,1737
Africa,South Africa,None,2020-05-09,106819,49134,8885,16023,971,1776
Africa,South Africa,None,2020-05-10,111086,50184,9109,16663,1027,1812
Africa,South Africa,None,2020-05-11,115346,51163,9321,17302,1085,1846
Africa,South Africa,None,2020-05-12,119586,52062,9521,17938,1143,1877
Africa,South Africa,None,2020-05-13,123798,52879,9708,18570,1203,1905
Africa,South Africa,None,2020-05-14,127976,53611,9881,19196,1264,1929
Africa,South Africa,None,2020-05-15,132113,54258,10041,19817,1326,1951
Africa,South Africa,None,2020-05-16,136206,54823,10187,20431,1389,1969
Africa,South Africa,None,2020-05-17,140256,55310,10319,21038,1452,1985
Africa,South Africa,None,2020-05-18,144257,55724,10439,21639,1517,1998
Africa,South Africa,None,2020-05-19,148200,56055,10545,22230,1581,2008
Africa,South Africa,None,2020-05-20,152077,56304,10636,22812,1647,2015
Africa,South Africa,None,2020-05-21,155885,56471,10714,23383,1713,2019
Africa,South Africa,None,2020-05-22,159619,56556,10776,23943,1779,2020
Africa,South Africa,None,2020-05-23,163275,56562,10825,24491,1846,2018
Africa,South Africa,None,2020-05-24,166852,56492,10860,25028,1912,2013
Africa,South Africa,None,2020-05-25,170348,56349,10881,25552,1979,2006
Africa,South Africa,None,2020-05-26,173762,56136,10889,26064,2046,1996
Africa,South Africa,None,2020-05-27,177092,55856,10884,26564,2113,1984
Africa,South Africa,None,2020-05-28,180331,55507,10867,27050,2180,1969
Africa,South Africa,None,2020-05-29,183480,55094,10837,27522,2246,1953
Africa,South Africa,None,2020-05-30,186542,54623,10796,27981,2312,1934
Africa,South Africa,None,2020-05-31,189517,54099,10743,28428,2378,1913
Africa,South Africa,None,2020-06-01,192404,53524,10681,28861,2444,1890
Africa,South Africa,None,2020-06-02,195202,52901,10608,29280,2508,1866
Africa,South Africa,None,2020-06-03,197907,52229,10525,29686,2573,1840
Africa,South Africa,None,2020-06-04,200517,51506,10431,30078,2637,1812
Africa,South Africa,None,2020-06-05,203029,50734,10328,30454,2700,1783
Africa,South Africa,None,2020-06-06,205450,49923,10215,30818,2762,1752
Africa,South Africa,None,2020-06-07,207786,49080,10096,31168,2823,1720
Africa,South Africa,None,2020-06-08,210040,48213,9969,31506,2884,1687
Africa,South Africa,None,2020-06-09,212213,47323,9837,31832,2944,1654
Africa,South Africa,None,2020-06-10,214304,46411,9699,32146,3003,1620
Africa,South Africa,None,2020-06-11,216309,45474,9554,32446,3061,1585
Africa,South Africa,None,2020-06-12,218223,44506,9403,32733,3118,1549
Africa,South Africa,None,2020-06-13,220053,43518,9246,33008,3174,1512
Africa,South Africa,None,2020-06-14,221808,42519,9084,33271,3229,1475
Africa,South Africa,None,2020-06-15,223491,41514,8920,33524,3283,1438
Africa,South Africa,None,2020-06-16,225105,40507,8753,33766,3336,1401
Africa,South Africa,None,2020-06-17,226650,39497,8584,33998,3388,1364
Africa,South Africa,None,2020-06-18,228125,38483,8412,34219,3439,1327
Africa,South Africa,None,2020-06-19,229525,37461,8237,34429,3488,1289
Africa,South Africa,None,2020-06-20,230855,36432,8059,34628,3537,1252
Africa,South Africa,None,2020-06-21,232121,35407,7880,34818,3584,1214
Africa,South Africa,None,2020-06-22,233329,34390,7701,34999,3630,1177
Africa,South Africa,None,2020-06-23,234482,33384,7522,35172,3675,1141
Africa,South Africa,None,2020-06-24,235580,32389,7343,35337,3719,1105
Africa,South Africa,None,2020-06-25,236625,31406,7164,35494,3762,1069
Africa,South Africa,None,2020-06-26,237614,30429,6985,35642,3804,1034
Africa,South Africa,None,2020-06-27,238546,29458,6805,35782,3844,999
Africa,South Africa,None,2020-06-28,239428,28499,6627,35914,3884,965
Africa,South Africa,None,2020-06-29,240266,27556,6450,36040,3922,931
Africa,South Africa,None,2020-06-30,241061,26632,6275,36159,3960,898
Africa,South Africa,None,2020-07-01,241816,25727,6102,36272,3996,866
Africa,South Africa,None,2020-07-02,242531,24841,5931,36380,4031,834
Africa,South Africa,None,2020-07-03,243206,23971,5761,36481,4065,803
Africa,South Africa,None,2020-07-04,243839,23114,5594,36576,4098,773
Africa,South Africa,None,2020-07-05,244436,22275,5428,36665,4130,743
Africa,South Africa,None,2020-07-06,244999,21455,5265,36750,4161,714
Africa,South Africa,None,2020-07-07,245531,20657,5105,36830,4191,686
Africa,South Africa,None,2020-07-08,246034,19881,4948,36905,4220,659
Africa,South Africa,None,2020-07-09,246509,19126,4794,36976,4248,632
Africa,South Africa,None,2020-07-10,246956,18391,4643,37043,4275,607
Africa,South Africa,None,2020-07-11,247375,17674,4494,37106,4301,581
Africa,South Africa,None,2020-07-12,247767,16975,4348,37165,4327,557
Africa,South Africa,None,2020-07-13,248135,16297,4206,37220,4351,533
Africa,South Africa,None,2020-07-14,248482,15640,4066,37272,4375,511
Africa,South Africa,None,2020-07-15,248809,15004,3930,37321,4398,489
Africa,South Africa,None,2020-07-16,249116,14389,3798,37367,4419,467
Africa,South Africa,None,2020-07-17,249404,13794,3668,37411,4441,447
Africa,South Africa,None,2020-07-18,249674,13218,3542,37451,4461,427
Africa,South Africa,None,2020-07-19,249925,12659,3418,37489,4481,408
