Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
South America,Brazil,None,2020-03-13,16.70101188085695,1.25,10.0,1.0,0.05,0.06644689202363502,0.0,2.169256294442767,0.10000709075818115,0.1029838922179711,3.67033760992761,0.10000000000000009
Europe,Italy,None,2020-02-23,1.8687545209210399,1.0714622919983279,3.958982594759078,1.1302938441323422,0.15312675457696828,0.1767460624199109,0.13935700650195154,4.502371541762518,4.0266597966354185,0.32204563979299294,1.3755448354831974,1.2744021358788842
Asia,Japan,None,2020-02-21,3.6187508936463075,1.218745250164722,1.2374847603510053,1.0,0.05,0.09425670799872779,0.3262020460408675,0.4548075624197203,0.1,0.2391142656376508,2.7066947194435715,0.9696612673622782
Asia,Russia,None,2020-03-17,14.823253837513672,1.0554393130546824,3.6789166528180406,1.0,0.05,0.016494183072314095,0.0,4.200580403543515,6.034174736909495,1.4748171110734023,3.852916232006975,0.999999995184162
Africa,South Africa,None,2020-03-18,20.69091269296062,1.25,9.660077467941072,1.0,0.05,0.02706768819571799,0.0,0.1,0.1,0.0,3.0840433688706264,2.248038716707719
Europe,Spain,None,2020-03-02,2.258118713444222,1.0662297540645858,6.397811684243841,1.6128726920393885,0.22493006567642052,0.1393984734608805,0.16216689894198977,3.526810811074266,4.94214840578761,1.1575320832145908,3.072660348507166,1.0951168256858514
North America,US,Alabama,2020-03-20,11.767913716646039,1.25,2.8625635744131745,1.0,0.1040609948107116,0.043042452138278425,0.15743171051862503,0.1048435078949872,0.2635334582192339,1.026894355060648e-05,2.7745090153062355,1.1818873307254463
North America,US,Alaska,2020-03-29,16.42532348854791,1.25,-1.1003876391920309,1.9114892061746906,0.3804623694051129,0.019497787103842618,0.2912809032287849,0.1,0.1,0.0,2.9467023940124513,1.0180376282090597
North America,US,Arizona,2020-03-21,19.491142528901403,1.25,1.3335312604163452,1.0,0.05,0.040948064600489,0.00010018842093248437,1.4665335059593438,0.1,0.023945833156894025,1.5676058500367485,0.9533341360621173
North America,US,Arkansas,2020-03-21,17.315857440144534,1.25,-0.582530584708487,1.0,0.05,0.01995076835870052,0.0,0.4141965437581252,0.1000674908661967,0.0,3.0151713047494013,0.9289539294393245
North America,US,California,2020-03-09,11.793303062080165,1.2180647785373218,9.999958868052875,1.0,0.08948773396234258,0.039561696369090044,0.048261231094159585,0.6271424873520788,0.11682537847445484,0.0,4.444143491708255,0.7784496559635161
North America,US,Colorado,2020-03-14,5.128495114884767,1.0234690096960637,2.90014135446427,1.0,0.10548503983624374,0.060820098275224596,0.0364909337603021,3.1892246802896196,0.1,0.08644653927101364,0.3573445796328931,0.8335899737478092
North America,US,Connecticut,2020-03-19,1.5863806144782233,0.9603183566204782,1.5632111431537563,1.0008482203221227,0.19091994481973734,0.09714620449989651,0.019782613626977308,2.3325081637469056,2.346799099553893,0.009841071400486623,4.430262361307488,0.65584430161971
North America,US,Delaware,2020-03-24,4.759581867512161,1.080479721549967,1.1249513959782198,1.0010956862557654,0.0839415645452897,0.05316406249067741,0.10603460830244951,0.6457817152700667,0.26013237553993296,0.02748313270799274,3.464622273891677,1.0789618118755064
North America,US,District of Columbia,2020-03-22,2.005896741358552,1.1486641539959463,0.38097449695983476,1.0,0.2912137634041725,0.06272758057939692,0.10936602638779222,0.5377086433218903,0.12281346730244014,0.33077180223454583,3.314027702145296,1.3856345332272857
North America,US,Florida,2020-03-16,14.377963351575342,1.1000756207731635,6.7945237560119605,1.0,0.133529076444111,0.03629966459355563,0.02116270683106991,2.293043355868727,0.42273251649768717,0.0,3.2731615334769195,0.9832249924769749
North America,US,Georgia,2020-03-16,9.073975048182724,1.1686561595496714,3.9725703007808,1.0,0.07480746840536429,0.09543065906350029,0.5,1.5924077197184094,0.13942414416571847,0.005610631167187741,2.492705021671373,0.9813269500526243
North America,US,Hawaii,2020-03-27,8.633985689850043,0.9715271458265297,-4.705662578040651,2.1387500663958723,0.20960165360408667,0.028284507557633218,0.35993667786514244,1.1008927514357842,0.10470877672831502,0.0,3.0211107394883876,0.9839038587085744
North America,US,Idaho,2020-03-26,13.380759006847503,1.031102128826603,-5.480156713035067,1.3288243056020097,0.17036332110741106,0.03010496686864815,0.3445854350514257,1.4164124433008887,0.5370689833791022,0.047642974720146114,3.8805484730799606,1.0515343059220768
North America,US,Illinois,2020-03-17,4.4463914981307395,1.0283119454830005,1.609783099886223,1.0,0.05154563151451669,0.06678419494255568,0.12319344444270935,6.016875767579104,2.868117752926171,0.0,2.5875323516815865,1.4781938275960227
North America,US,Indiana,2020-03-21,5.271712960359023,1.0051765014583267,2.987639156226078,1.0004294655639407,0.15923510742812763,0.06868199985689509,0.05832194866648563,1.825301938453178,1.4356084915957594,0.0,3.19421583046918,0.7025572446709738
North America,US,Iowa,2020-03-23,4.83959989707961,1.2375570140221603,-1.1634786632064626,1.0,0.09562181763495708,0.029367497236500215,0.0002047638192361756,1.1884109810303674,0.1,0.3590614961913321,3.194011165266777,0.8215474965269058
North America,US,Kansas,2020-03-25,6.313989846986271,1.1882419278102685,-3.2052455553366426,1.0,0.5,0.03994706659721253,0.5,1.1776499094954453,0.10527011963841382,0.00928702596492359,5.518221693383739,1.66960900219682
North America,US,Kentucky,2020-03-22,9.156471158871744,0.9605364636917865,2.643843793355685,1.0,0.0798169817960459,0.06881083428826026,0.3502567709055465,1.6416192003497083,0.38103221335135373,0.011896452645122402,2.520842371970657,0.9638309183416296
