Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,140,132,20,21,0,5
Africa,None,None,2020-03-20,173,156,24,26,0,6
Africa,None,None,2020-03-21,217,189,30,33,1,7
Africa,None,None,2020-03-22,274,232,36,41,1,9
Africa,None,None,2020-03-23,345,286,45,52,1,11
Africa,None,None,2020-03-24,434,354,56,65,1,13
Africa,None,None,2020-03-25,545,439,70,82,2,16
Africa,None,None,2020-03-26,682,544,87,102,2,20
Africa,None,None,2020-03-27,850,672,108,127,3,25
Africa,None,None,2020-03-28,1055,829,133,158,4,31
Africa,None,None,2020-03-29,1305,1019,163,196,5,38
Africa,None,None,2020-03-30,1606,1246,200,241,6,46
Africa,None,None,2020-03-31,1965,1515,244,295,8,56
Africa,None,None,2020-04-01,2392,1833,295,359,10,68
Africa,None,None,2020-04-02,2900,2210,357,435,13,82
Africa,None,None,2020-04-03,3497,2649,428,525,15,98
Africa,None,None,2020-04-04,4192,3156,511,629,19,117
Africa,None,None,2020-04-05,4998,3736,606,750,23,138
Africa,None,None,2020-04-06,5929,4403,715,889,28,163
Africa,None,None,2020-04-07,6998,5161,839,1050,34,191
Africa,None,None,2020-04-08,8213,6012,979,1232,40,222
Africa,None,None,2020-04-09,9585,6962,1136,1438,48,257
Africa,None,None,2020-04-10,11130,8019,1312,1670,57,296
Africa,None,None,2020-04-11,12864,9194,1507,1930,67,339
Africa,None,None,2020-04-12,14792,10482,1721,2219,79,387
Africa,None,None,2020-04-13,16920,11882,1955,2538,93,438
Africa,None,None,2020-04-14,19258,13397,2210,2889,108,494
Africa,None,None,2020-04-15,21825,15039,2486,3274,125,554
Africa,None,None,2020-04-16,24628,16806,2785,3694,145,619
Africa,None,None,2020-04-17,27661,18686,3103,4149,166,688
Africa,None,None,2020-04-18,30927,20671,3442,4639,190,760
Africa,None,None,2020-04-19,34432,22762,3800,5165,217,837
Africa,None,None,2020-04-20,38190,24967,4179,5729,246,918
Africa,None,None,2020-04-21,42200,27280,4578,6330,278,1002
Africa,None,None,2020-04-22,46449,29678,4994,6967,313,1089
Africa,None,None,2020-04-23,50928,32147,5425,7639,351,1179
Africa,None,None,2020-04-24,55635,34681,5869,8345,392,1272
Africa,None,None,2020-04-25,60576,37281,6328,9086,437,1366
Africa,None,None,2020-04-26,65753,39950,6801,9863,485,1463
Africa,None,None,2020-04-27,71145,42659,7284,10672,536,1561
Africa,None,None,2020-04-28,76731,45387,7773,11510,591,1660
Africa,None,None,2020-04-29,82499,48117,8267,12375,650,1759
Africa,None,None,2020-04-30,88442,50845,8764,13266,712,1857
Africa,None,None,2020-05-01,94561,53572,9265,14184,777,1956
Africa,None,None,2020-05-02,100849,56295,9767,15127,846,2054
Africa,None,None,2020-05-03,107278,58984,10268,16092,919,2150
Africa,None,None,2020-05-04,113822,61618,10763,17073,996,2245
Africa,None,None,2020-05-05,120466,64180,11250,18070,1075,2336
Africa,None,None,2020-05-06,127196,66665,11728,19079,1159,2425
Africa,None,None,2020-05-07,134009,69074,12195,20101,1245,2510
Africa,None,None,2020-05-08,140901,71412,12654,21135,1335,2593
Africa,None,None,2020-05-09,147847,73659,13100,22177,1429,2673
Africa,None,None,2020-05-10,154822,75793,13530,23223,1525,2748
Africa,None,None,2020-05-11,161804,77801,13941,24271,1624,2819
Africa,None,None,2020-05-12,168779,79676,14333,25317,1726,2884
Africa,None,None,2020-05-13,175737,81417,14704,26361,1831,2944
Africa,None,None,2020-05-14,182672,83027,15055,27401,1938,3000
Africa,None,None,2020-05-15,189582,84515,15387,28437,2047,3051
Africa,None,None,2020-05-16,196446,85869,15697,29467,2159,3097
Africa,None,None,2020-05-17,203244,87076,15984,30487,2273,3138
Africa,None,None,2020-05-18,209960,88129,16245,31494,2389,3173
Africa,None,None,2020-05-19,216583,89027,16481,32487,2506,3202
Africa,None,None,2020-05-20,223104,89771,16691,33466,2625,3225
Africa,None,None,2020-05-21,229518,90365,16876,34428,2745,3243
Africa,None,None,2020-05-22,235823,90818,17037,35373,2866,3256
Africa,None,None,2020-05-23,242016,91138,17174,36302,2988,3264
Africa,None,None,2020-05-24,248081,91315,17286,37212,3111,3267
Africa,None,None,2020-05-25,254008,91351,17373,38101,3235,3265
Africa,None,None,2020-05-26,259796,91250,17435,38969,3358,3258
Africa,None,None,2020-05-27,265439,91018,17473,39816,3483,3246
Africa,None,None,2020-05-28,270935,90660,17488,40640,3607,3229
Africa,None,None,2020-05-29,276280,90180,17481,41442,3731,3209
Africa,None,None,2020-05-30,281470,89583,17451,42221,3854,3184
