Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,274,262,40,41,0,10
Africa,None,None,2020-03-20,423,389,60,64,1,15
Africa,None,None,2020-03-21,587,523,81,88,1,20
Africa,None,None,2020-03-22,790,686,107,118,2,26
Africa,None,None,2020-03-23,1051,896,141,158,3,33
Africa,None,None,2020-03-24,1379,1156,182,207,4,43
Africa,None,None,2020-03-25,1775,1467,232,266,6,55
Africa,None,None,2020-03-26,2244,1828,291,337,8,68
Africa,None,None,2020-03-27,2792,2243,358,419,10,83
Africa,None,None,2020-03-28,3427,2715,435,514,13,101
Africa,None,None,2020-03-29,4155,3248,522,623,17,120
Africa,None,None,2020-03-30,4986,3847,620,748,21,143
Africa,None,None,2020-03-31,5929,4516,730,889,26,167
Africa,None,None,2020-04-01,6995,5263,854,1049,32,195
Africa,None,None,2020-04-02,8191,6087,990,1229,39,225
Africa,None,None,2020-04-03,9520,6988,1141,1428,47,258
Africa,None,None,2020-04-04,10992,7970,1305,1649,56,295
Africa,None,None,2020-04-05,12621,9042,1485,1893,66,334
Africa,None,None,2020-04-06,14413,10205,1680,2162,78,377
Africa,None,None,2020-04-07,16367,11450,1891,2455,91,423
Africa,None,None,2020-04-08,18481,12772,2115,2772,105,471
Africa,None,None,2020-04-09,20763,14171,2354,3114,121,523
Africa,None,None,2020-04-10,23221,15653,2608,3483,139,577
Africa,None,None,2020-04-11,25856,17214,2876,3878,158,634
Africa,None,None,2020-04-12,28659,18838,3157,4299,180,693
Africa,None,None,2020-04-13,31622,20514,3449,4743,203,755
Africa,None,None,2020-04-14,34745,22237,3751,5212,228,818
Africa,None,None,2020-04-15,38031,24010,4063,5705,255,882
Africa,None,None,2020-04-16,41476,25827,4384,6221,284,949
Africa,None,None,2020-04-17,45065,27668,4712,6760,316,1016
Africa,None,None,2020-04-18,48784,29518,5044,7318,349,1083
Africa,None,None,2020-04-19,52624,31368,5379,7894,385,1150
Africa,None,None,2020-04-20,56580,33212,5715,8487,422,1217
Africa,None,None,2020-04-21,60651,35053,6054,9098,462,1283
Africa,None,None,2020-04-22,64822,36876,6391,9723,504,1349
