Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,11,11,0,3
Africa,None,None,2020-03-19,275,262,26,27,0,6
Africa,None,None,2020-03-20,424,390,39,41,0,9
Africa,None,None,2020-03-21,589,525,53,57,1,13
Africa,None,None,2020-03-22,797,691,70,78,2,17
Africa,None,None,2020-03-23,1068,910,93,104,2,22
Africa,None,None,2020-03-24,1412,1184,121,137,3,29
Africa,None,None,2020-03-25,1830,1513,156,178,5,37
Africa,None,None,2020-03-26,2326,1895,196,226,6,46
Africa,None,None,2020-03-27,2904,2333,242,283,8,56
Africa,None,None,2020-03-28,3572,2830,295,348,11,68
Africa,None,None,2020-03-29,4338,3389,354,422,14,82
Africa,None,None,2020-03-30,5210,4015,421,507,18,97
Africa,None,None,2020-03-31,6198,4713,496,603,22,114
Africa,None,None,2020-04-01,7312,5489,580,712,27,132
Africa,None,None,2020-04-02,8556,6339,672,833,33,153
Africa,None,None,2020-04-03,9936,7267,773,967,40,175
Africa,None,None,2020-04-04,11463,8277,883,1116,48,199
Africa,None,None,2020-04-05,13149,9377,1004,1280,57,226
Africa,None,None,2020-04-06,14995,10562,1134,1460,67,254
Africa,None,None,2020-04-07,17002,11824,1274,1655,78,284
Africa,None,None,2020-04-08,19169,13161,1423,1866,91,317
Africa,None,None,2020-04-09,21506,14576,1581,2094,105,350
Africa,None,None,2020-04-10,24020,16072,1748,2339,120,386
Africa,None,None,2020-04-11,26704,17638,1925,2600,138,424
Africa,None,None,2020-04-12,29551,19259,2109,2877,157,462
Africa,None,None,2020-04-13,32556,20929,2299,3170,177,502
Africa,None,None,2020-04-14,35720,22645,2496,3478,200,543
Africa,None,None,2020-04-15,39047,24410,2700,3802,224,585
Africa,None,None,2020-04-16,42527,26211,2909,4140,250,628
Africa,None,None,2020-04-17,46144,28028,3122,4492,279,672
Africa,None,None,2020-04-18,49886,29849,3337,4857,309,715
Africa,None,None,2020-04-19,53747,31667,3553,5233,341,758
Africa,None,None,2020-04-20,57724,33482,3771,5620,375,801
Africa,None,None,2020-04-21,61814,35290,3989,6018,412,844
Africa,None,None,2020-04-22,65997,37074,4207,6425,450,886
Africa,None,None,2020-04-23,70256,38816,4422,6840,490,927
Africa,None,None,2020-04-24,74577,40507,4633,7261,532,967
Africa,None,None,2020-04-25,78951,42140,4840,7686,576,1006
Africa,None,None,2020-04-26,83370,43712,5041,8117,622,1043
Africa,None,None,2020-04-27,87832,45226,5238,8551,670,1078
Africa,None,None,2020-04-28,92319,46668,5428,8988,719,1112
Africa,None,None,2020-04-29,96815,48027,5610,9426,771,1144
Africa,None,None,2020-04-30,101306,49295,5784,9863,823,1173
Africa,None,None,2020-05-01,105781,50466,5948,10299,878,1200
Africa,None,None,2020-05-02,110232,51538,6102,10732,933,1225
Africa,None,None,2020-05-03,114651,52512,6247,11162,991,1248
Africa,None,None,2020-05-04,119036,53391,6381,11589,1049,1268
Africa,None,None,2020-05-05,123369,54164,6505,12011,1108,1285
Africa,None,None,2020-05-06,127642,54830,6617,12427,1169,1300
Africa,None,None,2020-05-07,131850,55392,6718,12837,1230,1312
Africa,None,None,2020-05-08,135989,55852,6808,13240,1292,1322
Africa,None,None,2020-05-09,140053,56211,6887,13635,1355,1330
Africa,None,None,2020-05-10,144034,56470,6954,14023,1419,1335
Africa,None,None,2020-05-11,147927,56627,7010,14402,1483,1338
Africa,None,None,2020-05-12,151721,56680,7054,14771,1547,1338
Africa,None,None,2020-05-13,155411,56627,7086,15131,1612,1336
Africa,None,None,2020-05-14,158995,56476,7107,15480,1676,1331
Africa,None,None,2020-05-15,162480,56239,7117,15819,1741,1325
Africa,None,None,2020-05-16,165864,55922,7117,16148,1806,1316
Africa,None,None,2020-05-17,169148,55530,7107,16468,1871,1306
Africa,None,None,2020-05-18,172325,55062,7088,16777,1935,1294
Africa,None,None,2020-05-19,175387,54512,7059,17075,2000,1280
Africa,None,None,2020-05-20,178330,53882,7020,17362,2063,1264
Africa,None,None,2020-05-21,181163,53186,6972,17638,2127,1246
Africa,None,None,2020-05-22,183893,52436,6916,17904,2190,1227
