Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
South America,Brazil,None,2020-03-13,29.285313028425755,1.25,10.0,1.0,0.05,0.04063249927112435,0.0,3.473419737191813,3.72640550268358,0.929376352835352,4.638501783908723,0.19329099412171669
Europe,Italy,None,2020-02-23,3.9205866674749177,0.9843850931576182,5.090967293781641,1.0148472683852687,0.24404340915783437,0.15665555933801228,0.06879502505426516,3.874348686487628,6.1029670142513,1.514334104645484,4.050041706432126,0.10000000000000009
Asia,Japan,None,2020-02-21,32.08617947756575,0.9585572818841861,3.5515841821104543,1.0,0.05,0.030948867331973356,0.0,2.768205706466953,2.5194041228601374,0.0,2.7697353002286063,0.8957735708745203
Asia,Russia,None,2020-03-17,17.89529394153798,1.25,5.821932047933514,1.0,0.05,0.018216333280658928,0.0,5.096539145956493,6.616713839112187,0.012890172570803049,1.394965213506163,0.547954388633463
Africa,South Africa,None,2020-03-18,41.17682640408469,1.1187019666141866,5.8777971513933736,1.125688888938071,0.05,0.027285419198239402,0.1755093333919808,4.068441942478821,4.929336623287326,1.3518314707937424,3.0297726698176777,1.1554611713415537
Europe,Spain,None,2020-03-02,15.541995022922862,1.0515469136481552,7.679361117237416,1.2421430887894962,0.5,0.1883831553671678,0.5,4.187573317801197,5.596891712585517,1.3393276507069611,3.098699865898145,0.9758653186745463
North America,US,Alabama,2020-03-20,29.615956229972618,1.25,7.737592973545956,1.0,0.05,0.022498868152043758,0.0,1.2197628501437472,0.1236298813057406,0.1103723035274573,3.1489253087907363,0.9999976609764742
North America,US,Alaska,2020-03-29,34.999729127429944,1.25,-0.4179038235363037,1.0,0.05,0.01,0.098584553164179,0.1,0.1,0.0,2.956166737259562,1.2491645771292408
North America,US,Arizona,2020-03-21,30.891400631085475,1.0045045058546878,7.750488906578048,1.0,0.05,0.025403478138037713,0.0,3.87101630867308,4.434713302302928,0.13252094308676554,3.180066192654976,0.9053866056778901
North America,US,Arkansas,2020-03-21,40.922624888473166,1.0617239452218825,2.1337271959721322,1.69904642504807,0.05,0.013997701904731277,0.06583478907873413,3.4992125236317753,3.7815266510840897,0.5166655228160515,2.6283581590210456,1.55034149268214
North America,US,California,2020-03-09,34.45274291748254,1.0151487429476942,7.605479582884627,1.0,0.05,0.022421500131770883,0.0,4.510302132586134,6.631666670433162,1.8426536984492596,3.0306058189469924,0.5519429776635074
North America,US,Colorado,2020-03-14,14.563945639883904,1.0705806574398176,1.4142914028446685,1.0,0.0639563804524671,0.05260484440416542,0.12423757267349708,2.6180200037871346,2.3215526830601965,0.3950929336366089,2.874591361614557,0.8867724470007767
North America,US,Connecticut,2020-03-19,3.5316442637974843,1.0156833042315399,2.288030982201631,1.0,0.4267582037047366,0.09528343360004216,0.043092216777408876,2.936632136375162,2.0506296842034746,0.314881215154466,5.729505383316269,0.9175555277137906
North America,US,Delaware,2020-03-24,10.342661077768897,1.1569130475480847,3.779698645111563,1.0,0.08312618546136943,0.04084696313660506,0.016248417036831914,0.8195675718580828,0.1460918825968438,0.1475644722437215,2.9550224963740552,0.20424393657721174
North America,US,District of Columbia,2020-03-22,9.076913809261903,0.978734498405861,-0.6127015010996513,1.0,0.07505860191202066,0.052101435834279466,0.0258170914885337,2.4517105694859413,1.6670012016373277,0.0,3.3207845026294716,0.9026209558086185
North America,US,Florida,2020-03-16,35.09901975678939,1.25,10.0,1.0,0.05,0.020157944290225674,0.0,3.9289990195898,0.8501482788901642,0.016811424282571874,3.145151754212979,0.9400306815688628
North America,US,Georgia,2020-03-16,29.507649492846518,1.25,8.263641391941572,1.0,0.05,0.025838229562923434,0.0,2.6813673281238812,0.1,0.0,2.8527694377315385,0.509687249528517
North America,US,Hawaii,2020-03-27,49.880471344529866,1.2447929891287195,-0.6386686249477159,1.6261657475121107,0.05,0.011691898954070995,0.019586151162315713,0.4183203774899873,0.38168666783039296,0.01990270886617118,2.9410082239577133,2.329199096713098
North America,US,Idaho,2020-03-26,43.67985697976127,0.7894469431812727,-0.5337791703309804,1.0081216977348137,0.05,0.011578704973956244,0.0,3.4798219114600553,2.8808806890639724,0.926738614228191,3.1697607231329283,0.9375566047541923
North America,US,Illinois,2020-03-17,13.122254585557627,1.1616296486985385,4.287054009878519,1.0,0.059752095261750404,0.06245321106924953,0.20439937149564014,0.1,3.7759424753929585,0.0,6.891226799924535,0.10000000000000009
North America,US,Indiana,2020-03-21,18.307282071447432,0.9874658582969991,2.5566702454092693,1.0,0.05,0.06394362615168175,0.18946456312834659,3.1822033841739144,3.604368783948179,0.7908195670706157,2.5549841048708304,0.976152718995819
North America,US,Iowa,2020-03-23,19.6031312889539,1.25,5.429843962554348,1.0,0.05,0.02274255225539311,0.0034722384681306895,1.2802675497966782,0.11004382436017313,0.0,2.734026428945378,1.1272080764832124
North America,US,Kansas,2020-03-25,23.01377635179635,1.25,5.657263211112037,1.0,0.05,0.023022782060874603,0.2555979806615179,0.1,0.2709762696464395,0.0002223977408690736,2.8136340521373597,0.547073492144738
North America,US,Kentucky,2020-03-22,24.14171308270884,1.25,5.727702722709803,1.0,0.05,0.028027079737128008,0.00020637847890350725,0.8167809587181285,0.10696162044579616,0.08401201188120355,4.165517162142534,0.10000000000000009
