Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
South America,Brazil,None,2020-03-13,16.017624441199736,1.25,10.0,1.0,0.05,0.06643002712363326,0.0,3.4794764790743464,1.3342508197155243,0.28610842369205214,3.1888397666094783,0.10000000000000009
Europe,Italy,None,2020-02-23,1.33743774864074,1.0677610523927483,5.559034776746081,1.2335284410401146,0.14702485343084906,0.1822972351858626,0.16043056948010725,5.6494558543961375,4.786389988193296,1.245066095869252,1.0868781702706913,0.906923387661793
Asia,Japan,None,2020-02-21,1.9231268744539645,1.25,-1.4576903383036777,1.0,0.05,0.057798647029705136,0.0,1.9124539001950227,0.1,0.06723858251882442,3.7885739762351784,1.0978773323042488
Asia,Russia,None,2020-03-17,10.884695092482094,1.2443111420614335,2.320839329944781,1.0002596162043509,0.05,0.021364432969976505,0.1534135098328093,2.535652672669141,5.927791984329078,1.2161026695134067,3.014283925307216,1.1513879664329627
Africa,South Africa,None,2020-03-18,21.15429231563499,1.25,8.936963576316938,1.0,0.05,0.026255142894465913,0.0,1.0321705689368699,0.1,0.0,1.8580637208758728,0.8679327197512456
Europe,Spain,None,2020-03-02,2.2221000357600658,1.0489860245273925,9.013626872988693,1.9689059424260142,0.23303834083662336,0.1408317337999872,0.17490973671475168,3.9557573010213263,5.876134778823852,1.8367949536657164,3.1771283344492116,1.0964310183844446
North America,US,Alabama,2020-03-20,15.462572546261246,0.9066140870671922,1.641962651241956,1.0,0.05,0.03726451114886602,0.0,3.1099974101654055,2.8996142563476237,0.2959134474398608,3.030240535100373,0.9632770279110903
North America,US,Alaska,2020-03-29,12.04137588371354,1.1145080188241203,-5.594138291572895,1.0,0.29487816633670333,0.024404276393383023,0.5,0.10100471748853668,0.1,0.0,3.0295308875983062,0.9862089009151627
North America,US,Arizona,2020-03-21,15.9912180761613,1.25,8.468662993634352,1.0,0.05218181759341739,0.04957578807202924,0.14390442739475423,0.14036445778352746,0.11424441976888122,1.722963361167176,2.3029892264825005,0.10000000000000009
North America,US,Arkansas,2020-03-21,17.880640448070466,1.25,-3.3205979623508943,1.0,0.05,0.019695485261968654,0.0,1.672190025621136,0.14948955510727924,0.0,3.0306950870307556,1.2535540102777816
North America,US,California,2020-03-09,12.062078666547876,1.25,7.38451299917719,1.0,0.0967859248505965,0.04110210579596338,0.07594994617161754,2.4883434825967687,0.42594943335564306,0.24818592811036888,3.4364572154424353,0.49908205020655494
North America,US,Colorado,2020-03-14,2.3340510607950877,1.153742571164757,4.302414898087148,1.0,0.267081399227829,0.07134968054578757,0.16344744584125737,2.360034227698256,0.11556378362509001,0.0,3.3654222433609187,0.5846898754713747
North America,US,Connecticut,2020-03-19,0.8799569450775241,1.0168433113974786,2.306714420377258,1.1259558306828268,0.16013321047587142,0.11371556203191109,0.14286257401577784,3.4420867215235367,3.2046339832629185,0.004669615778813974,2.6575432094941718,0.11053416050868048
North America,US,Delaware,2020-03-24,4.021770895906547,1.081294439681224,0.762285782767725,1.0,0.06332121854124587,0.075216733288932,0.3454396315926834,1.1516055124544038,0.5036391196583621,0.08145277135215423,3.143064578409731,0.8995530140909282
North America,US,District of Columbia,2020-03-22,1.303402851517732,1.1370890741178339,-0.7283960744474449,1.0,0.1431337126870832,0.07944145831654556,0.2673534745171034,1.9789544477193042,0.21638182128378247,0.0007579707686620196,3.0786835655878764,0.99791604858398
North America,US,Florida,2020-03-16,13.03568030981666,1.25,4.92166590434185,1.0,0.2534103443364808,0.04663696689017387,0.18816499543891402,0.8361171981387123,1.5503681895519406,0.0,5.2597944944621595,0.6683992699825316
North America,US,Georgia,2020-03-16,8.652702527516112,1.25,0.8236519003327009,1.0,0.13091452981420537,0.05284649631613067,0.13043751602868064,3.705151086662122,0.5660810682807922,0.004002052019229652,1.8055436721385483,0.8916626845078763
North America,US,Hawaii,2020-03-27,8.545662725454491,0.9029143951260916,-3.0781366663570537,2.3747750477456906,0.1972411267250912,0.026760181907669045,0.2603074587367607,0.25317746682525843,0.8149537621680834,0.03625937699561588,3.022884804297222,1.054242400858189
North America,US,Idaho,2020-03-26,11.720884987101043,0.7891197797688863,0.0038374364686025743,1.0,0.5,0.030043782102029334,0.31938576130900337,2.319425222959656,0.1,0.0,3.514835821713968,0.78708363795738
North America,US,Illinois,2020-03-17,1.6597603043072162,1.076134010131458,8.58267378937811,1.0,0.11181256282250837,0.07564084360473006,0.24960371886842944,1.7884446602842274,1.350957636264492,0.0,3.4162868065682637,0.9966004545800549
