Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,244,232,35,37,0,9
Africa,None,None,2020-03-20,373,343,53,56,0,13
Africa,None,None,2020-03-21,522,465,72,78,1,17
Africa,None,None,2020-03-22,706,614,96,106,1,23
Africa,None,None,2020-03-23,939,801,126,141,2,30
Africa,None,None,2020-03-24,1228,1030,162,184,3,38
Africa,None,None,2020-03-25,1578,1305,206,237,4,48
Africa,None,None,2020-03-26,2000,1631,259,300,6,61
Africa,None,None,2020-03-27,2498,2011,320,375,7,75
Africa,None,None,2020-03-28,3084,2451,392,463,10,91
Africa,None,None,2020-03-29,3767,2958,474,565,12,110
Africa,None,None,2020-03-30,4555,3535,568,683,15,131
Africa,None,None,2020-03-31,5458,4186,675,819,19,155
Africa,None,None,2020-04-01,6490,4921,796,974,24,182
Africa,None,None,2020-04-02,7663,5747,932,1149,29,212
Africa,None,None,2020-04-03,8981,6660,1083,1347,35,246
Africa,None,None,2020-04-04,10450,7662,1249,1567,43,283
Africa,None,None,2020-04-05,12082,8759,1432,1812,51,323
Africa,None,None,2020-04-06,13892,9960,1633,2084,60,367
Africa,None,None,2020-04-07,15879,11256,1850,2382,71,415
Africa,None,None,2020-04-08,18042,12640,2084,2706,83,466
Africa,None,None,2020-04-09,20386,14112,2333,3058,97,520
Africa,None,None,2020-04-10,22922,15678,2600,3438,112,577
Africa,None,None,2020-04-11,25651,17333,2882,3848,129,638
Africa,None,None,2020-04-12,28563,19061,3179,4284,147,701
Africa,None,None,2020-04-13,31652,20850,3488,4748,168,766
Africa,None,None,2020-04-14,34918,22697,3809,5238,190,833
Africa,None,None,2020-04-15,38366,24605,4142,5755,215,903
Africa,None,None,2020-04-16,41986,26562,4486,6298,241,974
Africa,None,None,2020-04-17,45761,28544,4836,6864,269,1046
Africa,None,None,2020-04-18,49677,30538,5192,7452,300,1118
Africa,None,None,2020-04-19,53728,32536,5551,8059,333,1191
Africa,None,None,2020-04-20,57914,34540,5913,8687,368,1263
Africa,None,None,2020-04-21,62224,36540,6278,9334,405,1335
Africa,None,None,2020-04-22,66635,38512,6640,9995,445,1406
Africa,None,None,2020-04-23,71127,40439,6999,10669,486,1475
Africa,None,None,2020-04-24,75687,42309,7351,11353,530,1542
Africa,None,None,2020-04-25,80307,44121,7695,12046,576,1607
Africa,None,None,2020-04-26,84984,45875,8033,12748,624,1670
Africa,None,None,2020-04-27,89700,47558,8361,13455,673,1729
Africa,None,None,2020-04-28,94432,49152,8677,14165,725,1786
Africa,None,None,2020-04-29,99163,50645,8978,14875,779,1838
Africa,None,None,2020-04-30,103881,52031,9263,15582,834,1887
Africa,None,None,2020-05-01,108575,53308,9532,16286,891,1931
Africa,None,None,2020-05-02,113242,54480,9785,16986,949,1972
Africa,None,None,2020-05-03,117871,55542,10021,17681,1009,2008
Africa,None,None,2020-05-04,122442,56484,10238,18366,1070,2040
Africa,None,None,2020-05-05,126946,57302,10435,19042,1133,2068
Africa,None,None,2020-05-06,131372,57995,10612,19706,1196,2090
Africa,None,None,2020-05-07,135713,58563,10768,20357,1260,2109
Africa,None,None,2020-05-08,139961,59007,10904,20994,1325,2122
Africa,None,None,2020-05-09,144111,59329,11019,21617,1391,2131
Africa,None,None,2020-05-10,148157,59531,11114,22224,1458,2136
Africa,None,None,2020-05-11,152089,59611,11187,22813,1524,2136
Africa,None,None,2020-05-12,155907,59577,11241,23386,1591,2132
Africa,None,None,2020-05-13,159611,59437,11275,23942,1659,2125
Africa,None,None,2020-05-14,163198,59195,11291,24480,1726,2113
Africa,None,None,2020-05-15,166662,58850,11288,24999,1793,2098
Africa,None,None,2020-05-16,169994,58402,11266,25499,1860,2080
Africa,None,None,2020-05-17,173189,57847,11225,25978,1927,2057
Africa,None,None,2020-05-18,176253,57201,11166,26438,1994,2031
Africa,None,None,2020-05-19,179198,56482,11093,26880,2060,2002
