Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,120,112,17,18,0,4
Africa,None,None,2020-03-20,124,109,17,19,0,4
Africa,None,None,2020-03-21,129,107,17,19,0,4
Africa,None,None,2020-03-22,136,107,17,20,1,4
Africa,None,None,2020-03-23,144,108,18,22,1,4
Africa,None,None,2020-03-24,155,112,18,23,1,4
Africa,None,None,2020-03-25,169,118,20,25,1,4
Africa,None,None,2020-03-26,187,128,21,28,1,5
Africa,None,None,2020-03-27,209,142,24,31,1,5
Africa,None,None,2020-03-28,238,161,27,36,2,6
Africa,None,None,2020-03-29,274,186,31,41,2,7
Africa,None,None,2020-03-30,319,218,36,48,2,8
Africa,None,None,2020-03-31,375,258,43,56,3,10
Africa,None,None,2020-04-01,443,308,51,66,3,11
Africa,None,None,2020-04-02,526,369,61,79,4,14
Africa,None,None,2020-04-03,627,444,73,94,4,16
Africa,None,None,2020-04-04,747,532,87,112,5,20
Africa,None,None,2020-04-05,890,637,104,134,6,24
Africa,None,None,2020-04-06,1060,761,124,159,7,28
Africa,None,None,2020-04-07,1259,906,148,189,8,33
Africa,None,None,2020-04-08,1490,1073,175,224,9,40
Africa,None,None,2020-04-09,1757,1264,206,264,11,47
Africa,None,None,2020-04-10,2064,1482,242,310,13,55
Africa,None,None,2020-04-11,2415,1729,282,362,15,64
Africa,None,None,2020-04-12,2812,2004,328,422,18,74
Africa,None,None,2020-04-13,3258,2310,378,489,21,85
Africa,None,None,2020-04-14,3757,2648,435,564,25,98
Africa,None,None,2020-04-15,4315,3022,497,647,29,111
Africa,None,None,2020-04-16,4931,3428,564,740,34,126
Africa,None,None,2020-04-17,5606,3866,638,841,39,142
Africa,None,None,2020-04-18,6344,4337,717,952,45,160
Africa,None,None,2020-04-19,7149,4844,803,1072,52,178
Africa,None,None,2020-04-20,8022,5385,895,1203,59,198
Africa,None,None,2020-04-21,8960,5955,992,1344,67,219
Africa,None,None,2020-04-22,9964,6552,1094,1495,77,241
Africa,None,None,2020-04-23,11034,7176,1201,1655,87,264
Africa,None,None,2020-04-24,12175,7830,1314,1826,98,287
Africa,None,None,2020-04-25,13383,8507,1432,2007,110,312
Africa,None,None,2020-04-26,14652,9202,1553,2198,123,337
Africa,None,None,2020-04-27,15981,9911,1678,2397,137,363
Africa,None,None,2020-04-28,17370,10632,1805,2606,153,389
Africa,None,None,2020-04-29,18820,11367,1936,2823,169,416
Africa,None,None,2020-04-30,20325,12112,2069,3049,187,443
Africa,None,None,2020-05-01,21880,12857,2204,3282,205,470
Africa,None,None,2020-05-02,23479,13597,2338,3522,225,497
Africa,None,None,2020-05-03,25118,14330,2473,3768,246,523
Africa,None,None,2020-05-04,26797,15056,2607,4020,269,549
