Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,126,118,18,19,0,4
Africa,None,None,2020-03-20,144,128,20,22,0,5
Africa,None,None,2020-03-21,170,146,23,26,0,5
Africa,None,None,2020-03-22,205,170,27,31,1,6
Africa,None,None,2020-03-23,249,202,32,37,1,7
Africa,None,None,2020-03-24,304,243,39,46,1,9
Africa,None,None,2020-03-25,373,294,47,56,1,11
Africa,None,None,2020-03-26,458,358,58,69,2,13
Africa,None,None,2020-03-27,563,437,70,84,2,16
Africa,None,None,2020-03-28,691,534,86,104,3,20
Africa,None,None,2020-03-29,846,650,105,127,3,24
Africa,None,None,2020-03-30,1033,790,127,155,4,29
Africa,None,None,2020-03-31,1258,958,155,189,5,35
Africa,None,None,2020-04-01,1525,1157,187,229,6,43
Africa,None,None,2020-04-02,1840,1389,225,276,7,51
Africa,None,None,2020-04-03,2211,1660,269,332,9,61
Africa,None,None,2020-04-04,2645,1976,320,397,11,73
Africa,None,None,2020-04-05,3149,2340,380,472,13,86
Africa,None,None,2020-04-06,3729,2754,448,559,16,102
Africa,None,None,2020-04-07,4392,3222,525,659,19,119
Africa,None,None,2020-04-08,5149,3752,612,772,23,139
Africa,None,None,2020-04-09,6008,4348,710,901,28,160
Africa,None,None,2020-04-10,6973,5008,820,1046,33,185
Africa,None,None,2020-04-11,8050,5735,941,1208,39,212
Africa,None,None,2020-04-12,9249,6535,1074,1387,45,241
Africa,None,None,2020-04-13,10580,7412,1220,1587,53,273
Africa,None,None,2020-04-14,12045,8364,1380,1807,62,308
Africa,None,None,2020-04-15,13646,9387,1552,2047,71,346
Africa,None,None,2020-04-16,15387,10481,1737,2308,82,386
Africa,None,None,2020-04-17,17278,11650,1936,2592,95,429
Africa,None,None,2020-04-18,19324,12899,2149,2899,108,474
Africa,None,None,2020-04-19,21522,14215,2374,3228,123,522
Africa,None,None,2020-04-20,23869,15592,2610,3580,140,573
Africa,None,None,2020-04-21,26364,17026,2858,3955,158,625
Africa,None,None,2020-04-22,29014,18518,3117,4352,178,679
Africa,None,None,2020-04-23,31822,20072,3388,4773,199,736
Africa,None,None,2020-04-24,34781,21673,3669,5217,223,794
Africa,None,None,2020-04-25,37879,23309,3957,5682,248,854
Africa,None,None,2020-04-26,41110,24971,4252,6167,275,914
Africa,None,None,2020-04-27,44475,26656,4552,6671,304,975
Africa,None,None,2020-04-28,47973,28366,4859,7196,336,1037
Africa,None,None,2020-04-29,51603,30096,5172,7740,369,1100
Africa,None,None,2020-04-30,55347,31829,5487,8302,404,1162
Africa,None,None,2020-05-01,59192,33551,5802,8879,441,1224
Africa,None,None,2020-05-02,63129,35253,6117,9469,481,1285
Africa,None,None,2020-05-03,67153,36931,6430,10073,522,1346
Africa,None,None,2020-05-04,71263,38589,6742,10689,565,1405
Africa,None,None,2020-05-05,75455,40224,7051,11318,611,1464
Africa,None,None,2020-05-06,79710,41818,7356,11957,658,1520
Africa,None,None,2020-05-07,84012,43358,7654,12602,708,1575
Africa,None,None,2020-05-08,88350,44835,7944,13252,759,1628
Africa,None,None,2020-05-09,92715,46246,8224,13907,812,1677
Africa,None,None,2020-05-10,97104,47591,8496,14566,867,1725
Africa,None,None,2020-05-11,101516,48876,8758,15227,923,1770
Africa,None,None,2020-05-12,105939,50093,9010,15891,982,1812
Africa,None,None,2020-05-13,110357,51230,9250,16554,1041,1852
Africa,None,None,2020-05-14,114757,52279,9477,17214,1103,1888
Africa,None,None,2020-05-15,119129,53235,9689,17869,1165,1921
Africa,None,None,2020-05-16,123468,54099,9887,18520,1229,1951
Africa,None,None,2020-05-17,127768,54871,10070,19165,1294,1977
Africa,None,None,2020-05-18,132028,55558,10239,19804,1360,1999
Africa,None,None,2020-05-19,136246,56163,10394,20437,1427,2019
Africa,None,None,2020-05-20,140406,56676,10534,21061,1495,2036
Africa,None,None,2020-05-21,144500,57095,10657,21675,1564,2049
Africa,None,None,2020-05-22,148522,57417,10765,22278,1634,2058
Africa,None,None,2020-05-23,152466,57645,10856,22870,1704,2064
Africa,None,None,2020-05-24,156330,57781,10931,23449,1774,2067
Africa,None,None,2020-05-25,160110,57828,10991,24016,1845,2066
Africa,None,None,2020-05-26,163806,57793,11035,24571,1916,2063
Africa,None,None,2020-05-27,167418,57681,11066,25113,1988,2057
Africa,None,None,2020-05-28,170936,57484,11081,25640,2059,2047
Africa,None,None,2020-05-29,174358,57208,11081,26154,2131,2035
Africa,None,None,2020-05-30,177685,56859,11067,26653,2202,2020
Africa,None,None,2020-05-31,180916,56441,11040,27137,2273,2003
Africa,None,None,2020-06-01,184052,55958,11001,27608,2344,1983
Africa,None,None,2020-06-02,187092,55414,10949,28064,2414,1962
Africa,None,None,2020-06-03,190033,54810,10885,28505,2484,1938
Africa,None,None,2020-06-04,192873,54148,10809,28931,2553,1912
Africa,None,None,2020-06-05,195611,53429,10721,29342,2622,1884
Africa,None,None,2020-06-06,198243,52652,10622,29737,2690,1854
Africa,None,None,2020-06-07,200776,51829,10513,30116,2757,1823
Africa,None,None,2020-06-08,203215,50967,10395,30482,2824,1790
Africa,None,None,2020-06-09,205563,50072,10269,30835,2890,1756
Africa,None,None,2020-06-10,207822,49149,10135,31173,2954,1721
Africa,None,None,2020-06-11,209988,48196,9995,31498,3018,1685
Africa,None,None,2020-06-12,212059,47209,9846,31809,3081,1648
Africa,None,None,2020-06-13,214037,46194,9691,32105,3143,1610
Africa,None,None,2020-06-14,215929,45161,9530,32389,3203,1572
Africa,None,None,2020-06-15,217739,44114,9364,32661,3263,1533
Africa,None,None,2020-06-16,219470,43057,9194,32921,3321,1494
Africa,None,None,2020-06-17,221123,41992,9021,33168,3378,1455
Africa,None,None,2020-06-18,222697,40917,8843,33404,3434,1415
Africa,None,None,2020-06-19,224190,39830,8662,33628,3489,1375
Africa,None,None,2020-06-20,225608,38740,8478,33841,3543,1335
Africa,None,None,2020-06-21,226958,37652,8293,34044,3595,1295
Africa,None,None,2020-06-22,228245,36571,8106,34237,3646,1256
Africa,None,None,2020-06-23,229469,35499,7919,34420,3696,1217
Africa,None,None,2020-06-24,230632,34436,7731,34595,3745,1178
Africa,None,None,2020-06-25,231732,33379,7543,34760,3792,1140
Africa,None,None,2020-06-26,232768,32325,7354,34915,3838,1102
Africa,None,None,2020-06-27,233745,31278,7164,35062,3883,1064
Africa,None,None,2020-06-28,234670,30247,6976,35200,3927,1027
Africa,None,None,2020-06-29,235547,29235,6789,35332,3969,990
Africa,None,None,2020-06-30,236379,28243,6604,35457,4011,955
Africa,None,None,2020-07-01,237167,27271,6421,35575,4050,920
Africa,None,None,2020-07-02,237911,26317,6239,35687,4089,886
Africa,None,None,2020-07-03,238606,25376,6059,35791,4127,852
Africa,None,None,2020-07-04,239257,24449,5880,35889,4163,819
Africa,None,None,2020-07-05,239870,23544,5704,35980,4199,787
Africa,None,None,2020-07-06,240449,22661,5531,36067,4233,756
Africa,None,None,2020-07-07,240995,21803,5361,36149,4266,725
Africa,None,None,2020-07-08,241510,20969,5194,36227,4298,696
