Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,299,285,43,45,0,11
Africa,None,None,2020-03-20,475,438,67,71,1,16
Africa,None,None,2020-03-21,681,609,94,102,2,23
Africa,None,None,2020-03-22,955,836,129,143,2,31
Africa,None,None,2020-03-23,1337,1153,179,201,4,43
Africa,None,None,2020-03-24,1845,1572,245,277,6,59
Africa,None,None,2020-03-25,2486,2093,327,373,8,78
Africa,None,None,2020-03-26,3264,2713,425,490,12,101
Africa,None,None,2020-03-27,4187,3434,539,628,16,128
Africa,None,None,2020-03-28,5265,4260,671,790,21,158
Africa,None,None,2020-03-29,6515,5199,821,977,28,193
Africa,None,None,2020-03-30,7951,6259,991,1193,35,232
Africa,None,None,2020-03-31,9591,7448,1183,1439,45,276
Africa,None,None,2020-04-01,11450,8775,1397,1717,56,325
Africa,None,None,2020-04-02,13536,10237,1635,2030,69,380
Africa,None,None,2020-04-03,15862,11838,1896,2379,84,439
Africa,None,None,2020-04-04,18446,13586,2181,2767,101,503
Africa,None,None,2020-04-05,21309,15494,2494,3196,121,574
Africa,None,None,2020-04-06,24450,17550,2832,3668,144,649
Africa,None,None,2020-04-07,27867,19742,3194,4180,169,730
Africa,None,None,2020-04-08,31564,22065,3580,4735,197,816
Africa,None,None,2020-04-09,35555,24524,3989,5333,228,906
Africa,None,None,2020-04-10,39849,27122,4423,5977,263,1001
Africa,None,None,2020-04-11,44429,29832,4878,6664,301,1101
Africa,None,None,2020-04-12,49282,32634,5350,7392,343,1204
Africa,None,None,2020-04-13,54404,35516,5839,8161,389,1309
Africa,None,None,2020-04-14,59795,38476,6343,8969,438,1418
Africa,None,None,2020-04-15,65456,41511,6862,9818,491,1529
Africa,None,None,2020-04-16,71361,44591,7392,10704,549,1641
Africa,None,None,2020-04-17,77486,47687,7928,11623,610,1754
Africa,None,None,2020-04-18,83813,50780,8468,12572,675,1867
Africa,None,None,2020-04-19,90331,53861,9008,13550,744,1979
Africa,None,None,2020-04-20,97036,56928,9550,14555,817,2090
Africa,None,None,2020-04-21,103910,59967,10091,15587,895,2200
Africa,None,None,2020-04-22,110920,62945,10625,16638,975,2308
Africa,None,None,2020-04-23,118039,65839,11148,17706,1060,2413
Africa,None,None,2020-04-24,125245,68633,11659,18787,1148,2514
Africa,None,None,2020-04-25,132522,71318,12156,19878,1240,2610
Africa,None,None,2020-04-26,139861,73893,12637,20979,1335,2702
Africa,None,None,2020-04-27,147249,76354,13101,22087,1433,2791
