Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,355,340,52,53,0,13
Africa,None,None,2020-03-20,581,537,82,87,1,20
Africa,None,None,2020-03-21,831,746,115,125,1,28
Africa,None,None,2020-03-22,1157,1015,158,174,2,39
Africa,None,None,2020-03-23,1614,1393,218,242,4,53
Africa,None,None,2020-03-24,2223,1896,297,334,5,72
Africa,None,None,2020-03-25,2986,2515,396,448,8,96
Africa,None,None,2020-03-26,3900,3241,512,585,11,124
Africa,None,None,2020-03-27,4967,4070,645,745,15,156
Africa,None,None,2020-03-28,6198,5005,797,930,20,192
Africa,None,None,2020-03-29,7606,6053,967,1141,26,232
Africa,None,None,2020-03-30,9203,7218,1158,1380,34,277
Africa,None,None,2020-03-31,11005,8507,1369,1651,43,327
Africa,None,None,2020-04-01,13022,9924,1603,1953,53,382
Africa,None,None,2020-04-02,15267,11472,1860,2290,65,443
Africa,None,None,2020-04-03,17755,13158,2141,2663,79,508
Africa,None,None,2020-04-04,20505,14992,2447,3076,95,580
Africa,None,None,2020-04-05,23520,16968,2779,3528,113,657
Africa,None,None,2020-04-06,26796,19071,3133,4019,134,739
Africa,None,None,2020-04-07,30339,21298,3511,4551,157,827
Africa,None,None,2020-04-08,34162,23656,3913,5124,183,919
Africa,None,None,2020-04-09,38284,26156,4340,5743,211,1017
Africa,None,None,2020-04-10,42693,28780,4790,6404,243,1121
Africa,None,None,2020-04-11,47372,31498,5260,7106,278,1228
Africa,None,None,2020-04-12,52311,34296,5746,7847,316,1338
Africa,None,None,2020-04-13,57512,37170,6248,8627,358,1452
Africa,None,None,2020-04-14,62982,40125,6767,9447,403,1569
Africa,None,None,2020-04-15,68708,43145,7301,10306,451,1689
Africa,None,None,2020-04-16,74662,46195,7844,11199,504,1811
Africa,None,None,2020-04-17,80822,49253,8392,12123,560,1933
Africa,None,None,2020-04-18,87176,52304,8944,13076,620,2055
Africa,None,None,2020-04-19,93717,55346,9498,14058,683,2177
Africa,None,None,2020-04-20,100440,58375,10054,15066,751,2299
Africa,None,None,2020-04-21,107312,61359,10607,16097,822,2419
Africa,None,None,2020-04-22,114304,64274,11152,17146,897,2537
Africa,None,None,2020-04-23,121395,67100,11687,18209,975,2652
Africa,None,None,2020-04-24,128567,69826,12209,19285,1057,2764
Africa,None,None,2020-04-25,135807,72448,12718,20371,1143,2871
Africa,None,None,2020-04-26,143107,74965,13213,21466,1232,2975
Africa,None,None,2020-04-27,150437,77356,13690,22566,1324,3074
Africa,None,None,2020-04-28,157772,79603,14146,23666,1419,3167
Africa,None,None,2020-04-29,165091,81695,14579,24764,1518,3255
Africa,None,None,2020-04-30,172377,83624,14987,25856,1619,3336
Africa,None,None,2020-05-01,179613,85384,15370,26942,1722,3411
Africa,None,None,2020-05-02,186788,86976,15726,28018,1828,3480
Africa,None,None,2020-05-03,193890,88400,16056,29083,1937,3542
Africa,None,None,2020-05-04,200894,89640,16356,30134,2047,3597
Africa,None,None,2020-05-05,207788,90696,16626,31168,2159,3644
Africa,None,None,2020-05-06,214568,91579,16868,32185,2273,3685
Africa,None,None,2020-05-07,221230,92294,17081,33184,2388,3720
Africa,None,None,2020-05-08,227762,92844,17266,34164,2505,3747
Africa,None,None,2020-05-09,234153,93227,17422,35123,2622,3768
Africa,None,None,2020-05-10,240387,93437,17548,36058,2740,3783
Africa,None,None,2020-05-11,246446,93465,17643,36967,2859,3790
Africa,None,None,2020-05-12,252317,93307,17705,37848,2978,3789
Africa,None,None,2020-05-13,258012,92989,17739,38702,3098,3782
Africa,None,None,2020-05-14,263541,92533,17747,39531,3217,3770
Africa,None,None,2020-05-15,268905,91951,17730,40336,3337,3752
Africa,None,None,2020-05-16,274099,91245,17690,41115,3456,3730
Africa,None,None,2020-05-17,279109,90408,17624,41866,3574,3701
Africa,None,None,2020-05-18,283919,89428,17532,42588,3692,3667
Africa,None,None,2020-05-19,288537,88324,17416,43280,3809,3628
Africa,None,None,2020-05-20,292978,87120,17279,43947,3924,3585
Africa,None,None,2020-05-21,297249,85830,17123,44587,4039,3538
Africa,None,None,2020-05-22,301352,84461,16950,45203,4153,3487
Africa,None,None,2020-05-23,305283,83016,16760,45792,4265,3434
Africa,None,None,2020-05-24,309034,81486,16551,46355,4375,3376
Africa,None,None,2020-05-25,312601,79874,16326,46890,4484,3315
Africa,None,None,2020-05-26,316003,78204,16086,47400,4592,3252
Africa,None,None,2020-05-27,319251,76491,15834,47888,4697,3186
Africa,None,None,2020-05-28,322352,74746,15572,48353,4801,3119
Africa,None,None,2020-05-29,325308,72973,15301,48796,4903,3051
Africa,None,None,2020-05-30,328117,71171,15021,49218,5003,2981
Africa,None,None,2020-05-31,330772,69332,14731,49616,5100,2909
Africa,None,None,2020-06-01,333276,67462,14432,49991,5196,2836
Africa,None,None,2020-06-02,335648,65580,14126,50347,5290,2762
Africa,None,None,2020-06-03,337898,63700,13817,50685,5381,2688
Africa,None,None,2020-06-04,340033,61828,13505,51005,5470,2613
Africa,None,None,2020-06-05,342056,59968,13191,51308,5557,2540
Africa,None,None,2020-06-06,343966,58116,12874,51595,5642,2466
Africa,None,None,2020-06-07,345757,56264,12554,51864,5724,2392
Africa,None,None,2020-06-08,347435,54418,12233,52115,5805,2318
Africa,None,None,2020-06-09,349015,52592,11911,52352,5883,2244
Africa,None,None,2020-06-10,350505,50794,11590,52576,5959,2172
