Country,Province_State,Date,Cum_Cases,new_cases,Cum_Deaths,new_deaths,Population
Chile,Biobio,2/28/2020,0,0,0,0,1556805
Chile,Biobio,2/29/2020,0,0,0,0,1556805
Chile,Biobio,3/1/2020,0,0,0,0,1556805
Chile,Biobio,3/2/2020,0,0,0,0,1556805
Chile,Biobio,3/3/2020,0,0,0,0,1556805
Chile,Biobio,3/4/2020,0,0,0,0,1556805
Chile,Biobio,3/5/2020,0,0,0,0,1556805
Chile,Biobio,3/6/2020,0,0,0,0,1556805
Chile,Biobio,3/7/2020,0,0,0,0,1556805
Chile,Biobio,3/8/2020,0,0,0,0,1556805
Chile,Biobio,3/9/2020,1,1,0,0,1556805
Chile,Biobio,3/10/2020,1,0,0,0,1556805
Chile,Biobio,3/11/2020,1,0,0,0,1556805
Chile,Biobio,3/12/2020,1,0,0,0,1556805
Chile,Biobio,3/13/2020,3,2,0,0,1556805
Chile,Biobio,3/14/2020,3,0,0,0,1556805
Chile,Biobio,3/15/2020,3,0,0,0,1556805
Chile,Biobio,3/16/2020,4,1,0,0,1556805
Chile,Biobio,3/17/2020,4,0,0,0,1556805
Chile,Biobio,3/18/2020,7,3,0,0,1556805
Chile,Biobio,3/19/2020,14,7,0,0,1556805
Chile,Biobio,3/20/2020,19,5,0,0,1556805
Chile,Biobio,3/21/2020,30,11,0,0,1556805
Chile,Biobio,3/22/2020,35,5,0,0,1556805
Chile,Biobio,3/23/2020,46,11,0,0,1556805
Chile,Biobio,3/24/2020,73,27,0,0,1556805
Chile,Biobio,3/25/2020,95,22,1,1,1556805
Chile,Biobio,3/26/2020,109,14,2,1,1556805
Chile,Biobio,3/27/2020,135,26,2,0,1556805
Chile,Biobio,3/28/2020,151,16,2,0,1556805
Chile,Biobio,3/29/2020,185,34,2,0,1556805
Chile,Biobio,3/30/2020,201,16,2,0,1556805
Chile,Biobio,3/31/2020,216,15,2,0,1556805
Chile,Biobio,4/1/2020,240,24,2,0,1556805
Chile,Biobio,4/2/2020,275,35,2,0,1556805
Chile,Biobio,4/3/2020,302,27,2,0,1556805
Chile,Biobio,4/4/2020,347,45,2,0,1556805
Chile,Biobio,4/5/2020,365,18,2,0,1556805
Chile,Biobio,4/6/2020,383,18,2,0,1556805
Chile,Biobio,4/7/2020,410,27,2,0,1556805
Chile,Biobio,4/8/2020,439,29,2,0,1556805
Chile,Biobio,4/9/2020,460,21,2,0,1556805
Chile,Biobio,4/10/2020,474,14,2,0,1556805
Chile,Biobio,4/11/2020,490,16,2,0,1556805
Chile,Biobio,4/12/2020,500,10,2,0,1556805
Chile,Biobio,4/13/2020,512,12,2,0,1556805
Chile,Biobio,4/14/2020,528,16,2,0,1556805
Chile,Biobio,4/15/2020,542,14,2,0,1556805
Chile,Biobio,4/16/2020,559,17,2,0,1556805
Chile,Biobio,4/17/2020,578,19,3,1,1556805
Chile,Biobio,4/18/2020,606,28,3,0,1556805
Chile,Biobio,4/19/2020,616,10,3,0,1556805
Chile,Biobio,4/20/2020,626,10,3,0,1556805
Chile,Biobio,4/21/2020,636,10,4,1,1556805
Chile,Biobio,4/22/2020,658,22,5,1,1556805
Chile,Biobio,4/23/2020,675,17,5,0,1556805
Chile,Biobio,4/24/2020,683,8,5,0,1556805
Chile,Biobio,4/25/2020,696,13,5,0,1556805
Chile,Biobio,4/26/2020,703,7,6,1,1556805
Chile,Biobio,4/27/2020,706,3,6,0,1556805
Chile,Biobio,4/28/2020,709,3,7,1,1556805
Chile,Biobio,4/29/2020,719,10,7,0,1556805
Chile,Biobio,4/30/2020,727,8,7,0,1556805
Chile,Biobio,5/1/2020,729,2,7,0,1556805
Chile,Biobio,5/2/2020,751,22,7,0,1556805
Chile,Biobio,5/3/2020,759,8,7,0,1556805
Chile,Biobio,5/4/2020,762,3,8,1,1556805
Chile,Biobio,5/5/2020,774,12,8,0,1556805
Chile,Biobio,5/6/2020,789,15,8,0,1556805
Chile,Biobio,5/7/2020,814,25,8,0,1556805
Chile,Biobio,5/8/2020,842,28,8,0,1556805
Chile,Biobio,5/9/2020,882,40,8,0,1556805
Chile,Biobio,5/10/2020,899,17,8,0,1556805
Chile,Biobio,5/11/2020,932,33,8,0,1556805
Chile,Biobio,5/12/2020,942,10,9,1,1556805
Chile,Biobio,5/13/2020,975,33,9,0,1556805
Chile,Biobio,5/14/2020,995,20,9,0,1556805
Chile,Biobio,5/15/2020,1036,41,9,0,1556805
Chile,Biobio,5/16/2020,1074,38,9,0,1556805
Chile,Biobio,5/17/2020,1099,25,9,0,1556805
Chile,Biobio,5/18/2020,1144,45,9,0,1556805
Chile,Biobio,5/19/2020,1172,28,9,0,1556805
Chile,Biobio,5/20/2020,1224,52,9,0,1556805
Chile,Biobio,5/21/2020,1263,39,9,0,1556805
Chile,Biobio,5/22/2020,1311,48,10,1,1556805
Chile,Biobio,5/23/2020,1354,43,10,0,1556805
Chile,Biobio,5/24/2020,1414,60,10,0,1556805
Chile,Biobio,5/25/2020,1458,44,10,0,1556805
Chile,Biobio,5/26/2020,1502,44,10,0,1556805
Chile,Biobio,5/27/2020,1565,63,10,0,1556805
Chile,Biobio,5/28/2020,1677,112,10,0,1556805
Chile,Biobio,5/29/2020,1778,101,11,1,1556805
Chile,Biobio,5/30/2020,1888,110,11,0,1556805
Chile,Biobio,5/31/2020,1979,91,11,0,1556805
Chile,Biobio,6/1/2020,2070,91,11,0,1556805
Chile,Coquimbo,2/26/2020,0,0,0,0,757586
Chile,Coquimbo,2/27/2020,0,0,0,0,757586
Chile,Coquimbo,2/28/2020,0,0,0,0,757586
Chile,Coquimbo,2/29/2020,0,0,0,0,757586
Chile,Coquimbo,3/1/2020,0,0,0,0,757586
Chile,Coquimbo,3/2/2020,0,0,0,0,757586
Chile,Coquimbo,3/3/2020,0,0,0,0,757586
Chile,Coquimbo,3/4/2020,0,0,0,0,757586
Chile,Coquimbo,3/5/2020,0,0,0,0,757586
Chile,Coquimbo,3/6/2020,0,0,0,0,757586
Chile,Coquimbo,3/7/2020,0,0,0,0,757586
Chile,Coquimbo,3/8/2020,0,0,0,0,757586
Chile,Coquimbo,3/9/2020,0,0,0,0,757586
Chile,Coquimbo,3/10/2020,0,0,0,0,757586
Chile,Coquimbo,3/11/2020,0,0,0,0,757586
Chile,Coquimbo,3/12/2020,0,0,0,0,757586
Chile,Coquimbo,3/13/2020,0,0,0,0,757586
Chile,Coquimbo,3/14/2020,0,0,0,0,757586
Chile,Coquimbo,3/15/2020,0,0,0,0,757586
Chile,Coquimbo,3/16/2020,0,0,0,0,757586
Chile,Coquimbo,3/17/2020,0,0,0,0,757586
Chile,Coquimbo,3/18/2020,0,0,0,0,757586
Chile,Coquimbo,3/19/2020,2,2,0,0,757586
Chile,Coquimbo,3/20/2020,3,1,0,0,757586
Chile,Coquimbo,3/21/2020,3,0,0,0,757586
Chile,Coquimbo,3/22/2020,5,2,0,0,757586
Chile,Coquimbo,3/23/2020,6,1,0,0,757586
Chile,Coquimbo,3/24/2020,11,5,0,0,757586
Chile,Coquimbo,3/25/2020,12,1,0,0,757586
Chile,Coquimbo,3/26/2020,13,1,0,0,757586
Chile,Coquimbo,3/27/2020,14,1,0,0,757586
Chile,Coquimbo,3/28/2020,15,1,0,0,757586
Chile,Coquimbo,3/29/2020,18,3,0,0,757586
Chile,Coquimbo,3/30/2020,27,9,0,0,757586
Chile,Coquimbo,3/31/2020,28,1,0,0,757586
Chile,Coquimbo,4/1/2020,30,2,0,0,757586
Chile,Coquimbo,4/2/2020,34,4,0,0,757586
Chile,Coquimbo,4/3/2020,35,1,0,0,757586
Chile,Coquimbo,4/4/2020,44,9,0,0,757586
Chile,Coquimbo,4/5/2020,50,6,0,0,757586
Chile,Coquimbo,4/6/2020,51,1,0,0,757586
Chile,Coquimbo,4/7/2020,52,1,0,0,757586
Chile,Coquimbo,4/8/2020,56,4,0,0,757586
Chile,Coquimbo,4/9/2020,61,5,0,0,757586
Chile,Coquimbo,4/10/2020,61,0,0,0,757586
Chile,Coquimbo,4/11/2020,64,3,0,0,757586
Chile,Coquimbo,4/12/2020,66,2,0,0,757586
Chile,Coquimbo,4/13/2020,66,0,0,0,757586
Chile,Coquimbo,4/14/2020,66,0,0,0,757586
Chile,Coquimbo,4/15/2020,66,0,0,0,757586
Chile,Coquimbo,4/16/2020,68,2,0,0,757586
Chile,Coquimbo,4/17/2020,68,0,0,0,757586
Chile,Coquimbo,4/18/2020,68,0,0,0,757586
Chile,Coquimbo,4/19/2020,68,0,0,0,757586
Chile,Coquimbo,4/20/2020,69,1,0,0,757586
Chile,Coquimbo,4/21/2020,69,0,0,0,757586
Chile,Coquimbo,4/22/2020,70,1,0,0,757586
Chile,Coquimbo,4/23/2020,70,0,0,0,757586
Chile,Coquimbo,4/24/2020,72,2,0,0,757586
Chile,Coquimbo,4/25/2020,73,1,0,0,757586
Chile,Coquimbo,4/26/2020,73,0,0,0,757586
Chile,Coquimbo,4/27/2020,74,1,0,0,757586
Chile,Coquimbo,4/28/2020,74,0,0,0,757586
Chile,Coquimbo,4/29/2020,76,2,0,0,757586
Chile,Coquimbo,4/30/2020,76,0,0,0,757586
Chile,Coquimbo,5/1/2020,77,1,0,0,757586
Chile,Coquimbo,5/2/2020,78,1,0,0,757586
Chile,Coquimbo,5/3/2020,88,10,0,0,757586
Chile,Coquimbo,5/4/2020,91,3,0,0,757586
Chile,Coquimbo,5/5/2020,97,6,0,0,757586
Chile,Coquimbo,5/6/2020,97,0,0,0,757586
Chile,Coquimbo,5/7/2020,100,3,0,0,757586
Chile,Coquimbo,5/8/2020,111,11,0,0,757586
Chile,Coquimbo,5/9/2020,129,18,0,0,757586
Chile,Coquimbo,5/10/2020,135,6,1,1,757586
Chile,Coquimbo,5/11/2020,140,5,1,0,757586
Chile,Coquimbo,5/12/2020,148,8,1,0,757586
Chile,Coquimbo,5/13/2020,153,5,1,0,757586
Chile,Coquimbo,5/14/2020,165,12,1,0,757586
Chile,Coquimbo,5/15/2020,180,15,1,0,757586
Chile,Coquimbo,5/16/2020,187,7,2,1,757586
Chile,Coquimbo,5/17/2020,194,7,2,0,757586
Chile,Coquimbo,5/18/2020,212,18,2,0,757586
Chile,Coquimbo,5/19/2020,239,27,2,0,757586
Chile,Coquimbo,5/20/2020,263,24,2,0,757586
Chile,Coquimbo,5/21/2020,268,5,2,0,757586
Chile,Coquimbo,5/22/2020,281,13,2,0,757586
Chile,Coquimbo,5/23/2020,294,13,2,0,757586
Chile,Coquimbo,5/24/2020,323,29,2,0,757586
Chile,Coquimbo,5/25/2020,338,15,2,0,757586
Chile,Coquimbo,5/26/2020,384,46,2,0,757586
Chile,Coquimbo,5/27/2020,455,71,2,0,757586
Chile,Coquimbo,5/28/2020,482,27,2,0,757586
Chile,Coquimbo,5/29/2020,537,55,2,0,757586
Chile,Coquimbo,5/30/2020,597,60,2,0,757586
Chile,Coquimbo,5/31/2020,628,31,2,0,757586
Chile,Coquimbo,6/1/2020,668,40,2,0,757586
Chile,Los Lagos,2/26/2020,0,0,0,0,828708
Chile,Los Lagos,2/27/2020,0,0,0,0,828708
Chile,Los Lagos,2/28/2020,0,0,0,0,828708
Chile,Los Lagos,2/29/2020,0,0,0,0,828708
Chile,Los Lagos,3/1/2020,0,0,0,0,828708
Chile,Los Lagos,3/2/2020,0,0,0,0,828708
Chile,Los Lagos,3/3/2020,0,0,0,0,828708
Chile,Los Lagos,3/4/2020,0,0,0,0,828708
Chile,Los Lagos,3/5/2020,0,0,0,0,828708
Chile,Los Lagos,3/6/2020,0,0,0,0,828708
Chile,Los Lagos,3/7/2020,1,1,0,0,828708
Chile,Los Lagos,3/8/2020,1,0,0,0,828708
Chile,Los Lagos,3/9/2020,1,0,0,0,828708
Chile,Los Lagos,3/10/2020,1,0,0,0,828708
Chile,Los Lagos,3/11/2020,1,0,0,0,828708
Chile,Los Lagos,3/12/2020,1,0,0,0,828708
Chile,Los Lagos,3/13/2020,1,0,0,0,828708
Chile,Los Lagos,3/14/2020,1,0,0,0,828708
Chile,Los Lagos,3/15/2020,1,0,0,0,828708
Chile,Los Lagos,3/16/2020,1,0,0,0,828708
Chile,Los Lagos,3/17/2020,1,0,0,0,828708
Chile,Los Lagos,3/18/2020,8,7,0,0,828708
Chile,Los Lagos,3/19/2020,16,8,0,0,828708
Chile,Los Lagos,3/20/2020,18,2,0,0,828708
Chile,Los Lagos,3/21/2020,20,2,0,0,828708
Chile,Los Lagos,3/22/2020,23,3,0,0,828708
Chile,Los Lagos,3/23/2020,33,10,0,0,828708
Chile,Los Lagos,3/24/2020,36,3,0,0,828708
Chile,Los Lagos,3/25/2020,44,8,0,0,828708
Chile,Los Lagos,3/26/2020,60,16,0,0,828708
Chile,Los Lagos,3/27/2020,63,3,0,0,828708
Chile,Los Lagos,3/28/2020,93,30,0,0,828708
Chile,Los Lagos,3/29/2020,104,11,0,0,828708
Chile,Los Lagos,3/30/2020,128,24,0,0,828708
Chile,Los Lagos,3/31/2020,151,23,0,0,828708
Chile,Los Lagos,4/1/2020,181,30,0,0,828708
Chile,Los Lagos,4/2/2020,203,22,0,0,828708
Chile,Los Lagos,4/3/2020,234,31,0,0,828708
Chile,Los Lagos,4/4/2020,259,25,0,0,828708
Chile,Los Lagos,4/5/2020,276,17,1,1,828708
Chile,Los Lagos,4/6/2020,286,10,2,1,828708
Chile,Los Lagos,4/7/2020,299,13,2,0,828708
Chile,Los Lagos,4/8/2020,325,26,2,0,828708
Chile,Los Lagos,4/9/2020,340,15,2,0,828708
Chile,Los Lagos,4/10/2020,349,9,2,0,828708
Chile,Los Lagos,4/11/2020,364,15,5,3,828708
Chile,Los Lagos,4/12/2020,372,8,5,0,828708
Chile,Los Lagos,4/13/2020,380,8,5,0,828708
Chile,Los Lagos,4/14/2020,385,5,5,0,828708
Chile,Los Lagos,4/15/2020,390,5,5,0,828708
Chile,Los Lagos,4/16/2020,399,9,5,0,828708
Chile,Los Lagos,4/17/2020,412,13,6,1,828708
Chile,Los Lagos,4/18/2020,416,4,6,0,828708
Chile,Los Lagos,4/19/2020,421,5,6,0,828708
Chile,Los Lagos,4/20/2020,424,3,6,0,828708
Chile,Los Lagos,4/21/2020,432,8,6,0,828708
Chile,Los Lagos,4/22/2020,445,13,6,0,828708
Chile,Los Lagos,4/23/2020,454,9,7,1,828708
Chile,Los Lagos,4/24/2020,460,6,8,1,828708
Chile,Los Lagos,4/25/2020,465,5,8,0,828708
Chile,Los Lagos,4/26/2020,473,8,8,0,828708
Chile,Los Lagos,4/27/2020,477,4,8,0,828708
Chile,Los Lagos,4/28/2020,477,0,9,1,828708
Chile,Los Lagos,4/29/2020,481,4,9,0,828708
Chile,Los Lagos,4/30/2020,487,6,10,1,828708
Chile,Los Lagos,5/1/2020,501,14,10,0,828708
Chile,Los Lagos,5/2/2020,513,12,10,0,828708
Chile,Los Lagos,5/3/2020,517,4,10,0,828708
Chile,Los Lagos,5/4/2020,524,7,10,0,828708
Chile,Los Lagos,5/5/2020,525,1,10,0,828708
Chile,Los Lagos,5/6/2020,541,16,10,0,828708
Chile,Los Lagos,5/7/2020,545,4,10,0,828708
Chile,Los Lagos,5/8/2020,548,3,10,0,828708
Chile,Los Lagos,5/9/2020,559,11,10,0,828708
Chile,Los Lagos,5/10/2020,575,16,10,0,828708
Chile,Los Lagos,5/11/2020,592,17,10,0,828708
Chile,Los Lagos,5/12/2020,594,2,11,1,828708
Chile,Los Lagos,5/13/2020,628,34,11,0,828708
Chile,Los Lagos,5/14/2020,633,5,11,0,828708
Chile,Los Lagos,5/15/2020,641,8,11,0,828708
Chile,Los Lagos,5/16/2020,644,3,11,0,828708
Chile,Los Lagos,5/17/2020,647,3,11,0,828708
Chile,Los Lagos,5/18/2020,652,5,11,0,828708
Chile,Los Lagos,5/19/2020,656,4,12,1,828708
Chile,Los Lagos,5/20/2020,666,10,12,0,828708
Chile,Los Lagos,5/21/2020,693,27,13,1,828708
Chile,Los Lagos,5/22/2020,717,24,13,0,828708
Chile,Los Lagos,5/23/2020,727,10,13,0,828708
Chile,Los Lagos,5/24/2020,736,9,13,0,828708
Chile,Los Lagos,5/25/2020,763,27,13,0,828708
Chile,Los Lagos,5/26/2020,781,18,13,0,828708
Chile,Los Lagos,5/27/2020,791,10,13,0,828708
Chile,Los Lagos,5/28/2020,814,23,13,0,828708
Chile,Los Lagos,5/29/2020,822,8,13,0,828708
Chile,Los Lagos,5/30/2020,860,38,13,0,828708
Chile,Los Lagos,5/31/2020,863,3,13,0,828708
Chile,Los Lagos,6/1/2020,863,0,13,0,828708
Chile,Los Rios,2/26/2020,0,0,0,0,384837
Chile,Los Rios,2/27/2020,0,0,0,0,384837
Chile,Los Rios,2/28/2020,0,0,0,0,384837
Chile,Los Rios,2/29/2020,0,0,0,0,384837
Chile,Los Rios,3/1/2020,0,0,0,0,384837
Chile,Los Rios,3/2/2020,0,0,0,0,384837
Chile,Los Rios,3/3/2020,0,0,0,0,384837
Chile,Los Rios,3/4/2020,0,0,0,0,384837
Chile,Los Rios,3/5/2020,0,0,0,0,384837
Chile,Los Rios,3/6/2020,0,0,0,0,384837
Chile,Los Rios,3/7/2020,0,0,0,0,384837
Chile,Los Rios,3/8/2020,0,0,0,0,384837
Chile,Los Rios,3/9/2020,0,0,0,0,384837
Chile,Los Rios,3/10/2020,0,0,0,0,384837
Chile,Los Rios,3/11/2020,0,0,0,0,384837
Chile,Los Rios,3/12/2020,0,0,0,0,384837
Chile,Los Rios,3/13/2020,0,0,0,0,384837
Chile,Los Rios,3/14/2020,0,0,0,0,384837
Chile,Los Rios,3/15/2020,0,0,0,0,384837
Chile,Los Rios,3/16/2020,1,1,0,0,384837
Chile,Los Rios,3/17/2020,1,0,0,0,384837
Chile,Los Rios,3/18/2020,1,0,0,0,384837
Chile,Los Rios,3/19/2020,1,0,0,0,384837
Chile,Los Rios,3/20/2020,1,0,0,0,384837
Chile,Los Rios,3/21/2020,1,0,0,0,384837
Chile,Los Rios,3/22/2020,1,0,0,0,384837
Chile,Los Rios,3/23/2020,4,3,0,0,384837
Chile,Los Rios,3/24/2020,6,2,0,0,384837
Chile,Los Rios,3/25/2020,11,5,0,0,384837
Chile,Los Rios,3/26/2020,14,3,0,0,384837
Chile,Los Rios,3/27/2020,22,8,0,0,384837
Chile,Los Rios,3/28/2020,27,5,0,0,384837
Chile,Los Rios,3/29/2020,40,13,0,0,384837
Chile,Los Rios,3/30/2020,47,7,0,0,384837
Chile,Los Rios,3/31/2020,58,11,0,0,384837
Chile,Los Rios,4/1/2020,64,6,1,1,384837
Chile,Los Rios,4/2/2020,68,4,1,0,384837
Chile,Los Rios,4/3/2020,78,10,1,0,384837
Chile,Los Rios,4/4/2020,89,11,1,0,384837
Chile,Los Rios,4/5/2020,99,10,1,0,384837
Chile,Los Rios,4/6/2020,104,5,1,0,384837
Chile,Los Rios,4/7/2020,109,5,2,1,384837
Chile,Los Rios,4/8/2020,114,5,2,0,384837
Chile,Los Rios,4/9/2020,118,4,2,0,384837
Chile,Los Rios,4/10/2020,124,6,2,0,384837
Chile,Los Rios,4/11/2020,130,6,2,0,384837
Chile,Los Rios,4/12/2020,135,5,3,1,384837
Chile,Los Rios,4/13/2020,138,3,3,0,384837
Chile,Los Rios,4/14/2020,148,10,3,0,384837
Chile,Los Rios,4/15/2020,150,2,3,0,384837
Chile,Los Rios,4/16/2020,153,3,3,0,384837
Chile,Los Rios,4/17/2020,154,1,3,0,384837
Chile,Los Rios,4/18/2020,156,2,3,0,384837
Chile,Los Rios,4/19/2020,157,1,3,0,384837
Chile,Los Rios,4/20/2020,162,5,3,0,384837
Chile,Los Rios,4/21/2020,167,5,3,0,384837
Chile,Los Rios,4/22/2020,171,4,3,0,384837
Chile,Los Rios,4/23/2020,173,2,3,0,384837
Chile,Los Rios,4/24/2020,174,1,3,0,384837
Chile,Los Rios,4/25/2020,177,3,3,0,384837
Chile,Los Rios,4/26/2020,178,1,3,0,384837
Chile,Los Rios,4/27/2020,180,2,3,0,384837
Chile,Los Rios,4/28/2020,180,0,4,1,384837
Chile,Los Rios,4/29/2020,182,2,4,0,384837
Chile,Los Rios,4/30/2020,189,7,4,0,384837
Chile,Los Rios,5/1/2020,189,0,4,0,384837
Chile,Los Rios,5/2/2020,196,7,4,0,384837
Chile,Los Rios,5/3/2020,198,2,4,0,384837
Chile,Los Rios,5/4/2020,199,1,4,0,384837
Chile,Los Rios,5/5/2020,199,0,4,0,384837
Chile,Los Rios,5/6/2020,200,1,4,0,384837
Chile,Los Rios,5/7/2020,202,2,4,0,384837
Chile,Los Rios,5/8/2020,203,1,4,0,384837
Chile,Los Rios,5/9/2020,206,3,5,1,384837
Chile,Los Rios,5/10/2020,206,0,5,0,384837
Chile,Los Rios,5/11/2020,208,2,5,0,384837
Chile,Los Rios,5/12/2020,211,3,5,0,384837
Chile,Los Rios,5/13/2020,212,1,6,1,384837
Chile,Los Rios,5/14/2020,214,2,6,0,384837
Chile,Los Rios,5/15/2020,219,5,6,0,384837
Chile,Los Rios,5/16/2020,219,0,6,0,384837
Chile,Los Rios,5/17/2020,220,1,6,0,384837
Chile,Los Rios,5/18/2020,224,4,6,0,384837
Chile,Los Rios,5/19/2020,229,5,6,0,384837
Chile,Los Rios,5/20/2020,247,18,6,0,384837
Chile,Los Rios,5/21/2020,258,11,6,0,384837
Chile,Los Rios,5/22/2020,262,4,6,0,384837
Chile,Los Rios,5/23/2020,274,12,6,0,384837
Chile,Los Rios,5/24/2020,290,16,6,0,384837
Chile,Los Rios,5/25/2020,297,7,6,0,384837
Chile,Los Rios,5/26/2020,304,7,6,0,384837
Chile,Los Rios,5/27/2020,309,5,6,0,384837
Chile,Los Rios,5/28/2020,318,9,6,0,384837
Chile,Los Rios,5/29/2020,330,12,6,0,384837
Chile,Los Rios,5/30/2020,345,15,6,0,384837
Chile,Los Rios,5/31/2020,356,11,6,0,384837
Chile,Los Rios,6/1/2020,363,7,7,1,384837
Chile,Magallanes,2/26/2020,0,0,0,0,166533
Chile,Magallanes,2/27/2020,0,0,0,0,166533
Chile,Magallanes,2/28/2020,0,0,0,0,166533
Chile,Magallanes,2/29/2020,0,0,0,0,166533
Chile,Magallanes,3/1/2020,0,0,0,0,166533
Chile,Magallanes,3/2/2020,0,0,0,0,166533
Chile,Magallanes,3/3/2020,0,0,0,0,166533
Chile,Magallanes,3/4/2020,0,0,0,0,166533
Chile,Magallanes,3/5/2020,0,0,0,0,166533
Chile,Magallanes,3/6/2020,0,0,0,0,166533
Chile,Magallanes,3/7/2020,0,0,0,0,166533
Chile,Magallanes,3/8/2020,0,0,0,0,166533
Chile,Magallanes,3/9/2020,0,0,0,0,166533
Chile,Magallanes,3/10/2020,0,0,0,0,166533
Chile,Magallanes,3/11/2020,0,0,0,0,166533
Chile,Magallanes,3/12/2020,0,0,0,0,166533
Chile,Magallanes,3/13/2020,0,0,0,0,166533
Chile,Magallanes,3/14/2020,0,0,0,0,166533
Chile,Magallanes,3/15/2020,0,0,0,0,166533
Chile,Magallanes,3/16/2020,0,0,0,0,166533
Chile,Magallanes,3/17/2020,2,2,0,0,166533
Chile,Magallanes,3/18/2020,2,0,0,0,166533
Chile,Magallanes,3/19/2020,2,0,0,0,166533
Chile,Magallanes,3/20/2020,2,0,0,0,166533
Chile,Magallanes,3/21/2020,3,1,0,0,166533
Chile,Magallanes,3/22/2020,4,1,0,0,166533
Chile,Magallanes,3/23/2020,6,2,0,0,166533
Chile,Magallanes,3/24/2020,8,2,0,0,166533
Chile,Magallanes,3/25/2020,13,5,0,0,166533
Chile,Magallanes,3/26/2020,19,6,0,0,166533
Chile,Magallanes,3/27/2020,22,3,0,0,166533
Chile,Magallanes,3/28/2020,26,4,0,0,166533
Chile,Magallanes,3/29/2020,39,13,0,0,166533
Chile,Magallanes,3/30/2020,39,0,0,0,166533
Chile,Magallanes,3/31/2020,63,24,0,0,166533
Chile,Magallanes,4/1/2020,99,36,0,0,166533
Chile,Magallanes,4/2/2020,114,15,0,0,166533
Chile,Magallanes,4/3/2020,156,42,1,1,166533
Chile,Magallanes,4/4/2020,172,16,2,1,166533
Chile,Magallanes,4/5/2020,190,18,2,0,166533
Chile,Magallanes,4/6/2020,221,31,2,0,166533
Chile,Magallanes,4/7/2020,240,19,2,0,166533
Chile,Magallanes,4/8/2020,266,26,3,1,166533
Chile,Magallanes,4/9/2020,286,20,3,0,166533
Chile,Magallanes,4/10/2020,331,45,3,0,166533
Chile,Magallanes,4/11/2020,377,46,3,0,166533
Chile,Magallanes,4/12/2020,396,19,4,1,166533
Chile,Magallanes,4/13/2020,415,19,5,1,166533
Chile,Magallanes,4/14/2020,429,14,6,1,166533
Chile,Magallanes,4/15/2020,444,15,6,0,166533
Chile,Magallanes,4/16/2020,467,23,6,0,166533
Chile,Magallanes,4/17/2020,501,34,6,0,166533
Chile,Magallanes,4/18/2020,522,21,6,0,166533
Chile,Magallanes,4/19/2020,553,31,6,0,166533
Chile,Magallanes,4/20/2020,566,13,6,0,166533
Chile,Magallanes,4/21/2020,593,27,7,1,166533
Chile,Magallanes,4/22/2020,605,12,7,0,166533
Chile,Magallanes,4/23/2020,615,10,7,0,166533
Chile,Magallanes,4/24/2020,624,9,8,1,166533
Chile,Magallanes,4/25/2020,655,31,8,0,166533
Chile,Magallanes,4/26/2020,668,13,9,1,166533
Chile,Magallanes,4/27/2020,671,3,10,1,166533
Chile,Magallanes,4/28/2020,693,22,10,0,166533
Chile,Magallanes,4/29/2020,714,21,11,1,166533
Chile,Magallanes,4/30/2020,725,11,11,0,166533
Chile,Magallanes,5/1/2020,726,1,11,0,166533
Chile,Magallanes,5/2/2020,752,26,11,0,166533
Chile,Magallanes,5/3/2020,777,25,11,0,166533
Chile,Magallanes,5/4/2020,795,18,11,0,166533
Chile,Magallanes,5/5/2020,809,14,11,0,166533
Chile,Magallanes,5/6/2020,818,9,11,0,166533
Chile,Magallanes,5/7/2020,836,18,11,0,166533
Chile,Magallanes,5/8/2020,867,31,11,0,166533
Chile,Magallanes,5/9/2020,881,14,11,0,166533
Chile,Magallanes,5/10/2020,893,12,13,2,166533
Chile,Magallanes,5/11/2020,901,8,14,1,166533
Chile,Magallanes,5/12/2020,910,9,14,0,166533
Chile,Magallanes,5/13/2020,921,11,16,2,166533
Chile,Magallanes,5/14/2020,935,14,16,0,166533
Chile,Magallanes,5/15/2020,937,2,16,0,166533
Chile,Magallanes,5/16/2020,952,15,16,0,166533
Chile,Magallanes,5/17/2020,961,9,16,0,166533
Chile,Magallanes,5/18/2020,971,10,16,0,166533
Chile,Magallanes,5/19/2020,972,1,17,1,166533
Chile,Magallanes,5/20/2020,977,5,18,1,166533
Chile,Magallanes,5/21/2020,987,10,18,0,166533
Chile,Magallanes,5/22/2020,992,5,18,0,166533
Chile,Magallanes,5/23/2020,997,5,18,0,166533
Chile,Magallanes,5/24/2020,1010,13,18,0,166533
Chile,Magallanes,5/25/2020,1016,6,18,0,166533
Chile,Magallanes,5/26/2020,1031,15,18,0,166533
Chile,Magallanes,5/27/2020,1037,6,18,0,166533
Chile,Magallanes,5/28/2020,1040,3,18,0,166533
Chile,Magallanes,5/29/2020,1047,7,19,1,166533
Chile,Magallanes,5/30/2020,1054,7,19,0,166533
Chile,Magallanes,5/31/2020,1056,2,19,0,166533
Chile,Magallanes,6/1/2020,1057,1,19,0,166533
Chile,Maule,2/26/2020,0,0,0,0,1044950
Chile,Maule,2/27/2020,0,0,0,0,1044950
Chile,Maule,2/28/2020,0,0,0,0,1044950
Chile,Maule,2/29/2020,0,0,0,0,1044950
Chile,Maule,3/1/2020,0,0,0,0,1044950
Chile,Maule,3/2/2020,0,0,0,0,1044950
Chile,Maule,3/3/2020,0,0,0,0,1044950
