region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",False,3259.6909580572824,3198.186688443541,1.736842105263158
"('Europe', 'Albania', 'None')",False,-130.9547484706777,-746.2362262647919,0.35141242937853107
"('Africa', 'Algeria', 'None')",True,1409.0225841315678,1816.0697572573508,0.8169515669515669
"('Europe', 'Andorra', 'None')",True,3358.555530680449,3751.6683262522993,0.7777777777777778
"('Africa', 'Angola', 'None')",True,1542.7199582357716,1690.4817088187147,0.867816091954023
"('North America', 'Antigua and Barbuda', 'None')",False,45.841585390780686,45.841585390780686,0.47368421052631576
"('South America', 'Argentina', 'None')",False,47144.735027618925,45782.994876307246,0.22505372113434824
"('Asia', 'Armenia', 'None')",False,21662.704637569615,20540.61830210175,0.6656085705783157
"('Oceania', 'Australia', 'Australian Capital Territory')",False,3.295836866004329,3.295836866004329,0.16666666666666666
"('Oceania', 'Australia', 'New South Wales')",False,433.80873498916765,442.0221379300836,1.65
"('Oceania', 'Australia', 'Queensland')",False,149.4612991276275,135.59835551642863,0.6551724137931034
"('Oceania', 'Australia', 'South Australia')",False,83.53549998669874,73.12474124492121,0.5365853658536586
"('Oceania', 'Australia', 'Tasmania')",False,3.295836866004329,3.295836866004329,0.16666666666666666
"('Oceania', 'Australia', 'Victoria')",False,1200.1010725157566,1184.8920556025919,0.8271604938271605
"('Oceania', 'Australia', 'Western Australia')",False,314.50029020144905,311.96326755052206,1.3076923076923077
"('Europe', 'Austria', 'None')",False,10047.468861614176,8154.7688706640765,0.9096561252686521
"('Asia', 'Azerbaijan', 'None')",False,1703.392201260096,1928.647323631788,1.0608108108108107
"('Asia', 'Bahrain', 'None')",False,10453.150534247177,10762.71941024424,0.8070796460176991
"('Asia', 'Bangladesh', 'None')",False,34200.977661825535,34441.391845570135,0.1504429258415591
"('North America', 'Barbados', 'None')",True,118.39376830970535,129.87603727339427,0.5238095238095238
"('Europe', 'Belarus', 'None')",True,3444.370881181273,3725.381134518081,0.6794871794871795
"('Europe', 'Belgium', 'None')",False,112891.39010243714,142025.63705414996,13.971904266389178
"('North America', 'Belize', 'None')",False,3382.537309668216,5213.404057402737,1.5168539325842696
