region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",False,2532.9417182448865,2561.3380955835364,0.8363844393592678
"('Europe', 'Albania', 'None')",True,904.0581521750348,1494.961693902172,0.40552416823603266
"('Africa', 'Algeria', 'None')",True,699.2635855617131,732.6039234155098,0.2665375927718619
"('Europe', 'Andorra', 'None')",False,2307.4466980846505,2274.030221336375,0.4119496855345912
"('Africa', 'Angola', 'None')",False,2185.9992992720754,2171.272478802973,0.3734375
"('North America', 'Antigua and Barbuda', 'None')",True,3329.535669991131,3423.5023930570965,1.3333333333333333
"('South America', 'Argentina', 'None')",False,1755.5610928706035,1791.2205028954631,0.508398260415226
"('Asia', 'Armenia', 'None')",False,2500.5543238407477,2508.895486786939,0.7555397979081723
"('Oceania', 'Australia', 'Australian Capital Territory')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'New South Wales')",False,3136.9924317346395,3080.5881140907145,1.0
"('Oceania', 'Australia', 'Queensland')",False,1668.6922077922077,1654.7255411255412,0.46153846153846156
"('Oceania', 'Australia', 'South Australia')",False,1243.5238095238094,1168.1809523809525,0.6097560975609756
"('Oceania', 'Australia', 'Tasmania')",False,34.0,34.0,0.16666666666666666
"('Oceania', 'Australia', 'Victoria')",False,2025.1201552131604,2027.6628713288776,0.7894736842105263
"('Oceania', 'Australia', 'Western Australia')",True,1671.4603174603171,1707.726984126984,0.9230769230769231
"('Europe', 'Austria', 'None')",False,2272.661932737673,2270.646015145342,0.7010051533241491
"('Asia', 'Azerbaijan', 'None')",False,4578.018211059084,4328.7496058326105,0.9879011046817464
"('Asia', 'Bahrain', 'None')",False,989.4111801786776,965.6134695258016,0.5480639856480789
"('Asia', 'Bangladesh', 'None')",True,1952.3276291087768,2974.36147032769,0.7375886524822695
"('North America', 'Barbados', 'None')",False,4100.070066996666,4096.174755725575,1.95
"('Europe', 'Belarus', 'None')",True,746.3972314232357,768.2831098806183,0.15266036797613128
"('Europe', 'Belgium', 'None')",False,4148.917659036362,4170.3056218708225,1.2647793305479518
"('North America', 'Belize', 'None')",True,4447.224974291677,5517.629575874749,1.3358098068350668
"('Africa', 'Benin', 'None')",False,8921.502551928845,9083.141646709115,2.7777777777777777
"('Asia', 'Bhutan', 'None')",True,2567.4096076699343,2652.544667373691,4.615384615384615
"('South America', 'Bolivia', 'None')",False,1875.0263687790612,1904.3039506609994,0.5130718954248366
"('Europe', 'Bosnia and Herzegovina', 'None')",True,4191.416723299488,4397.127152826102,0.39063794531897267
"('Africa', 'Botswana', 'None')",False,9696.11733468945,9697.36045578825,8.428571428571429
"('South America', 'Brazil', 'None')",False,2183.784925543589,2183.55460833021,0.6416985003946329
"('Europe', 'Bulgaria', 'None')",True,3689.333439004701,4364.98790730308,0.8279706674648308
"('Africa', 'Burkina Faso', 'None')",False,3767.258191750462,3791.152097865207,1.8857142857142857
"('Africa', 'Burundi', 'None')",False,4810.208444384192,4638.242069140255,3.1459074733096086
"('Africa', 'Cabo Verde', 'None')",False,2729.0543055680578,2695.3816874910754,1.5243243243243243
"('Asia', 'Cambodia', 'None')",True,3663.090200669436,4653.329933495897,3.7142857142857144
"('Africa', 'Cameroon', 'None')",False,9876.087795538837,9883.194962729716,97.0
"('North America', 'Canada', 'Alberta')",True,3681.5720881069756,4019.670392907019,1.350907029478458
"('North America', 'Canada', 'British Columbia')",False,4959.444320314176,4968.745804020871,0.8307931570762053
"('North America', 'Canada', 'Manitoba')",True,2460.282474999987,2867.7432475472815,1.1440823327615781
"('North America', 'Canada', 'New Brunswick')",True,3423.600235765245,3744.4959623008262,4.0476190476190474
"('North America', 'Canada', 'Newfoundland and Labrador')",True,4674.487940341304,4791.438477783871,5.4375
"('North America', 'Canada', 'Nova Scotia')",False,3192.5325710296493,3170.0007269647385,1.4074074074074074
"('North America', 'Canada', 'Ontario')",False,1502.1721088105935,1513.9203107912194,0.5727112676056338
"('North America', 'Canada', 'Quebec')",True,1734.9153590186568,1850.9945130034891,0.5819432064179294
"('North America', 'Canada', 'Saskatchewan')",True,2283.99601806549,2367.0184925351805,0.5750708215297451
"('Africa', 'Central African Republic', 'None')",False,1601.7736263736265,1429.2926739926738,0.6764705882352942
"('Africa', 'Chad', 'None')",False,2354.0860815459628,2397.9816433902365,0.4423076923076923
"('South America', 'Chile', 'None')",False,1129.7422591096313,1152.1646378368587,0.3531507825562591
"('South America', 'Colombia', 'None')",False,966.9907005921783,951.8012881168034,0.3814158467253385
"('Africa', 'Comoros', 'None')",False,4589.645269518001,4592.688602418337,0.9090909090909091
"('Africa', 'Congo (Brazzaville)', 'None')",False,9891.077311129868,9848.813001552775,28.7
"('Africa', 'Congo (Kinshasa)', 'None')",False,3156.2678928819273,3218.3690465605177,0.6635071090047393
"('North America', 'Costa Rica', 'None')",False,4734.819033221966,4759.436341817451,0.5486823418021146
"('Africa', ""Cote d'Ivoire"", 'None')",False,2954.1238982988602,3014.1398663341565,0.7379518072289156
"('Europe', 'Croatia', 'None')",False,4744.669834379493,4625.530650019177,1.3094481363767698
"('North America', 'Cuba', 'None')",False,1102.5656946646866,1105.715408130572,1.4746543778801844
"('Europe', 'Cyprus', 'None')",True,3501.161164837751,3602.900204093843,2.324786324786325
"('Europe', 'Czechia', 'None')",False,2437.988557601581,2434.795501781599,0.906677471636953
"('Europe', 'Denmark', 'None')",True,3098.0603953308523,3196.156323992322,0.9202729044834308
"('Africa', 'Djibouti', 'None')",False,4288.977962042221,4368.796775120305,3.1666666666666665
"('North America', 'Dominican Republic', 'None')",True,1602.7328315605844,1975.136299510073,0.4843630816170862
"('South America', 'Ecuador', 'None')",False,2898.1895833325816,2897.440580503449,0.7877893781207445
"('Africa', 'Egypt', 'None')",False,1137.4335589545399,1152.5702211782796,0.4485306189459859
"('North America', 'El Salvador', 'None')",False,7452.566644814403,7447.365157617337,0.8037865748709122
"('Africa', 'Equatorial Guinea', 'None')",False,6645.018857864694,6661.3250427118155,2.210526315789474
"('Europe', 'Estonia', 'None')",False,1885.298989196438,1880.4536689071858,1.2397094430992737
"('Africa', 'Ethiopia', 'None')",False,1070.188145132049,1069.2291723734609,0.27787000383092836
"('Europe', 'Finland', 'None')",False,1713.935276504712,1735.2817484169775,0.484368119771026
"('Europe', 'France', 'None')",False,2974.277189127327,3026.354577956078,0.7700500700588887
"('Africa', 'Gabon', 'None')",False,7771.6695254950255,7761.7177037985,0.44
"('Africa', 'Gambia', 'None')",True,5353.921449348735,5542.652823360146,1.75
"('Asia', 'Georgia', 'None')",True,2115.8108802524553,2219.4007338786923,0.534559289790742
"('Europe', 'Germany', 'None')",False,2414.7338678887218,2458.805691601376,0.4767307840073765
"('Africa', 'Ghana', 'None')",False,5217.316312378963,5190.285458549264,1.2887596899224807
