region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",False,3722.743630013324,3830.981691883461,1.7039473684210527
"('Europe', 'Albania', 'None')",False,1176.136847945147,1009.3338592539855,0.4180790960451977
"('Africa', 'Algeria', 'None')",False,4552.527656447043,3661.260837421504,0.7827635327635327
"('Europe', 'Andorra', 'None')",False,3512.7615137700236,3482.261569124788,0.7777777777777778
"('Africa', 'Angola', 'None')",True,1838.1648943499342,2056.373843940312,0.9540229885057471
"('North America', 'Antigua and Barbuda', 'None')",False,52.433259122789345,53.12640630334929,0.47368421052631576
"('South America', 'Argentina', 'None')",False,123199.24932907295,122042.45299175786,0.5199612131109892
"('Asia', 'Armenia', 'None')",True,22764.13499373958,39147.45029831449,0.8931972789115646
"('Oceania', 'Australia', 'Australian Capital Territory')",False,3.295836866004329,3.295836866004329,0.16666666666666666
"('Oceania', 'Australia', 'New South Wales')",False,514.6218382569639,635.5042363255385,1.35
"('Oceania', 'Australia', 'Queensland')",False,164.10016242180671,166.8727511440465,0.6551724137931034
"('Oceania', 'Australia', 'South Australia')",False,100.75994749841935,46.14056276969779,0.5609756097560976
"('Oceania', 'Australia', 'Tasmania')",False,3.295836866004329,3.295836866004329,0.16666666666666666
"('Oceania', 'Australia', 'Victoria')",False,1242.5518844504454,1229.4989416671847,0.8148148148148148
"('Oceania', 'Australia', 'Western Australia')",False,360.3714297209608,337.11712158875673,1.3076923076923077
"('Europe', 'Austria', 'None')",False,36621.90985967261,44704.80916030481,1.3212616822429906
"('Asia', 'Azerbaijan', 'None')",False,7357.014812125308,2676.3542337580857,0.857250612860645
"('Asia', 'Bahrain', 'None')",True,12398.86338412997,17012.621015000914,0.80397127165188
"('Asia', 'Bangladesh', 'None')",False,35567.514066178235,34689.49688798503,0.22295643661282427
"('North America', 'Barbados', 'None')",True,167.8501418212025,189.3458941328804,0.9333333333333333
"('Europe', 'Belarus', 'None')",True,4720.172841547048,5990.674039045873,0.7532051282051282
"('Europe', 'Belgium', 'None')",False,186544.7974104662,224507.03158145587,8.013527575442248
"('North America', 'Belize', 'None')",False,4683.105864551313,4767.7890969781565,1.815909090909091
"('Africa', 'Benin', 'None')",False,2822.804122902181,2821.2553762266507,0.9302325581395349
"('Asia', 'Bhutan', 'None')",False,338.62597397657726,592.779302556936,4.090909090909091
"('South America', 'Bolivia', 'None')",False,11113.556714244816,11351.824868253665,0.36113499570077384
"('Europe', 'Bosnia and Herzegovina', 'None')",False,15482.152251217427,15660.46089150221,1.3265412748171368
"('Africa', 'Botswana', 'None')",False,22113.367714601132,22115.80184156262,26.7
"('South America', 'Brazil', 'None')",False,1036707.8085853714,1027807.3229581845,0.5614711917916337
"('Europe', 'Bulgaria', 'None')",False,25299.64219734092,45918.33903807819,1.0815047021943573
"('Africa', 'Burkina Faso', 'None')",False,1662.0769531518997,1866.7951019596517,2.696969696969697
"('Africa', 'Burundi', 'None')",False,566.0365849321172,626.3788394512078,1.6
"('Africa', 'Cabo Verde', 'None')",False,1240.7383528774199,1246.0857191426276,0.3540489642184557
"('Asia', 'Cambodia', 'None')",False,263.53806275429775,40.55689801373752,1.4
"('Africa', 'Cameroon', 'None')",False,19785.48403826208,19697.678182762895,2.6861313868613137
"('North America', 'Canada', 'Alberta')",False,13953.705118278493,13207.836828549705,2.728643216080402
"('North America', 'Canada', 'British Columbia')",False,27990.857915013734,27342.207453912768,3.936936936936937
"('North America', 'Canada', 'Manitoba')",False,2905.5111370775157,2594.9359232928473,16.3
"('North America', 'Canada', 'New Brunswick')",False,205.31393944436633,207.87275051110066,2.3333333333333335
"('North America', 'Canada', 'Newfoundland and Labrador')",True,42.530295521417585,45.65623335062652,0.4
"('North America', 'Canada', 'Nova Scotia')",False,175.72813640304068,176.760399873025,1.4848484848484849
"('North America', 'Canada', 'Ontario')",True,9999.840369723355,10547.067789858285,0.8339483394833949
"('North America', 'Canada', 'Quebec')",False,10877.86153365988,25040.82807883962,1.2058414464534075
"('North America', 'Canada', 'Saskatchewan')",False,2940.461089326434,2216.579022994564,14.458333333333334
"('Africa', 'Central African Republic', 'None')",False,839.9907238779624,858.9914908389673,2.3076923076923075
"('Africa', 'Chad', 'None')",False,600.9262643273993,602.3235414053013,1.7142857142857142
"('South America', 'Chile', 'None')",True,31328.711829178923,49700.78212996547,0.17032177929588946
"('South America', 'Colombia', 'None')",True,92882.99080102672,109410.6811827209,0.27514817950889076
"('Africa', 'Comoros', 'None')",True,625.8941905043129,900.8691742414646,0.8181818181818182
"('Africa', 'Congo (Brazzaville)', 'None')",False,10906.205818583067,10806.68887178056,21.1
"('Africa', 'Congo (Kinshasa)', 'None')",False,2012.2953376420073,2044.269813343395,0.5416666666666666
"('North America', 'Costa Rica', 'None')",False,37126.61993507459,37679.9086090647,0.38958680187679734
"('Africa', ""Cote d'Ivoire"", 'None')",False,3720.144130761646,5659.898589077309,1.1550387596899225
"('Europe', 'Croatia', 'None')",False,13642.396877984167,38529.57782723993,1.155525238744884
"('North America', 'Cuba', 'None')",False,629.2635005625381,1338.1143676742897,3.433333333333333
"('Europe', 'Cyprus', 'None')",False,6174.424923231792,6290.915425189076,5.0
"('Europe', 'Czechia', 'None')",False,55269.04412698625,53519.03234863261,0.823199251637044
"('Europe', 'Denmark', 'None')",False,-698.5824576679952,-909.2463261142175,1.4970414201183433
"('Africa', 'Djibouti', 'None')",False,1003.3818136794589,1070.5521908745086,1.962962962962963
"('North America', 'Dominican Republic', 'None')",False,22224.314676857273,21878.313286389748,0.7231779085559077
"('South America', 'Ecuador', 'None')",True,53752.348225758244,59012.670917592084,0.5650827836855566
"('Africa', 'Egypt', 'None')",False,56653.08281559646,69797.54865821064,2.377435064935065
"('North America', 'El Salvador', 'None')",True,16904.136774083938,19447.07742874303,0.9879518072289156
"('Africa', 'Equatorial Guinea', 'None')",False,12928.35187890994,11691.57977387027,90.4
"('Europe', 'Estonia', 'None')",False,1200.8762835230596,817.554722508596,1.3843416370106763
"('Africa', 'Ethiopia', 'None')",True,6646.201386036572,7103.706279602156,0.6037131882202305
"('Europe', 'Finland', 'None')",False,1343.7779127367448,-1404.3555290065046,0.5491803278688525
"('Europe', 'France', 'None')",False,700178.048633352,732579.5617628724,0.9923082199163212
"('Africa', 'Gabon', 'None')",False,5141.271386940227,5119.456720417049,2.41025641025641
"('Africa', 'Gambia', 'None')",False,1714.1450567190711,1716.3824176644544,0.6458333333333334
"('Asia', 'Georgia', 'None')",False,876.9419633860783,10903.408570430674,1.6176470588235294
"('Europe', 'Germany', 'None')",True,251049.26574842943,266122.8664633129,0.8784067085953878
"('Africa', 'Ghana', 'None')",False,16927.185653695164,16870.58442888943,0.7852257181942545
"('Europe', 'Greece', 'None')",False,12815.401249402894,12526.747430253337,0.7292803970223325
"('North America', 'Guatemala', 'None')",False,23922.23278836025,24092.368010752136,0.3397187691053597
"('Africa', 'Guinea', 'None')",False,2690.820770177067,2587.8707136968287,0.4965034965034965
"('Africa', 'Guinea-Bissau', 'None')",False,1153.6103371891368,1165.528198618436,5.214285714285714
"('South America', 'Guyana', 'None')",False,1201.578416793388,1156.2642515262487,0.8936170212765957
"('North America', 'Haiti', 'None')",False,2057.201881342318,2151.4660527859487,0.9130434782608695
"('North America', 'Honduras', 'None')",True,24687.543491304306,26509.204692719566,0.7206766917293234
"('Europe', 'Hungary', 'None')",False,11562.34915273247,-4292.860816379797,2.434108527131783
"('Europe', 'Iceland', 'None')",False,1232.6906517203697,1240.8967075100072,4.484848484848484
"('Asia', 'India', 'None')",False,274058.3947416766,272933.1238091467,0.44968780754733934
"('Asia', 'Indonesia', 'None')",False,8925.6369699253,7391.280298934405,0.18464036978044288
"('Asia', 'Iran', 'None')",False,40521.04636860093,20367.111193390956,0.7243528877513108
"('Asia', 'Iraq', 'None')",False,25553.79560223243,25253.28385874728,0.18233988187492145
"('Europe', 'Ireland', 'None')",True,53929.92875945609,80188.89134129458,0.9396114007176224
"('Asia', 'Israel', 'None')",False,209299.4922051148,201988.92840629796,2.120043709022791
"('Europe', 'Italy', 'None')",False,253166.53892972344,146228.08879397082,1.167200685951532
"('Africa', 'Jamaica', 'None')",False,1393.4541892285677,2552.9923592307914,2.04
"('Asia', 'Japan', 'None')",True,8710.180107480353,11742.792365281766,0.4047067901234568
"('Asia', 'Jordan', 'None')",False,12433.731021149179,6397.691768343298,0.821917808219178
"('Asia', 'Kazakhstan', 'None')",False,220007.16189560876,227683.8234094116,0.5505044648034326
"('Africa', 'Kenya', 'None')",False,9422.928172809332,9364.854805260835,0.6669463087248322
"('Asia', 'Korea, South', 'None')",False,835.0897428873102,1034.799339362402,3.367816091954023
"('Europe', 'Kosovo', 'None')",False,12245.238690089014,12151.461167666283,0.6759026028547439
"('Asia', 'Kuwait', 'None')",False,7718.398282955737,7886.370739063578,0.5266250459052516
"('Europe', 'Latvia', 'None')",False,5012.754787944228,5166.349526058064,3.3043478260869565
"('Asia', 'Lebanon', 'None')",True,19424.120010675222,24258.61822862713,0.9815436241610739
"('Africa', 'Lesotho', 'None')",False,4193.862600537575,7222.651706067845,5.380952380952381
"('Africa', 'Liberia', 'None')",False,820.8138328291666,812.066929040144,6.0
"('Africa', 'Libya', 'None')",True,11034.224652792547,13485.546020783417,0.5371428571428571
"('Europe', 'Liechtenstein', 'None')",False,594.0443614623255,1692.2934892146443,3.8
"('Europe', 'Lithuania', 'None')",True,12192.40956285331,16835.512808529587,0.7815126050420168
"('Europe', 'Luxembourg', 'None')",False,24320.09129115452,24507.29179953778,1.1855855855855857
"('Africa', 'Madagascar', 'None')",False,4748.933227318914,4905.161642205758,3.292307692307692
"('Africa', 'Malawi', 'None')",False,1767.6397936545213,1837.8844963022125,2.925925925925926
"('Asia', 'Malaysia', 'None')",False,10420.77784866988,12392.862592665255,6.02970297029703
"('Asia', 'Maldives', 'None')",False,922.1500477209149,924.095260263168,0.6745562130177515
"('Africa', 'Mali', 'None')",False,986.8026456447352,983.1964453938731,1.1517857142857142
"('Europe', 'Malta', 'None')",False,1656.6984204083542,1692.0471161268117,11.1
"('Africa', 'Mauritania', 'None')",False,1461.4957910754408,995.3919752193724,0.8185654008438819
"('Africa', 'Mauritius', 'None')",False,199.75491033297055,206.55504806953525,0.5714285714285714
"('North America', 'Mexico', 'None')",False,124966.40293487461,-75656.8609239932,0.463094751779149
"('Europe', 'Moldova', 'None')",False,6933.829605636787,452.87268461087933,0.45782649378425344
"('Europe', 'Monaco', 'None')",False,469.610051924974,517.7456860328381,2.3529411764705883
"('Asia', 'Mongolia', 'None')",False,537.4148218298176,539.6452321589429,3.4722222222222223
"('Europe', 'Montenegro', 'None')",False,5064.833843057338,4827.876347296924,1.200859950859951
"('Africa', 'Morocco', 'None')",False,15601.037403512857,12086.950583608455,2.4088910600879334
"('Africa', 'Mozambique', 'None')",False,3272.1839689435446,3364.717530078334,0.9649805447470817
"('Africa', 'Namibia', 'None')",False,933.0083042332269,804.4682332733239,0.6062091503267973
"('Asia', 'Nepal', 'None')",False,14525.797356077046,13111.633713097608,2.1149212233549584
"('Europe', 'Netherlands', 'None')",False,-17067.744105835,-76529.14602275303,1.3225255972696246
"('Oceania', 'New Zealand', 'None')",False,364.81642598079804,393.6415290660548,2.0833333333333335
"('North America', 'Nicaragua', 'None')",False,6495.348742435068,6522.3732946798955,0.4628099173553719
"('Africa', 'Niger', 'None')",False,434.72109572019747,340.0172365459366,1.5
"('Africa', 'Nigeria', 'None')",False,5851.839789464791,4670.794943305496,0.620677102293411
"('Europe', 'North Macedonia', 'None')",False,5865.838117748274,1285.2714266395756,0.6980676328502415
"('Europe', 'Norway', 'None')",False,6642.950877649688,1805.4320094802572,3.3278688524590163
"('Asia', 'Oman', 'None')",False,47665.9064375043,61583.32541066727,1.799355358581789
"('Asia', 'Pakistan', 'None')",False,57847.94668757878,25129.75977417583,0.49848331648129424
"('North America', 'Panama', 'None')",True,9803.561332353911,13600.1500064206,0.29583160514309415
"('Oceania', 'Papua New Guinea', 'None')",False,657.1322494184504,663.1900958328958,1.25
"('South America', 'Paraguay', 'None')",False,1471.2585775546304,-130.4361191621001,0.3964285714285714
"('South America', 'Peru', 'None')",False,207897.3117770901,208817.31492301705,0.5137742392419284
"('Asia', 'Philippines', 'None')",False,24062.964896490746,24058.92336165473,0.6438713255684969
"('Europe', 'Poland', 'None')",False,206387.64610098454,469006.0063516147,1.1456664238892935
"('Europe', 'Portugal', 'None')",True,51768.2176215159,58584.686401112056,0.5837689492943021
"('Asia', 'Qatar', 'None')",False,8565.435449180372,8742.574463994195,0.46651785714285715
"('Europe', 'Romania', 'None')",False,39308.06279901559,30607.49300558585,2.183814303638645
"('Asia', 'Russia', 'None')",True,90646.51794335968,106392.83602725799,0.1918438644227216
"('Africa', 'Rwanda', 'None')",False,1128.325004274601,1343.5390879762517,4.101851851851852
"('Europe', 'San Marino', 'None')",False,1114.449487575683,1120.0180397080364,0.7886178861788617
"('Africa', 'Sao Tome and Principe', 'None')",False,364.9442500075276,370.59845754925817,2.8
"('Asia', 'Saudi Arabia', 'None')",False,34294.319184307635,34518.56065381991,0.380513495720869
"('Africa', 'Senegal', 'None')",False,1699.7608923727043,6471.016706445038,1.317829457364341
"('Europe', 'Serbia', 'None')",False,12459.217362835121,24408.89249479158,1.418597466790238
"('Africa', 'Seychelles', 'None')",False,363.70318411765015,363.70318411765015,0.8023255813953488
"('Africa', 'Sierra Leone', 'None')",False,753.9854920047537,932.0282579876982,1.9090909090909092
"('Asia', 'Singapore', 'None')",False,2974.6360271595618,2953.5404182300485,1.018181818181818
"('Europe', 'Slovakia', 'None')",False,39148.3729929492,180084.12635342343,1.777401894451962
"('Europe', 'Slovenia', 'None')",False,27938.479823765112,29460.5817933452,1.042593769866497
"('Africa', 'Somalia', 'None')",False,2903.660426809375,2892.797144735629,3.5384615384615383
"('Africa', 'South Africa', 'None')",False,81846.57563282327,81569.14166143455,0.3264038676087765
"('Africa', 'South Sudan', 'None')",False,1930.595423737862,1922.8793249185944,9.1
"('Europe', 'Spain', 'None')",False,895403.477812133,855356.6898858437,3.8451037017589917
"('Asia', 'Sri Lanka', 'None')",False,5648.510747806995,13619.649617400783,12.057971014492754
"('Africa', 'Sudan', 'None')",False,8104.46516138076,8169.723362069128,78.4
"('South America', 'Suriname', 'None')",False,539.9259080238112,1467.0009426093911,4.409090909090909
"('Europe', 'Sweden', 'None')",False,304024.7203407404,309343.31729779247,1.1465825446898001
"('Europe', 'Switzerland', 'None')",False,209266.33252013952,234063.5616796769,1.8853591160220995
"('Asia', 'Tajikistan', 'None')",False,750.2109233782725,760.4381505500166,0.37662337662337664
"('Africa', 'Tanzania', 'None')",False,0.0,0.0,0.0
"('Asia', 'Thailand', 'None')",False,2425.3426082319083,2428.2816065676034,2.8
"('Africa', 'Togo', 'None')",False,457.162962548099,464.09374338497514,0.42
"('South America', 'Trinidad and Tobago', 'None')",False,1425.083247739318,1464.087898983575,0.7171052631578947
"('Africa', 'Tunisia', 'None')",False,50835.14258823276,51509.0577592038,0.7355371900826446
"('Asia', 'Turkey', 'None')",False,2151583.765821098,2103337.494406704,4.553582260564804
"('North America', 'US', 'Alabama')",False,21113.048470391688,18720.48449206145,0.31872628524663343
"('North America', 'US', 'Alaska')",False,2974.0038280385493,2606.2558673124136,1.0185950413223142
"('North America', 'US', 'Arizona')",False,75153.15033880125,60637.53973956645,0.435411197743212
"('North America', 'US', 'Arkansas')",False,16340.867920016717,16179.348200862994,0.3683459106669386
"('North America', 'US', 'California')",False,85737.2007073124,73829.45357929548,0.31042907968622746
"('North America', 'US', 'Colorado')",False,11580.06355528041,7699.552923425015,0.3845783596457451
"('North America', 'US', 'Connecticut')",False,82494.31111561821,81700.75296365655,0.7629969418960245
"('North America', 'US', 'Delaware')",False,2172.6374116736574,1591.4765457918163,0.9778270509977827
"('North America', 'US', 'District of Columbia')",False,1510.1366874405066,1068.6316814149468,0.24516129032258063
"('North America', 'US', 'Florida')",False,153973.78486139228,138590.26319518668,0.2641421442895117
"('North America', 'US', 'Georgia')",True,113995.30589782898,127041.05583674932,0.5176852133373873
