region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('North America', 'US', 'Alabama')",False,37970.52682413563,37587.57320430502,1.0126103404791928
"('North America', 'US', 'Alaska')",False,5834.332545346732,5898.01908385851,4.111111111111111
"('North America', 'US', 'Arizona')",False,99743.30381266578,98037.37090404988,1.6362869198312235
"('North America', 'US', 'Arkansas')",False,21932.281662105433,21838.58303777276,2.2216216216216216
"('North America', 'US', 'California')",False,217934.6847770511,226075.7514687028,2.0759911894273126
"('North America', 'US', 'Colorado')",False,7751.283002867001,5071.707467338978,2.6699629171817056
"('North America', 'US', 'Connecticut')",True,29327.521790519968,31582.750709437263,0.9971830985915493
"('North America', 'US', 'Delaware')",False,5334.086057651286,6277.564039849416,2.6445086705202314
"('North America', 'US', 'District of Columbia')",False,2392.3791403624846,2749.999236367078,1.2945590994371483
"('North America', 'US', 'Florida')",False,192175.3685025435,193596.78950975824,2.970744680851064
"('North America', 'US', 'Georgia')",False,133648.3707156779,133148.935272203,1.9807692307692308
"('North America', 'US', 'Hawaii')",False,2299.836302589495,2326.258802447593,4.230769230769231
"('North America', 'US', 'Idaho')",False,22963.323280802644,23451.046592103932,3.6301369863013697
"('North America', 'US', 'Illinois')",False,40435.41029223704,55028.98949419318,1.8159220691971785
"('North America', 'US', 'Indiana')",False,10204.200275593588,10285.945707494064,0.8555038759689922
"('North America', 'US', 'Iowa')",False,9711.577104859716,27341.67513064511,1.925343811394892
"('North America', 'US', 'Kansas')",False,34984.21257506372,37269.7146661654,1.3704496788008564
"('North America', 'US', 'Kentucky')",False,29735.67313362234,30080.245835973707,0.7495741056218058
"('North America', 'US', 'Louisiana')",False,75517.95346699224,75927.74273700156,1.2686158063042485
"('North America', 'US', 'Maine')",False,762.9291197785358,770.2279048994087,1.1071428571428572
"('North America', 'US', 'Maryland')",False,16064.244275275947,18088.75857525527,3.1590106007067136
"('North America', 'US', 'Massachusetts')",False,23671.191260078827,23210.091942251176,0.9932622122403144
"('North America', 'US', 'Michigan')",False,51095.59942502164,54778.19625916309,4.1534810126582276
"('North America', 'US', 'Minnesota')",False,19124.428430814525,23054.019900406744,3.4686825053995682
"('North America', 'US', 'Mississippi')",False,27805.561520994455,27682.695043420725,1.3344125809435707
"('North America', 'US', 'Missouri')",False,37249.167698679215,63014.51716901707,1.2732696897374702
"('North America', 'US', 'Montana')",False,7509.159970078338,7581.350303436333,1.363888888888889
"('North America', 'US', 'Nebraska')",False,3758.3989314116293,5971.626470319104,3.6447688564476888
"('North America', 'US', 'Nevada')",False,34183.14410420974,33761.41604016693,1.4726027397260273
"('North America', 'US', 'New Hampshire')",True,2623.3731730963327,2816.4714624148146,0.6634146341463415
"('North America', 'US', 'New Jersey')",True,20373.387389945787,26662.377625033216,0.9298507462686567
"('North America', 'US', 'New Mexico')",False,26283.33245718712,26804.30645611106,2.9325714285714284
"('North America', 'US', 'New York')",False,35907.63770084154,44239.918450217796,4.680682764363031
"('North America', 'US', 'North Carolina')",False,36120.21489154957,37732.44337777685,1.366913123844732
"('North America', 'US', 'North Dakota')",False,3066.232085004238,3372.6308927333207,1.3473282442748091
"('North America', 'US', 'Ohio')",False,98415.79606341542,101637.03215078273,0.80165109711058
"('North America', 'US', 'Oklahoma')",False,13818.336676143173,29644.540126419684,2.019099590723056
"('North America', 'US', 'Oregon')",False,11890.705631719442,12416.35353339355,2.1328125
"('North America', 'US', 'Pennsylvania')",True,23135.586369359633,24858.722061438428,0.8409591387325667
"('North America', 'US', 'Rhode Island')",False,15399.66148941164,15486.232503338406,1.1189979123173277
"('North America', 'US', 'South Carolina')",False,28269.24262869062,28639.74761847085,0.5963712858269787
"('North America', 'US', 'South Dakota')",True,5233.379176744457,7062.364612130923,0.8228782287822878
"('North America', 'US', 'Tennessee')",False,69291.22127408991,70212.51580473714,1.0563957151858854
"('North America', 'US', 'Texas')",False,188052.7433752439,225994.40486086387,2.4094143404488233
"('North America', 'US', 'Utah')",False,47731.048314224085,49257.67726732876,1.3123854412149778
"('North America', 'US', 'Vermont')",False,1029.7999324663597,1429.3298353071682,3.857142857142857
"('North America', 'US', 'Virginia')",True,12045.362955539686,14589.69129738244,0.9710144927536232
"('North America', 'US', 'Washington')",False,35652.21134152705,42988.9311037942,1.7751677852348993
"('North America', 'US', 'West Virginia')",False,6909.618039165839,8076.354267844514,1.351063829787234
"('North America', 'US', 'Wisconsin')",False,105602.25501370788,128143.39507567971,1.392380380980951
"('North America', 'US', 'Wyoming')",False,7197.835492198605,7702.3450340363715,2.2083333333333335
