region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",False,2424.958525491706,2427.702476623258,0.7860411899313501
"('Europe', 'Albania', 'None')",False,1399.3589830420765,1406.7830270065074,0.6536286522148916
"('Africa', 'Algeria', 'None')",False,655.5806682036373,655.7250175211755,0.26524685382381413
"('Europe', 'Andorra', 'None')",False,2093.678343593368,2127.215647469602,0.39308176100628933
"('Africa', 'Angola', 'None')",False,1947.1444763722436,1966.5229260843896,0.409375
"('North America', 'Antigua and Barbuda', 'None')",False,2774.887412900137,3017.209092066591,1.3333333333333333
"('South America', 'Argentina', 'None')",False,1420.1401067358624,1401.8317404650018,0.3135540601768724
"('Asia', 'Armenia', 'None')",True,1955.0072038328499,2083.8570136936382,0.7397624534656976
"('Oceania', 'Australia', 'Australian Capital Territory')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'New South Wales')",False,2462.984674675207,2413.120609278092,0.967741935483871
"('Oceania', 'Australia', 'Queensland')",True,1406.4922077922079,1475.525541125541,0.46153846153846156
"('Oceania', 'Australia', 'South Australia')",True,1044.7809523809524,1151.3619047619047,0.6097560975609756
"('Oceania', 'Australia', 'Tasmania')",False,34.0,34.0,0.16666666666666666
"('Oceania', 'Australia', 'Victoria')",False,2001.7969079925447,1985.5192419884543,0.7368421052631579
"('Oceania', 'Australia', 'Western Australia')",True,1749.4412698412698,1841.6746031746031,0.8461538461538461
"('Europe', 'Austria', 'None')",False,1810.1208631283287,1824.641446333331,0.6371894960965223
"('Asia', 'Azerbaijan', 'None')",False,3529.6957978557184,3233.6750113500757,0.9583333333333334
"('Asia', 'Bahrain', 'None')",False,733.2365270651685,734.1487827529409,0.25324459234608987
"('Asia', 'Bangladesh', 'None')",True,2259.4509279147846,2438.497982540256,0.8233014724877292
"('North America', 'Barbados', 'None')",False,3974.5467348924153,3953.504255732845,2.8
"('Europe', 'Belarus', 'None')",True,674.4985732223583,711.0059390703229,0.15088229462692485
"('Europe', 'Belgium', 'None')",False,1760.2025332541966,3489.234077747378,1.0233635883398164
"('North America', 'Belize', 'None')",False,4712.866763276331,4927.672433017606,1.1679049034175335
"('Africa', 'Benin', 'None')",False,7909.368055984423,7903.275041435963,1.9841269841269842
"('Asia', 'Bhutan', 'None')",False,2411.9433065534286,2746.5160145245677,4.0
"('South America', 'Bolivia', 'None')",False,1494.2223471875116,1478.313801677048,0.45571797076526227
"('Europe', 'Bosnia and Herzegovina', 'None')",True,3652.7972396046152,3759.761182838276,0.3633920573305464
"('Africa', 'Botswana', 'None')",False,8653.507096490908,8650.488805648429,8.392857142857142
"('South America', 'Brazil', 'None')",False,1971.0551083250689,1962.5615772337567,0.6566314127861089
"('Europe', 'Bulgaria', 'None')",True,3403.2387732199377,3582.0276082696632,0.8667723190702589
"('Africa', 'Burkina Faso', 'None')",False,3359.4877356730562,3342.7008174092734,1.8714285714285714
"('Africa', 'Burundi', 'None')",False,4200.3610105988955,4228.600029187851,1.868421052631579
"('Africa', 'Cabo Verde', 'None')",False,2499.7105237948626,2469.474152491969,1.454054054054054
"('Asia', 'Cambodia', 'None')",False,2534.388192918193,2576.5451532780944,1.3
"('Africa', 'Cameroon', 'None')",False,8748.573918231477,8752.282249952748,95.6
"('North America', 'Canada', 'Alberta')",False,2839.4188971607564,2988.4569230149505,1.159297052154195
"('North America', 'Canada', 'British Columbia')",False,4432.9728848255945,4406.482675881385,0.8233281493001555
"('North America', 'Canada', 'Manitoba')",False,2419.8327163268395,2514.566709887398,1.0566037735849056
"('North America', 'Canada', 'New Brunswick')",False,3199.143324901495,3359.63708588608,4.095238095238095
"('North America', 'Canada', 'Newfoundland and Labrador')",False,3948.636906314524,4277.273162451067,5.625
"('North America', 'Canada', 'Nova Scotia')",False,2599.417921236867,2635.4931557557175,1.4074074074074074
"('North America', 'Canada', 'Ontario')",True,1004.7235210075739,1416.5418384235961,0.47192258883248733
"('North America', 'Canada', 'Quebec')",False,1283.042577910788,1292.6597364153017,0.40916380297823596
