region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",False,3658.728439156168,3675.056372774022,1.8092105263157894
"('Europe', 'Albania', 'None')",True,-901.5182199448737,-749.2116724394034,0.32364096080910243
"('Africa', 'Algeria', 'None')",False,579.0822141814338,-767.3944175030124,0.4964387464387464
"('Europe', 'Andorra', 'None')",False,3697.6085039369395,3822.6123142837896,0.7843137254901961
"('Africa', 'Angola', 'None')",False,1105.149086943033,1155.3669518748666,0.9022988505747126
"('North America', 'Antigua and Barbuda', 'None')",False,43.06899666854091,43.06899666854091,0.47368421052631576
"('South America', 'Argentina', 'None')",False,50765.01570816223,35906.61224884805,0.2335048825547638
"('Asia', 'Armenia', 'None')",False,15825.931518991674,15973.99690230668,0.4811947767612792
"('Oceania', 'Australia', 'Australian Capital Territory')",False,3.295836866004329,3.295836866004329,0.16666666666666666
"('Oceania', 'Australia', 'New South Wales')",False,433.3770579572431,428.5139751141009,1.7
"('Oceania', 'Australia', 'Queensland')",False,117.56297778849168,107.85891726065246,0.6206896551724138
"('Oceania', 'Australia', 'South Australia')",False,71.25376370779743,74.98103923528684,1.5384615384615385
"('Oceania', 'Australia', 'Tasmania')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'Victoria')",False,1217.1072321283675,1180.117262228175,0.8271604938271605
"('Oceania', 'Australia', 'Western Australia')",False,308.66743068451774,303.8289514539764,1.1538461538461537
"('Europe', 'Austria', 'None')",False,-3111.0949820578508,-5688.843317194021,0.7441664108074916
"('Asia', 'Azerbaijan', 'None')",False,5534.488252545487,6907.612590424898,1.0704633204633205
"('Asia', 'Bahrain', 'None')",False,8890.124525669493,8840.99157975177,0.6918367346938775
"('Asia', 'Bangladesh', 'None')",False,36210.924411605476,36556.67085108022,0.12099863502267624
"('North America', 'Barbados', 'None')",False,142.82381866609882,143.51696584665876,0.5833333333333334
"('Europe', 'Belarus', 'None')",False,3388.2051394919667,3465.707397924501,0.452991452991453
"('Europe', 'Belgium', 'None')",False,89088.51121813615,105843.2338045497,15.946930280957336
"('North America', 'Belize', 'None')",False,1396.9590525729013,1139.058434030379,0.898876404494382
"('Africa', 'Benin', 'None')",False,2352.6263822054398,2335.6677742435254,0.925
"('Asia', 'Bhutan', 'None')",False,213.84345309648296,215.30412255602977,1.2
"('South America', 'Bolivia', 'None')",False,13254.83716560203,13190.833904085393,0.7126099706744868
"('Europe', 'Bosnia and Herzegovina', 'None')",False,5982.283755312528,5927.343140217685,1.3239289446185998
"('Africa', 'Botswana', 'None')",False,15365.368857075138,15303.50866172765,24.7
"('South America', 'Brazil', 'None')",False,1073873.3867430629,1118567.9514154764,0.5534017363851618
"('Europe', 'Bulgaria', 'None')",False,13139.847895681916,13192.88632818541,1.7570532915360502
"('Africa', 'Burkina Faso', 'None')",False,1287.880103525577,1420.7235224068863,2.8095238095238093
"('Africa', 'Burundi', 'None')",False,456.3831336733425,465.6360654817048,2.1333333333333333
"('Africa', 'Cabo Verde', 'None')",False,1155.3453158332532,1203.0304590948133,0.37142857142857144
"('Asia', 'Cambodia', 'None')",False,183.6954064950601,160.19181236377975,0.625
"('Africa', 'Cameroon', 'None')",False,16395.829529755538,16842.52950408053,2.291970802919708
"('North America', 'Canada', 'Alberta')",False,12738.27539076452,12642.094669557413,1.1055276381909547
"('North America', 'Canada', 'British Columbia')",False,13163.789277506894,11821.094358002734,1.5945945945945945
"('North America', 'Canada', 'Manitoba')",False,1140.1883722821526,-399.83425045296167,25.2
"('North America', 'Canada', 'New Brunswick')",False,210.17878328673856,229.7184526907246,2.066666666666667
"('North America', 'Canada', 'Newfoundland and Labrador')",False,16.01160662192069,13.925096826416478,0.3333333333333333
"('North America', 'Canada', 'Nova Scotia')",True,50.60831855813156,66.27490984765109,0.8275862068965517
"('North America', 'Canada', 'Ontario')",False,6600.248630456916,6480.9667604232645,0.5712177121771218
"('North America', 'Canada', 'Quebec')",False,6832.984539906729,7830.695205417051,1.360222531293463
"('North America', 'Canada', 'Saskatchewan')",False,689.3635085096573,461.23447113077805,10.833333333333334
"('Africa', 'Central African Republic', 'None')",False,714.7789765311647,711.4385477158437,1.6153846153846154
"('Africa', 'Chad', 'None')",False,333.48796825647275,332.2848889344856,0.9736842105263158
"('South America', 'Chile', 'None')",False,27726.92334042449,27932.6008030581,0.13860930201960397
"('South America', 'Colombia', 'None')",False,47151.5057819304,40762.23593358471,0.22270247195208176
