region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",True,718.2043032778104,737.3592676327435,0.7362924281984334
"('Europe', 'Albania', 'None')",False,118.27379020051798,117.66869844155737,0.233558311097159
"('Africa', 'Algeria', 'None')",True,174.3799982456839,231.2027425437916,0.12774193548387097
"('Europe', 'Andorra', 'None')",False,491.7024153974879,488.45905649666605,0.4742268041237113
"('Africa', 'Angola', 'None')",False,564.9573609487263,568.081401450981,0.3383458646616541
"('North America', 'Antigua and Barbuda', 'None')",False,1267.8023537057645,1254.2952337739669,0.5
"('South America', 'Argentina', 'None')",False,344.833000738035,344.49171030107095,0.2087638472663297
"('Asia', 'Armenia', 'None')",False,360.36309633886003,359.5481829603835,0.22549019607843138
"('Oceania', 'Australia', 'Australian Capital Territory')",False,41.33333333333333,41.33333333333333,0.16666666666666666
"('Oceania', 'Australia', 'New South Wales')",True,641.580264833206,659.9080896227955,0.5
"('Oceania', 'Australia', 'Queensland')",True,389.7260461760461,429.0892496392496,0.23333333333333334
"('Oceania', 'Australia', 'South Australia')",False,280.19999999999993,249.9333333333333,0.375
"('Oceania', 'Australia', 'Tasmania')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'Victoria')",False,328.27142857142854,324.66666666666663,0.391304347826087
"('Oceania', 'Australia', 'Western Australia')",False,154.03333333333333,130.6,0.4444444444444444
"('Europe', 'Austria', 'None')",True,183.11850657858128,291.11798511539274,0.2151029748283753
"('Asia', 'Azerbaijan', 'None')",True,423.91132583592577,860.1702277135087,0.3072050673000792
"('Asia', 'Bahrain', 'None')",True,160.90731202319532,184.45460642832276,0.2930115071568903
"('Asia', 'Bangladesh', 'None')",True,400.82617577256434,475.65250575783233,0.4858693194664255
"('North America', 'Barbados', 'None')",True,793.0187995565423,895.2860963659498,1.2887931034482758
"('Europe', 'Belarus', 'None')",False,243.70111578971716,243.70142648351293,0.11673151750972763
"('Europe', 'Belgium', 'None')",False,388.3761456237259,396.17141912364934,0.2400470890410959
"('North America', 'Belize', 'None')",False,898.0882303964743,890.3454708617471,0.2826086956521739
"('Africa', 'Benin', 'None')",False,2274.996945142105,2268.2179763139097,1.41
"('Asia', 'Bhutan', 'None')",False,122.90439087939087,117.7921419928644,0.3181818181818182
"('South America', 'Bolivia', 'None')",True,474.7078743170007,589.4317312485286,0.4552738736371995
"('Europe', 'Bosnia and Herzegovina', 'None')",False,1183.0444163873078,1187.140961323839,0.4598201334493763
"('Africa', 'Botswana', 'None')",False,2266.03028153445,2261.7918322480336,0.7892183288409703
"('South America', 'Brazil', 'None')",True,392.2528256895646,401.7329161581677,0.16084810014987216
"('Europe', 'Bulgaria', 'None')",False,555.7176627015872,558.1584527872166,0.3892912571132954
"('Africa', 'Burkina Faso', 'None')",True,826.0168687503772,992.5209884459662,0.5148148148148148
"('Africa', 'Burundi', 'None')",False,762.9013470165706,759.6463634745868,0.9401709401709402
"('Africa', 'Cabo Verde', 'None')",False,445.12320957479625,412.9899416062684,0.18766066838046272
"('Asia', 'Cambodia', 'None')",True,1024.7229060168022,1071.332261544322,8.714285714285714
"('Africa', 'Cameroon', 'None')",False,2450.7618947799983,2492.918394432554,189.0
"('North America', 'Canada', 'Alberta')",False,235.46947428740043,226.3330653594431,0.13799157303370788
"('North America', 'Canada', 'British Columbia')",True,1093.4001246636362,1152.2862630683435,0.3843369529450477
"('North America', 'Canada', 'Manitoba')",False,383.3395329232373,382.19125238208204,0.32801161103047893
