Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-06-24,2281181,294114,63747,342097,123250,10163
None,None,None,2020-06-25,2297565,291228,63208,344557,123842,10059
None,None,None,2020-06-26,2313812,288391,62657,346992,124426,9956
None,None,None,2020-06-27,2329929,285610,62121,349410,124991,9858
None,None,None,2020-06-28,2345908,282885,61588,351806,125553,9760
None,None,None,2020-06-29,2361760,280212,61060,354183,126096,9669
None,None,None,2020-06-30,2377492,277601,60544,356541,126634,9574
None,None,None,2020-07-01,2393109,275041,60034,358887,127162,9485
None,None,None,2020-07-02,2408616,272545,59533,361213,127686,9395
None,None,None,2020-07-03,2424025,270115,59043,363529,128192,9315
None,None,None,2020-07-04,2439341,267749,58553,365820,128692,9228
None,None,None,2020-07-05,2454558,265447,58079,368104,129185,9149
None,None,None,2020-07-06,2469689,263204,57617,370375,129671,9069
None,None,None,2020-07-07,2484739,261028,57157,372633,130149,8991
None,None,None,2020-07-08,2499703,258914,56709,374877,130618,8918
None,None,None,2020-07-09,2514600,256867,56275,377112,131083,8848
None,None,None,2020-07-10,2529433,254889,55854,379340,131535,8781
None,None,None,2020-07-11,2544209,252983,55436,381554,131988,8714
None,None,None,2020-07-12,2558920,251139,55035,383758,132434,8652
None,None,None,2020-07-13,2573570,249355,54639,385956,132871,8591
None,None,None,2020-07-14,2588172,247635,54257,388144,133298,8531
None,None,None,2020-07-15,2602721,245977,53884,390333,133730,8476
None,None,None,2020-07-16,2617226,244383,53521,392507,134149,8421
None,None,None,2020-07-17,2631699,242854,53175,394675,134571,8367
None,None,None,2020-07-18,2646136,241393,52834,396841,134981,8319
None,None,None,2020-07-19,2660532,239989,52507,399001,135384,8267
None,None,None,2020-07-20,2674904,238641,52188,401156,135794,8226
None,None,None,2020-07-21,2689238,237345,51886,403311,136190,8183
None,None,None,2020-07-22,2703537,236110,51587,405452,136592,8142
None,None,None,2020-07-23,2717825,234921,51294,407591,136980,8098
None,None,None,2020-07-24,2732088,233801,51022,409735,137361,8064
None,None,None,2020-07-25,2746330,232724,50753,411868,137753,8028
None,None,None,2020-07-26,2760551,231700,50499,414005,138134,7995
None,None,None,2020-07-27,2774759,230720,50253,416137,138508,7962
None,None,None,2020-07-28,2788937,229786,50009,418265,138888,7929
None,None,None,2020-07-29,2803103,228888,49783,420384,139259,7901
None,None,None,2020-07-30,2817260,228042,49561,422514,139633,7878
None,None,None,2020-07-31,2831398,227231,49346,424628,139993,7846
None,None,None,2020-08-01,2845519,226459,49139,426751,140360,7826
None,None,None,2020-08-02,2859629,225715,48942,428866,140721,7797
None,None,None,2020-08-03,2873720,225006,48744,430980,141080,7776
None,None,None,2020-08-04,2887797,224328,48557,433087,141435,7752
None,None,None,2020-08-05,2901856,223671,48385,435200,141790,7733
