Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Active LB,Active Hospitalized LB,Cumulative Hospitalized LB,Total Detected Deaths LB,Active Ventilated LB,Total Detected UB,Active UB,Active Hospitalized UB,Cumulative Hospitalized UB,Total Detected Deaths UB,Active Ventilated UB
Oceania,Australia,South Australia,2020-08-28,447,0,0,67,4,0,,,447,0,0,67,4,0,467,0,0,70,4,0
Oceania,Australia,South Australia,2020-08-29,447,0,0,67,4,0,,,447,0,0,67,4,0,471,0,0,71,4,0
Oceania,Australia,South Australia,2020-08-30,447,0,0,67,4,0,,,447,0,0,67,4,0,473,0,0,71,4,0
Oceania,Australia,South Australia,2020-08-31,447,0,0,67,4,0,,,447,0,0,67,4,0,476,0,0,71,4,0
Oceania,Australia,South Australia,2020-09-01,447,0,0,67,4,0,,,447,0,0,67,4,0,478,0,0,72,4,0
Oceania,Australia,South Australia,2020-09-02,447,0,0,67,4,0,,,447,0,0,67,4,0,480,0,0,72,4,0
Oceania,Australia,South Australia,2020-09-03,447,0,0,67,4,0,,,447,0,0,67,4,0,482,0,0,72,4,0
Oceania,Australia,South Australia,2020-09-04,447,0,0,67,4,0,,,447,0,0,67,4,0,484,0,0,73,4,0
Oceania,Australia,South Australia,2020-09-05,447,0,0,67,4,0,,,447,0,0,67,4,0,486,0,0,73,4,0
Oceania,Australia,South Australia,2020-09-06,447,0,0,67,4,0,,,447,0,0,67,4,0,488,0,0,73,4,0
Oceania,Australia,South Australia,2020-09-07,447,0,0,67,4,0,,,447,0,0,67,4,0,489,0,0,73,4,0
Oceania,Australia,South Australia,2020-09-08,447,0,0,67,4,0,,,447,0,0,67,4,0,491,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-09,447,0,0,67,4,0,,,447,0,0,67,4,0,493,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-10,447,0,0,67,4,0,,,447,0,0,67,4,0,494,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-11,447,0,0,67,4,0,,,447,0,0,67,4,0,495,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-12,447,0,0,67,4,0,,,447,0,0,67,4,0,497,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-13,447,0,0,67,4,0,,,447,0,0,67,4,0,498,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-14,447,0,0,67,4,0,,,447,0,0,67,4,0,500,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-15,447,0,0,67,4,0,,,447,0,0,67,4,0,501,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-16,447,0,0,67,4,0,,,447,0,0,67,4,0,502,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-17,447,0,0,67,4,0,,,447,0,0,67,4,0,503,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-18,447,0,0,67,4,0,,,447,0,0,67,4,0,505,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-19,447,0,0,67,4,0,,,447,0,0,67,4,0,506,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-20,447,0,0,67,4,0,,,447,0,0,67,4,0,507,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-21,447,0,0,67,4,0,,,447,0,0,67,4,0,508,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-22,447,0,0,67,4,0,,,447,0,0,67,4,0,509,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-23,447,0,0,67,4,0,,,447,0,0,67,4,0,510,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-24,447,0,0,67,4,0,,,447,0,0,67,4,0,511,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-25,447,0,0,67,4,0,,,447,0,0,67,4,0,512,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-26,447,0,0,67,4,0,,,447,0,0,67,4,0,513,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-27,447,0,0,67,4,0,,,447,0,0,67,4,0,515,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-28,447,0,0,67,4,0,,,447,0,0,67,4,0,516,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-29,447,0,0,67,4,0,,,447,0,0,67,4,0,517,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-30,447,0,0,67,4,0,,,447,0,0,67,4,0,518,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-01,447,0,0,67,4,0,,,447,0,0,67,4,0,518,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-02,447,0,0,67,4,0,,,447,0,0,67,4,0,519,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-03,447,0,0,67,4,0,,,447,0,0,67,4,0,520,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-04,447,0,0,67,4,0,,,447,0,0,67,4,0,521,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-05,447,0,0,67,4,0,,,447,0,0,67,4,0,522,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-06,447,0,0,67,4,0,,,447,0,0,67,4,0,523,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-07,447,0,0,67,4,0,,,447,0,0,67,4,0,524,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-08,447,0,0,67,4,0,,,447,0,0,67,4,0,525,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-09,447,0,0,67,4,0,,,447,0,0,67,4,0,526,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-10,447,0,0,67,4,0,,,447,0,0,67,4,0,527,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-11,447,0,0,67,4,0,,,447,0,0,67,4,0,528,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-12,447,0,0,67,4,0,,,447,0,0,67,4,0,528,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-13,447,0,0,67,4,0,,,447,0,0,67,4,0,529,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-14,447,0,0,67,4,0,,,447,0,0,67,4,0,530,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-15,447,0,0,67,4,0,,,447,0,0,67,4,0,531,0,0,80,4,0
Oceania,Australia,South Australia,2020-10-16,447,0,0,67,4,0,,,447,0,0,67,4,0,532,0,0,80,4,0
Oceania,Australia,South Australia,2020-10-17,447,0,0,67,4,0,,,447,0,0,67,4,0,533,0,0,80,4,0
Oceania,Australia,South Australia,2020-10-18,447,0,0,67,4,0,,,447,0,0,67,4,0,533,0,0,80,4,0
Oceania,Australia,South Australia,2020-10-19,447,0,0,67,4,0,,,447,0,0,67,4,0,534,0,0,80,4,0
Oceania,Australia,South Australia,2020-10-20,447,0,0,67,4,0,,,447,0,0,67,4,0,535,0,0,80,4,0
Oceania,Australia,South Australia,2020-10-21,447,0,0,67,4,0,,,447,0,0,67,4,0,536,0,0,80,4,0
Oceania,Australia,South Australia,2020-10-22,447,0,0,67,4,0,,,447,0,0,67,4,0,537,0,0,80,4,0
Oceania,Australia,South Australia,2020-10-23,447,0,0,67,4,0,,,447,0,0,67,4,0,537,0,0,81,4,0
Oceania,Australia,South Australia,2020-10-24,447,0,0,67,4,0,,,447,0,0,67,4,0,538,0,0,81,4,0
Oceania,Australia,South Australia,2020-10-25,447,0,0,67,4,0,,,447,0,0,67,4,0,539,0,0,81,4,0
Oceania,Australia,South Australia,2020-10-26,447,0,0,67,4,0,,,447,0,0,67,4,0,540,0,0,81,4,0
Oceania,Australia,South Australia,2020-10-27,447,0,0,67,4,0,,,447,0,0,67,4,0,540,0,0,81,4,0
Oceania,Australia,South Australia,2020-10-28,447,0,0,67,4,0,,,447,0,0,67,4,0,541,0,0,81,4,0
Oceania,Australia,South Australia,2020-10-29,447,0,0,67,4,0,,,447,0,0,67,4,0,542,0,0,81,4,0
Oceania,Australia,South Australia,2020-10-30,447,0,0,67,4,0,,,447,0,0,67,4,0,542,0,0,81,4,0
Oceania,Australia,South Australia,2020-10-31,447,0,0,67,4,0,,,447,0,0,67,4,0,543,0,0,81,4,0
Oceania,Australia,South Australia,2020-11-01,447,0,0,67,4,0,,,447,0,0,67,4,0,544,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-02,447,0,0,67,4,0,,,447,0,0,67,4,0,545,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-03,447,0,0,67,4,0,,,447,0,0,67,4,0,545,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-04,447,0,0,67,4,0,,,447,0,0,67,4,0,546,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-05,447,0,0,67,4,0,,,447,0,0,67,4,0,547,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-06,447,0,0,67,4,0,,,447,0,0,67,4,0,547,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-07,447,0,0,67,4,0,,,447,0,0,67,4,0,548,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-08,447,0,0,67,4,0,,,447,0,0,67,4,0,549,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-09,447,0,0,67,4,0,,,447,0,0,67,4,0,549,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-10,447,0,0,67,4,0,,,447,0,0,67,4,0,550,0,0,82,4,0
Oceania,Australia,South Australia,2020-11-11,447,0,0,67,4,0,,,447,0,0,67,4,0,551,0,0,83,4,0
Oceania,Australia,South Australia,2020-11-12,447,0,0,67,4,0,,,447,0,0,67,4,0,551,0,0,83,4,0
Oceania,Australia,South Australia,2020-11-13,447,0,0,67,4,0,,,447,0,0,67,4,0,552,0,0,83,4,0
Oceania,Australia,South Australia,2020-11-14,447,0,0,67,4,0,,,447,0,0,67,4,0,553,0,0,83,4,0
Oceania,Australia,South Australia,2020-11-15,447,0,0,67,4,0,,,447,0,0,67,4,0,553,0,0,83,4,0
Oceania,Australia,Tasmania,2020-08-25,229,0,0,32,13,0,,,229,0,0,32,13,0,229,0,0,32,13,0
Oceania,Australia,Tasmania,2020-08-26,229,0,0,32,13,0,,,229,0,0,32,13,0,230,0,0,32,13,0
Oceania,Australia,Tasmania,2020-08-27,229,0,0,32,13,0,,,229,0,0,32,13,0,231,0,0,32,13,0
Oceania,Australia,Tasmania,2020-08-28,229,0,0,32,13,0,,,229,0,0,32,13,0,231,0,0,32,13,0
Oceania,Australia,Tasmania,2020-08-29,229,0,0,32,13,0,,,229,0,0,32,13,0,232,0,0,32,13,0
Oceania,Australia,Tasmania,2020-08-30,229,0,0,32,13,0,,,229,0,0,32,13,0,232,0,0,32,13,0
Oceania,Australia,Tasmania,2020-08-31,229,0,0,32,13,0,,,229,0,0,32,13,0,232,0,0,32,13,0
Oceania,Australia,Tasmania,2020-09-01,229,0,0,32,13,0,,,229,0,0,32,13,0,233,0,0,32,13,0
Oceania,Australia,Tasmania,2020-09-02,229,0,0,32,13,0,,,229,0,0,32,13,0,233,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-03,229,0,0,32,13,0,,,229,0,0,32,13,0,233,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-04,229,0,0,32,13,0,,,229,0,0,32,13,0,233,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-05,229,0,0,32,13,0,,,229,0,0,32,13,0,233,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-06,229,0,0,32,13,0,,,229,0,0,32,13,0,234,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-07,229,0,0,32,13,0,,,229,0,0,32,13,0,234,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-08,229,0,0,32,13,0,,,229,0,0,32,13,0,234,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-09,229,0,0,32,13,0,,,229,0,0,32,13,0,234,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-10,229,0,0,32,13,0,,,229,0,0,32,13,0,234,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-11,229,0,0,32,13,0,,,229,0,0,32,13,0,235,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-12,229,0,0,32,13,0,,,229,0,0,32,13,0,235,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-13,229,0,0,32,13,0,,,229,0,0,32,13,0,235,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-14,229,0,0,32,13,0,,,229,0,0,32,13,0,235,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-15,229,0,0,32,13,0,,,229,0,0,32,13,0,235,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-16,229,0,0,32,13,0,,,229,0,0,32,13,0,235,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-17,229,0,0,32,13,0,,,229,0,0,32,13,0,235,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-18,229,0,0,32,13,0,,,229,0,0,32,13,0,236,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-19,229,0,0,32,13,0,,,229,0,0,32,13,0,236,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-20,229,0,0,32,13,0,,,229,0,0,32,13,0,236,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-21,229,0,0,32,13,0,,,229,0,0,32,13,0,236,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-22,229,0,0,32,13,0,,,229,0,0,32,13,0,236,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-23,229,0,0,32,13,0,,,229,0,0,32,13,0,236,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-24,229,0,0,32,13,0,,,229,0,0,32,13,0,236,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-25,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-26,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-27,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-28,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-29,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-09-30,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-01,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-02,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-03,229,0,0,32,13,0,,,229,0,0,32,13,0,237,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-04,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-05,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-06,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-07,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-08,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-09,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-10,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-11,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-12,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-13,229,0,0,32,13,0,,,229,0,0,32,13,0,238,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-14,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-15,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-16,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-17,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-18,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-19,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-20,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-21,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-22,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-23,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-24,229,0,0,32,13,0,,,229,0,0,32,13,0,239,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-25,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-26,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-27,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,33,13,0
Oceania,Australia,Tasmania,2020-10-28,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-10-29,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-10-30,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-10-31,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-01,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-02,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-03,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-04,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-05,229,0,0,32,13,0,,,229,0,0,32,13,0,240,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-06,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-07,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-08,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-09,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-10,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-11,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-12,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-13,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-14,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Tasmania,2020-11-15,229,0,0,32,13,0,,,229,0,0,32,13,0,241,0,0,34,13,0
Oceania,Australia,Victoria,2020-08-25,19294,4726,957,2894,392,166,,,19294,4726,957,2894,392,166,19294,4726,957,2894,392,166
Oceania,Australia,Victoria,2020-08-26,19528,4659,948,2929,401,164,,,19294,4538,923,2894,392,160,20035,4780,973,3005,500,168
Oceania,Australia,Victoria,2020-08-27,19757,4591,939,2964,409,161,,,19294,4424,905,2894,392,155,20475,4758,973,3072,549,167
Oceania,Australia,Victoria,2020-08-28,19981,4522,929,2997,417,159,,,19294,4323,888,2894,392,152,20860,4721,970,3129,589,166
Oceania,Australia,Victoria,2020-08-29,20200,4453,919,3030,426,156,,,19294,4229,873,2894,392,148,21215,4677,965,3182,624,164
Oceania,Australia,Victoria,2020-08-30,20413,4383,909,3062,434,153,,,19294,4139,858,2894,392,144,21548,4627,960,3232,655,162
Oceania,Australia,Victoria,2020-08-31,20620,4312,898,3093,442,151,,,19377,4052,844,2907,392,142,21863,4572,952,3279,685,160
Oceania,Australia,Victoria,2020-09-01,20822,4239,887,3123,450,148,,,19480,3966,830,2922,392,138,22164,4512,944,3324,712,158
Oceania,Australia,Victoria,2020-09-02,21020,4167,875,3153,457,145,,,19585,3882,815,2938,392,135,22455,4452,935,3368,737,155
Oceania,Australia,Victoria,2020-09-03,21212,4095,864,3182,465,143,,,19690,3801,802,2954,392,133,22734,4389,926,3410,762,153
Oceania,Australia,Victoria,2020-09-04,21401,4023,852,3210,473,140,,,19796,3721,788,2969,392,130,23006,4325,916,3451,786,150
Oceania,Australia,Victoria,2020-09-05,21585,3952,841,3238,480,137,,,19902,3644,775,2986,392,126,23268,4260,907,3490,808,148
Oceania,Australia,Victoria,2020-09-06,21764,3881,829,3265,487,135,,,20006,3568,762,3001,392,124,23522,4194,896,3529,830,146
Oceania,Australia,Victoria,2020-09-07,21938,3809,817,3291,495,132,,,20108,3491,749,3017,392,121,23768,4127,885,3565,852,143
Oceania,Australia,Victoria,2020-09-08,22108,3737,805,3316,502,129,,,20209,3416,736,3031,392,118,24007,4058,874,3601,873,140
Oceania,Australia,Victoria,2020-09-09,22274,3666,792,3341,509,127,,,20309,3343,722,3046,392,116,24239,3989,862,3636,893,138
Oceania,Australia,Victoria,2020-09-10,22436,3596,780,3365,515,124,,,20406,3271,709,3061,392,113,24466,3921,851,3669,911,135
Oceania,Australia,Victoria,2020-09-11,22594,3527,768,3389,522,122,,,20502,3200,697,3075,392,111,24686,3854,839,3703,930,133
Oceania,Australia,Victoria,2020-09-12,22749,3458,756,3412,529,119,,,20596,3131,684,3089,392,108,24902,3785,828,3735,949,130
Oceania,Australia,Victoria,2020-09-13,22899,3390,744,3435,535,117,,,20687,3063,672,3103,392,106,25111,3717,816,3767,967,128
Oceania,Australia,Victoria,2020-09-14,23045,3322,731,3457,541,114,,,20776,2995,659,3117,392,103,25314,3649,803,3797,984,125
Oceania,Australia,Victoria,2020-09-15,23188,3254,719,3478,548,112,,,20863,2928,647,3129,392,101,25513,3580,791,3827,1002,123
Oceania,Australia,Victoria,2020-09-16,23326,3187,707,3499,554,109,,,20946,2862,635,3142,392,98,25706,3512,779,3856,1018,120
Oceania,Australia,Victoria,2020-09-17,23462,3122,695,3519,560,107,,,21029,2798,623,3154,392,96,25895,3446,767,3884,1035,118
Oceania,Australia,Victoria,2020-09-18,23595,3057,682,3539,566,105,,,21109,2735,610,3166,392,94,26081,3379,754,3912,1051,116
Oceania,Australia,Victoria,2020-09-19,23724,2994,671,3559,571,103,,,21187,2674,599,3178,392,92,26261,3314,743,3940,1066,114
Oceania,Australia,Victoria,2020-09-20,23851,2932,659,3578,577,100,,,21264,2614,588,3190,392,89,26438,3250,730,3966,1082,111
Oceania,Australia,Victoria,2020-09-21,23973,2869,647,3596,582,98,,,21336,2553,576,3201,392,87,26610,3185,718,3991,1097,109
Oceania,Australia,Victoria,2020-09-22,24092,2807,635,3614,588,96,,,21407,2494,564,3211,392,85,26777,3120,706,4017,1112,107
Oceania,Australia,Victoria,2020-09-23,24208,2746,623,3631,593,94,,,21475,2436,553,3221,392,83,26941,3056,693,4041,1126,105
Oceania,Australia,Victoria,2020-09-24,24321,2687,611,3648,598,92,,,21542,2380,541,3231,392,81,27100,2994,681,4065,1140,103
Oceania,Australia,Victoria,2020-09-25,24432,2628,600,3665,603,89,,,21607,2324,531,3241,392,79,27257,2932,669,4089,1154,99
Oceania,Australia,Victoria,2020-09-26,24540,2571,589,3681,608,87,,,21670,2270,520,3250,392,77,27410,2872,658,4112,1168,97
Oceania,Australia,Victoria,2020-09-27,24646,2515,577,3697,613,85,,,21731,2218,509,3260,392,75,27561,2812,645,4134,1182,95
Oceania,Australia,Victoria,2020-09-28,24749,2459,566,3712,618,84,,,21790,2165,498,3268,392,74,27708,2753,634,4156,1195,94
Oceania,Australia,Victoria,2020-09-29,24848,2404,555,3727,623,82,,,21846,2114,488,3277,392,72,27850,2694,622,4177,1209,92
Oceania,Australia,Victoria,2020-09-30,24945,2350,544,3742,627,80,,,21901,2063,478,3285,392,70,27989,2637,610,4199,1221,90
Oceania,Australia,Victoria,2020-10-01,25039,2296,533,3756,632,78,,,21953,2013,467,3293,392,68,28125,2579,599,4219,1234,88
Oceania,Australia,Victoria,2020-10-02,25132,2245,523,3770,636,76,,,22004,1966,458,3301,392,67,28260,2524,588,4239,1246,85
Oceania,Australia,Victoria,2020-10-03,25222,2194,512,3783,640,74,,,22053,1918,448,3308,392,65,28391,2470,576,4258,1258,83
Oceania,Australia,Victoria,2020-10-04,25310,2144,502,3796,645,72,,,22101,1872,438,3315,392,63,28519,2416,566,4277,1271,81
Oceania,Australia,Victoria,2020-10-05,25395,2095,492,3809,649,71,,,22146,1827,429,3322,392,62,28644,2363,555,4296,1283,80
Oceania,Australia,Victoria,2020-10-06,25478,2046,481,3822,653,69,,,22190,1782,419,3329,392,60,28766,2310,543,4315,1295,78
Oceania,Australia,Victoria,2020-10-07,25559,1999,471,3834,657,67,,,22232,1739,410,3335,392,58,28886,2259,532,4333,1306,76
Oceania,Australia,Victoria,2020-10-08,25638,1952,462,3846,661,66,,,22272,1696,401,3341,392,57,29004,2208,523,4351,1318,75
Oceania,Australia,Victoria,2020-10-09,25715,1907,452,3857,664,64,,,22311,1655,392,3346,392,56,29119,2159,512,4368,1328,72
Oceania,Australia,Victoria,2020-10-10,25790,1862,442,3868,668,63,,,22349,1614,383,3352,392,55,29231,2110,501,4384,1340,71
Oceania,Australia,Victoria,2020-10-11,25863,1819,433,3879,671,61,,,22384,1574,375,3357,392,53,29342,2064,491,4401,1350,69
Oceania,Australia,Victoria,2020-10-12,25934,1775,424,3890,675,60,,,22419,1534,367,3363,392,52,29449,2016,481,4417,1361,68
Oceania,Australia,Victoria,2020-10-13,26002,1733,415,3900,678,58,,,22450,1496,358,3367,392,50,29554,1970,472,4433,1371,66
Oceania,Australia,Victoria,2020-10-14,26070,1692,406,3910,682,57,,,22482,1459,350,3372,392,49,29658,1925,462,4448,1382,65
Oceania,Australia,Victoria,2020-10-15,26135,1651,397,3920,685,55,,,22511,1422,342,3376,392,47,29759,1880,452,4464,1392,63
Oceania,Australia,Victoria,2020-10-16,26199,1612,388,3930,688,54,,,22540,1387,334,3381,392,46,29858,1837,442,4479,1402,62
Oceania,Australia,Victoria,2020-10-17,26262,1574,380,3939,691,53,,,22568,1353,327,3385,392,46,29956,1795,433,4493,1412,60
Oceania,Australia,Victoria,2020-10-18,26322,1536,372,3948,694,51,,,22593,1318,319,3389,392,44,30051,1754,425,4507,1422,58
Oceania,Australia,Victoria,2020-10-19,26381,1499,363,3957,697,50,,,22618,1285,311,3393,392,43,30144,1713,415,4521,1431,57
Oceania,Australia,Victoria,2020-10-20,26438,1462,355,3966,700,49,,,22641,1252,304,3396,392,42,30235,1672,406,4536,1441,56
Oceania,Australia,Victoria,2020-10-21,26494,1426,347,3974,703,48,,,22663,1220,297,3399,392,41,30325,1632,397,4549,1451,55
Oceania,Australia,Victoria,2020-10-22,26549,1392,340,3982,706,46,,,22685,1189,291,3402,392,39,30413,1595,389,4562,1460,53
