"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",2.220924015709128,-32.31877610253341,1.2662749208218254,15.912661125626359,0.08195575726622621,3.1621539529465816,0.10463232813456788
"Europe","Albania","None","2020-03-23",1.5569433789963871,-26.68557887686007,1.5555400841761824,9.814766581217219,0.06342787721578647,2.2957414598401815,0.12932821438200903
"Africa","Algeria","None","2020-03-21",1.1816254558614008,-12.645168373916365,1.2426166723975343,6.190166792409695,0.19539597374259624,6.912775359912689,3.4036401377100365
"Europe","Andorra","None","2020-03-22",1.2243370100934767,-23.835201438614256,2.6922845744636112,6.582626671224126,0.062132974198745236,3.010158940963425,0.5273215334626052
"South America","Argentina","None","2020-03-20",0.662948513543608,-10.348495297629436,0.49395349667848,15.921922081558407,0.10769179325698032,3.9284850738742407,1.4808375541939789
"Asia","Armenia","None","2020-03-19",1.710006709601475,-29.58530200907783,1.1796790189122797,12.603365430507997,0.02986402013610762,2.605539669063043,0.07677256091643046
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.5974284276700296,-40.09315689306728,4.566121899780941,19.081820533640805,0.026811302706174475,0.049822292697537254,0.049275836227540115
"Oceania","Australia","New South Wales","2020-03-14",1.313369911629474,-3.8671795923171683,4.449948209257966,16.126241111325793,0.014630380328831417,1.6103860221734887,5.6106884767942695
"Oceania","Australia","Queensland","2020-03-19",0.37310714130235706,-13.447880966039248,3.7455299236284594,15.790899209792698,0.009076137564508048,4.4193197681002605,0.8350277772095628
"Oceania","Australia","South Australia","2020-03-22",0.369568771706551,-31.556578989903468,3.5421505558345014,13.120815739654958,0.012416440234711938,1.5858093666874309,1.54413626987346
"Oceania","Australia","Tasmania","2020-04-09",0.5438570437418188,-26.732531606642333,2.6623118272230637,16.088192066275106,0.08284843999192766,0.6346779348526849,0.40897435221127504
"Oceania","Australia","Victoria","2020-03-18",0.4875270195664102,-11.688212294283774,3.596145237886497,15.484990956135501,0.01852349141116353,7.915772579088461,0.10743182818678168
"Oceania","Australia","Western Australia","2020-03-22",0.3827001263275948,-24.406523878439383,2.8948181250518883,15.934635291833946,0.01918601613231614,2.8085348662455423,0.5142785636287427
"Europe","Austria","None","2020-03-08",1.6820931363472225,-2.755720401962466,3.790287727244453,18.31582636608458,0.055573005112343477,14.627181590186082,5.824799313351836
"Asia","Azerbaijan","None","2020-03-26",1.13960682944086,-5.078488804169907,3.0690701344461866,16.331471949255924,0.0249744270402717,4.745489915355119,0.4962137135201774
"Asia","Bahrain","None","2020-03-10",0.9027814113967693,-0.1383511958029967,0.548781154661507,14.28706149993447,0.008295606420529546,0.1570923442036622,0.3075609842404694
"Asia","Bangladesh","None","2020-04-06",1.4724541270341112,-0.7807097915136494,2.0370384068531426,12.538080896020995,0.0903302356027848,6.815470341792378,5.530198949863344
"Europe","Belarus","None","2020-03-30",1.3295068601370612,3.742551700392357,2.064240020979704,19.43692713756047,0.03071723065363039,4.54035941971366,0.1408734356336054
"Europe","Belgium","None","2020-03-06",1.5108223533976448,8.46163311367599,2.3986350073751095,13.167135615311444,0.28228157267554077,2.760422717324451,0.05245599612359913
"South America","Bolivia","None","2020-03-31",2.134007992043044,-18.887240126726493,1.6264847431186564,15.477099335459869,0.1501600845871033,1.3300349362279,0.5556671884171198
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.2229091070131768,-23.769808947590235,1.2547979363015824,12.663185271284615,0.07118184836692965,3.550032444333634,0.0938353661003178
"South America","Brazil","None","2020-03-13",0.9590495240232519,6.0023402216553015,0.6178979966368713,11.556944007207308,0.1554468473256625,7.492747184273195,0.258298474762636
"Europe","Bulgaria","None","2020-03-20",1.7450656367699953,-25.99477093800252,1.5873272803491847,14.54995518090408,0.08331678255877138,2.1565947194048194,0.2867114798324022
"Africa","Burkina Faso","None","2020-03-24",1.848036193675353,-31.679830436202195,2.4231766012817237,13.003159922697359,0.1055107212364351,2.4532774069041623,0.36375027022044487
"Asia","Cambodia","None","2020-03-29",0.8322975968210969,-25.291758999787927,2.880944687345977,7.697538573116918,0.0049275908454391075,0.07453232502488882,0.06727483563377698
"Africa","Cameroon","None","2020-03-29",1.1039377504580157,-30.851128999280693,1.7975258878587035,9.467665127889692,0.04678118646546044,5.298395500721039,1.783412486464048
"North America","Canada","Alberta","2020-03-19",1.2886487502471793,-16.58589806517657,0.6727631251976711,21.10360452987392,0.06126952072446564,1.9376305732878758,0.22315477534433603
"North America","Canada","British Columbia","2020-03-16",1.4538259048291247,-13.215237444873887,2.565256560946704,20.117734958038426,0.09963095672091811,6.097029115867439,1.0806063741943628
"North America","Canada","Manitoba","2020-03-31",0.7869445451678517,-28.309371825574214,2.7662117593925593,14.00167537090962,0.03159589231612333,0.14118645931561088,1.0917309756450546
"North America","Canada","New Brunswick","2020-04-06",0.9769003531687357,-48.94501039159562,3.3562637632455217,20.963303935298473,0.004940841418345998,0.05705555244245988,0.08121269354940616
"North America","Canada","Newfoundland and Labrador","2020-03-27",0.3695704453835149,-28.285632282476683,3.787085117342012,14.969047494366654,0.019780204497054536,0.8073149270564964,0.616827645650705
"North America","Canada","Nova Scotia","2020-03-28",0.7137478544032615,-3.6502236321127755,0.9316816249731152,9.082119809940469,0.02667507000312223,1.488677143383465,0.21956984778696287
"North America","Canada","Ontario","2020-03-15",1.2525435132774296,4.869321293208042,1.5369195139470408,18.895858039606363,0.16512565001369253,3.407954999498059,0.1337503915716696
"North America","Canada","Quebec","2020-03-19",1.2574852629211268,2.3978325950147346,2.155769173989598,18.913498138721433,0.14574193444302405,8.648379507704963,2.4099531764491737
"North America","Canada","Saskatchewan","2020-03-28",0.7067358303030661,-26.449457097660204,1.6718310357089774,16.426606134704894,0.02430086401978951,0.5887726665940377,0.4195038404593391
"South America","Chile","None","2020-03-16",1.1977629069908602,-4.717732395450887,1.2261019098891537,18.578195566058806,0.03527434231280068,6.837265059066047,0.056105188082966155
"South America","Colombia","None","2020-03-19",1.3423797311159238,-11.288395480834893,1.123827417397184,13.002057212062907,0.09837465485535449,5.240940791155932,0.053070259743802896
"Africa","Congo (Kinshasa)","None","2020-04-01",1.286563819150386,-22.688332851082812,1.6404358934957246,7.004618252417506,0.0917842137617791,2.58677955631087,0.07735093921535734
"Africa","Congo (Brazzaville)","None","2020-04-15",0.9197271735917769,-21.384743938178833,1.6582633578086,14.291599110447638,0.019624101694738622,0.5105664407655635,0.3865459520988189
"North America","Costa Rica","None","2020-03-21",0.8028297248522229,-9.179821770299519,1.8927486863555507,17.60254153266159,0.00890942990834137,1.1053376861514295,0.9298944369380084
