Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Europe,Germany,None,2020-03-01,130,130,20,20,0,5
Europe,Germany,None,2020-03-02,151,142,22,23,0,5
Europe,Germany,None,2020-03-03,186,167,26,28,1,6
Europe,Germany,None,2020-03-04,242,211,33,36,2,8
Europe,Germany,None,2020-03-05,332,285,45,50,2,11
Europe,Germany,None,2020-03-06,472,402,63,71,4,15
Europe,Germany,None,2020-03-07,685,583,91,103,5,22
Europe,Germany,None,2020-03-08,1000,851,133,150,8,32
Europe,Germany,None,2020-03-09,1446,1230,193,217,11,46
Europe,Germany,None,2020-03-10,2060,1746,274,309,16,65
Europe,Germany,None,2020-03-11,2873,2423,380,431,24,90
Europe,Germany,None,2020-03-12,3913,3275,515,587,33,122
Europe,Germany,None,2020-03-13,5208,4321,681,781,46,161
Europe,Germany,None,2020-03-14,6774,5562,879,1016,63,207
Europe,Germany,None,2020-03-15,8623,6998,1110,1293,85,260
Europe,Germany,None,2020-03-16,10767,8628,1373,1615,112,320
Europe,Germany,None,2020-03-17,13203,10437,1666,1980,144,387
Europe,Germany,None,2020-03-18,15924,12406,1988,2389,184,460
Europe,Germany,None,2020-03-19,18928,14523,2336,2839,230,538
Europe,Germany,None,2020-03-20,22202,16767,2708,3330,283,620
Europe,Germany,None,2020-03-21,25724,19109,3099,3859,345,706
Europe,Germany,None,2020-03-22,29474,21521,3505,4421,414,795
Europe,Germany,None,2020-03-23,33436,23985,3924,5015,492,885
Europe,Germany,None,2020-03-24,37589,26478,4351,5638,577,976
Europe,Germany,None,2020-03-25,41905,28969,4782,6286,672,1067
Europe,Germany,None,2020-03-26,46356,31434,5213,6953,774,1157
Europe,Germany,None,2020-03-27,50919,33850,5641,7638,885,1245
Europe,Germany,None,2020-03-28,55570,36198,6062,8336,1003,1330
Europe,Germany,None,2020-03-29,60285,38458,6473,9043,1130,1411
Europe,Germany,None,2020-03-30,65031,40602,6869,9755,1263,1488
Europe,Germany,None,2020-03-31,69796,42629,7249,10469,1404,1561
Europe,Germany,None,2020-04-01,74568,44537,7614,11185,1550,1629
Europe,Germany,None,2020-04-02,79330,46318,7960,11900,1703,1692
Europe,Germany,None,2020-04-03,84062,47959,8286,12609,1861,1750
Europe,Germany,None,2020-04-04,88736,49443,8589,13310,2023,1802
Europe,Germany,None,2020-04-05,93322,50747,8865,13998,2190,1848
Europe,Germany,None,2020-04-06,97799,51859,9112,14670,2361,1886
Europe,Germany,None,2020-04-07,102177,52806,9333,15327,2535,1918
Europe,Germany,None,2020-04-08,106457,53599,9529,15969,2712,1944
Europe,Germany,None,2020-04-09,110633,54244,9702,16595,2891,1965
Europe,Germany,None,2020-04-10,114690,54737,9849,17203,3071,1980
Europe,Germany,None,2020-04-11,118608,55064,9969,17791,3252,1989
Europe,Germany,None,2020-04-12,122376,55225,10062,18356,3433,1992
Europe,Germany,None,2020-04-13,126007,55243,10130,18901,3615,1990
Europe,Germany,None,2020-04-14,129502,55131,10175,19425,3796,1983
Europe,Germany,None,2020-04-15,132862,54898,10199,19929,3976,1972
Europe,Germany,None,2020-04-16,136082,54546,10201,20412,4154,1956
Europe,Germany,None,2020-04-17,139151,54072,10181,20873,4331,1936
Europe,Germany,None,2020-04-18,142068,53480,10139,21310,4506,1912
Europe,Germany,None,2020-04-19,144846,52792,10080,21727,4678,1884
Europe,Germany,None,2020-04-20,147492,52022,10003,22124,4847,1854
Europe,Germany,None,2020-04-21,150010,51179,9912,22502,5014,1821
Europe,Germany,None,2020-04-22,152400,50269,9806,22860,5177,1785
Europe,Germany,None,2020-04-23,154658,49290,9686,23199,5336,1747
Europe,Germany,None,2020-04-24,156780,48240,9551,23517,5492,1707
Europe,Germany,None,2020-04-25,158777,47137,9405,23817,5644,1665
Europe,Germany,None,2020-04-26,160662,45996,9248,24099,5792,1621
Europe,Germany,None,2020-04-27,162442,44827,9084,24366,5936,1577
Europe,Germany,None,2020-04-28,164120,43636,8912,24618,6076,1532
Europe,Germany,None,2020-04-29,165697,42424,8734,24855,6212,1486
Europe,Germany,None,2020-04-30,167170,41189,8549,25075,6343,1440
Europe,Germany,None,2020-05-01,168541,39933,8357,25281,6470,1393
Europe,Germany,None,2020-05-02,169823,38670,8161,25473,6593,1346
Europe,Germany,None,2020-05-03,171023,37410,7962,25653,6711,1299
Europe,Germany,None,2020-05-04,172148,36157,7761,25822,6825,1253
Europe,Germany,None,2020-05-05,173200,34915,7560,25980,6935,1207
Europe,Germany,None,2020-05-06,174181,33683,7356,26127,7041,1161
Europe,Germany,None,2020-05-07,175088,32457,7152,26263,7142,1116
Europe,Germany,None,2020-05-08,175928,31244,6947,26389,7240,1072
Europe,Germany,None,2020-05-09,176710,30051,6743,26506,7333,1028
Europe,Germany,None,2020-05-10,177437,28882,6540,26616,7423,986
Europe,Germany,None,2020-05-11,178114,27738,6340,26717,7508,944
Europe,Germany,None,2020-05-12,178743,26621,6141,26811,7590,904
Europe,Germany,None,2020-05-13,179324,25529,5945,26899,7668,864
Europe,Germany,None,2020-05-14,179859,24460,5751,26979,7743,825
Europe,Germany,None,2020-05-15,180352,23418,5560,27053,7814,788
Europe,Germany,None,2020-05-16,180808,22407,5372,27121,7882,752
Europe,Germany,None,2020-05-17,181231,21427,5188,27185,7947,716
Europe,Germany,None,2020-05-18,181622,20479,5008,27243,8009,683
Europe,Germany,None,2020-05-19,181984,19562,4832,27298,8067,650
Europe,Germany,None,2020-05-20,182316,18674,4659,27347,8123,618
Europe,Germany,None,2020-05-21,182619,17815,4490,27393,8176,588
Europe,Germany,None,2020-05-22,182898,16985,4326,27435,8226,559
Europe,Germany,None,2020-05-23,183155,16187,4166,27473,8274,530
Europe,Germany,None,2020-05-24,183393,15419,4010,27509,8319,503
Europe,Germany,None,2020-05-25,183611,14682,3859,27542,8362,478
Europe,Germany,None,2020-05-26,183812,13975,3712,27572,8402,453
Europe,Germany,None,2020-05-27,183996,13294,3569,27599,8440,429
Europe,Germany,None,2020-05-28,184163,12641,3431,27624,8477,406
Europe,Germany,None,2020-05-29,184316,12014,3296,27647,8511,385
