Continent,Country,Province,Day,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT
None,None,None,2020-08-19,298212130.8032599,1737054.182516349,712973.675437854,3054402.5667589204,168514.82142359274,649060.5454362707,111607.1396044459,4185.26773516672,23716.51716594473,22696730.36863966,869147.1120218612,827242.6301635761,28635.024063364883,1046.31693379168,173829.42240437228,5515472.867757172
None,None,None,2020-08-20,297989092.09837127,1720501.081890465,706421.41008584,3036752.640925711,167993.94792124128,645309.9361967138,111415.42458888456,4178.078422083171,23675.777725137956,22960442.67678311,873739.9270895477,834626.9522895729,28469.556008678566,1044.5196055207928,174747.9854179096,5564701.681930487
None,None,None,2020-08-21,297768502.03541213,1703707.4506618145,700159.6200023205,3018364.9522895096,167424.27955918663,641402.5523615208,111195.7170291867,4169.839388594501,23629.089868702176,23222660.892681435,878306.5707455393,841936.31681771,28297.171427714155,1042.4598471486252,175661.31414910784,5613430.778784736
None,None,None,2020-08-22,297550243.4962283,1686835.6884978623,694013.3793066997,2999395.0081904847,166811.93641300398,637371.439240478,110950.56615059834,4160.646230647438,23576.995307002147,23483317.668178663,882846.1762562763,849174.6130790148,28119.328201785796,1040.1615576618594,176569.23525125528,5661686.087193432
None,None,None,2020-08-23,297334007.69114965,1670319.5129986433,687508.9603598228,2980196.1476170085,166170.0616928306,633291.6813686144,110686.43698943724,4150.741387103896,23520.867860255395,23742312.725622702,887358.1729539793,856352.3050647578,27939.338883909462,1037.685346775974,177471.63459079593,5709537.3670983855
None,None,None,2020-08-24,297119775.15934306,1654184.6639426122,680612.3855869484,2960824.2411822826,165501.2432841926,629175.151251235,110404.52281471898,4140.169605551961,23460.961098127784,23999601.95569363,891842.5461976578,863470.2237338218,27757.727261083895,1035.0424013879901,178368.5092395316,5756990.1582254805
None,None,None,2020-08-25,296907686.82240576,1638230.0839018545,673538.0873925482,2941165.762124127,164802.05382498782,624997.7244513766,110102.73080221284,4128.852405082982,23396.830295470238,24255173.939417366,896300.1129791783,870523.7401889939,27573.42901991369,1032.2131012707455,179260.0225958356,5804013.601259962
None,None,None,2020-08-26,296698035.1560726,1622040.260143663,666736.1852948633,2920946.26370617,164063.35092014735,620701.0810375612,109776.68784756062,4116.625794283526,23327.546167606644,24509048.348923057,900731.4940925614,877503.0419546684,27383.87122224534,1029.1564485708816,180146.2988185122,5850542.279697789
None,None,None,2020-08-27,296490875.583687,1605533.3139046931,660305.4651381586,2900124.4656799985,163284.26331756735,616276.4489569998,109426.21221599361,4103.482958099759,23253.07009589862,24761205.079435796,905135.6146097825,884405.9591181035,27188.666865749976,1025.8707395249398,181027.12292195638,5896561.727454024
None,None,None,2020-08-28,296286137.04703623,1588807.4580501665,654135.0655095795,2878801.205841475,162468.9532008187,611745.2562413134,109053.09886476587,4089.4912074287167,23173.78350876273,25011600.009613063,909511.6309263086,891235.0028821183,26988.76130476383,1022.3728018571792,181902.3261852616,5942088.68588079
None,None,None,2020-08-29,296083627.7701903,1572131.2424372672,647928.2373074715,2857200.605617322,161625.94934958394,607155.128693681,108661.01024610006,4074.787884228749,23090.46467729627,25260168.573121104,913859.2304758114,897996.7725019538,26786.255677662386,1018.6969710571873,182771.84609516224,5987167.150013026
None,None,None,2020-08-30,295883089.70135254,1555865.9610724498,641294.8389895367,2835606.0502878237,160765.88079507044,602566.2856861624,108254.64167706644,4059.54906288999,23004.111356376623,25506837.59061802,918178.3891020705,904699.8749575646,26583.80672144834,1014.8872657224975,183635.67782041393,6031854.499717097
None,None,None,2020-08-31,295684609.9359109,1539885.6707672027,634369.3625776657,2813947.648136044,159886.8307250657,597963.8752289093,107832.964876089,4043.736182853339,22914.505036168895,25751599.044152047,922469.4264072123,911341.4409223318,26380.7592012754,1010.9340457133347,184493.88528144246,6076131.606148877
None,None,None,2020-09-01,295488376.4196519,1523921.0586419548,627447.0708031086,2792045.3364160904,158982.96362834767,593309.6339884193,107393.62813701786,4027.261055138167,22821.14597911629,25994466.225174215,926732.2565246217,917915.0535270891,26175.425028900838,1006.8152637845418,185346.45130492427,6119955.690180592
None,None,None,2020-09-02,295294602.8523764,1507665.2300134755,620871.7452737553,2769684.0593908657,158047.19355163476,588557.8626205587,106933.60517334545,4010.0101940004533,22723.3910993359,26235460.236744784,930966.8135617821,924413.1951700891,25965.788056789355,1002.5025485001133,186193.36271235644,6163276.634467259
None,None,None,2020-09-03,295103289.2165503,1491113.2696009206,614654.9544083234,2746872.635645482,157080.3660402453,583710.4350746649,106453.34661624447,3992.0004981091665,22621.336155951954,26474562.959958263,935172.4794515512,930835.6667832152,25751.93095917639,998.0001245272916,187034.4958903102,6206093.1118881
None,None,None,2020-09-04,294914271.8171162,1474492.1668705645,608545.402218391,2723798.0604008506,156089.6338620221,578807.0878351806,105955.88935379706,3973.3458507673895,22515.626487681868,26711725.065029908,939348.9049745743,937188.1084138431,25535.606816257976,993.3364626918474,187869.7809949149,6248442.722758958
None,None,None,2020-09-05,294727293.123207,1458160.405342883,602154.8823348854,2700737.1363220653,155085.32729752111,573906.641468439,105445.58123887036,3954.2092964576395,22407.186013259958,26946882.408156935,943496.0993218137,943479.1376734606,25319.410653019364,988.5523241144099,188699.21986436268,6290382.9178230725
None,None,None,2020-09-06,294542302.45779455,1442183.6529154005,595414.6240980821,2677750.622333955,154070.10139054214,569022.0072459658,104923.8449770383,3934.644186638937,22296.31705762064,27180011.020843606,947613.7071565391,949710.3679557572,25103.912084380823,983.6610466597342,189522.74143130783,6331924.453038381
None,None,None,2020-09-07,294359456.358211,1426334.4289563722,588573.7449020734,2654684.680779193,153038.9868551471,564120.4946655785,104388.84775012302,3914.581790629611,22182.630146901123,27411126.743357025,951701.5025859503,955876.4540379159,24887.66888230494,978.6454476574028,190340.30051719007,6373031.693586108
None,None,None,2020-09-08,294178929.42616373,1410358.82074601,581914.0483260789,2631362.163957304,151986.1754018929,559164.4598409268,103838.05756586023,3893.92715871976,22065.587232745303,27640250.60364914,955759.7299576371,961971.3211429266,24669.020287099724,973.48178967994,191151.9459915274,6413664.140952846
None,None,None,2020-09-09,294000835.35721195,1394088.3175535982,575625.2166451088,2607667.426120337,150908.02942765746,554129.328050572,103270.04125542109,3872.626547078289,21944.88376677698,27867393.46879571,959788.3046258504,967990.9232576814,24446.882119878162,968.1566367695723,191957.66092517003,6453794.821717882
None,None,None,2020-09-10,293825056.5868552,1377681.1188692925,569537.2174983559,2583727.6940454273,149809.51604858975,549042.1349846532,102686.82977757561,3850.756116659085,21820.951327734816,28092523.19279717,963787.0016792474,973939.1423033117,24222.447131675868,962.6890291647712,192757.4003358495,6493449.615355412
None,None,None,2020-09-11,293651426.82105356,1361363.2117621496,563410.6304578877,2559715.5799050233,148697.20394758187,543939.5607298175,102091.07036598332,3828.4151387243733,21694.352452771454,28315600.510693666,967755.6434928175,979821.3701017912,23997.33356160959,957.1037846810933,193551.12869856347,6532664.467345277
None,None,None,2020-09-12,293479775.7928842,1345365.9607479298,556997.0750013372,2535809.649293112,147577.8616541135,538859.5504747865,101486.21548629258,3805.7330807359717,21565.820790837177,28536585.90423938,971693.4363473514,985643.225140998,23773.21546212293,951.4332701839929,194338.68726947028,6571476.834273325
None,None,None,2020-09-13,293310112.8192903,1329666.42032792,550324.619296462,2512001.8757931176,146451.62629492607,533800.3986060377,100872.71941814692,3782.7269781805107,21435.452876356223,28755474.33147843,975600.0096401247,991404.274232559,23550.01758556048,945.6817445451277,195120.0019280249,6609883.828217063
None,None,None,2020-09-14,293142540.0942136,1314109.7720346549,543565.200591454,2488186.9146917574,145315.1712435195,528739.7193719983,100249.20604212425,3759.345226579658,21302.956283951393,28972279.076088704,979475.5442116052,997100.9379948068,23326.75232523522,939.8363066449145,195895.108842321,6647861.586632048
None,None,None,2020-09-15,292977226.5353548,1298446.2117792973,536995.3949541574,2464188.283760961,144162.63525517395,523640.0102992042,99613.13580581757,3735.4925927181584,21167.791358736238,29187027.01140351,983320.49743559,1002727.3457373515,23101.765160259005,933.8731481795396,196664.09948711804,6685370.971582343
None,None,None,2020-09-16,292814256.6568733,1282544.7838915496,530760.557890708,2439918.083180781,142991.2885603274,518482.59267591604,98963.39867797193,3711.1274504239477,21029.72221906904,29399729.6548212,987135.133758854,1008280.5300403363,22874.232029819817,927.7818626059869,197427.02675177093,6722392.2002689075
None,None,None,2020-09-17,292653541.1137819,1266519.3682025848,524742.1044230098,2415465.9022452338,141804.6910188214,513286.5042271121,98301.46859953599,3686.3050724826,20889.06207740138,29610367.399668,990919.0806840128,1013763.312407778,22644.992833549066,921.57626812065,198183.81613680258,6758944.0827185195
None,None,None,2020-09-18,292494948.72458315,1250541.9041557892,518762.65369404526,2390959.805621174,140607.75969564368,508078.95869449934,97629.61393902249,3661.110522713342,20746.29296204226,29818914.535253033,994671.6408788816,1019179.7915270099,22415.248177698497,915.2776306783355,198934.32817577623,6795053.943513401
None,None,None,2020-09-19,292338294.4157938,1234860.714250954,512553.97113544063,2366590.015596005,139407.60522538543,502900.378314151,96951.38537934962,3635.6769517256116,20602.16939311179,30025334.622887626,998392.0450724688,1024536.1169645941,22186.78139621256,908.9192379314029,199678.40901449375,6830762.779763961
None,None,None,2020-09-20,292183538.1818026,1219518.6134856232,506070.5759560162,2342396.4859201727,138205.99695893607,497759.2532580369,96267.8380912194,3610.0439284207273,20456.91559438412,30229618.983988244,1002080.1110163096,1029833.5688626714,21959.967055501627,902.5109821051818,200416.02220326188,6866079.125751144
None,None,None,2020-09-21,292030738.88772804,1204417.91863884,499422.12107141956,2318313.9459873238,137000.96206667135,492641.7135223063,95578.0320259149,3584.1762009718086,20310.331805506918,30431778.606300097,1005736.3046529258,1035070.0221768514,21734.193243631173,896.0440502429522,201147.26093058515,6900988.814512343
None,None,None,2020-09-22,291880079.5530151,1189284.5354924095,492914.1332579147,2294143.975056797,135785.79604018974,487505.5946995692,94878.994890645,3557.9623083991864,20161.786414262075,30631849.229198057,1009361.4396266602,1040239.0433470368,21507.599766157466,889.4905770997966,201872.28792533194,6935448.9556469135
None,None,None,2020-09-23,291731686.71674114,1173923.599707248,486765.7345889706,2269746.3759147343,134555.8513330054,482321.10488188104,94169.14825705961,3531.343059639732,20010.944004625147,30829856.657866042,1012955.523645591,1045336.1084688773,21278.872274200625,882.835764909933,202591.10472911815,6969429.389792519
None,None,None,2020-09-24,291585453.47044647,1158470.0319726844,480832.7042464189,2245227.0991894673,133315.20469069434,477110.7585777616,93450.44966764895,3504.391862536835,19858.22055437539,31025782.840814263,1016517.8279776521,1050364.703800032,21049.004054901256,876.0979656342088,203303.56559553038,7002953.358666879
None,None,None,2020-09-25,291441318.57241124,1142993.4470377692,475044.21801191184,2220641.9772424717,132066.14766492828,471886.420164025,92724.01092641604,3477.150409740602,19703.852321863407,31219619.450014118,1020047.7537955733,1055326.702876174,20818.518536648167,869.2876024351505,204009.5507591146,7036033.352507827
None,None,None,2020-09-26,291299075.3341592,1127768.7087010527,469103.523200482,2196199.1323353224,130816.36619647505,466692.31562125584,91993.17316167952,3449.743993562982,19548.549296856887,31411331.162374046,1023544.9909600622,1060228.9630181778,20589.36686564364,862.4359983907455,204708.99819201243,7068715.0867878515
None,None,None,2020-09-27,291158634.2358448,1112905.0245224943,462889.99750207714,2171988.3670786642,129569.33926959848,461547.5280042162,91259.39603410826,3422.2273512790607,19392.621657248,31600904.463642955,1027009.7990925087,1065074.5122639171,20362.390941362468,855.5568378197652,205401.95981850175,7101018.748426115
None,None,None,2020-09-28,291020030.9463939,1098333.6183910097,456482.75579097617,2147963.4085503663,128323.71252172315,456442.2243169528,90522.29228775497,3394.5859607908105,19235.98711114794,31788351.120287485,1030442.348387853,1069861.9703827223,20137.156955159688,848.6464901977026,206088.4696775706,7132935.135884817
None,None,None,2020-09-29,290883429.17241824,1083803.6490477799,450165.1757582437,2123938.707181273,127073.18526335257,451336.97527602036,89779.59619244115,3366.7348572165433,19078.16419089375,31973708.761599675,1033842.8782149027,1074585.450083273,19911.92537982443,841.6837143041358,206768.57564298052,7164425.000555156
None,None,None,2020-09-30,290748946.9644756,1069127.9124567956,444154.7258986365,2099772.6059782035,125813.00803429325,446201.6787703682,89029.4598007663,3338.604742528736,18918.760207662843,32157007.68661487,1037211.5930202731,1079240.5019150686,19685.368181045662,834.651185632184,207442.31860405466,7195458.679433793
None,None,None,2020-10-01,290616503.2408527,1054401.7789104476,438345.2021339258,2075545.1642514642,124546.28549884215,441053.34740343626,88273.42372851077,3310.253389819153,18758.102542308534,32338238.251572836,1040547.949715739,1083829.883343089,19458.235914857472,827.5633474547883,208109.5899431478,7226054.555620591
None,None,None,2020-10-02,290486083.2247904,1039626.0266718095,432737.6861572105,2051263.068014084,123273.51438330679,435893.40195299283,87511.55614427045,3281.683355410141,18596.205680657462,32517404.75266758,1043851.8801823603,1088353.9818714196,19230.59126263204,820.4208388525352,208770.376036472,7256215.2124761315
None,None,None,2020-10-03,290357465.77739525,1025093.2116490776,427009.34620574984,2027152.2189410073,122002.95966779212,430769.846524964,86747.41885847357,3253.0282071927572,18433.826507425623,32694472.163816582,1047123.202226505,1092820.3399424981,19004.552052571944,813.2570517981893,209424.640445301,7285990.932949988
None,None,None,2020-10-04,290230572.0729896,1010894.0557006777,421060.80711652094,2003286.6976242273,120737.49568795518,425698.42324514844,85982.48142513119,3224.3430534424183,18271.277302840364,32869433.51807046,1050361.827784051,1097231.5819257973,18780.812790227134,806.0857633606046,210072.3655568101,7315399.212838653
None,None,None,2020-10-05,290105464.87693876,996918.1078925593,415018.5652099784,1979586.685938384,119474.53301094584,420662.1707619065,85215.79611844716,3195.592354441769,18108.356675170016,33042310.296939746,1053568.0181596922,1101585.343498762,18558.625180672352,798.8980886104423,210713.6036319384,7344424.289991745
None,None,None,2020-10-06,289982257.7841074,982982.1982979638,409093.0704689874,1955914.5075547677,118209.4251316189,415631.8328553882,84445.69244558539,3166.7134667094533,17944.7096446869,33213135.024292666,1056742.0417342165,1105877.3984137692,18336.698508325946,791.6783666773633,211348.4083468432,7373037.98942513
None,None,None,2020-10-07,289861007.43458825,968983.206214733,403407.93329959206,1932191.1603505895,116939.60151770212,410590.6215745004,83671.24364980066,3137.6716368675234,17780.13927558263,33381930.08594088,1059883.90195147,1110105.4327769221,18114.292128286786,784.4179092168808,211976.78039029407,7401224.885179478
None,None,None,2020-10-08,289741693.60043854,954927.3055993154,397957.38840613555,1908426.957426655,115665.65109786062,405540.7284531642,82892.66764631479,3108.4750367368047,17614.691874841898,33548701.887840714,1062993.6461798095,1114270.0411666827,17891.50272587489,777.1187591842012,212598.7292359619,7428988.941111217
None,None,None,2020-10-09,289624189.7637414,940971.0137549046,392567.1848116301,1884746.6514082632,114392.21561456393,400508.6634242561,82112.0699282827,3079.202622310599,17448.814859760067,33713436.47278347,1066070.9470510932,1118375.5511307598,17669.499856952472,769.8006555776498,213214.18941021862,7456359.007538398
None,None,None,2020-10-10,289508309.0202157,927356.1384683948,386967.5766531539,1861339.5391879694,113126.22072023766,395534.6520774434,81332.53610182159,3049.9701038183093,17283.163921637082,33876108.593610965,1069115.5889388586,1122428.4079398823,17450.05817988721,762.4925259545773,213823.11778777168,7483378.05293255
None,None,None,2020-10-11,289394076.5810999,914023.528865273,381225.76713991567,1838165.5263106779,111866.45218278779,390610.17434101907,80553.6601706477,3020.762256399288,17117.652786262628,34036735.12846841,1072127.766378623,1126427.6136868447,17232.801809162607,755.190564099822,214425.55327572467,7510039.424578966
None,None,None,2020-10-12,289281582.2650672,900822.0497649262,375512.9160375159,1815113.4369131313,110609.16979015159,385711.60534404044,79774.00487473267,2991.525182802476,16951.976035880707,34195346.26849861,1075107.7824909838,1130369.8730739101,17016.688471060603,747.881295700619,215021.5564981967,7536321.153826064
None,None,None,2020-10-13,289170874.8075046,887658.2246520052,369938.5184058594,1792113.2419941004,109352.08851123937,380824.0639237463,78992.6895367332,2962.2258576274953,16785.94652655581,34351965.190379456,1078056.0027080916,1134253.2434831269,16801.061643694695,740.5564644068738,215611.20054161837,7562210.289887511
None,None,None,2020-10-14,289061981.52718556,874468.5399595442,364579.64152141917,1769116.8091256078,108093.69561417589,375937.32193919155,78209.22391566307,2932.8458968373666,16619.4600820784,34506611.51747153,1080972.4172883597,1138076.4987400032,16585.470085552573,733.2114742093416,216194.483457672,7587698.658266688
None,None,None,2020-10-15,288954861.4010802,861286.7387999167,359398.25836490956,1746155.359036618,106835.28489949268,371058.01379528135,77424.34214381826,2903.4128303931852,16452.672705561374,34659290.59767879,1083856.9186649304,1141840.9980526462,16370.206490968289,725.8532075982963,216771.38373298605,7612795.320350976
North America,None,None,2020-08-07,301066625.05046624,1936789.8175031955,794325.9053398676,3203048.001919406,170559.4905173829,680647.7004078741,111654.03958143549,4187.0264843038285,23726.483411055044,19435857.222119443,812102.2622499041,733175.1668007238,30028.57501799444,1046.7566210759571,162420.4524499808,4888356.44533816
North America,None,None,2020-08-08,300816460.22159,1919553.102806426,787828.4014924079,3196262.538838879,170736.7738714372,679205.7895032618,111827.13833128182,4193.517687423067,23763.266895397366,19712708.441308383,816983.8076751478,741392.1382233362,29964.961301614487,1048.3794218557669,163396.76153502957,4943136.254822241
North America,None,None,2020-08-09,300568347.8949003,1902711.2352160963,780968.7091345573,3188397.642473283,170847.46710293315,677534.4990255724,111967.29105054641,4198.773414395486,23793.049348241064,19988912.744212255,821843.694121809,749546.554822471,29891.227898187022,1049.6933535988715,164368.73882436176,4997499.032149808
North America,None,None,2020-08-10,300322332.4765703,1886189.5366593336,773841.743649489,3179481.1759886323,170892.81216612158,675639.7498975843,112074.9298238864,4202.809868395741,23815.922587575857,20264370.442744356,826681.400044389,757636.4772936283,29807.636024893414,1050.7024670989354,165336.28000887771,5051431.848624187
North America,None,None,2020-08-11,300078550.8181274,1869784.8413932396,766663.8750380942,3169456.976621139,170871.11964880538,673509.6075319919,112149.31910716304,4205.599466518615,23831.730310272174,20539002.80056695,831496.3121883633,765657.403963236,29713.659155823174,1051.3998666296538,166299.26243767262,5104904.69308824
North America,None,None,2020-08-12,299837246.9297389,1853144.779735832,759801.0098189404,3158164.055169688,170777.0371131097,671109.861723559,112187.84389597618,4207.044146099103,23839.916827894893,20812756.25392406,836288.2679059939,773601.6084211916,29607.788017215826,1051.7610365247758,167257.65358119892,5157866.056141275
North America,None,None,2020-08-13,299598420.4813396,1836261.37105591,753261.3901386104,3145672.8913385854,170613.48067744155,668455.4894094493,112190.96721852584,4207.161270694716,23840.5805339367,21085541.90553715,841057.2814801444,781469.092723978,29490.68335629924,1051.790317673679,168211.45629602892,5210315.951493184
North America,None,None,2020-08-14,299362016.88875175,1819204.334638267,746968.6025006988,3132105.4203672954,170385.24142708798,665572.4018280503,112159.86167555519,4205.994812833321,23833.970606055496,21357267.49174314,845802.7916493315,789261.6952232802,29363.488315943396,1051.4987032083302,169160.55832986624,5262266.6348218685
North America,None,None,2020-08-15,299127874.8416784,1802194.0054722487,740692.0230746019,3117679.667532725,170100.55483480304,662506.929350704,112098.40514054401,4203.690192770399,23820.911092365583,21627828.66408892,850523.3075419726,796984.5638932443,29228.246883119293,1050.9225481925998,170104.66150839452,5313752.425954962
North America,None,None,2020-08-16,298895757.5665119,1785558.952410556,734074.0610866974,3102695.1690623653,169770.5732536111,659322.7234257528,112012.2231560043,4200.458368350158,23802.597420650873,21897110.707291156,855217.9680130468,804645.6725997276,29087.767209959668,1050.1145920875394,171043.59360260936,5364826.483998186
North America,None,None,2020-08-17,298665642.7694366,1769326.5859326457,727073.2350844998,3087236.919505539,169398.85352756732,656037.8453949268,111902.92615846236,4196.359730942337,23779.371808673226,22165041.476100244,859886.6573200122,812246.1122863907,28942.84612036442,1049.0899327355842,171977.33146400246,5415496.081909274
North America,None,None,2020-08-18,298437663.00730044,1753306.3889509547,719883.5136186647,3071227.841141462,168983.21872095892,652635.9162425608,111769.41910314492,4191.353216367935,23751.0015594183,22431581.91887311,864529.4212729328,819781.8027038983,28792.76101070122,1047.8383040919837,172905.88425458662,5465734.018025989
North America,None,None,2020-08-19,298212130.8032599,1737054.182516349,712973.675437854,3054402.5667589204,168514.82142359274,649060.5454362707,111607.1396044459,4185.26773516672,23716.51716594473,22696730.36863966,869147.1120218612,827242.6301635761,28635.024063364883,1046.31693379168,173829.42240437228,5515472.867757172
North America,None,None,2020-08-20,297989092.09837127,1720501.081890465,706421.41008584,3036752.640925711,167993.94792124128,645309.9361967138,111415.42458888456,4178.078422083171,23675.777725137956,22960442.67678311,873739.9270895477,834626.9522895729,28469.556008678566,1044.5196055207928,174747.9854179096,5564701.681930487
North America,None,None,2020-08-21,297768502.03541213,1703707.4506618145,700159.6200023205,3018364.9522895096,167424.27955918663,641402.5523615208,111195.7170291867,4169.839388594501,23629.089868702176,23222660.892681435,878306.5707455393,841936.31681771,28297.171427714155,1042.4598471486252,175661.31414910784,5613430.778784736
North America,None,None,2020-08-22,297550243.4962283,1686835.6884978623,694013.3793066997,2999395.0081904847,166811.93641300398,637371.439240478,110950.56615059834,4160.646230647438,23576.995307002147,23483317.668178663,882846.1762562763,849174.6130790148,28119.328201785796,1040.1615576618594,176569.23525125528,5661686.087193432
North America,None,None,2020-08-23,297334007.69114965,1670319.5129986433,687508.9603598228,2980196.1476170085,166170.0616928306,633291.6813686144,110686.43698943724,4150.741387103896,23520.867860255395,23742312.725622702,887358.1729539793,856352.3050647578,27939.338883909462,1037.685346775974,177471.63459079593,5709537.3670983855
North America,None,None,2020-08-24,297119775.15934306,1654184.6639426122,680612.3855869484,2960824.2411822826,165501.2432841926,629175.151251235,110404.52281471898,4140.169605551961,23460.961098127784,23999601.95569363,891842.5461976578,863470.2237338218,27757.727261083895,1035.0424013879901,178368.5092395316,5756990.1582254805
North America,None,None,2020-08-25,296907686.82240576,1638230.0839018545,673538.0873925482,2941165.762124127,164802.05382498782,624997.7244513766,110102.73080221284,4128.852405082982,23396.830295470238,24255173.939417366,896300.1129791783,870523.7401889939,27573.42901991369,1032.2131012707455,179260.0225958356,5804013.601259962
North America,None,None,2020-08-26,296698035.1560726,1622040.260143663,666736.1852948633,2920946.26370617,164063.35092014735,620701.0810375612,109776.68784756062,4116.625794283526,23327.546167606644,24509048.348923057,900731.4940925614,877503.0419546684,27383.87122224534,1029.1564485708816,180146.2988185122,5850542.279697789
North America,None,None,2020-08-27,296490875.583687,1605533.3139046931,660305.4651381586,2900124.4656799985,163284.26331756735,616276.4489569998,109426.21221599361,4103.482958099759,23253.07009589862,24761205.079435796,905135.6146097825,884405.9591181035,27188.666865749976,1025.8707395249398,181027.12292195638,5896561.727454024
North America,None,None,2020-08-28,296286137.04703623,1588807.4580501665,654135.0655095795,2878801.205841475,162468.9532008187,611745.2562413134,109053.09886476587,4089.4912074287167,23173.78350876273,25011600.009613063,909511.6309263086,891235.0028821183,26988.76130476383,1022.3728018571792,181902.3261852616,5942088.68588079
North America,None,None,2020-08-29,296083627.7701903,1572131.2424372672,647928.2373074715,2857200.605617322,161625.94934958394,607155.128693681,108661.01024610006,4074.787884228749,23090.46467729627,25260168.573121104,913859.2304758114,897996.7725019538,26786.255677662386,1018.6969710571873,182771.84609516224,5987167.150013026
North America,None,None,2020-08-30,295883089.70135254,1555865.9610724498,641294.8389895367,2835606.0502878237,160765.88079507044,602566.2856861624,108254.64167706644,4059.54906288999,23004.111356376623,25506837.59061802,918178.3891020705,904699.8749575646,26583.80672144834,1014.8872657224975,183635.67782041393,6031854.499717097
North America,None,None,2020-08-31,295684609.9359109,1539885.6707672027,634369.3625776657,2813947.648136044,159886.8307250657,597963.8752289093,107832.964876089,4043.736182853339,22914.505036168895,25751599.044152047,922469.4264072123,911341.4409223318,26380.7592012754,1010.9340457133347,184493.88528144246,6076131.606148877
North America,None,None,2020-09-01,295488376.4196519,1523921.0586419548,627447.0708031086,2792045.3364160904,158982.96362834767,593309.6339884193,107393.62813701786,4027.261055138167,22821.14597911629,25994466.225174215,926732.2565246217,917915.0535270891,26175.425028900838,1006.8152637845418,185346.45130492427,6119955.690180592
