Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Second Wave Jump,Jump Time
North America,US,South Carolina,2020-03-20,21.827375410668076,0.5663302133078064,0.05839972791554315,0.25458822105667267,0.09844309802981965,0.05416106297597775,0.18444457353638744,4.470396538096876,0.1764162587574089,0.2474483962125289,47.5
North America,US,South Dakota,2020-03-30,12.3483830363445,0.3987429088433298,0.6810459604331398,0.13305095470973197,0.04900050273742716,0.018073740532735732,0.20943040178219832,7.759671468257273,0.05421628683834166,0.014168444357659626,42.5
North America,US,Tennessee,2020-03-19,30.62148260196175,0.3935360345887867,-1.0650759166117219,0.019940617629409848,3.05148258978481,0.018953994264860545,0.2817554944741408,13.709144643962873,0.5777044937824527,0.052048082138671625,48.0
North America,US,Texas,2020-03-17,33.56233099262631,1.2257257639903878,10.029881728996054,1.066235614518303,0.46438762883074103,0.027285435242844228,0.08012973142113367,0.11896108877030082,0.41158648192672465,0.09355306281594578,49.0
North America,US,Utah,2020-03-20,19.9848394622342,0.4244881444870186,-0.7052874228664695,0.020950444601750162,0.32878301525042664,0.011321570921261698,0.20841700662759086,2.2502435245741217,3.2869522523596757,0.05502381979139492,47.0
North America,US,Vermont,2020-03-24,5.83404491129411,0.6255182845890818,-240.71767362896205,0.13951191349248362,0.3342427354472013,0.05083310533633165,0.10421490176593634,4.767270682426695,0.1255075419032078,0.3076038474268765,45.0
North America,US,Virginia,2020-03-20,13.53164642109802,3.192014527134034,-32.53329518758779,1.2915389954659042,5.036989261445814,0.03590670683923124,0.1626885071233135,7.9911891795979395,0.2625540707848104,0.0007526149069722043,48.0
North America,US,Washington,2020-03-07,21.798589392634334,1.245172235397842,1.8667508488398032,1.0647745062055207,0.49543739633573175,0.05366585109919987,0.0559518308246954,10.31657106937216,9.934663004928412,0.06309875936369203,54.0
North America,US,West Virginia,2020-03-29,24.57590013670585,1.2042183925229577,-10.228103570228006,1.027887068106439,0.47689821424091566,0.04314094169674182,0.11014171421868196,0.10348065117889815,0.5248330409334439,0.07686677957808297,43.0
North America,US,Wisconsin,2020-03-18,17.701573575327163,0.7223546861217897,-35.77413595784527,0.20508171131872371,3.8182654493271406,0.03869716455541745,0.16533121031325373,5.285044909132666,1.0688395992444504,0.0,48.5
North America,US,Wyoming,2020-03-31,13.701834403192969,0.9047827558962841,-245.45885708191815,0.10978123108515103,0.01909089495840052,0.040857944877825285,0.42515575258622895,0.062392215621231165,0.9987841853780458,0.056584020409399916,42.0
