"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",1.6567383215473408,-27.389896114385564,1.539169560306213,12.812978039731362,0.07066789936890089,4.162478676793147,0.14446898406540393
"Europe","Albania","None","2020-03-23",1.5619122913933354,-27.993562076094126,2.060643644121449,10.77963462961498,0.07975928539632061,2.8295345136771757,0.10410242231143656
"Africa","Algeria","None","2020-03-21",1.4304764486121124,-13.167517213947123,1.598086675738849,6.223904945993526,0.22241263351747537,6.596459900281665,3.651717327595887
"Europe","Andorra","None","2020-03-22",1.3928853341769045,-28.513368863560654,2.3367180353753962,7.452822266029868,0.06665963459842181,2.68574465346559,0.6247338517418435
"South America","Argentina","None","2020-03-20",0.7184157893370918,-9.922775677796356,0.7277946433963804,15.182187941288081,0.10594818771834554,4.062104942531305,1.689178804486326
"Asia","Armenia","None","2020-03-19",1.5249738313632495,-22.82064488953222,1.6596021032157373,11.228150569752467,0.026414232097198072,3.4544405305583483,0.07545544148377543
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.8416996630919588,-28.286403624767477,3.476970464730669,16.422201948288485,0.030425079332929688,0.07340851007137045,0.07260337237499999
"Oceania","Australia","New South Wales","2020-03-14",1.3292929821895176,-5.346748452342677,3.5725201670042885,15.613602929081813,0.01426705593488824,1.1474613874685768,5.55057610834954
"Oceania","Australia","Queensland","2020-03-19",0.5497387520865025,-13.84351064221818,3.529311301215842,14.181555340704335,0.009033548282169146,3.580467325046516,1.2002453252303398
"Oceania","Australia","South Australia","2020-03-22",0.5445252928125001,-29.351275420197073,3.0203863491721537,13.330845093740495,0.012930747864945233,1.3041156572191253,1.6071987069411424
"Oceania","Australia","Tasmania","2020-04-09",0.6640384693580044,-26.1190627076615,2.366571870333903,16.310378631848998,0.09310884992796786,0.6282458495264394,0.3155737324456284
"Oceania","Australia","Victoria","2020-03-18",0.5830617104310098,-13.346988030335625,3.3050935963440105,16.501621427014822,0.020378410582825114,7.575958539665327,0.12461707497187399
"Oceania","Australia","Western Australia","2020-03-22",0.5638731253878301,-25.556433571769382,2.709551999008244,13.95752848456947,0.01815792379619234,2.515786389128756,0.5990953504204451
"Europe","Austria","None","2020-03-08",1.4165096056953022,-4.058177988291064,2.662961558369448,16.999447302254826,0.052361532168156665,11.840680902182292,7.657536833394511
"Asia","Azerbaijan","None","2020-03-26",1.2075922752871362,-6.328588040404889,2.6829653582191746,14.166251960588518,0.024832605379347727,4.036971089754838,0.6965400126192228
"Asia","Bahrain","None","2020-03-10",1.0833998532877058,-0.1098254846225078,0.7768691704028169,15.588695001048393,0.01160738092565372,0.1102015097043227,0.21575641904190432
"Asia","Bangladesh","None","2020-04-06",1.4705013225444012,-1.0983311165964749,1.5223607576916285,9.785537535289041,0.12531085892850494,6.079548787649022,4.983514938768875
"Europe","Belarus","None","2020-03-30",1.127599669561249,5.242302998102849,3.0200468930494915,15.1383187806072,0.03661244086533607,5.581611293292785,0.11314798943537532
"Europe","Belgium","None","2020-03-06",1.2178199746214933,11.289788437253295,2.2307891456473072,13.867362521319524,0.3038070739823944,3.232324481875778,0.07289599409725551
"South America","Bolivia","None","2020-03-31",1.6440854180600937,-19.9081177043431,1.8551340225521973,12.843133523536974,0.15403496711454265,1.6241732631342267,0.8159311713385686
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.301722192022491,-25.869169987981053,1.1930996321720615,12.059964375615333,0.07753633265934017,3.352021748951955,0.09118905073230846
"South America","Brazil","None","2020-03-13",1.0578262466375559,5.86234512943959,0.8846744663002798,10.494362717996369,0.14570495071137624,6.734478721255162,0.20563983751428558
"Europe","Bulgaria","None","2020-03-20",1.2734721589536564,-27.166918237063168,1.9802952290771858,10.90154445530421,0.07231215440747571,3.0434946090648816,0.4161309568619364
"Africa","Burkina Faso","None","2020-03-24",1.3196295621917464,-28.636783171604883,2.5839660045398443,10.965685664345516,0.09468193673939072,2.8289766452074883,0.4689995137138739
"Asia","Cambodia","None","2020-03-29",0.7517738098342698,-28.022177937314137,2.744454910432377,5.667360515673346,0.007260347879456295,0.08418294778633768,0.07471681873432938
"Africa","Cameroon","None","2020-03-29",0.8292930528611319,-25.413723454132104,2.106762150436684,13.156475452921885,0.034402920824505356,4.569978093321389,2.124166830381362
"North America","Canada","Alberta","2020-03-19",1.173918672226037,-11.63609733884532,0.9911549618986973,16.12975581505472,0.05713915122280783,2.854043210815816,0.3148499449697913
