"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",1.4996549145928952,-26.21654231876812,1.6847949037483272,11.882863936408357,0.07041774086201184,4.495191725961126,0.15123038002748862
"Europe","Albania","None","2020-03-23",1.4022205596369064,-28.64128163241803,2.1422766806832447,10.051458811820185,0.08380760220243498,3.032278525944647,0.09922498821627235
"Africa","Algeria","None","2020-03-21",1.3502985858839893,-13.7359653337079,1.4576848085713763,6.021962682252826,0.23333978446825535,6.5662453122381885,3.7101207592546714
"Europe","Andorra","None","2020-03-22",1.3762855961135867,-28.933971457512982,2.2640484927035893,7.914875563894082,0.06950017717408233,2.76630442813623,0.5608300701931966
"South America","Argentina","None","2020-03-20",0.7549110598514195,-9.58446342549068,0.8142197448984738,14.5993881187706,0.10596632580279414,4.0677572454335635,1.6330719345835996
"Asia","Armenia","None","2020-03-19",1.4236283989569583,-22.285109812607605,1.6461978639769532,10.366870802124796,0.025517217292404724,3.5379084383885253,0.08123841393236216
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.9076603768361865,-28.472163541380556,3.1731810741691127,16.574529567957956,0.031531830753164375,0.08155619320876267,0.08122499999999999
"Oceania","Australia","New South Wales","2020-03-14",1.3312795373380881,-5.981667858389964,3.2073285664880276,14.718806832980565,0.014247313299624068,1.0300881189588513,5.425452718070344
"Oceania","Australia","Queensland","2020-03-19",0.6150200559223838,-13.926162536178735,3.4215176128257907,13.92775487441485,0.009025873818572443,3.3629620038786427,1.2585312664127655
"Oceania","Australia","South Australia","2020-03-22",0.6091875000000001,-28.09323651486709,2.8758660647805967,13.604674588509512,0.012978691305773742,1.2197808725001913,1.6126653292651731
"Oceania","Australia","Tasmania","2020-04-09",0.6679194695513936,-24.381750525413093,2.2176422614963234,15.208475055887066,0.09641651089954482,0.6887421672799153,0.31942440163088076
"Oceania","Australia","Victoria","2020-03-18",0.6441324004002514,-13.795717684631228,3.133163367319027,15.538786290439692,0.02087764745437663,7.361123079502212,0.12124777984911363
"Oceania","Australia","Western Australia","2020-03-22",0.6091875000000001,-25.443692025117358,2.6637559803386015,13.508796431826406,0.018118534883875253,2.445502142909996,0.6185598887521099
"Europe","Austria","None","2020-03-08",1.3958058523495191,-4.540067585716172,2.429533938215241,16.283384883361038,0.0503998437453833,11.045017735336677,7.738624759814713
"Asia","Azerbaijan","None","2020-03-26",1.2735120344699562,-6.377397975728449,2.62828472968705,14.31516374513414,0.024609525169130002,3.7983490479676973,0.698187916705986
"Asia","Bahrain","None","2020-03-10",1.1344997694513959,-0.118509990406806,0.8122505016077675,15.467200464982394,0.01276693231812067,0.09907540845031106,0.19368677900785433
"Asia","Bangladesh","None","2020-04-06",1.3401297495291298,-1.114549484914884,1.5995163582200398,9.554320500565273,0.1298496763534729,6.457676837820544,5.506000247395148
"Europe","Belarus","None","2020-03-30",1.0837193920539816,5.368036494454841,3.101491296238494,14.173086054787259,0.03877359024750525,5.877618310079563,0.11228304233303256
"Europe","Belgium","None","2020-03-06",1.1812343377707515,11.282173604027784,2.155825237153381,12.641914641048151,0.28660331707646963,3.616141790012332,0.08155237045970042
"South America","Bolivia","None","2020-03-31",1.494701913365853,-19.810700371298758,2.0203657110102484,12.39093613028512,0.1596071699660254,1.6984094883032832,0.8692305634940369
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.2748047113508043,-26.298504370988123,1.2379459776945436,11.85003508760683,0.08048564022609844,3.593921934667597,0.09050077836755255
"South America","Brazil","None","2020-03-13",1.067779038160882,5.9860212626567435,0.898659537165642,10.15443821960442,0.14639611326998275,6.530117187872739,0.18487400285123018
"Europe","Bulgaria","None","2020-03-20",1.1551574855612503,-29.42934608599034,2.1593559382935217,10.267123620269405,0.07003509868162267,3.192784676142449,0.4655463770543728
"Africa","Burkina Faso","None","2020-03-24",1.2168260313408235,-30.95099705870114,2.8821184598456706,10.171864792729583,0.09567633311287012,3.0089182410631614,0.5221480715769325
"Asia","Cambodia","None","2020-03-29",0.7472747602215496,-28.458226025881054,2.7698301806916885,5.276985213169638,0.0081225,0.08984704174973669,0.08334791981245918
"Africa","Cameroon","None","2020-03-29",0.7675209203201239,-24.707340643297343,2.1494644143147768,13.270241550260968,0.03123037470377361,4.436571835847889,2.0495442497813725
"North America","Canada","Alberta","2020-03-19",1.1716609178746245,-11.498644796637185,1.1088543017431296,15.12295012204186,0.05982071966728791,3.053518541805213,0.3186905001227184
"North America","Canada","British Columbia","2020-03-16",1.205112801313863,-12.283590940638542,2.8883325109351605,16.819678399724225,0.08727762169852112,7.342370404065151,1.3069982102518292
"North America","Canada","Manitoba","2020-03-31",0.7700345852514321,-29.090219054808085,2.736204316973101,15.158198599459514,0.03481744399676806,0.13545798723057742,1.1011596469035472
"North America","Canada","New Brunswick","2020-04-06",0.985168074120864,-31.029159242610476,2.5732563366515184,14.639098116634047,0.008144353803596278,0.08161436076829447,0.08122499999999999
"North America","Canada","Newfoundland and Labrador","2020-03-27",0.6091899356146249,-28.085136558937098,3.1353911270775496,14.02051526134168,0.022806222241999935,0.7076025693241731,0.6224579260854992
"North America","Canada","Nova Scotia","2020-03-28",0.7313759186981601,-2.881160716589782,0.977210340523742,13.178435868463751,0.017376028129444162,1.3296681081328743,0.2611224000266233
"North America","Canada","Ontario","2020-03-15",1.3678822682407954,5.893496530915125,1.956424839805924,15.799504698139279,0.14232720801559745,2.6006584355383997,0.09647001238455162
"North America","Canada","Quebec","2020-03-19",1.3474196026841194,3.7386285989965047,3.2343708399631,16.13269964535677,0.0969450833555474,7.453512590709128,2.164361609064894
"North America","Canada","Saskatchewan","2020-03-28",0.6091875000000001,-28.98547122953198,1.5438487291929697,14.557807806427425,0.028994613493402464,0.5672646654974475,0.4606514140965104
"South America","Chile","None","2020-03-16",1.3588247360601609,-3.9537481718184293,1.58725567723979,15.421392221841565,0.03109774010905401,6.588073559408897,0.08960912301219372
"South America","Colombia","None","2020-03-19",1.2973102930663456,-10.490918119444306,1.325183150428651,11.019215868453273,0.08937858594516733,6.315755182995549,0.08711717344765403
"Africa","Congo (Kinshasa)","None","2020-04-01",0.8601893769907285,-30.604077052181847,2.3337825978054556,4.655846448286334,0.14870335101237603,3.13571085064354,0.1195386405886792
"North America","Costa Rica","None","2020-03-21",0.9263894815973825,-8.926118051174132,1.8333038254407386,17.9316407666067,0.0081225,0.7842248671057556,0.9010622824160387
"Africa","Cote d'Ivoire","None","2020-03-27",1.2401314757040893,-9.772057987448616,1.2825470936553314,16.229458013144235,0.02842615527730202,0.41512385218899145,0.8185720673996626
"Europe","Croatia","None","2020-03-19",1.2302761500390962,-21.26202511930087,1.5339586163232202,15.92231504348731,0.039663323011549935,6.008947267737512,0.82754149658948
"North America","Cuba","None","2020-03-28",1.4823900031176904,-29.031311378766112,1.5922955639169032,10.062228790426804,0.056977372206935946,4.379587798171984,0.08515705747489616
"Europe","Cyprus","None","2020-03-23",1.272960501505355,-20.657846027921764,1.7100712486410847,11.17426282821079,0.03268235619139514,2.581571066041908,0.12564410658304806
"Europe","Czechia","None","2020-03-13",1.2773627721996135,-5.6505243272809125,2.069196001865706,9.760828788884359,0.039623840772296394,7.302621553295969,1.2379178762367764
"Europe","Denmark","None","2020-03-10",1.1110382613932126,4.347646232752903,1.985642307773405,11.670645107799112,0.08866982417501545,0.08665343734033659,0.6524204272105131
"Africa","Djibouti","None","2020-04-08",1.4206069586297534,-4.805628097362693,1.4688051410418246,15.826878607920602,0.020752965384670752,3.680675928706681,0.08295472712089907
"North America","Dominican Republic","None","2020-03-21",1.114858027437453,-12.507640876704599,0.8124705466133323,12.653165676364448,0.13057194794672983,0.08413018456716334,3.9797500541833997
"Africa","Egypt","None","2020-03-14",1.1863611365312612,-7.883193922585137,0.9477185642712455,10.595797606600128,0.15049603856532137,2.531795764357645,0.09055437886985507
"North America","El Salvador","None","2020-04-09",1.046083949904099,-10.974564854258734,1.347545032636581,9.526520793954704,0.014290156434685801,1.4312144269697913,0.12173688012679594
"Europe","Estonia","None","2020-03-14",1.3171302438955919,-21.38843152300786,1.3299914407857034,16.48541573280741,0.0476926949253165,3.362666697614415,0.08542124204159164
"Europe","Finland","None","2020-03-13",1.306823258552175,-8.627666448347894,1.3235488432650813,15.603000442932915,0.04893204781425932,2.760437768545738,0.0958706133451885
"Europe","France","None","2020-02-29",1.225656034988772,4.95785878362272,0.9465632918416509,8.338166094392616,0.2314744293318985,11.394946022743595,2.049201203617743
"Asia","Georgia","None","2020-03-30",1.4360097590318586,-15.155933386603099,1.7123727881366924,16.75678271169952,0.03241209825669903,1.1424192514921296,0.08122499999999999
"Europe","Germany","None","2020-03-01",1.1390102024538014,12.127498385000049,2.5039843879408004,14.980390361751656,0.05421654580178628,5.9027076999700006,1.9922349902701817
"Africa","Ghana","None","2020-03-26",1.4165056229006872,-14.365585347664666,1.7725725506082124,12.328144537350974,0.01612653568331381,1.936782981786289,0.08190753092254249
"Europe","Greece","None","2020-03-13",1.3387866197903042,-21.426190571659607,1.692905282994694,10.879653637720784,0.0759500094308882,3.891452263288251,0.17404644843159006
"North America","Guatemala","None","2020-04-10",0.781393428424886,-20.942705444116047,2.0606267632149704,7.724670749413062,0.035074267641824836,1.5430170244572332,0.12661587732021815
"Africa","Guinea","None","2020-04-04",1.3505222829351031,-18.17351990277994,1.3342805847553967,13.6529312634972,0.011875902118116162,2.23791187843834,0.14843471004104294
"North America","Honduras","None","2020-03-29",0.7742834250546831,-30.074243292057737,1.8168322651259046,9.414160768580302,0.14394713456800648,2.202756763062217,0.740874227563667
"Europe","Hungary","None","2020-03-21",1.1451773198841237,-4.43248873492031,1.212859066593682,12.528328910496235,0.20111129091002486,1.0197751105560118,1.2082429918779214
"Europe","Iceland","None","2020-03-12",1.1933511484242414,-5.963909732378364,2.8004404403032717,17.55257065310435,0.009378236127525879,5.384686614536682,0.10114182050535049
"Asia","India","None","2020-03-14",0.9832937026825002,1.3193671848821173,0.8484487705777932,6.366343007290035,0.05697362341659101,8.198916711095002,0.8985668830876088
"Asia","Indonesia","None","2020-03-15",1.1002938201635182,-13.4816577290903,0.8639265283747742,12.3465789652063,0.18931940327804744,1.581006884768421,4.717295060704467
"Asia","Iran","None","2020-02-26",1.2265102270674169,9.445166500341577,2.1352247613638076,1.7834451354332093,0.06851625674886949,10.342133577818318,9.53886025650746
"Asia","Iraq","None","2020-03-13",1.2816865350364026,-6.821813131325113,1.6362625556416204,15.42015298873613,0.12267615662691055,2.649330700644527,1.2364361117567537
"Europe","Ireland","None","2020-03-14",1.048261866934068,2.6892378151117207,0.81225,13.544206228052666,0.10359046508733857,2.797651162446386,1.2973624673283402
