Continent,Country,Province,Data Start Date,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
North America,Canada,British Columbia,3/16/2020,1.402865429,-16.6571125,1.766207199,22.35123876,0.10365963,4.592982998,1.251386925
North America,Canada,Manitoba,3/31/2020,0.972720582,-23.75938736,2.64607122,11.44663419,0.026110402,0.123190645,0.963970815
North America,Canada,New Brunswick,4/6/2020,1.004654275,-66.87721977,3.917973636,27.51394507,0.00298903,0.038342138,0.098180458
North America,Canada,Newfoundland and Labrador,3/27/2020,0.223723855,-27.54802334,4.602586192,14.86381938,0.017596429,0.875190708,0.606380352
North America,Canada,Nova Scotia,3/28/2020,0.733980231,-4.635340217,1.112747728,7.3253936,0.038444544,1.72043772,0.164430091
North America,Canada,Ontario,3/15/2020,1.35049752,5.448648265,1.83074273,21.79005795,0.180323524,2.805929748,0.117566184
North America,Canada,Quebec,3/19/2020,1.024653235,1.486134913,1.304162311,25.17573801,0.190664392,9.240336695,3.533833335
North America,Canada,Saskatchewan,3/28/2020,1.037639261,-27.9055119,1.386426555,14.74272293,0.024379079,0.5335545,0.30242615
South America,Chile,None,3/16/2020,1.038068872,-6.883639114,0.741747271,21.21415064,0.037375897,6.000057558,0.064695736
South America,Colombia,None,3/19/2020,1.13178342,-12.4123576,0.73348689,16.01367296,0.105696931,4.613757946,0.032117973
Africa,Congo (Kinshasa),None,4/1/2020,1.893113212,-21.68975198,1.44965707,9.22383338,0.081579514,1.79263612,0.048585916
Africa,Congo (Brazzaville),None,4/15/2020,0.714372984,-25.63123108,2.016297149,10.15810024,0.030513132,0.629944697,0.423447444
North America,Costa Rica,None,3/21/2020,0.800926502,-9.315183152,2.106457579,19.70162881,0.009415706,1.714001269,0.654318209
Africa,Cote d'Ivoire,None,3/27/2020,0.992441069,-6.647143447,1.134263136,22.16654731,0.032614883,0.43550673,0.894113946
Europe,Croatia,None,3/19/2020,1.374103219,-16.19059598,2.393955374,23.4866102,0.061992756,7.260695102,0.39641727
North America,Cuba,None,3/28/2020,1.73569118,-27.64753016,1.385587772,13.97963635,0.076763581,3.584765054,0.08676028
Europe,Cyprus,None,3/23/2020,1.064956729,-18.0705203,2.17778438,9.4475685,0.022429451,3.182431326,0.114791985
Europe,Czechia,None,3/13/2020,1.508868761,-4.337949293,2.947320301,12.32022202,0.043479198,8.883500741,0.515527379
Europe,Denmark,None,3/10/2020,1.003899719,4.231264966,1.676136713,5.295337134,0.058731957,0.036328966,0.835077015
Africa,Djibouti,None,4/8/2020,0.589757317,-6.586786372,3.476837155,28.40864439,0.007973936,5.457423478,0.14248905
North America,Dominican Republic,None,3/21/2020,0.759559984,-10.50598365,0.493645579,6.871918725,0.06564263,0.103396867,5.439540562
South America,Ecuador,None,3/18/2020,1.04414883,0.397925897,0.583644148,2.106458495,0.050105903,4.976810395,0.396464796
Africa,Egypt,None,3/14/2020,1.056147528,-11.8863718,0.529519421,17.68592815,0.176859457,2.138065652,0.040244795
North America,El Salvador,None,4/9/2020,1.62262903,-16.7045769,1.145384651,10.6064263,0.023867366,1.074862175,0.086227984
Africa,Equatorial Guinea,None,4/24/2020,0.809102552,-25.37978584,2.904416481,18.02634117,0.007607117,0.077216869,0.426168836
Europe,Estonia,None,3/14/2020,1.35648258,-12.62340027,2.049010731,24.88482093,0.061069644,3.584440128,0.035260089
Africa,Ethiopia,None,4/18/2020,1.438201024,-22.76314785,1.58003148,19.89022511,0.013699767,0.086977653,0.110807761
Europe,Finland,None,3/13/2020,1.477965256,-9.457732831,1.443587207,18.06922735,0.078720667,2.67448563,0.045942065
Europe,France,None,2/29/2020,1.234591519,10.22089462,1.750112876,3.792120077,0.159486149,8.582291262,1.370522297
Africa,Gabon,None,4/17/2020,0.988694638,-25.13371557,1.370750904,13.166971,0.030678812,1.421880525,0.182855031
Asia,Georgia,None,3/30/2020,1.506340802,-16.37651463,1.706427711,19.99056634,0.030837068,1.090890149,0.077629287
Europe,Germany,None,3/1/2020,1.074662236,16.10287934,3.596353479,23.91185998,0.077817886,3.719522515,0.851885288
Africa,Ghana,None,3/26/2020,2.190500188,-18.53668372,1.154583245,20.41286796,0.019671263,0.919682485,0.037335184
Europe,Greece,None,3/13/2020,1.317212769,-17.26105032,1.838910802,14.62175978,0.080402948,3.83853406,0.075228711
North America,Guatemala,None,4/10/2020,1.373145298,-16.57684714,1.417072572,6.845849793,0.037335965,1.795509618,0.073918975
Africa,Guinea,None,4/4/2020,1.712288308,-19.676357,1.116943763,16.09682804,0.015280575,1.963806552,0.146409369
North America,Honduras,None,3/29/2020,1.705254526,-37.96322224,1.039480549,12.41625019,0.15271836,1.642716134,0.31317054
Europe,Hungary,None,3/21/2020,1.372560344,-3.446864388,1.773716926,9.443355982,0.174008038,0.878009298,1.133839137
Europe,Iceland,None,3/12/2020,1.242084617,-2.854998333,4.680700444,17.97413008,0.008489095,6.114418029,0.079863035
Asia,India,None,3/14/2020,0.945695459,0.945528014,0.459867535,8.396034428,0.060547103,6.820195029,0.409228907
Asia,Indonesia,None,3/15/2020,1.262009883,-18.051936,0.712238786,20.18228074,0.206854444,1.026937893,3.520598251
Asia,Iran,None,2/26/2020,1.536587463,4.20507358,2.058708333,0.654539368,0.064156065,13.16479602,12.68140405
Asia,Iraq,None,3/13/2020,1.348379425,-7.722996746,1.563524442,19.88712592,0.096470724,1.837259716,1.459837147
Europe,Ireland,None,3/14/2020,1.190098148,4.214528374,1.592513478,17.52185956,0.12360031,3.514964632,0.852353611
Asia,Israel,None,3/12/2020,1.758565656,3.097061315,4.092124974,17.31920255,0.024510149,6.820005145,0.215057183
Europe,Italy,None,2/23/2020,1.754430768,5.310525821,2.322601403,2.658731998,0.14217477,5.55241417,1.290517124
Africa,Jamaica,None,4/15/2020,0.531358055,4.054099907,2.411307161,11.9802526,0.019164707,0.949119467,0.532344632
Asia,Japan,None,2/21/2020,1.10656216,0.135594496,0.555947901,23.86833233,0.07738111,0.466363786,0.09291751
Asia,Jordan,None,3/22/2020,1.281300029,-21.86954201,2.585543624,8.907508145,0.021981942,0.537540751,0.899560593
Asia,Kazakhstan,None,3/26/2020,0.709206855,-6.034197788,0.347417743,19.96338285,0.022337055,0.093515306,2.1853448
Africa,Kenya,None,4/2/2020,1.796267141,-20.43905893,1.549738196,12.04846558,0.072320104,0.130779665,0.442527212
Asia,"Korea, South",None,2/20/2020,0.531251861,0.809609379,2.052275185,18.96476254,0.027945998,14.78190374,15.26012754
Europe,Kosovo,None,3/31/2020,1.429940708,-26.38238815,1.226662904,13.63349695,0.053561798,1.915386039,0.109339606
Asia,Kuwait,None,3/14/2020,1.096844003,-1.089461565,0.496041246,12.55674119,0.015597135,0.280938388,0.090271122
Europe,Latvia,None,3/20/2020,1.105569204,-23.49324381,1.551853412,15.95742752,0.024519166,2.670993962,0.048928491
Asia,Lebanon,None,3/15/2020,0.647630956,-23.42246005,1.158871007,10.47697128,0.038259934,3.288320221,0.07754904
Africa,Liberia,None,4/21/2020,0.949172943,-15.84291336,1.532023367,4.435656947,0.128768919,0.773412644,0.202483306
Europe,Lithuania,None,3/22/2020,1.343530818,-28.67289123,2.049859467,21.32619632,0.06034455,4.528757104,0.11732902
Europe,Luxembourg,None,3/17/2020,1.295011937,-13.87948303,3.7704932,10.38513775,0.029371015,13.56714413,1.141582911
Europe,North Macedonia,None,3/22/2020,1.307381403,-9.382080691,1.839836216,10.40711374,0.076945686,2.554826995,0.055732992
Africa,Madagascar,None,4/11/2020,1.432289787,-20.66610674,1.746473882,28.62544048,0.008587678,0.072201577,0.074096008
Asia,Malaysia,None,3/9/2020,1.129214245,-8.043846056,1.55041767,11.26289503,0.024096574,8.263774911,0.088646311
Asia,Maldives,None,4/23/2020,0.85499999,6.839099586,2.051875445,11.84796018,0.009377395,2.121180681,0.358352314
Africa,Mali,None,4/12/2020,1.541283173,-16.7334517,1.500938321,19.13420518,0.130936928,0.264506543,1.794910054
Europe,Malta,None,3/23/2020,0.981238515,-14.06187409,1.92979,18.6180799,0.0151096,1.362108267,0.070759106
Africa,Mauritius,None,3/28/2020,0.332029885,-33.77716064,4.293794385,6.661129784,0.027625393,1.550870365,0.909098458
North America,Mexico,None,3/19/2020,1.003747363,-12.11152916,0.348412393,22.81733069,0.339310983,0.934524855,1.540977447
Europe,Moldova,None,3/23/2020,1.343307306,-9.690142274,1.333769722,11.11366588,0.05255274,4.299862162,0.15720024
Europe,Montenegro,None,3/31/2020,0.910708035,-35.41415036,2.556151631,15.2707983,0.023744834,0.475845828,1.13410061
Africa,Morocco,None,3/22/2020,0.946637347,-12.35912807,0.701869904,17.77716148,0.095030232,0.06249173,3.558963661
Europe,Netherlands,None,3/6/2020,1.923643377,0.762854428,2.45074671,3.585630606,0.134202984,5.906215455,0.363906038
Oceania,New Zealand,None,3/22/2020,0.623679567,-3.236471364,4.958690708,18.92753409,0.019735492,7.918277915,0.812940797
Africa,Niger,None,4/3/2020,0.263429544,4.460086694,1.723352346,21.51807098,0.086910455,0.301769331,2.840593499
Africa,Nigeria,None,3/29/2020,2.241533617,-25.86583101,0.984083604,15.35302109,0.08700309,1.253944303,0.062353064
Europe,Norway,None,3/6/2020,2.074649441,-2.958307796,4.129245898,17.94691749,0.040891505,9.002099742,0.264576687
Asia,Oman,None,3/26/2020,1.417855869,0.282166264,1.877865968,13.87629504,0.010997405,0.721192303,0.247445787
Asia,Pakistan,None,3/16/2020,0.864195842,-10.45543383,0.319124236,24.1682288,0.07587694,3.355075071,0.858163288
North America,Panama,None,3/19/2020,0.63640971,-2.511964049,0.500745992,1.711941232,0.030424391,7.811850307,0.193480282
South America,Paraguay,None,4/5/2020,1.459397107,-23.39408156,1.160297062,15.49230184,0.053653235,0.541773958,0.130769997
South America,Peru,None,3/17/2020,1.133475419,-1.438781903,0.526581207,6.767546144,0.049889418,4.36586242,0.101651539
Asia,Philippines,None,3/14/2020,1.364127713,0.792425327,1.974146395,15.22698153,0.12779749,5.316377767,0.662342591
Europe,Poland,None,3/14/2020,2.00252332,-6.173149382,2.017060662,19.06704731,0.107005587,4.039778888,1.649803602
Europe,Portugal,None,3/13/2020,1.53066779,2.93749472,3.135519415,5.526002329,0.046203596,9.750985003,0.486519583
Asia,Qatar,None,3/11/2020,1.031895532,-0.021812463,0.432198733,23.07558731,0.003251628,0.259433731,0.12138907
Europe,Romania,None,3/14/2020,0.815159362,3.351261681,0.94310019,7.39131028,0.081623282,6.423187049,0.083635977
Asia,Russia,None,3/17/2020,1.412744728,7.405321948,0.99137796,19.88132527,0.035006363,3.733854079,0.070443014
Africa,Rwanda,None,4/4/2020,2.10748564,-24.55604675,1.03817606,33.75847275,0.005537825,0.085174302,0.051944228
Europe,San Marino,None,3/15/2020,1.688187627,-38.82715777,0.916939476,3.117287373,0.083546564,1.04363328,0.051432483
Asia,Saudi Arabia,None,3/14/2020,1.02285111,-0.692365313,0.451976605,16.23487177,0.02156536,3.020744819,0.076823598
Africa,Senegal,None,3/26/2020,2.507248236,-41.43097514,0.81397889,16.81732562,0.024574033,0.060583825,0.262008227
Europe,Serbia,None,3/19/2020,0.950150889,3.226588027,1.365329205,7.523607959,0.029861332,4.174665538,0.938352825
Asia,Singapore,None,2/29/2020,1.398990754,-11.76599049,0.440463304,32.20806729,0.004733511,0.269944539,0.045724601
Europe,Slovakia,None,3/18/2020,1.283000254,-25.41820868,0.923439959,10.19886263,0.019502443,2.181804965,0.080297961
Europe,Slovenia,None,3/13/2020,1.339253384,-23.6656232,1.690680718,17.02387281,0.093645359,3.106485272,0.056399909
Africa,Somalia,None,4/17/2020,1.476581155,-13.25116078,2.077739711,13.99570707,0.128951954,1.937811389,1.521411446
Africa,South Africa,None,3/18/2020,2.218434911,-37.78605127,0.955250128,16.91208563,0.042774557,1.423064246,1.584250982
Europe,Spain,None,3/2/2020,1.111775864,14.77685655,3.509850256,2.032294406,0.11416247,6.404920126,1.569184156
Asia,Sri Lanka,None,3/24/2020,2.259117695,-23.43817302,1.220501173,25.29729635,0.039090622,0.059838018,0.196027096
Africa,Sudan,None,4/20/2020,1.165413443,-17.41584979,1.617904638,6.25499455,0.107433583,8.001410681,2.309542549
Europe,Sweden,None,3/6/2020,0.787553248,6.081740055,0.654734227,18.46067814,0.262792303,5.205191366,0.7241326
Europe,Switzerland,None,3/5/2020,1.193110466,9.955506365,5.082482202,10.68777974,0.071673041,4.312909112,0.613004203
Africa,Tanzania,None,4/17/2020,0.799553779,-23.47358173,3.031681155,13.96702488,0.067008475,2.794130617,0.157492742
Asia,Thailand,None,3/15/2020,1.476501932,-15.82100136,2.938717575,15.20561367,0.026371966,9.423682698,1.371133821
South America,Trinidad and Tobago,None,4/4/2020,0.69550011,-37.35612935,2.33498259,13.21672819,0.038763341,0.051761258,0.101918081
Africa,Tunisia,None,3/24/2020,1.189474039,-24.62520937,1.802049463,10.51945329,0.054831081,1.331469472,2.549868121
Asia,Turkey,None,3/19/2020,0.785956929,12.76486455,2.589359716,2.661823446,0.028861345,11.17782735,7.746793168
Europe,Ukraine,None,3/25/2020,1.229135013,-4.500557632,1.0849851,1.939365157,0.028498948,6.060486034,0.270569193
Asia,United Arab Emirates,None,3/18/2020,1.279261781,-0.127359837,1.085465413,17.03669168,0.021046322,2.980299547,0.046209716
Europe,United Kingdom,None,3/5/2020,1.441698186,9.74963197,1.706159861,5.160453022,0.202681003,4.644139026,0.040956208
South America,Uruguay,None,3/21/2020,1.245514596,-26.54489518,1.642297416,16.68345914,0.03952398,1.688307125,0.224611437
North America,US,Alabama,3/20/2020,0.731793974,2.489401044,0.960811331,4.819971993,0.045801931,7.603847384,0.099813061
North America,US,Alaska,3/28/2020,0.904246793,-19.5192709,2.34690171,9.598842013,0.025293991,1.455506831,0.149134431
North America,US,Arizona,3/21/2020,0.964664104,-16.68272144,0.663492848,8.026103668,0.063942032,7.890380435,1.560175128
North America,US,Arkansas,3/20/2020,1.132965226,-22.46886118,0.655187144,8.648377742,0.031645215,3.360887446,0.135793087
North America,US,California,3/7/2020,1.451676343,-3.668783473,1.058832026,8.118315536,0.06029069,7.278910923,0.834902808
North America,US,Colorado,3/14/2020,0.975999036,1.658786066,1.036823007,13.21706869,0.095679455,7.913786533,0.137385342
North America,US,Connecticut,3/19/2020,1.144375823,5.774733765,2.018309124,14.23896303,0.160334003,8.541873832,0.087974965
North America,US,Delaware,3/24/2020,1.27043672,-7.428227079,1.077844926,8.768923306,0.05485919,3.643653101,0.106016333
North America,US,District of Columbia,3/23/2020,0.931708802,0.224853504,1.146300349,23.05817568,0.13750652,3.824697669,0.211297713
North America,US,Florida,3/15/2020,1.279265454,4.320097825,2.451808921,10.20764186,0.054490219,7.073540663,3.652495013
North America,US,Georgia,3/16/2020,1.147882997,3.07336425,1.617395797,2.027662916,0.046134042,10.30048684,0.173951396
North America,US,Hawaii,3/26/2020,0.59757101,-18.67739376,2.744811238,14.34646109,0.037885983,3.313789244,0.266917349
North America,US,Idaho,3/25/2020,1.093202454,-28.06939073,2.868826983,10.65989331,0.045057353,9.180156423,0.397018787
North America,US,Illinois,3/16/2020,1.016140096,1.924881967,0.865726405,12.69450428,0.090812087,10.98554351,3.219322156
North America,US,Indiana,3/21/2020,1.072646548,0.849419099,1.408325026,10.75771078,0.099540442,8.303530418,2.266546695
North America,US,Iowa,3/23/2020,0.825565616,-0.023975888,0.298100971,9.640694849,0.045956902,1.286760944,1.025183719
North America,US,Kansas,3/24/2020,1.383928539,-19.10797627,0.704070412,12.15064552,0.073942456,3.415485039,0.086367202
North America,US,Kentucky,3/22/2020,0.824423758,-11.71813032,0.576499233,2.294303144,0.058510941,6.913091568,0.130972318
North America,US,Louisiana,3/15/2020,0.932433443,12.41141872,6.597787158,7.410904119,0.079842118,7.120019544,0.821228233
North America,US,Maine,3/23/2020,1.068342568,-28.66048961,0.85504883,16.08353322,0.088289973,1.661631819,0.632514928
North America,US,Maryland,3/19/2020,1.01546875,2.600666219,0.998519139,16.27256889,0.111289496,9.331333305,0.094121439
North America,US,Massachusetts,3/12/2020,1.447663863,4.137841529,1.418173957,22.96133767,0.161087174,6.042050402,0.098676139
North America,US,Michigan,3/19/2020,0.841008982,4.309236295,1.961681028,8.303796338,0.124107201,11.96345619,1.851832347
North America,US,Minnesota,3/20/2020,0.858557864,-1.879137166,0.326997566,19.75781914,0.210617871,1.242864485,0.204762302
North America,US,Mississippi,3/21/2020,0.670725597,-7.862397444,0.389764893,4.433583517,0.049994267,5.686894232,0.392323486
North America,US,Missouri,3/22/2020,0.939181001,-0.662884425,1.736071109,12.96434417,0.076013108,9.407661162,0.910771297
North America,US,Montana,3/27/2020,1.164479197,-35.68498064,3.34644189,2.158835755,0.028217567,1.915883334,0.313318852
North America,US,Nebraska,3/27/2020,1.450477247,-31.69146076,0.399167676,14.86286028,0.045784265,2.147314137,0.079178077
North America,US,Nevada,3/20/2020,0.678977382,-5.267220603,0.770378148,8.40891316,0.066916102,5.826708582,0.157012256
North America,US,New Hampshire,3/23/2020,0.885966794,-31.3270727,0.415640784,17.15675469,0.074459041,3.322384483,0.179824902
North America,US,New Jersey,3/16/2020,1.127102403,4.146909361,1.728838465,9.770491605,0.090871328,11.52243062,10.38777042
North America,US,New Mexico,3/24/2020,0.964801473,-1.026463601,0.956021629,18.65924996,0.098336774,2.570222539,0.123579555
North America,US,New York,3/8/2020,1.797201484,7.535101119,3.10100178,6.766763353,0.077345082,7.682013823,2.715124337
North America,US,North Carolina,3/19/2020,1.066074063,-12.52800431,0.718628517,19.93075795,0.092515756,5.265192555,1.874012738
North America,US,North Dakota,3/30/2020,1.68029351,-16.11444027,1.135583963,15.32009664,0.042938629,0.299292349,0.514811386
North America,US,Ohio,3/19/2020,1.095978127,-0.106825397,1.163806108,11.01377046,0.092071155,7.729660701,0.43398482
North America,US,Oklahoma,3/24/2020,0.879667644,-8.474146036,1.217558689,9.946311379,0.094486169,7.713916998,1.246666941
North America,US,Oregon,3/20/2020,0.883526083,-14.6434571,0.942244599,11.21980853,0.062189599,5.536470056,0.118957038
North America,US,Pennsylvania,3/17/2020,1.63340996,4.773612211,2.747679683,19.57818353,0.121874122,7.007270207,0.939664184
North America,US,Rhode Island,3/23/2020,1.09576192,5.46520566,1.481784674,6.796619823,0.050283089,0.066980061,1.388145582
North America,US,South Carolina,3/20/2020,1.228107852,0.36588228,2.172614656,17.21509411,0.076931438,5.308610417,0.093339802
North America,US,South Dakota,3/30/2020,0.58238535,7.295102132,1.703102944,16.65094676,0.01487382,4.957807506,0.19317174
North America,US,Tennessee,3/19/2020,0.948433223,-2.102409758,1.136992633,9.129181625,0.031149581,7.067811166,0.114000045
North America,US,Texas,3/17/2020,1.166023289,3.827321577,1.641874231,4.406589505,0.034272174,10.62003438,0.509820113
North America,US,Utah,3/20/2020,0.947583173,-1.515848491,1.18871733,7.036362669,0.013787888,4.127484849,0.127248119
North America,US,Vermont,3/24/2020,1.161541962,-15.83650982,3.802009635,10.3754646,0.065829043,6.420531379,0.055046034
North America,US,Virginia,3/20/2020,1.092937461,-15.0569682,0.543524877,11.30414143,0.070544168,6.048958166,1.788346686
North America,US,Washington,3/7/2020,1.014443357,7.400671387,1.907130387,2.357805901,0.057212705,9.844048116,10.70105226
North America,US,West Virginia,3/28/2020,1.344148338,-10.59799761,2.413947606,10.44353782,0.056757377,3.077627807,0.039991
North America,US,Wisconsin,3/18/2020,1.284804388,-13.46459914,1.008041532,14.91175918,0.095545816,6.193160295,0.083298949
North America,US,Wyoming,3/31/2020,1.639046863,-37.15871271,1.340831539,10.92164254,0.024856163,0.598173342,0.256309428
Asia,Uzbekistan,None,3/28/2020,1.386060683,-3.615299414,3.029412415,25.1997772,0.009533856,4.249066125,0.519690847
South America,Venezuela,None,3/26/2020,2.081802846,-25.08702395,1.698148591,20.98698574,0.07462024,0.409040429,0.050549612
Asia,Vietnam,None,3/22/2020,0.951186016,-26.55681382,2.594005371,22.40304905,0.00397348,0.102665918,0.782148048
