"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",2.019048429344699,-29.38511844837644,1.349722007404288,15.540457976541406,0.07893147923734259,3.5102265606771463,0.11625814237174209
"Europe","Albania","None","2020-03-23",1.6976073523663082,-26.996864423634282,1.7283778713068694,10.810090474188973,0.06839243514236579,2.345588657239287,0.11764089372010239
"Africa","Algeria","None","2020-03-21",1.312917173179334,-13.849990952955725,1.3425156681104136,5.972048930836184,0.19808370570862927,6.688038285630548,3.41381777990137
"Europe","Andorra","None","2020-03-22",1.2494783761970576,-24.307884996909387,2.6418431419660315,6.483036651452101,0.06210147700160489,2.9720779227460237,0.5263770114920896
"South America","Argentina","None","2020-03-20",0.70533678083997,-11.087976579893223,0.5488372185316445,16.007811614048983,0.10909055105487425,3.73061060729705,1.5257826609066554
"Asia","Armenia","None","2020-03-19",1.7804549312734204,-28.33470428154346,1.3107544654580885,12.200752307608566,0.029384022685504347,2.705364551798423,0.0697976260367646
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.6638090488088414,-36.53833192548399,4.2201273216227815,17.975213252733294,0.027787414391696682,0.05535810299726362,0.054750929141711244
"Oceania","Australia","New South Wales","2020-03-14",1.392526667859732,-4.296866190305201,4.341581048697623,16.037540927133755,0.014637841352666674,1.4869972255808632,5.392366590673501
"Oceania","Australia","Queensland","2020-03-19",0.4145634903359523,-13.932610363710271,3.637497640952434,15.272379443133428,0.00900595285029163,4.219029766319411,0.9278057387077442
"Oceania","Australia","South Australia","2020-03-22",0.41063196856283446,-31.208802124979538,3.499035811905046,13.095647514433189,0.0124893585870221,1.5495040264467297,1.5468235575468456
"Oceania","Australia","Tasmania","2020-04-09",0.6042856041575764,-25.41202742379756,2.420283493551854,16.373463164213444,0.0826964640181211,0.6275254672172571,0.3889090809977737
"Oceania","Australia","Victoria","2020-03-18",0.46819518836092333,-12.093806533273444,3.4486655386633784,17.205545506817224,0.019770900345472835,7.939349995054479,0.11930779829253645
"Oceania","Australia","Western Australia","2020-03-22",0.4252223625862165,-25.286944994107248,2.8221367978203244,15.300964060849351,0.018823059407935088,2.7827488826637814,0.5018731950440638
"Europe","Austria","None","2020-03-08",1.6149339921028143,-3.0619115302077318,3.450958415118031,17.922180769372172,0.055147966948128,13.906064379139641,6.0617805808471
"Asia","Azerbaijan","None","2020-03-26",1.1241268638399389,-5.170948069879729,3.021300642243863,15.744659300801274,0.02468912109999893,4.692411850076251,0.5513485705779749
"Asia","Bahrain","None","2020-03-10",0.9500017648722469,-0.12579022086132396,0.6097568385127856,15.874463073015765,0.009217340467255052,0.142811222057292,0.2796008947640631
"Asia","Bangladesh","None","2020-04-06",1.4826467389263036,-0.8674541836721341,1.8794055715793732,11.844489032592426,0.09496460618727046,6.489383986131992,5.233324082917745
"Europe","Belarus","None","2020-03-30",1.3076268839981742,4.1583416457913955,2.293600022945671,18.615543023973522,0.030971304041623116,4.712104572907205,0.1280667609713833
"Europe","Belgium","None","2020-03-06",1.441879515154475,8.656216052514434,2.2846670259574315,12.979928818817049,0.28240536607046945,3.0671363525827235,0.05828444013733237
"South America","Bolivia","None","2020-03-31",1.9416157201512667,-17.179034759680164,1.7369999302165773,15.441837900092379,0.1461757187380911,1.4722086094568443,0.6169326529457467
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.2288665265308105,-24.06997111984115,1.2525232172679992,12.279676978828617,0.0711347562623534,3.540770554030342,0.09665903688777155
"South America","Brazil","None","2020-03-13",1.00057674249255,5.892568820803351,0.6865533295965236,11.285640664047813,0.15381059688982587,6.886795426084326,0.2348183669883432
"Europe","Bulgaria","None","2020-03-20",1.5912618478557932,-23.631609943638654,1.7283518235180848,13.341939605382597,0.0791549668120611,2.3962159115747266,0.3185683109248913
"Africa","Burkina Faso","None","2020-03-24",1.6800329050008438,-30.141155714517758,2.5153889110063585,12.471661442231454,0.10323801731148564,2.5830226601953044,0.404166444460103
"Asia","Cambodia","None","2020-03-29",0.7986050538301769,-26.573530821264907,2.7401988877293117,6.999694640818411,0.0054751009393767865,0.07660975907625871,0.06779954337988958
"Africa","Cameroon","None","2020-03-29",1.0035797764022714,-29.61703515127726,1.8371332398364457,10.04684880767729,0.044581735658984274,5.1274361127437595,1.9418118011649064
"North America","Canada","Alberta","2020-03-19",1.2753200610244753,-15.078102832909329,0.7475145835529678,19.907671224971075,0.05956041957390282,2.152834751501258,0.24731926086037742
"North America","Canada","British Columbia","2020-03-16",1.3738918710640418,-12.2279219359628,2.7209420007889715,19.160156382546354,0.09447772094054557,6.774476795408265,0.9823694335385104
"North America","Canada","Manitoba","2020-03-31",0.7736898609366634,-28.143428801821692,2.774298700330247,15.55741679259117,0.03410007871207846,0.12835132977848052,1.1100517190448569
"North America","Canada","New Brunswick","2020-04-06",1.0854436179074094,-44.554975412562094,3.051165963482096,19.136764802728266,0.00548982379816222,0.05941960553903297,0.0738346737810369
"North America","Canada","Newfoundland and Labrador","2020-03-27",0.4106338282039055,-28.456147781267028,3.4428047265391637,14.920859195856304,0.020120073768701757,0.7610518391900221,0.6348087581299356
"North America","Canada","Nova Scotia","2020-03-28",0.7403945179703987,-3.742072792985607,0.8872589678120097,10.091244233267188,0.024250063639202027,1.3536489456961107,0.23277995213130998
"North America","Canada","Ontario","2020-03-15",1.2993921719204362,4.907873544082946,1.6078967653057485,18.124216434781324,0.1607160996804488,3.1285051361275418,0.12160844232912453
"North America","Canada","Quebec","2020-03-19",1.3286581854879183,2.6640550629097333,2.3952990822106646,17.194089264496643,0.13443484496820143,7.862171326815047,2.1909055093441308
"North America","Canada","Saskatchewan","2020-03-28",0.6424871270665969,-25.478075400053278,1.6572534410259132,16.557259766629173,0.02323285879935151,0.5685774728996333,0.43326129370612465
"South America","Chile","None","2020-03-16",1.271279610579496,-4.288848460353917,1.362335455432393,18.1261562704594,0.034900112772158175,6.555072205630997,0.0623379298589913
"South America","Colombia","None","2020-03-19",1.334922584680392,-11.19446197145436,1.1345545018229612,12.518920893676961,0.0972558379801568,5.308990100888702,0.05896695527089211
"Africa","Congo (Kinshasa)","None","2020-04-01",1.1722985077022405,-25.161796731282713,1.6545129550881894,6.428816329857006,0.10141431200947557,2.7601946130112065,0.08475112173183073
