,Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
0,Oceania,Australia,Western Australia,2020-03-22,11.81651023451823,0.7500000449836767,-9.999999043221496,2.9999998056087396,0.050000001380567614,0.018067461572954566,0.9947187895004641,1.167204170659468
0,Europe,Austria,None,2020-03-08,102.64259903494397,1.2499999969445592,0.6020943135263138,2.9999999998618185,0.05000000035976118,0.047168515975346194,9.999999965968438,4.597451361559318
0,Asia,Azerbaijan,None,2020-03-26,5.066719508893692,0.7500002848584212,0.6806511639847641,2.9999992443940866,0.05000015410593298,0.024647740442992495,5.001188178631918,0.10000074001937986
0,Asia,Bahrain,None,2020-03-10,27.69022651410271,0.8783654971589737,9.999998910823113,1.0000000027309353,0.05316946753082203,0.010000000106458608,0.10000002060279305,0.19133614331738527
0,Asia,Bangladesh,None,2020-04-06,8.537044739959773,1.249993041946042,0.5967020957392093,1.0000001409403758,0.49999978376315735,0.042836066799338025,9.99998524263712,3.495901562160473
0,Europe,Belarus,None,2020-03-30,17.288607948773283,1.2499988777070161,-4.218707041116202,1.2389943909251375,0.49999997777616517,0.010895435036159851,8.031183403145334,0.10000014591980681
0,Europe,Belgium,None,2020-03-06,94.60753790556434,1.249999999612414,9.99999998521488,2.072491051806106,0.06859288477874546,0.24999999964529424,3.679152618061724,0.10000018894087505
0,South America,Bolivia,None,2020-03-31,5.850812575034734,1.058804287808564,-9.999989423023349,1.0000078063685776,0.49999972230292916,0.064159314594494,1.999944431262313,0.10000406439206605
0,Europe,Bosnia and Herzegovina,None,2020-03-22,15.539604314699577,1.2499990417224591,-3.162055985758841,2.8681143766660133,0.4999999420180166,0.04015447830468428,2.6052060758772337,0.10000010619577344
0,South America,Brazil,None,2020-03-13,37.27094127214679,1.2499999871338237,2.624723286612756,1.0000000060895056,0.08438430502855243,0.12625381791656984,5.178954456489327,0.5053003496034745
0,Europe,Bulgaria,None,2020-03-20,16.23775603381521,0.9064027337672734,-9.999994727707037,1.0000002047017442,0.05000000689135916,0.08895012377110918,0.10000056438148597,1.0062610987955258
0,Africa,Burkina Faso,None,2020-03-24,5.067671719507598,0.7500000604017397,1.255995204521,2.9999997655540147,0.14010373305699475,0.07181946335447717,0.10000070140820878,0.964740680955602
0,Asia,Cambodia,None,2020-03-29,,0.7500000899340467,-9.999998161476647,2.9999999354986073,0.05000015171088034,0.010000000339205641,0.10000000828060458,0.1000000087133213
0,Africa,Cameroon,None,2020-03-29,23.016487967663764,0.7500000098929862,-2.2994346291843377,2.9999988798343646,0.05000134721997132,0.05194534170972044,0.7474765076636464,2.628369663418513
0,North America,Canada,Alberta,2020-03-19,53.118461938177425,0.7500002753781081,7.136375523751766,1.0000000085117038,0.49999923945494845,0.023611878023510464,0.10000010013711592,1.1732657956175203
0,North America,Canada,British Columbia,2020-03-16,8.801548600977847,0.7500007331142579,-9.999997753257725,1.6072372596474447,0.050000003678603376,0.07797294868065818,5.461280628257786,2.0449768971716327
0,North America,Canada,Manitoba,2020-03-31,6.64235629138827,0.7500000150260484,-9.999999674350935,2.999999930100218,0.050267716348445485,0.03410667622324992,0.1000000238351464,0.8703408990744514
0,North America,Canada,New Brunswick,2020-04-06,,0.7500001884330909,-9.999996034145466,2.999998903684784,0.05000028830035556,0.01000004240290403,0.10000002456578161,0.10000001420415326
0,North America,Canada,Newfoundland and Labrador,2020-03-27,13.923155329012895,0.7500000460948866,-9.99999886111554,2.999999782186642,0.09158794593469291,0.015548911371491288,0.10000010574436333,0.7652342946104826
0,North America,Canada,Nova Scotia,2020-03-28,31.1598081627636,0.7500004034725746,-0.018109462232695044,1.281801044534495,0.05000009448920102,0.025216785059732523,1.5163485584496332,0.10000312091804843
0,North America,Canada,Ontario,2020-03-15,35.79314481428783,0.9900174700303287,4.998185432200756,1.0000000558335127,0.05000000018934792,0.13010967799465026,5.256511503313924,0.10000000415571621
0,North America,Canada,Quebec,2020-03-19,42.69042706011012,1.249999992589153,3.2020004157885915,2.5629981839335803,0.050000000340610196,0.09920519879830307,9.999986009697333,1.9223788882386885
0,North America,Canada,Saskatchewan,2020-03-28,5.745072624378724,0.7500000927839172,-9.999995690597482,2.999999419718829,0.49999998999515516,0.013297128069800693,0.27687377146183095,0.545456653942098
0,South America,Chile,None,2020-03-16,20.67554258242495,1.2499998186301078,-1.5488579530984365,1.6017919199423292,0.050000000132196395,0.029226588024650446,6.116897487803624,0.10000028284246187
0,South America,Colombia,None,2020-03-19,15.380401180249052,1.2498086478758053,-0.999051189441934,1.8560297059188953,0.05001218229976432,0.10693744664342382,2.944082245778065,0.7239040472427043
0,Africa,Congo (Kinshasa),None,2020-04-01,5.403188350717782,0.9655606083276594,-9.999937569399663,1.0000017620117452,0.49999965378850886,0.06754506864321891,0.10000104259286184,0.8746567114731616
0,North America,Costa Rica,None,2020-03-21,19.615471549690195,0.7500000216252575,-1.1596882857777124,2.999999980280668,0.05000001337207705,0.010000007947040947,1.4026787812178103,0.49983414306949614
0,Africa,Cote d'Ivoire,None,2020-03-27,13.16080606272547,0.7500001423079671,6.820291816281139,2.999991636271837,0.050000280858069034,0.027899427723638213,0.5733998096603352,0.4424148663881768
0,Europe,Croatia,None,2020-03-19,22.39845797759628,0.7500018171694504,0.20958206032190568,2.4166868208797205,0.05000001139293669,0.039217621949720866,3.4893565532288706,1.3057922992731237
0,North America,Cuba,None,2020-03-28,4.327050985017496,0.7500000071420018,6.293546721296423,2.999999889664697,0.07828918029270153,0.06076652535697645,1.3234402603748665,0.40956427008912744
0,Europe,Cyprus,None,2020-03-23,19.95959152369982,0.7500000188491338,1.8000476685174287,2.9999996722450377,0.05000010675585361,0.03302555191334878,0.3892030869385297,0.849625702365374
0,Europe,Czechia,None,2020-03-13,58.11927535192866,0.7500000116128209,6.980478275134561,2.999999980273543,0.050000000134032725,0.04910646241096017,6.554032083346632,0.10000006969894827
0,Europe,Denmark,None,2020-03-10,52.096401753344864,0.8439834998987874,9.999999945749321,2.2185675185790976,0.1404488747523693,0.05989723712041773,0.10000011731664128,0.5951085156308332
0,Africa,Djibouti,None,2020-04-08,30.221580374512907,0.750001239626162,1.4034586055950042,2.9999988727675544,0.05791106404137531,0.010000010932718762,4.339096310134122,0.10000010927564813
0,North America,Dominican Republic,None,2020-03-21,14.966962459554631,1.227010630480467,-9.999999046699191,1.0000000330936774,0.4999999681773399,0.056025942744729995,0.1000003288001449,3.5064992415340868
0,South America,Ecuador,None,2020-03-18,13.175662661338654,1.249999962886893,0.051674609808481875,1.864377493299343,0.3770622029789362,0.056041880402480856,3.051155628533243,3.08950564222823
0,Africa,Egypt,None,2020-03-14,15.854693703126578,0.8174985536703884,9.999998652030174,1.0000000333315153,0.2915999346680255,0.08989431764539366,0.10000051158990297,0.7272563327389873
0,North America,El Salvador,None,2020-04-09,2.4794967721307963,0.7500285095593872,2.584574469380723,2.999909482083467,0.05000046086883776,0.01828869158277833,0.5212090978070154,0.3937829312755038
0,Europe,Estonia,None,2020-03-14,55.05211492949138,0.7500001857330186,6.010668052579905,2.9999998146780484,0.05000000123164207,0.04436738983019019,1.8399746390863634,0.10000199510361689
0,Europe,Finland,None,2020-03-13,53.79931939612171,0.750000093197387,2.5057727825505087,1.0000000384514915,0.05000000060637533,0.049606782740996815,2.7582053023051447,0.10000166010235297
0,Europe,France,None,2020-03-01,59.323057168815716,1.1985855036819018,9.999999876203127,1.3181303194659049,0.20197116773316703,0.16126821764101673,8.954085259165973,0.10000000002387587
0,Asia,Georgia,None,2020-03-30,9.736140213653078,0.7500000697473961,3.9240424735671495,2.181586257207371,0.4911372230741216,0.011214384230780205,0.10000001346817797,0.398937049953824
0,Europe,Germany,None,2020-03-01,274.0814080712137,1.2499999999328602,3.091752541229409,1.585943383717639,0.05000000003114458,0.052227478229306804,9.999999999865194,9.99999999855593
0,Africa,Ghana,None,2020-03-26,7.071494505769826,1.2499920551914476,1.6422588682729902,1.1184674552452272,0.1312344620518254,0.010000004134785353,0.1664942845428841,0.20885874249245473
0,Europe,Greece,None,2020-03-13,9.19835715021621,0.7500000225314059,4.168047199322705,2.999999934044131,0.1473167981201904,0.05636443077136323,2.2722147730407567,0.10000037523433132
0,North America,Guatemala,None,2020-04-10,5.240303883146101,0.8892434541585766,2.857081176117609,2.9999966433832577,0.4999951964743086,0.018613943948756012,0.6892584151004784,0.22073068565098464
0,Africa,Guinea,None,2020-04-04,26.168524602675056,0.8369826442187075,5.526563280145688,2.9975592393260184,0.05000036364628534,0.023158413874816288,1.4537359885118235,0.1000097709315984
0,North America,Honduras,None,2020-03-29,10.175563460999507,0.7500048660711487,-9.999894089073646,2.273039777190421,0.06123100416017132,0.1640426243463618,1.2216647473226119,1.0123710577810023
0,Europe,Hungary,None,2020-03-21,12.617039428120268,0.7500000743723465,8.97053920012978,1.9950258948452477,0.0500000035986407,0.22425144088497115,0.10000061158874765,1.235187063838592
0,Europe,Iceland,None,2020-03-12,17.71883540635563,0.7500000220474251,3.414927034425938,2.9999999410189475,0.05000000006248839,0.010000000009272453,3.8059204005647462,0.10000009382541965
0,Asia,India,None,2020-03-14,17.761230289591715,1.2499999983126067,9.999999968070828,1.3158355997447415,0.4999999948999623,0.038358855769423335,1.9214452350623425,0.10000001038628847
0,Asia,Indonesia,None,2020-03-15,10.379463577568291,1.2499999718434789,-3.99927026337157,1.0000000102011994,0.4999999768239847,0.09880869056532911,0.10000016916895389,2.087753854820442
0,Asia,Iran,None,2020-02-26,16.73302314343976,1.2499999999900628,8.909839778970456,2.0890797960194836,0.49999999996862354,0.06654875362890961,9.999999992751736,9.999999996431375
0,Asia,Iraq,None,2020-03-13,7.709522589255567,0.7500002173801423,9.069074840039978,2.9999998609791185,0.49999994286315813,0.05495657992389253,2.9241300645709636,0.100006283581241
0,Europe,Ireland,None,2020-03-14,42.208008438179064,0.901333288588139,9.999999965507369,1.139529350226409,0.051085934145946976,0.103016124859757,0.10000000442200045,2.2221390206492413
0,Asia,Israel,None,2020-03-13,42.512225977025665,0.7615746468225498,9.992966087221824,2.9999999996258864,0.050000000165731744,0.02336907695263096,8.899303292802191,0.10000000076051052
0,Europe,Italy,None,2020-02-23,19.346571993998097,1.249999999927422,9.999999999329077,2.0633339325121054,0.23835251841437188,0.14396023691345672,9.999999965781923,0.3960282583139574
0,Asia,Japan,None,2020-02-21,30.923360627254567,1.2499999999810238,7.790890717233987,1.0000000000152363,0.05000000034493393,0.0448892908224811,0.10000000000870973,0.10000000001693735
0,Asia,Jordan,None,2020-03-22,11.22858925472557,0.7500023479296009,-9.999969537647985,2.9999884589583288,0.2946141149660177,0.018295030472475483,0.7597686785497194,0.810408679794855
0,Asia,Kazakhstan,None,2020-03-26,18.78697419233379,0.7500000251709331,5.272954034740657,1.0000000093756334,0.49999991807930066,0.011385826312548723,0.10000015389769372,1.499457906789425
0,Africa,Kenya,None,2020-04-02,3.8601459664751996,0.8652129812469647,-9.999997282703626,1.0000000601732817,0.05000000561356054,0.09473356001964449,0.1000000156720912,0.46599579281635695
0,Asia,"Korea, South",None,2020-02-20,10.891899990270833,0.7500000001191214,1.7589327932045309,2.9999999996151896,0.05000000007682489,0.025117078411408988,9.999999999210361,9.999999996853429
0,Europe,Kosovo,None,2020-03-31,29.37333501196028,0.7504014579884005,6.312374489283157,2.9999997929489024,0.1697020656063311,0.03157784464988092,0.8607640319346512,0.10000004380394695
0,Asia,Kuwait,None,2020-03-14,55.94866146798623,1.0798175010117215,9.999999996072198,1.2231287050911483,0.05000000010309191,0.010000000012441848,0.10000000065642321,0.100000003115384
0,Europe,Latvia,None,2020-03-20,22.40377975294558,0.7500000716567435,-9.999991633462844,2.237529600026231,0.05000000151441167,0.013163912673452375,2.924751753915368,0.1000003514030977
0,Asia,Lebanon,None,2020-03-15,12.176995190718293,0.9322285458334105,-7.439617727613252,2.99990666698114,0.1790031804122043,0.031210743875352765,2.8474659333107946,0.10000031653600522
0,Europe,Lithuania,None,2020-03-22,6.861130813120794,0.7500000085807963,-0.06535036450367646,2.999999319081557,0.05000223102229792,0.05190268630170292,1.8772256174063198,0.7772266534144525
0,Europe,Luxembourg,None,2020-03-17,7.704897569255021,0.7500000198145987,-4.602604405056179,2.9999999306817724,0.07144085934775632,0.029013430498315167,9.999999785709488,2.2775820442420778
0,Europe,North Macedonia,None,2020-03-22,17.884448469407847,0.750001035692314,6.555038882274146,1.7365291930709266,0.32755221158493086,0.04996263978771192,0.10000240533958277,0.7138630684864306
0,Africa,Madagascar,None,2020-04-11,,0.7500456815307057,-0.5835100758583249,2.626782714497599,0.3554525805283101,0.01000201491198735,0.10002295406972184,0.10000084794087781
0,Asia,Malaysia,None,2020-03-09,22.562477935378364,0.981342312411561,0.006852064942334003,1.7774967350459252,0.05000018009838936,0.031249925283541993,3.392902632418553,1.3876223471424876
0,Africa,Mali,None,2020-04-12,4.352951955407942,0.7500039745332682,0.04681111518950034,2.9999897080180356,0.4999998806670369,0.03483574021415846,1.6271879992361578,0.9748103614735765
0,Europe,Malta,None,2020-03-23,11.242198471545118,0.7500001561734421,3.725390643588802,2.9999996204635964,0.0500001162872163,0.013949995981290852,0.650538404187405,0.1000001325794659
0,Africa,Mauritius,None,2020-03-28,7.822010837693682,0.7500000714691275,-9.99999788451333,2.999999911039078,0.4999997123103787,0.02333724389311939,0.556142730890101,1.0289806895404423
0,North America,Mexico,None,2020-03-19,37.347815376330566,1.249999971931714,-0.1528211426259036,1.0000000247717384,0.05000000202089661,0.23119341524905607,1.7801713304922206,0.7793760641575583
0,Europe,Moldova,None,2020-03-23,17.064881728820215,0.8019876241895608,8.21926113908782,2.999998918984892,0.07768683587593787,0.049300261610715275,2.8350158909390184,0.10000031124191822
0,Europe,Montenegro,None,2020-03-31,12.984382435550284,0.75000063046067,-9.999986349804614,2.9999972093092797,0.050000027200849805,0.016912128268430904,0.1101765578048098,1.1117167021772363
0,Africa,Morocco,None,2020-03-22,14.920936862916395,1.249999988646482,-9.812111737362429,1.0000000003324574,0.4999999963243143,0.061428836330968586,0.1000000769135198,2.2594630710725654
0,Europe,Netherlands,None,2020-03-06,55.47007681085933,1.2499999581522436,6.179670111644974,1.8926283036450666,0.1974890274303165,0.1355837976765238,2.952427868856984,1.2603049348474913
0,Oceania,New Zealand,None,2020-03-22,64.77102100825915,0.750000000420977,-9.999999982970623,2.9999999982990455,0.05000000003097138,0.012323761238420656,8.7286381362069,0.10000001141596475
0,Africa,Niger,None,2020-04-03,9.889843766119903,0.7500001979408631,-9.999995795045923,2.99999927998658,0.1180814151368724,0.033740415601711524,1.7555646780931606,2.4292714755422904
0,Africa,Nigeria,None,2020-03-29,9.524613839145939,0.7500000786582703,9.078901589758106,1.0000000974906291,0.05000002212183995,0.08695502782367259,0.10000008284614728,0.40383209924156643
0,Europe,Norway,None,2020-03-06,33.164766712688966,0.7500000082947021,8.400257233691153,2.9999999738655165,0.05000000015446053,0.035360242840496145,6.633362065856691,0.10000008949511806
0,Asia,Oman,None,2020-03-26,9.198094422595492,0.877302768930242,9.99997982802834,1.1527170259374226,0.11029350631453037,0.010000003983233837,0.10000009244486219,0.45157892756955076
0,Asia,Pakistan,None,2020-03-16,7.453325268013479,1.2499999939367625,-6.287087076993403,1.000000004563972,0.050000000819998926,0.047520222757447605,0.10000002971169226,2.3215926652827594
0,North America,Panama,None,2020-03-19,12.739866290523063,0.7500000374495741,8.07923964190414,1.7888747410278087,0.28268670819220937,0.03236611799179803,0.10000271864692632,2.301013133309467
0,South America,Paraguay,None,2020-04-05,4.447684751796512,0.7500001909085757,1.3933851221472546,2.999999425838133,0.4999993045061626,0.0303874885025429,0.552007701040417,0.10000002763507548
0,South America,Peru,None,2020-03-17,16.38239236128192,1.2499999595680749,6.144773806616815,1.0000000056360558,0.05000000696688581,0.08237529352059576,1.682574037624787,0.4645229764493346
0,Asia,Philippines,None,2020-03-14,10.245612300840136,1.249999049227826,5.954721165181801,2.9999999198694827,0.12298078985249988,0.08952763918316824,4.666090404773834,0.10000038275922586
0,Europe,Poland,None,2020-03-14,14.88676603607301,1.2499999690847214,4.572390843573113,2.082834047749678,0.05000017220809421,0.09002828000362087,2.9044554373693314,0.8423150774811798
0,Europe,Portugal,None,2020-03-13,21.950680306254142,1.2499999957157883,5.086808705333245,2.9999999987377413,0.1332469688667647,0.045225691702085104,9.999999629546682,0.3941389616064509
0,Asia,Qatar,None,2020-03-11,45.63164813589057,0.9789458972390972,9.999999996044227,1.000000000051496,0.05000000000054318,0.010000000000075176,0.10000000000041807,0.10000000000717771
0,Europe,Romania,None,2020-03-14,20.93443603360494,1.249999832619568,5.231840646122306,2.1739648595910706,0.2264980278174652,0.06356335442266135,2.8167160049831614,0.10000019268656103
0,Asia,Russia,None,2020-03-17,16.135187806505986,1.2499999999997395,9.99999999999445,1.0000000000060407,0.05000000275621978,0.030286649883729564,4.38119291604976,0.10000000009358335
0,Africa,Rwanda,None,2020-04-04,,0.7500005666858581,-0.11909549878391223,2.999999057784078,0.050000000777419604,0.010000000221280817,0.10000000131120337,0.10000000605930805
0,Europe,San Marino,None,2020-03-15,9.249977660270389,0.7500003448888728,0.8898644413409671,1.0000079934534734,0.4999992207268163,0.09551946867583279,0.10000439148025075,0.39500278634173586
0,Asia,Saudi Arabia,None,2020-03-14,27.60761834243894,1.2499999994966922,7.25774238160707,1.0000000006658332,0.4999999981203377,0.013222815649183052,0.10000001348392429,0.4480611769646231
0,Africa,Senegal,None,2020-03-26,13.535468600848576,0.83628040564868,-9.999998318513349,1.0000000748273796,0.05000001945045001,0.018867534728378568,0.10000003620211685,0.4885732864701915
0,Europe,Serbia,None,2020-03-19,30.054428658573293,1.2499998578294502,2.037592087813035,1.5956090302639145,0.49999999905831155,0.022856821274321305,3.8944963419579124,0.10000538882899788
0,Asia,Singapore,None,2020-02-29,26.180385123965287,1.0515368709879065,9.999999998842062,1.000000000006495,0.05000000000020639,0.010000000000015106,0.10000000000713721,0.10000000000355179
0,Europe,Slovakia,None,2020-03-18,57.725573677587235,1.2443945350806749,-9.999975288487791,1.0000005782503463,0.05000001107385471,0.0158946469285278,0.6421929154617414,0.3347318940841829
0,Europe,Slovenia,None,2020-03-13,46.660176731116344,0.7500000240772245,3.973424434886139,2.999999106458574,0.0500000805431927,0.08346131518531466,1.5341412870870672,0.1627529185698643
0,Africa,South Africa,None,2020-03-18,55.61429324372267,0.9942230214399553,-9.999999668743854,1.0000000104480535,0.050000000593597854,0.03265118526118088,0.10000007792649422,2.9177507116320753
0,Europe,Spain,None,2020-03-02,110.12895199260676,1.249999999999502,9.999999999960599,2.5001832262137897,0.3393893968485773,0.1125447371078043,0.10000000030535373,6.544137630284776
0,Asia,Sri Lanka,None,2020-03-24,15.668173187760488,1.0405721316700403,-9.99999455484512,1.0000001998240937,0.24361953733047642,0.03262381983381869,0.10000009014056632,0.17350605175591652
0,Europe,Sweden,None,2020-03-06,119.20651203412301,0.8435946871708184,9.999998997414577,1.0000000108615388,0.0500000005529847,0.22540705965661573,3.280181963382843,0.615556848619882
0,Europe,Switzerland,None,2020-03-05,35.888347372416774,0.8557510073234647,9.999999989825058,2.9999999989917994,0.05000000008766874,0.08244427539908253,9.999999973699477,1.7775050702139177
0,Asia,Thailand,None,2020-03-15,27.339082450137322,0.7500000350733029,-0.11844507229092409,2.999999950385561,0.05000000745706912,0.028027324062979843,8.86153388943787,0.10000008608932884
0,South America,Trinidad and Tobago,None,2020-04-04,2.8150500533436436,0.7500000000037861,-9.999999995547848,2.9999999993348054,0.49999999263865685,0.025434929240604396,0.10000000002697391,0.1000000000139498
0,Africa,Tunisia,None,2020-03-24,5.280656388395721,0.7500002380646125,-1.7760460867209438,2.999996103031428,0.16597396480862656,0.0480127077562779,0.9248888301060649,1.8447378879488576
0,Asia,Turkey,None,2020-03-19,9.745521689368566,1.1902323832365003,6.6708533029719534,2.362521254838419,0.43989900269144694,0.026039405519049263,0.10000001694270365,9.18649812195718
0,Europe,Ukraine,None,2020-03-25,8.323116597780604,0.7908136353397894,9.999997997548371,1.2130498283778453,0.4999999889524254,0.030835284526037877,0.10000318023683986,2.4937046940299794
0,Asia,United Arab Emirates,None,2020-03-18,16.35245620861381,1.2205282672614333,9.999996107862698,2.447184741118648,0.1260380997997073,0.010000000003552625,1.060758660529653,0.10000004301776579
0,Europe,United Kingdom,None,2020-03-05,73.06842676308177,1.2499999999773914,9.99999999965468,1.3657659267036322,0.16385020906784542,0.18282804574437622,7.457875687456437,0.10000000009812401
0,South America,Uruguay,None,2020-03-21,14.687191690955977,0.7500058583301765,-9.999865720891119,2.9999772425753326,0.05162873223724506,0.030752155044389728,1.7528077770409918,0.5291397687878063
0,North America,US,Alabama,2020-03-20,28.696770639884328,0.8011977745818164,9.999999454905407,2.9999996125214077,0.16735836025805806,0.04318475032152178,0.10000212348672999,1.6855150460684605
0,North America,US,Alaska,2020-03-28,8.267656867458825,0.7500007940697396,-5.4643689413187175,2.9999973523694416,0.36111711208535957,0.021266443445155547,1.2958888343744697,0.10000004927547405
0,North America,US,Arizona,2020-03-21,10.505237436226617,0.7500050567021738,-3.3486138200599638,1.0000460151831827,0.08128023769142707,0.0660113715558838,8.844607362826284,1.8492893991390122
0,North America,US,Arkansas,2020-03-21,9.06920099121467,1.072726928337912,-9.99999849191044,1.0000000561488676,0.27841125297937996,0.024794641656254002,0.10000016332780466,1.6193375769600513
0,North America,US,California,2020-03-08,7.554539843778482,1.2499999990056612,9.9999999749774,2.0772452993615502,0.05000000943975394,0.08059578149086798,3.307721178508326,0.10000010346111902
0,North America,US,Colorado,2020-03-14,18.68860619085238,1.2499994810908661,3.354059527489128,2.2125244328717204,0.08200232359207532,0.07303893740904348,4.205494444327642,1.0714722605121985
0,North America,US,Connecticut,2020-03-19,10.142494140678638,1.2499999819202536,6.102640965723951,2.539451228595149,0.05000000041019183,0.16326855593065379,7.044034440728261,0.1000004135120636
0,North America,US,Delaware,2020-03-24,9.918452348649575,0.7703391510213009,9.999997647507149,2.549975956203267,0.16442336687236386,0.03827749514339133,2.6710880137642317,0.1000012304116216
0,North America,US,District of Columbia,2020-03-23,8.485734477064145,1.2499984108596836,-6.777603333506541,1.4474367907633894,0.050000007458236025,0.08617042782012188,5.0647247779618265,0.10000020191478699
0,North America,US,Florida,2020-03-15,10.13459735676393,0.9024253280061629,9.999999999049281,2.8272713272341035,0.05000000016673713,0.06578306660375684,9.999999990744056,2.3728387922041585
0,North America,US,Georgia,2020-03-16,9.65612808275267,1.2499999406599749,5.541247789307648,2.495765313794652,0.34150449407832023,0.04545230003568947,7.163579116405531,0.3392882967347582
0,North America,US,Hawaii,2020-03-26,11.177776321381089,0.7500009057450142,-9.999974502157368,2.9999954518289575,0.12085808735459651,0.023086011128444946,2.3448740873903002,0.561694489835656
0,North America,US,Idaho,2020-03-25,16.183586712967518,0.7500000154844432,-9.999999320656546,2.999999894581261,0.05000001907439427,0.05422775175423564,5.574937465817193,2.236947323926401
0,North America,US,Illinois,2020-03-16,37.17938226553174,0.8195866509836193,6.8592826474420105,1.0000000032823915,0.050000000264541954,0.10506170245749404,9.999999931368954,6.3602980832384235
0,North America,US,Indiana,2020-03-21,7.929956025086275,1.2499999445286756,0.6575338436186013,2.407366891481645,0.10364351652272606,0.08049374830108863,9.999997986519125,2.484870688570793
0,North America,US,Iowa,2020-03-23,21.991704784918905,1.2499999997373121,-3.516155135105696,1.0000000035947658,0.4999986379134712,0.029533096478837926,0.1000000364829455,1.20471182450937
0,North America,US,Kansas,2020-03-24,8.001583835287486,0.9518795805882448,-9.999990841812782,1.00000017076911,0.07312348413832272,0.09330567825316159,3.3683976447248223,1.50002490458738
0,North America,US,Kentucky,2020-03-22,17.102061273110266,1.080323516648942,0.1557965154258283,1.6773295364198173,0.4547449498091497,0.058379368398640205,3.4162966403416597,0.7747985737918996
0,North America,US,Louisiana,2020-03-15,22.05596765428477,0.8306082065560442,9.999999992117527,2.999999999441712,0.1218249348897084,0.07121204731423526,9.999999995710068,3.9717073995773
0,North America,US,Maine,2020-03-23,12.253357514423804,0.7745979605272231,1.1433652152509262,1.9134803193646681,0.050000094504710435,0.07677008450434396,0.10001714163529861,0.9908276601199442
0,North America,US,Maryland,2020-03-19,15.850489173679602,1.249998661515867,8.517118485647485,2.8463934272421234,0.0500000006688443,0.10208888925829573,3.6065894828722636,0.180798512041711
0,North America,US,Massachusetts,2020-03-12,65.13756467840109,1.2499999994405286,9.999999999677929,1.8123826504953775,0.05000000000815635,0.1092027280362024,4.2958047372131345,0.10000000044450197
0,North America,US,Michigan,2020-03-19,17.10119757158989,0.7500000034344398,7.714007554732387,2.999999999614189,0.05604506570240073,0.1540223927806768,9.999999999500655,1.9900719575658221
0,North America,US,Minnesota,2020-03-20,40.69262841830439,0.7500361934534526,5.867368153508906,1.000000040019945,0.05000000230561425,0.13111324378933956,0.10000044436588783,1.2449201739528077
0,North America,US,Mississippi,2020-03-21,19.607397488789484,1.2321297754750087,-9.999994786572392,1.0000002041909897,0.08803148723390321,0.06693437114150161,0.10000817319250674,2.377179535183524
0,North America,US,Missouri,2020-03-22,7.744925591477865,0.8650074634842784,4.214935640042952,2.999999979771734,0.10001837893739306,0.05396801170482468,6.917517090933553,1.3950441086959586
