"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Alabama","2020-03-20",0.9430048365157538,-2.9108882710890174,2.1278973915096158,0.06845311609032291,8.451721602181047,0.18836912541409456
"Alaska","2020-03-28",0.8268572267196268,-9.38011791224905,2.616312389416356,0.060480983974373376,1.212801823235898,0.14359435511921895
"Arizona","2020-03-21",1.0064412779583622,1.3178751108161415,2.8480690922249114,0.07753553512282445,7.190506766408961,1.7132481494883702
"Arkansas","2020-03-20",0.6161371774381157,-7.651298231162978,3.0953338558891423,0.05323022217362889,6.5668277502755075,0.1301465364161809
"California","2020-03-19",0.9826982017471722,4.4217744039704385,2.018530074484053,0.07626248018404129,3.4992837746218206,0.483550388014686
"Colorado","2020-03-19",0.7889082426648013,4.834888570562901,2.612427122788595,0.08522709793603579,7.159964355612194,0.29712417244318434
"Connecticut","2020-03-19",0.840580443002439,10.74271798727424,2.4983349194756697,0.11242624065440152,7.237675428016699,1.2942953483558075
"Delaware","2020-03-24",1.0772199825819704,-4.873392502487309,1.8716011161176085,0.07852367984216282,3.8222324719177014,0.1782495068947584
"District of Columbia","2020-03-22",1.0895484429356475,-3.027884713582824,2.1022995679712144,0.06083400538646053,5.238847196871402,0.13496052960782004
"Florida","2020-03-19",0.9995171574420945,6.5731020680541485,2.2649044285571946,0.0492853331744016,2.2895059827084774,2.2295229068118196
"Georgia","2020-03-19",0.7785250648110629,8.885577336654503,2.417306155036302,0.09787350615427572,7.4181618703601595,1.357423737412863
"Hawaii","2020-03-26",0.7091910003923814,-8.182134489416082,2.607466707473218,0.02220208822557893,3.2441219833399524,0.07688875902969552
"Idaho","2020-03-25",0.7834231470947579,4.723514458825059,2.1208627845645402,0.05192647921949649,5.184494724549937,0.40997736939723406
"Illinois","2020-03-19",0.9278052454535792,6.537292369279832,2.7177430514334238,0.08429637208413548,6.565199602540378,0.33136613867412634
"Indiana","2020-03-21",0.7547348403363643,10.497383432603932,2.612832085304075,0.10389380658567002,5.965744836382225,4.417908395989221
"Iowa","2020-03-23",0.9424520036791549,-4.589640099897015,2.054407089815758,0.06622742652935261,5.270530608461354,0.16133612912019596
"Kansas","2020-03-24",0.7866746468165069,-8.100349062540586,2.943633423606567,0.0907921763423443,10.302521319022745,0.1822765526535137
"Kentucky","2020-03-22",0.9875527947860088,-5.5956698196930645,2.5429201839053146,0.1222972637951897,9.54479185852669,0.14147258540317104
