Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-03-07,183,81,12,12,17,3
None,None,None,2020-03-08,811,686,103,107,29,26
None,None,None,2020-03-09,1477,1280,194,206,56,48
None,None,None,2020-03-10,2266,1957,298,325,97,74
None,None,None,2020-03-11,3227,2755,424,470,148,103
None,None,None,2020-03-12,4572,3879,599,671,211,144
None,None,None,2020-03-13,6066,5069,786,894,289,189
None,None,None,2020-03-14,8009,6605,1029,1185,385,244
None,None,None,2020-03-15,10341,8424,1316,1533,504,314
None,None,None,2020-03-16,13701,11078,1735,2031,657,412
None,None,None,2020-03-17,19849,16303,2547,2952,851,607
None,None,None,2020-03-18,27019,22201,3474,4026,1104,825
None,None,None,2020-03-19,36252,29725,4652,5404,1435,1105
None,None,None,2020-03-20,47344,38564,6045,7062,1857,1436
None,None,None,2020-03-21,60721,48996,7697,9062,2451,1823
None,None,None,2020-03-22,75805,60469,9531,11317,3111,2247
None,None,None,2020-03-23,92879,73212,11581,13881,3864,2721
None,None,None,2020-03-24,111259,86383,13715,16623,4732,3207
None,None,None,2020-03-25,130534,99667,15893,19520,5695,3695
None,None,None,2020-03-26,150739,113025,18100,22546,6749,4190
None,None,None,2020-03-27,171840,126408,20342,25710,7895,4679
None,None,None,2020-03-28,193630,139605,22572,28974,9128,5160
None,None,None,2020-03-29,216213,152749,24827,32362,10441,5646
None,None,None,2020-03-30,239658,165874,27092,35877,11822,6121
None,None,None,2020-03-31,263705,178770,29348,39483,13269,6592
None,None,None,2020-04-01,288312,191390,31578,43177,14783,7052
None,None,None,2020-04-02,313523,203787,33792,46957,16351,7494
None,None,None,2020-04-03,339292,215953,35987,50818,17970,7941
None,None,None,2020-04-04,365577,227840,38155,54766,19647,8370
None,None,None,2020-04-05,392310,239411,40288,58776,21356,8783
None,None,None,2020-04-06,419443,250649,42387,62847,23107,9186
None,None,None,2020-04-07,446960,261529,44438,66972,24888,9577
None,None,None,2020-04-08,474806,272057,46444,71152,26696,9952
None,None,None,2020-04-09,502946,282210,48405,75373,28536,10313
None,None,None,2020-04-10,531323,291963,50313,79626,30390,10661
None,None,None,2020-04-11,559876,301270,52160,83914,32262,10991
None,None,None,2020-04-12,588560,310122,53939,88212,34138,11303
None,None,None,2020-04-13,617354,318520,55658,92535,36031,11596
None,None,None,2020-04-14,646240,326487,57306,96865,37931,11874
None,None,None,2020-04-15,675187,334024,58896,101206,39824,12140
None,None,None,2020-04-16,704165,341136,60419,105556,41715,12385
None,None,None,2020-04-17,733135,347797,61869,109896,43602,12616
None,None,None,2020-04-18,762024,353971,63244,114236,45485,12829
None,None,None,2020-04-19,790814,359660,64546,118545,47353,13021
None,None,None,2020-04-20,819496,364905,65768,122853,49212,13198
None,None,None,2020-04-21,848067,369717,66922,127134,51054,13357
None,None,None,2020-04-22,876500,374110,68011,131404,52882,13508
None,None,None,2020-04-23,904776,378089,69020,135643,54682,13635
None,None,None,2020-04-24,932868,381648,69970,139863,56474,13750
None,None,None,2020-04-25,960743,384786,70837,144042,58232,13850
None,None,None,2020-04-26,988414,387540,71639,148190,59978,13937
None,None,None,2020-04-27,1015861,389921,72376,152310,61697,14010
None,None,None,2020-04-28,1043078,391934,73043,156390,63386,14067
None,None,None,2020-04-29,1070028,393577,73648,160433,65050,14115
None,None,None,2020-04-30,1096727,394891,74189,164438,66686,14149
None,None,None,2020-05-01,1123177,395878,74662,168407,68300,14171
None,None,None,2020-05-02,1149368,396574,75083,172336,69881,14183
None,None,None,2020-05-03,1175304,396994,75452,176224,71435,14183
None,None,None,2020-05-04,1200980,397155,75770,180074,72957,14180
None,None,None,2020-05-05,1226372,397026,76036,183883,74455,14162
None,None,None,2020-05-06,1251471,396641,76241,187646,75918,14132
None,None,None,2020-05-07,1276299,396023,76401,191370,77358,14101
None,None,None,2020-05-08,1300864,395202,76520,195059,78770,14060
None,None,None,2020-05-09,1325183,394207,76598,198709,80146,14011
None,None,None,2020-05-10,1349255,393045,76637,202314,81497,13955
None,None,None,2020-05-11,1373060,391712,76633,205890,82820,13899
None,None,None,2020-05-12,1396602,390205,76599,209419,84113,13835
None,None,None,2020-05-13,1419879,388552,76528,212910,85378,13766
None,None,None,2020-05-14,1442915,386776,76422,216367,86617,13692
None,None,None,2020-05-15,1465730,384904,76291,219791,87825,13614
None,None,None,2020-05-16,1488329,382960,76140,223180,89015,13537
None,None,None,2020-05-17,1510720,380933,75966,226537,90168,13455
None,None,None,2020-05-18,1532882,378820,75767,229860,91303,13367
None,None,None,2020-05-19,1554827,376643,75543,233155,92413,13282
None,None,None,2020-05-20,1576567,374402,75305,236414,93492,13198
None,None,None,2020-05-21,1598124,372136,75045,239650,94548,13104
None,None,None,2020-05-22,1619523,369858,74783,242857,95580,13020
None,None,None,2020-05-23,1640776,367591,74509,246048,96596,12930
None,None,None,2020-05-24,1661873,365330,74220,249212,97586,12842
None,None,None,2020-05-25,1682829,363071,73932,252356,98552,12756
None,None,None,2020-05-26,1703656,360839,73645,255481,99501,12671
None,None,None,2020-05-27,1724391,358649,73350,258594,100428,12586
None,None,None,2020-05-28,1745051,356540,73058,261686,101336,12504
None,None,None,2020-05-29,1765672,354524,72778,264780,102222,12429
None,None,None,2020-05-30,1786266,352609,72504,267866,103095,12359
None,None,None,2020-05-31,1806831,350798,72242,270954,103944,12291
None,None,None,2020-06-01,1827367,349074,71983,274034,104777,12228
None,None,None,2020-06-02,1847905,347457,71741,277114,105597,12165
None,None,None,2020-06-03,1868479,345974,71517,280201,106399,12110
None,None,None,2020-06-04,1889106,344638,71311,283291,107184,12058
None,None,None,2020-06-05,1909803,343473,71126,286395,107956,12016
None,None,None,2020-06-06,1930604,342466,70961,289518,108714,11977
None,None,None,2020-06-07,1951511,341638,70827,292657,109463,11947
None,None,None,2020-06-08,1972596,341029,70722,295815,110193,11924
None,None,None,2020-06-09,1993908,340678,70650,299015,110911,11916
None,None,None,2020-06-10,2015517,340649,70632,302259,111618,11910
None,None,None,2020-06-11,2037502,340975,70673,305554,112315,11926
None,None,None,2020-06-12,2059899,341694,70769,308914,112999,11952
None,None,None,2020-06-13,2082781,342831,70932,312344,113677,11997
None,None,None,2020-06-14,2106249,344472,71177,315864,114350,12056
None,None,None,2020-06-15,2130429,346695,71513,319495,115010,12138
