Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Second Wave Jump,Jump Time
North America,US,Michigan,2020-03-19,42.671109534905284,0.41732438047489645,0.4579911590637853,0.261175820879869,0.32998794847331814,0.10204295149221262,0.100561946368969,62.00591554209667,2.1251622591105703,0.3645765380565714,89.11360933641778
North America,US,Minnesota,2020-03-20,28.837785627630538,4.297587047634622,-0.013069199124155209,2.78160593511147,3.4619438940145444,0.05186210281176874,0.1251782559869575,0.02505424790916545,0.006805612089232151,0.020708946127637434,90.3584076244075
North America,US,Mississippi,2020-03-21,34.50117590521069,0.5194158765967833,-92.33702901243404,0.06135368976988052,0.8175403903254349,0.05446961293046264,0.14253584134620584,9.306353934104298,0.140694814512877,0.2985692797037164,89.81860024986992
North America,US,Missouri,2020-03-22,36.2569163134942,0.3624875227148217,-0.6310028820751675,0.02826027833797065,0.24963251315842247,0.06786419561716074,0.1665566029208449,2.4790373203094385,14.105895983321021,0.18088348591870218,80.5069190217829
North America,US,Montana,2020-03-27,12.045499137701732,1.4896362514133281,-363.38215218227924,0.1511478542629654,0.2747180400511592,0.03554848598672507,0.282210149641962,0.10943243273075025,0.648236815420789,0.10723873914118913,68.61830923908329
North America,US,Nebraska,2020-03-27,11.970221447797446,3.056958445873912,-14.048647458448773,1.9849602136474898,0.22243937555404136,0.013898734535939332,5.634471320829658e-10,3.214238455066172,0.05352960487947776,0.013649083260735814,72.47016548402405
North America,US,Nevada,2020-03-20,42.21558209205652,0.3706498734236019,-0.4480160883984464,0.005398373371931663,2.4806395497294416,0.04720020884561982,0.18853328644385753,2.3338039749438915,4.087521611103151,0.33107801682247623,82.92339731344472
North America,US,New Hampshire,2020-03-23,11.212519140688578,0.638129177302778,-7.793953704389698,0.3469094548680822,0.050605171459295266,0.07572833515485065,0.00015389920631510198,2.4036312832431275,0.48083180072534304,0.0005353835311553859,90.0193605444949
North America,US,New Jersey,2020-03-16,28.423504735423123,0.7161873808117588,0.022734343476574714,0.7648268296996223,0.06503590854411538,0.09877592031194835,0.15209391114905296,79.11299581809038,0.5226014418250123,0.970352939351566,98.26343676766223
North America,US,New Mexico,2020-03-24,28.199797871498557,0.4861926765687365,-2.2253740575285574,0.17145371065368634,0.3399324823114821,0.05048092757207213,0.08661146917525249,5.66604323964818,0.1309194466892278,0.3541062636573645,87.98756886796939
North America,US,New York,2020-03-08,95.02243180849614,11.006137497894498,0.18803229894048015,14.504587055521549,0.3842156431404495,0.0909374296927683,0.08520991610567148,5.874618408790286,1.2890511946138923,0.1585420411213005,109.20878264588079
North America,US,North Carolina,2020-03-19,44.42789721971567,0.44560638559160276,-27.88354251635361,0.009696905538804963,3.3079829033126247,0.031113758181594776,0.16333101358727897,11.379084577568563,0.6477677201949325,1.9181014198796207e-08,94.53903455142849
North America,US,North Dakota,2020-03-30,7.485140075860623,0.8244573461425504,-8.888976535660818,0.5255990389951933,0.35012353179823735,0.025556794651274087,0.10118558987376389,1.0441850726513604,0.22519461864413926,0.13854706419305118,79.23708394509605
North America,US,Ohio,2020-03-19,31.997841405716393,0.44251371756620295,-0.40880495829847474,0.14289141294869423,0.26362539057177403,0.06779643007812226,0.06367200188356271,25.79082376006209,0.5882391741318295,0.600976618106387,93.97790515492171
North America,US,Oklahoma,2020-03-24,19.423394094427195,0.36596242602534124,-18.07025258391409,0.0059127308518718644,5.324777221929921,0.04837531383152764,0.21068543386557054,1.665650485332434,7.409240504011413,0.21923713123991964,73.41387224152847
North America,US,Oregon,2020-03-20,17.922397794144462,0.3721235664766341,-2.6163475228578643,0.010033434104944007,4.098383175905036,0.036059511556961264,0.20065813925074014,0.9372366848092702,3.817708526246763,0.14479155159915877,72.91037432153726
North America,US,Pennsylvania,2020-03-17,69.11689137608414,0.5288907959195014,0.15493338060134387,0.32824726680117117,0.07715576292492163,0.09595253996591986,0.1375679127550321,54.28902930875971,2.3226166264436943,0.112851814353728,95.99869900286303
North America,US,Rhode Island,2020-03-23,9.939401190070885,0.9425957535840532,0.12910048207355707,0.9497394298199129,0.048843093853707976,0.07316818904885948,0.13973097464321213,1.9604909168745828,2.156269265088074,0.3736961512893022,89.84362972365325
North America,US,South Carolina,2020-03-20,22.328934759769638,0.5108450529049491,0.058250647225598196,0.09982180558330128,0.2542000511303613,0.038616477310625126,0.15776942661146437,4.277339676678494,0.4375449407250567,0.19822516887644567,81.70622355646066
North America,US,South Dakota,2020-03-30,11.512180175465243,0.3854800030393523,0.3502893878645734,0.10147511509184758,0.045644959221774785,0.01874544596176871,0.22039051068447799,8.067585763403223,0.01976273761381628,0.10128506885557645,82.99983767641444
North America,US,Tennessee,2020-03-19,31.461480113436888,0.389923395920329,-0.42693733241356246,0.005635852746825673,6.454044389292778,0.018527204476589055,0.28737695543180497,12.728526454554911,1.2558897070328496,0.5056151241532466,94.76240001518975
North America,US,Texas,2020-03-17,36.702168038324295,0.4162594913393707,0.2784433335861521,0.011459716737555954,4.271690931586276,0.0245256814711895,0.20466427138363139,43.70687070132018,0.7249959825069698,0.19920146639064482,85.5988243554441
North America,US,Utah,2020-03-20,26.358652261783167,0.4128950629304455,-0.4438945524407936,0.00871176121583025,0.6781947003548298,0.009573977513836707,3.561473354425934e-11,0.9321574401059073,4.996943613401351,0.05569403483636728,68.4754705920801
North America,US,Vermont,2020-03-24,6.819060049038814,0.5583601152767136,-542.0584097463313,0.04847954051922106,0.554679550907914,0.055613623230972485,0.3541018938481249,4.087270617041619,0.35125530627751456,0.9999191684103301,87.80792522179749
North America,US,Virginia,2020-03-20,13.914219630230273,1.0230475543513067,-14.480516808597208,0.4709844235194376,8.745490451103837,0.035182763611529035,0.15451775241659105,8.670294813715998,0.40047336080343393,0.03349824164433694,94.08208565439084
North America,US,Washington,2020-03-07,37.20249362881073,0.3716024996960674,0.28059033306251974,0.02873857483059591,20.409872519103608,0.05682804324600807,0.1521385137980198,148.09725217787536,202.6972897100289,0.5580902846049782,105.84141235071719
North America,US,West Virginia,2020-03-29,38.1175992922094,0.3771504686912438,-153.48530700831444,0.01563077035980024,0.5517204599733406,0.04501786874749646,0.22386415987671796,0.8608434264994316,1.6611888279251572,0.25534091673420184,79.95561374622423
North America,US,Wisconsin,2020-03-18,17.558234699602206,0.6392981916998713,-21.20317476164535,0.20101321702286568,5.157087535108428,0.03725442060283294,0.15856421069107288,4.919678807168266,1.465109298103176,0.20543712264268116,95.00101917089619
North America,US,Wyoming,2020-03-31,14.591781082218414,0.8148768252064083,-478.17225680091894,0.05050255675230345,0.033046251338296306,0.03015127504410895,0.4999976929241695,0.03242213613126741,1.0369468899640653,0.11096066550723412,68.15633158185545
