Continent,Country,Province,Day,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT
None,None,None,2020-03-20,270615201.4772439,510142.1254685458,155091.763756771,122629.79539476158,4906.708060504462,26058.831521386834,20142.009728415054,755.3253648155645,4280.177067288199,36032.780968863255,7831.0054246673735,6637.6990059210675,1149.6543318258898,188.83134120389113,1566.2010849334747,44527.326706140455
None,None,None,2020-03-21,287475862.2958368,556754.5033611752,176476.05844774487,153861.3146185839,6180.519671265466,32695.529356449086,24143.47022038878,905.3801332645791,5130.487421832614,47995.72967146759,10151.71126100605,8385.124270627739,1442.4498245492239,226.34503331614476,2030.3422522012095,56212.82847085159
None,None,None,2020-03-22,297961068.64958036,590120.1845284009,198027.24805934416,187612.10756983818,7571.912358213133,39867.572858590625,28277.683466608432,1060.4131299978162,6009.007736654293,62773.45786744161,12869.76284452719,10329.057534956135,1758.8635084672333,265.10328249945405,2573.9525689054376,69208.38356637425
None,None,None,2020-03-23,305458572.8185085,627212.132845707,214046.46718411727,225238.9330067127,9132.749121648194,47863.27326392644,32608.281470481634,1222.8105551430613,6929.259812477348,80497.4796720133,16036.7945591766,12530.987443847374,2111.6149969379308,305.7026387857653,3207.3589118353193,83905.91629231586
None,None,None,2020-03-24,315882381.78794646,671280.3208519549,231743.79588840195,264360.256027624,10775.437382678958,56176.554405870105,36735.794933116995,1377.5923099918873,7806.356423287358,101828.3620238166,19761.74180684879,14896.262859397042,2478.377400258975,344.3980774979718,3952.348361369757,99764.41906264692
None,None,None,2020-03-25,317540024.22424877,702766.4821114092,246409.4540762016,304028.7917627868,12464.564870381573,64606.1182495922,40624.465509639704,1523.4174566114891,8632.698920798437,126296.7450026137,23916.0377912393,17391.685186909894,2850.269922776126,380.8543641528723,4783.207558247857,116418.56791273259
None,None,None,2020-03-26,318823863.0490287,734379.8013128507,258791.31016778504,344746.3880875065,14218.011692885197,73258.60746859515,44198.89608343986,1657.4586031289957,9392.265417730978,154152.37569011108,28506.83644724982,20032.825184719426,3231.9973883203743,414.36465078224893,5701.367289449964,134026.16789812956
None,None,None,2020-03-27,321689937.48548394,766177.2694903988,271246.83879254985,386324.9216456622,16028.260822830327,82094.04584970322,47499.18500762055,1781.2194377857709,10093.57681411937,185613.82231557812,33554.374339768096,22815.882186992025,3621.796140428083,445.3048594464427,6710.874867953619,152597.88124661348
None,None,None,2020-03-28,322283803.017382,794962.4833052984,283544.4038760416,427916.1999618244,17863.066050392892,90932.19249188768,50560.9513418071,1896.0356753177655,10744.202160134007,220649.87147594994,39023.576279301415,25711.982863098445,4011.714374642104,474.00891882944137,7804.715255860282,171917.21908732303
None,None,None,2020-03-29,323934114.89299065,823058.8385871804,296371.14577704185,469930.98147780815,19736.637500851986,99860.33356403424,53487.32308860072,2005.7746158225273,11366.056156327655,259226.2656064837,44884.75063523349,28739.343679354875,4405.60295135445,501.4436539556318,8976.950127046699,192099.62452903253
None,None,None,2020-03-30,325432659.90941143,854086.2891348475,307737.87120727135,512742.8937248462,21662.350133734646,108957.86491652984,56205.5074831423,2107.706530617836,11943.670340167737,301509.2385970506,51150.698520371596,31910.09790739383,4806.964628670434,526.926632654459,10230.139704074327,213255.98604929217
None,None,None,2020-03-31,325865817.2540945,878538.9908746348,319654.33621221833,555311.4439004685,23600.79504604987,118003.68182884959,58728.2808771913,2202.3105328946745,12479.759686403155,347412.16103872174,57773.98590799003,35187.07256455705,5206.044786566895,550.5776332236686,11554.797181598009,235102.48376371377
None,None,None,2020-04-01,325719322.7032793,901619.5796445009,330419.1623969551,597562.9446726996,25548.07938394813,126982.12574294867,61059.760436861354,2289.7410163823006,12975.199092833038,396996.2266567453,64747.477676776834,38566.54664037584,5602.152606306557,572.4352540955751,12949.495535355365,257632.31093583902
None,None,None,2020-04-02,325571377.9723104,923038.6305314766,340702.96514275664,639659.719360168,27508.979195220563,135927.69036403566,63227.42856601317,2371.0285712254936,13435.828570277792,450224.03867237596,72048.71871596784,42053.80296045852,5996.809869001573,592.7571428063734,14409.743743193565,280880.6864030569
None,None,None,2020-04-03,325422177.1915657,942856.3097463322,350378.5421416785,681523.8424882639,29479.444659037967,144823.81652875603,65247.76908932675,2446.791340849753,13865.150931481943,507071.2981829308,79652.84332562999,45645.0286963883,6389.286023327471,611.6978352124382,15930.568665125998,304822.1913092554
None,None,None,2020-04-04,325271939.7643521,961095.1282514215,359380.36244556156,723047.5575582602,31454.30666440649,153647.60598113033,67128.65027516443,2517.3243853186664,14264.838183472444,567508.4206336535,87539.04126962487,49334.93234853091,6778.570852108687,629.3310963296666,17507.808253924974,329421.548990206
None,None,None,2020-04-05,325120932.04565847,977708.3773800842,367725.45966119104,764084.9472415686,33426.946745063986,162368.05128883317,68872.64943471449,2582.7243538017924,14635.43800487682,631499.5130826442,95686.8471488202,53116.413519009686,7163.296380389704,645.6810884504481,19137.369429764032,354631.42346006463
None,None,None,2020-04-06,324969405.264627,992663.010239044,375444.0706431277,804488.6783734561,35390.67017196534,170953.84415435942,70481.4431677608,2643.0541187910308,14977.306673149174,699000.482943455,104075.17488789227,56982.01963472487,7542.0813597511515,660.7635296977577,20815.034977578453,380402.1308981658
None,None,None,2020-04-07,324817600.6847288,1005931.2824334095,382574.8188926401,844116.1405044375,37338.93372494593,179374.67985719303,71956.57408448885,2698.371528168331,15290.771992953876,769958.308811563,112682.43344144952,60924.186418356,7913.588817229102,674.5928820420828,22536.486688289897,406683.24278903997
None,None,None,2020-04-08,324665713.3081402,1017539.3372036233,389124.29121188825,882853.5964014669,39266.20404350075,187606.38923531174,73301.05750879922,2748.7896565799715,15576.474720619837,844306.7452794315,121486.80659860445,64936.08190332942,8276.752466263752,687.1974141449929,24297.361319720894,433429.2126888628
None,None,None,2020-04-09,324513887.26210696,1027573.6158729736,395056.9537607467,920622.5763553983,41168.187170717785,195632.29747552218,74521.3297530896,2794.5498657408593,15835.782572531542,921965.1444015047,130465.30066483059,69011.85504778006,8630.836653331866,698.6374664352148,26093.060132966115,460601.03365186695
None,None,None,2020-04-10,324362251.8722861,1036130.2964654337,400335.7758579898,957356.1973479122,43040.97608246186,203438.1919364313,75624.03062039052,2835.901148264646,16070.10650683299,1002843.3797183066,139596.2720299261,73145.85166171576,8975.214350136679,708.9752870661615,27919.254405985215,488161.01107810513
None,None,None,2020-04-11,324210952.0070864,1043270.4919346061,404957.62994040066,992982.6818085989,44880.47681769751,211008.81988432727,76614.50488055982,2873.043933020993,16280.582287118956,1086844.8789275687,148857.8824996652,77331.98613115674,9309.212641955617,718.2609832552482,29771.576499933046,516068.57420771144
None,None,None,2020-04-12,324060138.3969882,1049032.6294958305,408960.89030206035,1027414.1467729041,46682.04494479692,218325.5061892421,77495.24258345219,2906.071596879458,16467.73904898359,1173871.1889786476,158229.14309900653,81563.43249641736,9632.007625995975,726.5178992198645,31645.828619801312,544278.2166427823
None,None,None,2020-04-13,323909912.9796142,1053508.094264955,412351.9863156543,1060589.036637939,48442.006284777104,225375.1702855621,78269.46991338517,2935.1051217519425,16632.262356594343,1263816.031935829,167690.85726939238,85834.19819415692,9943.022218480683,733.7762804379856,33538.17145387848,572749.9879610464
None,None,None,2020-04-14,323760391.8732318,1056753.703588084,415175.95018647396,1092433.6039152392,50156.288065543544,232142.1408319883,78937.73277759536,2960.1649791598256,16774.26821523901,1356571.9079504546,177225.366258369,90137.74418980768,10241.565036705368,740.0412447899564,35445.073251673806,601440.2945987178
None,None,None,2020-04-15,323611703.4504182,1058794.6016714284,417514.2496639735,1122862.5374208854,51820.43588887296,238608.28920193814,79498.98036939638,2981.211763852365,16893.53332849672,1452029.9410868688,186815.7691861734,94467.02094739447,10526.836288320796,745.3029409630913,37363.15383723468,630302.1396492969
None,None,None,2020-04-16,323463928.9939798,1059712.4708901225,419357.1522019395,1151862.2325255263,53432.566044210944,244770.72441167425,79961.46038958423,2998.5547646094087,16991.810332786637,1550064.860182862,196442.17427694096,98817.43148784581,10798.708429926806,749.6386911523522,39288.434855388194,659304.876585639
None,None,None,2020-04-17,323317163.10785335,1059555.7987807407,420731.65231926343,1179405.8814542054,54990.37771263748,250623.74980901854,80331.01494578455,3012.413060466922,17070.340675979223,1650552.499069458,206086.1643189619,103183.87323139538,11056.930138633177,753.1032651167305,41217.23286379237,688414.4882093024
None,None,None,2020-04-18,323171456.265174,1058418.8414963672,421643.11426617444,1205485.3985438016,56492.28616747797,256165.6471905579,80611.75625962239,3022.9408597358392,17129.99820516976,1753364.9218572741,215731.8299798272,107561.843371904,11301.425611348146,755.7352149339598,43146.36599596546,717600.9558126935
None,None,None,2020-04-19,323026824.08318824,1056430.5550627222,422075.6728884529,1230110.2018251922,57937.39100016681,261398.4178878534,80808.21971284314,3030.3082392316182,17171.746688979172,1858371.493248457,225364.9102578887,111947.48066581838,11532.283142111179,757.5770598079046,45072.98205157775,746838.5377721227
None,None,None,2020-04-20,322883297.231375,1053685.0854146762,422054.4774613064,1253269.5431148077,59324.14842524933,266319.77791189647,80922.68550897889,3034.6007065867066,17196.070670658006,1965446.3537122582,234973.02569858314,116336.28617247049,11749.401966701316,758.6501766466766,46994.60513971662,776097.2411498035
None,None,None,2020-04-21,322740955.62465566,1050197.6085573526,421668.48050591024,1274922.7551165756,60650.00492148381,270921.0854622723,80955.26405291008,3035.822401984125,17202.993611243386,2074469.3666698139,244543.99404486155,120722.73858843431,11952.400829217891,758.9556004960313,48908.798808972286,805340.2572562291
None,None,None,2020-04-22,322599878.9419919,1045975.7412681399,420961.7773191346,1295073.8972282573,61914.060068124534,275203.2031610047,80912.12127060081,3034.2045476475287,17193.82577000267,2185312.4774319315,254062.74994328865,125102.89618262574,12141.317786514912,758.5511369118822,50812.54998865774,834541.3078841717
None,None,None,2020-04-23,322460114.7789003,1041060.90385106,419952.2960215037,1313745.9073677305,63116.15461058384,279171.0053156428,80799.95219196602,3029.998207198725,17169.989840792772,2297846.442245177,263515.57144803804,129473.55063681387,12316.367881572478,757.4995517996813,52703.114289607605,863679.0042454259
None,None,None,2020-04-24,322321689.0363764,1035513.1533071452,418662.304641619,1330958.037928886,64256.069588915074,282828.5830598882,80622.72221836474,3023.3520831886785,17132.32847140251,2411945.9364575627,272891.4758666602,133831.455170246,12477.731605583307,755.8380207971696,54578.295173332,892731.7011349734
None,None,None,2020-04-25,322184564.3678206,1029469.2174814915,417048.52155991044,1346772.8986421325,65335.19174308176,286189.2409614532,80385.47904256845,3014.455464096316,17081.91429654579,2527480.24708244,282181.4659056477,138174.92679413897,12625.99592476999,753.613866024079,56436.29318112952,921688.1786275929
None,None,None,2020-04-26,322048714.86709005,1023039.3438203095,415104.6331605891,1361230.5282908452,66354.17748492015,289261.48726180464,80089.89889634805,3003.37120861305,17019.103515473955,2644325.717799084,291379.8714719259,142501.62467787042,12761.536202726676,750.8428021532625,58275.97429438516,950532.831185803
None,None,None,2020-04-27,321914195.6905744,1016211.9074800746,412940.0322117829,1374301.9255645114,67311.29578398162,292039.15918245877,79732.904301269,2989.9839112975856,16943.24216401965,2762373.942630026,300482.916196085,146806.96109200938,12884.080552167296,747.4959778243964,60096.58323921701,979235.0739467295
None,None,None,2020-04-28,321781036.66664684,1009008.7861629194,410563.7416952252,1386035.8484533129,68207.63560478996,294532.61779632897,79324.11572508112,2974.6543396905413,16856.37459157973,2881504.6530493605,309477.9059348854,151089.1141648508,12994.086079249806,743.6635849226353,61895.58118697708,1007782.7610990059
None,None,None,2020-04-29,321649271.57252306,1001437.277570618,408008.0091257296,1396466.3758049624,69043.85255929019,296749.1048585545,78868.7782792426,2957.5791854715976,16759.615384339053,3001604.976938022,318355.85777069815,155345.88422341744,13091.872273171522,739.3947963678994,63671.171554139626,1036161.2281561161
None,None,None,2020-04-30,321518931.9252552,993499.6950305393,405326.0839936444,1405612.059785078,69820.11303190983,298692.5627043291,78369.44524655756,2938.8541967459096,16653.507114893484,3122568.6106017474,327110.1430393632,159574.65887161862,13177.613060485108,734.7135491864774,65422.028607872606,1064353.0591441246
None,None,None,2020-05-01,321390005.6181178,985252.9395088115,402518.112164985,1413524.1922053148,70537.80581114216,300373.8908436294,77830.96479651591,2918.6611798693484,16539.08001925963,3244287.049837214,335734.6855153674,163774.08990624943,13251.789301924822,729.6652949673371,67146.93710307348,1092349.266041662
None,None,None,2020-05-02,321262433.87912196,976810.8536397192,399543.5863125331,1420277.4789329604,71199.21896648417,301808.96427325404,77255.68220201835,2897.088082575689,16416.832467928903,3366651.864424142,344227.55157643155,167943.74042777385,13315.101364996503,724.2720206439222,68845.51031528633,1120146.9361851588
None,None,None,2020-05-03,321136212.81107026,968203.7583730243,396450.5497074632,1425889.6885761013,71804.6680528538,303001.5588224214,76641.27942491589,2874.047978434346,16286.271877794623,3489568.334630918,352590.0314859443,172081.3764254814,13367.715830400954,718.5119946085865,70518.00629718888,1147731.1761698762
None,None,None,2020-05-04,321011330.98348385,959472.0812898322,393219.77372796234,1430431.73539939,72356.40283497082,303966.7437723701,75996.81499406554,2849.8805622774557,16149.32318623892,3612934.7985505126,360814.4621986024,176186.7048449528,13410.297519369275,712.4701405693639,72162.89243972044,1175100.0322996853
None,None,None,2020-05-05,320887787.88810426,950635.779959177,389851.90848188807,1433961.3184028703,72856.27918548785,304716.7801606098,75328.57085421502,2824.821407033063,16007.321306520691,3736657.1700132596,368895.16212471237,180259.1227036411,13443.387360026902,706.2053517582658,73779.03242494249,1202249.4846909416
None,None,None,2020-05-06,320765605.3801195,941676.7482560097,386408.0035158068,1436493.8713465198,73304.70330902206,305254.9476611355,74636.79277575921,2798.8797290909724,15860.318464848833,3860653.0994158746,376830.2554063894,184296.68604325916,13467.130043873623,699.7199322727431,75366.05108127788,1229166.5736217282
None,None,None,2020-05-07,320644811.4430176,932563.4416294157,382967.87183351064,1438031.0945328625,73701.63563383874,305581.6075882332,73921.35155135127,2772.050683175673,15708.287204662145,3984846.2873691185,384617.9289562355,188297.1073055843,13481.541511245585,693.0126707939182,76923.58579124711,1255836.0487038947
None,None,None,2020-05-08,320525384.75904256,923329.9984330486,379534.13492952107,1438623.6684416851,74048.82090700784,305707.529543858,73185.57629093136,2744.459110909927,15551.934961822917,4109155.340883073,392256.777455594,192259.92322784645,13487.096891640791,686.1147777274817,78451.35549111875,1282254.8215189758
None,None,None,2020-05-09,320407245.06139076,914087.3149919964,376044.9594398417,1438360.4166946034,74349.40759666738,305651.58854760317,72431.26401725887,2716.1724006472064,15391.643603667508,4233496.427020896,399748.7442960507,196186.06992532188,13484.628906511907,679.0431001618016,79949.7488592101,1308429.1328354792
None,None,None,2020-05-10,320290336.0134761,904911.9536950974,372436.83870623034,1437336.2749057387,74606.79659028529,305433.9584174695,71665.95472407044,2687.4733021526436,15229.015378864986,4357787.533769775,407091.18703419494,200076.8458236765,13475.027577241304,671.8683255381609,81418.23740683892,1334367.63882451
None,None,None,2020-05-11,320174653.8476072,895803.9984869276,368723.31230360555,1435594.8459458265,74822.61709544477,305063.90476348804,70895.29550650186,2658.573581493818,15065.25029513165,4481960.422102822,414280.932311652,203931.9552480708,13458.701680742124,664.6433953734545,82856.18646233038,1360068.368320472
None,None,None,2020-05-12,320060212.92170775,886733.2643117391,364965.79853109404,1433145.8467551784,74997.33004079097,304543.4924354754,70119.28907203769,2629.4733402014135,14900.348927808009,4605956.663161347,421318.57171669084,207750.03046348592,13435.742313329802,657.3683350503534,84263.7143433382,1385522.2030899057
None,None,None,2020-05-13,319947046.19756144,877638.8351010679,361270.0537961727,1429968.1806190703,75130.33434844836,303868.2383815524,69334.42873713569,2600.0410776425897,14733.566106641329,4729726.871678617,428206.2525923091,211528.73740624255,13405.951693303781,650.0102694106474,85641.25051846179,1410713.582708284
None,None,None,2020-05-14,319835178.9175516,868468.002720697,357727.2503345865,1426049.8575882758,75221.37619491831,303035.59473750886,68538.88275326944,2570.208103247604,14564.512585069753,4853223.0334055275,434945.3640252863,215266.16488179308,13369.217414890094,642.552025811901,86989.07280505724,1435629.7658786199
None,None,None,2020-05-15,319724538.44071704,859303.4910734375,354275.02461540676,1421477.5691231685,75273.73422459178,302063.9834386734,67737.00059180392,2540.137522192647,14394.112625758326,4976382.748400343,441536.7576677692,218963.88130782894,13326.35221052971,635.0343805481617,88307.35153355378,1460281.2087188603
None,None,None,2020-05-16,319614988.01209015,850316.2391519229,350749.33976865484,1416403.8447395999,75293.058500767,300985.81700716505,66936.42907694,2510.116090385249,14223.991178849754,5099135.521005601,447980.63139004866,222625.78226968058,13278.786044433744,627.5290225963123,89596.1262780097,1484693.8817978706
None,None,None,2020-05-17,319506475.68969476,841556.494926741,347105.4139090979,1410902.681551956,75282.24739387026,299816.8198297906,66142.51378647976,2480.3442669929923,14055.284179626959,5221428.995693664,454276.5147669665,226253.26204408047,13227.21263954959,620.0860667482481,90855.30295339324,1508877.0802938694
None,None,None,2020-05-18,319399027.725904,832961.9318715087,343420.99274082325,1404966.764850178,75241.32705314753,298555.43753066275,65356.87456324046,2450.882796121518,13888.335844688596,5343227.9702224005,460424.75662338384,229845.07048451473,13171.563420470418,612.7206990303795,92084.95132467675,1532822.4698967645
None,None,None,2020-05-19,319292650.43608725,824495.5655069147,339757.02283874847,1398597.360325869,75170.64448217028,297201.9390692471,64578.72113257877,2421.7020424717034,13722.978240672988,5464498.642257184,466427.98801686923,233400.29926701175,13111.850253055025,605.4255106179259,93285.59760337383,1556523.9951134115
None,None,None,2020-05-20,319187378.10696673,816078.0597409206,336227.79329693544,1391759.615908507,75069.2807131178,295748.9183805578,63803.28339696661,2392.623127386248,13558.197721855411,5585216.647676604,472290.47307051515,236916.87119986524,13047.746399142254,598.155781846562,94458.09461410304,1579967.807999102
None,None,None,2020-05-21,319083199.7998809,807691.3458810135,332877.49905774073,1384463.5056549183,74937.92444499822,294198.49495166994,63029.59107594378,2363.6096653478926,13393.788103638055,5705352.352022257,478015.0892616047,240394.33065541124,12979.345365514853,590.9024163369731,95603.01785232093,1603150.8710360753
None,None,None,2020-05-22,318979997.22500384,799465.750634273,329594.2655733054,1376818.5780861904,74780.82158305676,292573.94784331537,62261.80446288431,2334.817667358161,13230.633448362914,5824861.549577596,483603.6061198638,243835.67276365875,12907.674169558031,583.7044168395403,96720.72122397271,1626093.1517577248
None,None,None,2020-05-23,318877670.0095149,791507.6533068115,326262.844382018,1368939.060827194,74602.40277721467,290899.55042577867,61506.81910404019,2306.505716401507,13070.199059608534,5943702.042414413,489055.91247158987,247244.17478388714,12833.803695254936,576.6264291003768,97811.18249431795,1648816.498559248
None,None,None,2020-05-24,318776214.158044,783786.3196495747,322921.1041782363,1360835.837078464,74403.44270962734,289177.6153791736,60765.71207916012,2278.7142029685047,12912.713816821519,6061853.147208791,494374.2356532675,250619.74254384823,12757.835972610608,569.6785507421262,98874.84713065346,1671320.2836256546
None,None,None,2020-05-25,318675623.074921,776263.7794170966,319638.1147579375,1352499.0399304202,74183.98430319481,287406.04598521435,60038.846457591,2251.456742159663,12758.254872238087,6179299.772469699,499560.63014342444,253961.64092711816,12679.67849934769,562.8641855399158,99912.1260286849,1693599.6061807876
None,None,None,2020-05-26,318575786.1867645,769010.45307945,316454.0126973472,1343939.722093781,73944.8234218939,285587.19094492844,59325.23809126957,2224.696428422609,12606.613094394781,6296025.745927362,504618.3174566987,257269.87042376245,12599.434894629194,556.1741071056523,100923.66349133971,1715654.4694917507
None,None,None,2020-05-27,318476575.9282073,762096.3755188541,313428.6700652208,1335163.750184152,73686.58750635656,283722.29691413225,58622.9577975741,2198.3609174090298,12457.3785319845,6412019.244695293,509551.4496617549,260544.3607862597,12517.160157976425,549.5902293522574,101910.289932351,1737484.4052417306
None,None,None,2020-05-28,318377794.0264482,755665.8128334534,310555.38731353387,1326229.8398184627,73411.79768935636,281823.84096142335,57933.15769073459,2172.4934134025466,12310.796009281094,6527262.475772211,514363.3720500459,263786.93320214754,12433.404748298097,543.1233533506366,102872.67441000915,1759101.5546809835
None,None,None,2020-05-29,318279200.62332195,749895.3992141581,307808.18588679325,1317218.946681552,73123.79346903336,279909.02616982994,57258.54511816257,2147.1954419310955,12167.440837609543,6641737.829097886,519056.01476124435,267000.26374731737,12348.927625139555,536.7988604827739,103811.2029522488,1780523.7583154496
None,None,None,2020-05-30,318180657.01451445,744836.2202929469,305193.6822283625,1308198.964462009,72825.48594513598,277992.27994817693,56602.06266331856,2122.577349874445,12027.938315955189,6755435.225715005,523631.54856480286,270186.78248892823,12264.365291831331,530.6443374686113,104726.30971296053,1801767.2165928546
None,None,None,2020-05-31,318082391.3328544,740188.995667771,302719.0812917468,1299217.5273612477,72519.11082730647,276083.7245642651,55965.16224409445,2098.6935841535405,11892.59697687006,6868354.277799023,528092.4968292214,273348.4077055856,12180.164319011694,524.6733960383851,105618.49936584431,1822844.7180372358
None,None,None,2020-06-01,317984672.3066466,735637.0052964088,300408.40331123595,1290285.2291989033,72205.58060848922,274185.6112047669,55347.821980437184,2075.5433242663944,11761.412170842903,6980502.48507778,532441.6011803409,276485.85854237474,12096.424023739713,518.8858310665986,106488.32023606813,1843761.0569491643
None,None,None,2020-06-02,317887670.69516927,730998.6778713837,298254.459980005,1281406.4056737234,71885.57275044819,272298.8612056661,54748.83565353303,2053.0813370074893,11634.127576375777,7091889.5586133795,536682.7241692326,279599.675009381,12013.185053191151,513.2703342518723,107336.54483384648,1864519.8333958734
None,None,None,2020-06-03,317791401.56146115,726258.7367983678,296246.68222815316,1272577.5938377727,71559.46869167521,270422.73869052675,54167.285639479276,2031.2732114804717,11510.548198389342,7202527.369893529,540819.7413494058,282690.1805853677,11930.414942229121,507.8183028701179,108163.94826988118,1885123.2039024518
None,None,None,2020-06-04,317695497.17497784,721778.051462508,294342.7491631567,1263831.3543238288,71228.88436907588,268564.1627938137,53604.648749848966,2010.1743281193367,11390.987859342902,7312419.477270864,544855.3347016147,285758.8507318952,11848.418946785894,502.54358202983417,108971.06694032285,1905581.0048793019
None,None,None,2020-06-05,317599313.1715841,718133.6804367509,292553.81490790553,1255205.9890641756,70895.62651152517,266731.2726761372,53062.84773113576,1989.8567899175928,11275.855142866372,7421569.2720908215,548791.6130646308,288807.36999213626,11767.556147476647,497.4641974793982,109758.32261292616,1925904.4666142422
None,None,None,2020-06-06,317501934.056587,716093.872995897,290927.37471848,1246772.6231529322,70562.73134805713,264939.1824199982,52543.3741710451,1970.3765314141917,11165.467011347098,7529981.699286764,552632.2417771189,291838.7308709603,11688.493342058746,492.59413285354793,110526.44835542375,1946113.5391397353
None,None,None,2020-06-07,317402263.6298447,716505.0487323777,289584.1392071126,1238618.4657222573,70233.90163907636,263206.42396597966,52049.471279535195,1951.855172982569,11060.512646901214,7637669.471020485,556380.0807686598,294856.8054664762,11612.048116146161,487.96379324564225,111276.01615373192,1966234.0364431748
None,None,None,2020-06-08,317299242.8575442,720022.9703350111,288809.6539299067,1230808.6981309578,69912.17053744495,261546.8483528284,51583.447292782,1934.3792734793235,10961.482549716151,7744662.310667655,560038.1813862007,297865.12554573175,11538.831544977722,483.5948183698309,112007.63627724016,1986289.503638212
None,None,None,2020-06-09,317192666.421256,726395.9392826085,288879.3296440352,1223446.7153420537,69602.12361899615,259982.4270101865,51148.85695361542,1918.08213576058,10869.132102643314,7851003.913446936,563610.0592071938,300869.1392945214,11469.812956331756,479.520533940145,112722.01184143873,2006316.2619634762
None,None,None,2020-06-10,317081881.4253027,735886.7822952131,289870.7006896105,1216730.4206823062,69311.93061558888,258555.21439499,50752.03709255712,1903.201390970899,10784.807882168523,7956745.25272579,567101.2269281452,303878.2227513755,11406.847693896621,475.80034774272474,113420.2453856289,2026376.8183425034
None,None,None,2020-06-11,316965503.7018641,749372.3141598655,291936.217523712,1210881.4429619228,69050.69837811324,257312.30662940856,50402.148299993554,1890.0805612497622,10710.456513748712,8061947.205574837,570516.4275329061,306903.0229935654,11352.013527768024,472.52014031244056,114103.28550658112,2046542.1532904357
