Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Active LB,Active Hospitalized LB,Cumulative Hospitalized LB,Total Detected Deaths LB,Active Ventilated LB,Total Detected UB,Active UB,Active Hospitalized UB,Cumulative Hospitalized UB,Total Detected Deaths UB,Active Ventilated UB
Oceania,Australia,Queensland,2020-11-01,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1231,0,0,185,6,0
Oceania,Australia,Queensland,2020-11-02,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1232,0,0,185,6,0
Oceania,Australia,Queensland,2020-11-03,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1233,0,0,185,6,0
Oceania,Australia,Queensland,2020-11-04,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1234,0,0,185,6,0
Oceania,Australia,Queensland,2020-11-05,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1235,0,0,185,6,0
Oceania,Australia,Queensland,2020-11-06,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1236,0,0,186,6,0
Oceania,Australia,Queensland,2020-11-07,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1237,0,0,186,6,0
Oceania,Australia,Queensland,2020-11-08,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1239,0,0,186,6,0
Oceania,Australia,Queensland,2020-11-09,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1240,0,0,186,6,0
Oceania,Australia,Queensland,2020-11-10,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1241,0,0,186,6,0
Oceania,Australia,Queensland,2020-11-11,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1242,0,0,186,6,0
Oceania,Australia,Queensland,2020-11-12,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1243,0,0,186,6,0
Oceania,Australia,Queensland,2020-11-13,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1244,0,0,187,6,0
Oceania,Australia,Queensland,2020-11-14,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1245,0,0,187,6,0
Oceania,Australia,Queensland,2020-11-15,1073,0,0,161,6,0,,,1073,0,0,161,6,0,1246,0,0,187,6,0
Oceania,Australia,South Australia,2020-03-22,100,100,15,15,0,4,100.0,0.0,100,100,15,15,0,4,100,100,15,15,0,4
Oceania,Australia,South Australia,2020-03-23,138,130,20,21,0,5,134.0,0.0,138,130,20,21,0,5,138,130,20,21,0,5
Oceania,Australia,South Australia,2020-03-24,172,155,24,26,0,6,170.0,0.0,172,155,24,26,0,6,172,155,24,26,0,6
Oceania,Australia,South Australia,2020-03-25,204,176,28,31,0,7,170.0,0.0,204,176,28,31,0,7,204,176,28,31,0,7
Oceania,Australia,South Australia,2020-03-26,233,193,31,35,1,7,235.0,0.0,233,193,31,35,1,7,233,193,31,35,1,7
Oceania,Australia,South Australia,2020-03-27,259,206,33,39,1,8,257.0,0.0,259,206,33,39,1,8,259,206,33,39,1,8
Oceania,Australia,South Australia,2020-03-28,282,215,35,42,1,8,287.0,0.0,282,215,35,42,1,8,282,215,35,42,1,8
Oceania,Australia,South Australia,2020-03-29,303,221,36,45,1,8,299.0,0.0,303,221,36,45,1,8,303,221,36,45,1,8
Oceania,Australia,South Australia,2020-03-30,321,224,37,48,1,8,305.0,0.0,321,224,37,48,1,8,321,224,37,48,1,8
Oceania,Australia,South Australia,2020-03-31,337,225,38,50,1,8,337.0,0.0,337,225,38,50,1,8,337,225,38,50,1,8
Oceania,Australia,South Australia,2020-04-01,351,225,38,53,2,8,367.0,0.0,351,225,38,53,2,8,351,225,38,53,2,8
Oceania,Australia,South Australia,2020-04-02,363,222,38,54,2,8,367.0,0.0,363,222,38,54,2,8,363,222,38,54,2,8
Oceania,Australia,South Australia,2020-04-03,374,219,38,56,2,8,396.0,0.0,374,219,38,56,2,8,374,219,38,56,2,8
Oceania,Australia,South Australia,2020-04-04,383,214,38,57,2,8,407.0,0.0,383,214,38,57,2,8,383,214,38,57,2,8
Oceania,Australia,South Australia,2020-04-05,391,208,37,59,2,8,407.0,0.0,391,208,37,59,2,8,391,208,37,59,2,8
Oceania,Australia,South Australia,2020-04-06,399,202,37,60,2,7,411.0,0.0,399,202,37,60,2,7,399,202,37,60,2,7
Oceania,Australia,South Australia,2020-04-07,405,195,36,61,2,7,411.0,1.0,405,195,36,61,2,7,405,195,36,61,2,7
Oceania,Australia,South Australia,2020-04-08,410,188,35,62,3,7,415.0,2.0,410,188,35,62,3,7,410,188,35,62,3,7
Oceania,Australia,South Australia,2020-04-09,415,181,34,62,3,6,420.0,3.0,415,181,34,62,3,6,415,181,34,62,3,6
Oceania,Australia,South Australia,2020-04-10,419,174,33,63,3,6,428.0,3.0,419,174,33,63,3,6,419,174,33,63,3,6
Oceania,Australia,South Australia,2020-04-11,423,166,32,63,3,6,429.0,3.0,423,166,32,63,3,6,423,166,32,63,3,6
Oceania,Australia,South Australia,2020-04-12,426,159,31,64,3,6,429.0,4.0,426,159,31,64,3,6,426,159,31,64,3,6
Oceania,Australia,South Australia,2020-04-13,429,152,30,64,3,5,429.0,4.0,429,152,30,64,3,5,429,152,30,64,3,5
Oceania,Australia,South Australia,2020-04-14,431,144,29,65,3,5,433.0,4.0,431,144,29,65,3,5,431,144,29,65,3,5
Oceania,Australia,South Australia,2020-04-15,433,137,28,65,3,5,433.0,4.0,433,137,28,65,3,5,433,137,28,65,3,5
Oceania,Australia,South Australia,2020-04-16,435,130,27,65,3,5,433.0,4.0,435,130,27,65,3,5,435,130,27,65,3,5
Oceania,Australia,South Australia,2020-04-17,437,124,26,66,3,4,435.0,4.0,437,124,26,66,3,4,437,124,26,66,3,4
Oceania,Australia,South Australia,2020-04-18,438,117,25,66,3,4,435.0,4.0,438,117,25,66,3,4,438,117,25,66,3,4
Oceania,Australia,South Australia,2020-04-19,439,111,24,66,3,4,435.0,4.0,439,111,24,66,3,4,439,111,24,66,3,4
Oceania,Australia,South Australia,2020-04-20,440,105,23,66,3,4,435.0,4.0,440,105,23,66,3,4,440,105,23,66,3,4
Oceania,Australia,South Australia,2020-04-21,441,100,22,66,4,3,437.0,4.0,441,100,22,66,4,3,441,100,22,66,4,3
Oceania,Australia,South Australia,2020-04-22,442,94,21,66,4,3,438.0,4.0,442,94,21,66,4,3,442,94,21,66,4,3
Oceania,Australia,South Australia,2020-04-23,443,89,21,66,4,3,438.0,4.0,443,89,21,66,4,3,443,89,21,66,4,3
Oceania,Australia,South Australia,2020-04-24,443,84,20,67,4,3,438.0,4.0,443,84,20,67,4,3,443,84,20,67,4,3
Oceania,Australia,South Australia,2020-04-25,444,79,19,67,4,3,438.0,4.0,444,79,19,67,4,3,444,79,19,67,4,3
Oceania,Australia,South Australia,2020-04-26,444,75,18,67,4,3,438.0,4.0,444,75,18,67,4,3,444,75,18,67,4,3
Oceania,Australia,South Australia,2020-04-27,445,71,17,67,4,2,438.0,4.0,445,71,17,67,4,2,445,71,17,67,4,2
Oceania,Australia,South Australia,2020-04-28,445,67,17,67,4,2,438.0,4.0,445,67,17,67,4,2,445,67,17,67,4,2
Oceania,Australia,South Australia,2020-04-29,445,63,16,67,4,2,438.0,4.0,445,63,16,67,4,2,445,63,16,67,4,2
Oceania,Australia,South Australia,2020-04-30,446,59,15,67,4,2,438.0,4.0,446,59,15,67,4,2,446,59,15,67,4,2
Oceania,Australia,South Australia,2020-05-01,446,56,15,67,4,2,438.0,4.0,446,56,15,67,4,2,446,56,15,67,4,2
Oceania,Australia,South Australia,2020-05-02,446,53,14,67,4,2,438.0,4.0,446,53,14,67,4,2,446,53,14,67,4,2
Oceania,Australia,South Australia,2020-05-03,446,50,13,67,4,2,438.0,4.0,446,50,13,67,4,2,446,50,13,67,4,2
Oceania,Australia,South Australia,2020-05-04,446,47,13,67,4,1,438.0,4.0,446,47,13,67,4,1,446,47,13,67,4,1
Oceania,Australia,South Australia,2020-05-05,447,44,12,67,4,1,438.0,4.0,447,44,12,67,4,1,447,44,12,67,4,1
Oceania,Australia,South Australia,2020-05-06,447,41,12,67,4,1,438.0,4.0,447,41,12,67,4,1,447,41,12,67,4,1
Oceania,Australia,South Australia,2020-05-07,447,39,11,67,4,1,439.0,4.0,447,39,11,67,4,1,447,39,11,67,4,1
Oceania,Australia,South Australia,2020-05-08,447,37,11,67,4,1,439.0,4.0,447,37,11,67,4,1,447,37,11,67,4,1
Oceania,Australia,South Australia,2020-05-09,447,34,10,67,4,1,439.0,4.0,447,34,10,67,4,1,447,34,10,67,4,1
Oceania,Australia,South Australia,2020-05-10,447,32,10,67,4,1,439.0,4.0,447,32,10,67,4,1,447,32,10,67,4,1
Oceania,Australia,South Australia,2020-05-11,447,31,9,67,4,1,439.0,4.0,447,31,9,67,4,1,447,31,9,67,4,1
Oceania,Australia,South Australia,2020-05-12,447,29,9,67,4,1,439.0,4.0,447,29,9,67,4,1,447,29,9,67,4,1
Oceania,Australia,South Australia,2020-05-13,447,27,9,67,4,1,439.0,4.0,447,27,9,67,4,1,447,27,9,67,4,1
Oceania,Australia,South Australia,2020-05-14,447,25,8,67,4,1,439.0,4.0,447,25,8,67,4,1,447,25,8,67,4,1
Oceania,Australia,South Australia,2020-05-15,447,24,8,67,4,1,439.0,4.0,447,24,8,67,4,1,447,24,8,67,4,1
Oceania,Australia,South Australia,2020-05-16,447,23,7,67,4,1,439.0,4.0,447,23,7,67,4,1,447,23,7,67,4,1
Oceania,Australia,South Australia,2020-05-17,447,21,7,67,4,1,439.0,4.0,447,21,7,67,4,1,447,21,7,67,4,1
Oceania,Australia,South Australia,2020-05-18,447,20,7,67,4,1,439.0,4.0,447,20,7,67,4,1,447,20,7,67,4,1
Oceania,Australia,South Australia,2020-05-19,447,19,6,67,4,1,439.0,4.0,447,19,6,67,4,1,447,19,6,67,4,1
Oceania,Australia,South Australia,2020-05-20,447,18,6,67,4,1,439.0,4.0,447,18,6,67,4,1,447,18,6,67,4,1
Oceania,Australia,South Australia,2020-05-21,447,17,6,67,4,0,439.0,4.0,447,17,6,67,4,0,447,17,6,67,4,0
Oceania,Australia,South Australia,2020-05-22,447,16,6,67,4,0,439.0,4.0,447,16,6,67,4,0,447,16,6,67,4,0
Oceania,Australia,South Australia,2020-05-23,447,15,5,67,4,0,439.0,4.0,447,15,5,67,4,0,447,15,5,67,4,0
Oceania,Australia,South Australia,2020-05-24,447,14,5,67,4,0,439.0,4.0,447,14,5,67,4,0,447,14,5,67,4,0
Oceania,Australia,South Australia,2020-05-25,447,13,5,67,4,0,439.0,4.0,447,13,5,67,4,0,447,13,5,67,4,0
Oceania,Australia,South Australia,2020-05-26,447,12,5,67,4,0,440.0,4.0,447,12,5,67,4,0,447,12,5,67,4,0
Oceania,Australia,South Australia,2020-05-27,447,12,4,67,4,0,440.0,4.0,447,12,4,67,4,0,447,12,4,67,4,0
Oceania,Australia,South Australia,2020-05-28,447,11,4,67,4,0,440.0,4.0,447,11,4,67,4,0,447,11,4,67,4,0
Oceania,Australia,South Australia,2020-05-29,447,10,4,67,4,0,440.0,4.0,447,10,4,67,4,0,447,10,4,67,4,0
Oceania,Australia,South Australia,2020-05-30,447,10,4,67,4,0,440.0,4.0,447,10,4,67,4,0,447,10,4,67,4,0
Oceania,Australia,South Australia,2020-05-31,447,9,4,67,4,0,440.0,4.0,447,9,4,67,4,0,447,9,4,67,4,0
Oceania,Australia,South Australia,2020-06-01,447,9,4,67,4,0,440.0,4.0,447,9,4,67,4,0,447,9,4,67,4,0
Oceania,Australia,South Australia,2020-06-02,447,8,3,67,4,0,440.0,4.0,447,8,3,67,4,0,447,8,3,67,4,0
Oceania,Australia,South Australia,2020-06-03,447,8,3,67,4,0,440.0,4.0,447,8,3,67,4,0,447,8,3,67,4,0
Oceania,Australia,South Australia,2020-06-04,447,7,3,67,4,0,440.0,4.0,447,7,3,67,4,0,447,7,3,67,4,0
Oceania,Australia,South Australia,2020-06-05,447,7,3,67,4,0,440.0,4.0,447,7,3,67,4,0,447,7,3,67,4,0
Oceania,Australia,South Australia,2020-06-06,447,6,3,67,4,0,440.0,4.0,447,6,3,67,4,0,447,6,3,67,4,0
Oceania,Australia,South Australia,2020-06-07,447,6,3,67,4,0,440.0,4.0,447,6,3,67,4,0,447,6,3,67,4,0
Oceania,Australia,South Australia,2020-06-08,447,6,3,67,4,0,440.0,4.0,447,6,3,67,4,0,447,6,3,67,4,0
Oceania,Australia,South Australia,2020-06-09,447,5,2,67,4,0,440.0,4.0,447,5,2,67,4,0,447,5,2,67,4,0
Oceania,Australia,South Australia,2020-06-10,447,5,2,67,4,0,440.0,4.0,447,5,2,67,4,0,447,5,2,67,4,0
Oceania,Australia,South Australia,2020-06-11,447,5,2,67,4,0,440.0,4.0,447,5,2,67,4,0,447,5,2,67,4,0
Oceania,Australia,South Australia,2020-06-12,447,5,2,67,4,0,440.0,4.0,447,5,2,67,4,0,447,5,2,67,4,0
Oceania,Australia,South Australia,2020-06-13,447,4,2,67,4,0,440.0,4.0,447,4,2,67,4,0,447,4,2,67,4,0
Oceania,Australia,South Australia,2020-06-14,447,4,2,67,4,0,440.0,4.0,447,4,2,67,4,0,447,4,2,67,4,0
Oceania,Australia,South Australia,2020-06-15,447,4,2,67,4,0,440.0,4.0,447,4,2,67,4,0,447,4,2,67,4,0
Oceania,Australia,South Australia,2020-06-16,447,4,2,67,4,0,440.0,4.0,447,4,2,67,4,0,447,4,2,67,4,0
Oceania,Australia,South Australia,2020-06-17,447,3,2,67,4,0,440.0,4.0,447,3,2,67,4,0,447,3,2,67,4,0
Oceania,Australia,South Australia,2020-06-18,447,3,2,67,4,0,440.0,4.0,447,3,2,67,4,0,447,3,2,67,4,0
Oceania,Australia,South Australia,2020-06-19,447,3,2,67,4,0,440.0,4.0,447,3,2,67,4,0,447,3,2,67,4,0
Oceania,Australia,South Australia,2020-06-20,447,3,1,67,4,0,440.0,4.0,447,3,1,67,4,0,447,3,1,67,4,0
Oceania,Australia,South Australia,2020-06-21,447,3,1,67,4,0,440.0,4.0,447,3,1,67,4,0,447,3,1,67,4,0
Oceania,Australia,South Australia,2020-06-22,447,3,1,67,4,0,440.0,4.0,447,3,1,67,4,0,447,3,1,67,4,0
Oceania,Australia,South Australia,2020-06-23,447,2,1,67,4,0,440.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-06-24,447,2,1,67,4,0,440.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-06-25,447,2,1,67,4,0,440.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-06-26,447,2,1,67,4,0,440.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-06-27,447,2,1,67,4,0,440.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-06-28,447,2,1,67,4,0,440.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-06-29,447,2,1,67,4,0,443.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-06-30,447,2,1,67,4,0,443.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-07-01,447,2,1,67,4,0,443.0,4.0,447,2,1,67,4,0,447,2,1,67,4,0
Oceania,Australia,South Australia,2020-07-02,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-03,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-04,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-05,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-06,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-07,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-08,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-09,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-10,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-11,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-12,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-13,447,1,1,67,4,0,443.0,4.0,447,1,1,67,4,0,447,1,1,67,4,0
Oceania,Australia,South Australia,2020-07-14,447,1,0,67,4,0,443.0,4.0,447,1,0,67,4,0,447,1,0,67,4,0
Oceania,Australia,South Australia,2020-07-15,447,1,0,67,4,0,444.0,4.0,447,1,0,67,4,0,447,1,0,67,4,0
Oceania,Australia,South Australia,2020-07-16,447,1,0,67,4,0,444.0,4.0,447,1,0,67,4,0,447,1,0,67,4,0
Oceania,Australia,South Australia,2020-07-17,447,1,0,67,4,0,444.0,4.0,447,1,0,67,4,0,447,1,0,67,4,0
Oceania,Australia,South Australia,2020-07-18,447,1,0,67,4,0,444.0,4.0,447,1,0,67,4,0,447,1,0,67,4,0
Oceania,Australia,South Australia,2020-07-19,447,1,0,67,4,0,444.0,4.0,447,1,0,67,4,0,447,1,0,67,4,0
Oceania,Australia,South Australia,2020-07-20,447,1,0,67,4,0,444.0,4.0,447,1,0,67,4,0,447,1,0,67,4,0
Oceania,Australia,South Australia,2020-07-21,447,1,0,67,4,0,444.0,4.0,447,1,0,67,4,0,447,1,0,67,4,0
Oceania,Australia,South Australia,2020-07-22,447,0,0,67,4,0,446.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-23,447,0,0,67,4,0,447.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-24,447,0,0,67,4,0,447.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-25,447,0,0,67,4,0,447.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-26,447,0,0,67,4,0,447.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-27,447,0,0,67,4,0,447.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-28,447,0,0,67,4,0,448.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-29,447,0,0,67,4,0,448.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-30,447,0,0,67,4,0,449.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-07-31,447,0,0,67,4,0,451.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-01,447,0,0,67,4,0,453.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-02,447,0,0,67,4,0,455.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-03,447,0,0,67,4,0,457.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-04,447,0,0,67,4,0,457.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-05,447,0,0,67,4,0,456.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-06,447,0,0,67,4,0,459.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-07,447,0,0,67,4,0,459.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-08,447,0,0,67,4,0,459.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-09,447,0,0,67,4,0,459.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-10,447,0,0,67,4,0,459.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-11,447,0,0,67,4,0,459.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-12,447,0,0,67,4,0,459.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-13,447,0,0,67,4,0,460.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-14,447,0,0,67,4,0,460.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-15,447,0,0,67,4,0,460.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-16,447,0,0,67,4,0,461.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-17,447,0,0,67,4,0,462.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-18,447,0,0,67,4,0,462.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-19,447,0,0,67,4,0,462.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-20,447,0,0,67,4,0,462.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-21,447,0,0,67,4,0,462.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-22,447,0,0,67,4,0,462.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-23,447,0,0,67,4,0,463.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-24,447,0,0,67,4,0,463.0,4.0,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-25,447,0,0,67,4,0,,,447,0,0,67,4,0,447,0,0,67,4,0
Oceania,Australia,South Australia,2020-08-26,447,0,0,67,4,0,,,447,0,0,67,4,0,459,0,0,69,4,0
Oceania,Australia,South Australia,2020-08-27,447,0,0,67,4,0,,,447,0,0,67,4,0,464,0,0,69,4,0
Oceania,Australia,South Australia,2020-08-28,447,0,0,67,4,0,,,447,0,0,67,4,0,467,0,0,70,4,0
Oceania,Australia,South Australia,2020-08-29,447,0,0,67,4,0,,,447,0,0,67,4,0,471,0,0,71,4,0
Oceania,Australia,South Australia,2020-08-30,447,0,0,67,4,0,,,447,0,0,67,4,0,473,0,0,71,4,0
Oceania,Australia,South Australia,2020-08-31,447,0,0,67,4,0,,,447,0,0,67,4,0,476,0,0,71,4,0
Oceania,Australia,South Australia,2020-09-01,447,0,0,67,4,0,,,447,0,0,67,4,0,478,0,0,72,4,0
Oceania,Australia,South Australia,2020-09-02,447,0,0,67,4,0,,,447,0,0,67,4,0,480,0,0,72,4,0
Oceania,Australia,South Australia,2020-09-03,447,0,0,67,4,0,,,447,0,0,67,4,0,482,0,0,72,4,0
Oceania,Australia,South Australia,2020-09-04,447,0,0,67,4,0,,,447,0,0,67,4,0,484,0,0,73,4,0
Oceania,Australia,South Australia,2020-09-05,447,0,0,67,4,0,,,447,0,0,67,4,0,486,0,0,73,4,0
Oceania,Australia,South Australia,2020-09-06,447,0,0,67,4,0,,,447,0,0,67,4,0,488,0,0,73,4,0
Oceania,Australia,South Australia,2020-09-07,447,0,0,67,4,0,,,447,0,0,67,4,0,489,0,0,73,4,0
Oceania,Australia,South Australia,2020-09-08,447,0,0,67,4,0,,,447,0,0,67,4,0,491,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-09,447,0,0,67,4,0,,,447,0,0,67,4,0,493,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-10,447,0,0,67,4,0,,,447,0,0,67,4,0,494,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-11,447,0,0,67,4,0,,,447,0,0,67,4,0,495,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-12,447,0,0,67,4,0,,,447,0,0,67,4,0,497,0,0,74,4,0
Oceania,Australia,South Australia,2020-09-13,447,0,0,67,4,0,,,447,0,0,67,4,0,498,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-14,447,0,0,67,4,0,,,447,0,0,67,4,0,500,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-15,447,0,0,67,4,0,,,447,0,0,67,4,0,501,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-16,447,0,0,67,4,0,,,447,0,0,67,4,0,502,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-17,447,0,0,67,4,0,,,447,0,0,67,4,0,503,0,0,75,4,0
Oceania,Australia,South Australia,2020-09-18,447,0,0,67,4,0,,,447,0,0,67,4,0,505,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-19,447,0,0,67,4,0,,,447,0,0,67,4,0,506,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-20,447,0,0,67,4,0,,,447,0,0,67,4,0,507,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-21,447,0,0,67,4,0,,,447,0,0,67,4,0,508,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-22,447,0,0,67,4,0,,,447,0,0,67,4,0,509,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-23,447,0,0,67,4,0,,,447,0,0,67,4,0,510,0,0,76,4,0
Oceania,Australia,South Australia,2020-09-24,447,0,0,67,4,0,,,447,0,0,67,4,0,511,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-25,447,0,0,67,4,0,,,447,0,0,67,4,0,512,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-26,447,0,0,67,4,0,,,447,0,0,67,4,0,513,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-27,447,0,0,67,4,0,,,447,0,0,67,4,0,515,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-28,447,0,0,67,4,0,,,447,0,0,67,4,0,516,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-29,447,0,0,67,4,0,,,447,0,0,67,4,0,517,0,0,77,4,0
Oceania,Australia,South Australia,2020-09-30,447,0,0,67,4,0,,,447,0,0,67,4,0,518,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-01,447,0,0,67,4,0,,,447,0,0,67,4,0,518,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-02,447,0,0,67,4,0,,,447,0,0,67,4,0,519,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-03,447,0,0,67,4,0,,,447,0,0,67,4,0,520,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-04,447,0,0,67,4,0,,,447,0,0,67,4,0,521,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-05,447,0,0,67,4,0,,,447,0,0,67,4,0,522,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-06,447,0,0,67,4,0,,,447,0,0,67,4,0,523,0,0,78,4,0
Oceania,Australia,South Australia,2020-10-07,447,0,0,67,4,0,,,447,0,0,67,4,0,524,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-08,447,0,0,67,4,0,,,447,0,0,67,4,0,525,0,0,79,4,0
Oceania,Australia,South Australia,2020-10-09,447,0,0,67,4,0,,,447,0,0,67,4,0,526,0,0,79,4,0
