"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Missouri","2020-03-22",0.9667195457960227,2.2061984527819725,1.6560070581546205,0.06740739962366427,3.011478563802063,3.538777157543834
"Montana","2020-03-27",0.6059319015137125,-3.3382465130424444,2.7557359176790106,0.05468878807583437,1.8751944887361105,0.16930440006343125
"Nebraska","2020-03-27",0.7955976418715532,-5.087221042974111,3.0477970322197514,0.05721366123239155,5.260329732596068,0.13366347352838504
"Nevada","2020-03-20",0.7631907772475158,4.171693233275151,2.7550363324863127,0.08630597536826994,5.037733846379188,0.13884965234746133
"New Hampshire","2020-03-23",1.0589533650391056,-6.494275396429666,2.085487456027085,0.039782689478087434,4.47215745221699,0.14478999462589892
"New Jersey","2020-03-19",0.9029374987677616,7.674167405948939,2.048628652615635,0.09120714219420933,5.577546735393769,3.369212002164167
"New Mexico","2020-03-24",0.8631645592376324,-4.706087687536141,2.1249284308449425,0.0584124716294833,4.938711276649895,0.1337713332349312
"New York","2020-03-19",0.7582215902230683,4.696517122592463,1.9844653582348117,0.0888200997057228,3.861870250762606,3.919062195640482
"North Carolina","2020-03-19",0.8909045937398651,6.353294697425487,2.209017847546634,0.029431527882150303,2.7106623774595917,1.6916922417089182
"North Dakota","2020-03-30",1.0754756500088294,-10.957812912576124,1.145946710319622,0.01019404333978154,2.018347583674453,0.14753556581335392
"Ohio","2020-03-19",0.7786054642223013,7.2901620375948655,2.6389494729955247,0.10618583726519931,8.843408152511849,0.5065446092202173
"Oklahoma","2020-03-24",0.7212716993065383,3.1133395965740283,2.3804728417144445,0.14289906355785495,7.362008758574875,1.7237483168283034
"Oregon","2020-03-20",0.8950475479821149,-1.4164802507961571,2.3721193030313215,0.07812249035428055,6.206756264787317,0.1632683496430511
"Pennsylvania","2020-03-19",0.984369579023879,11.140633919534553,2.1429924585902365,0.059711790577247285,4.225700275258484,2.066028392365749
"Rhode Island","2020-03-23",0.9098760071893368,2.6423258512381675,2.3925683064859085,0.08145936123894516,4.786405600083807,0.16181447633573068
"South Carolina","2020-03-20",0.7330640964263726,7.7026650728046775,1.1600716961082684,0.0712666600628336,5.085488319067735,1.1225019704217858
"South Dakota","2020-03-30",0.9275301773802416,-4.540027021998638,2.1647433562355936,0.03898157915395564,3.715116875298527,0.14120681998837628
"Tennessee","2020-03-19",0.9693718369775355,-1.490401676462215,1.2775193012388233,0.041271995439288875,2.1501866307370334,2.8867266665725078
"Texas","2020-03-19",1.1998556270193537,2.104217171698603,1.74589630850266,0.05539563956662481,0.8977973608815509,3.1820147940295103
"Utah","2020-03-20",1.2556574411411567,-5.125887983530923,1.817381130126692,0.02008835889017871,4.557566362304064,0.5636869381285814
"Vermont","2020-03-24",0.9088685058797507,-7.628131608805168,2.5248336362092134,0.10225530407464899,9.60742000443123,0.1786727325798603
"Virginia","2020-03-20",1.1771712886741783,2.6976128272610715,2.0780966524463675,0.05566828323008446,7.805537288471353,0.1052396567069927
"Washington","2020-03-19",0.8612566021388155,-0.8954107727437768,2.647521613372497,0.11029218161342584,7.4654239695875315,0.6829240596547826
"West Virginia","2020-03-28",0.9322176796365552,-5.296415536695093,1.522781942289258,0.034622931700917375,2.635087101078219,0.1170393463030385
"Wisconsin","2020-03-19",1.0194798614845793,-0.345013066812471,2.217065227431113,0.08215062215159913,4.514890582188373,0.9621561492202546
"Wyoming","2020-03-31",0.6777838222599031,-5.793600690193635,3.2972900997713666,0.009025,0.4187434506973534,0.4923571905603253
