Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
Asia,Afghanistan,None,2021-01-01,0.09294369115110616,1.6128517529916724,-71.44925454130285,1.0669965337405003,0.1638980112602179,0.0459839005248938,0.0464134046279579,7.539279650205233e-05,1.0709775858854853,0.6523492953142559,54.812464497258745,1.4973901397139755,0.0435517335390473
Europe,Albania,None,2021-01-01,0.23775677137211082,0.8160443344892143,-16.57293102917609,0.3653009944317501,0.05018450976869822,0.017024244418895454,-0.13574733651794335,0.0026154358944449063,0.9120636915904721,1.1311726409758438,-74.13693838055474,7.859455186597465,0.1718440326233312
Africa,Algeria,None,2021-01-01,0.10800474213971226,0.2816261765775852,55.11284725010698,0.1701936457096746,0.0217279668644159,0.011415651985690403,-0.1996557660527728,0.1128988438049657,0.031029359967632508,2.108503520548163,-47.38393152940548,13.757484275731612,0.3371443056956075
Europe,Andorra,None,2021-01-01,0.3945187547719941,0.7380519240034291,20.04942400410357,0.0,0.10096662131192985,0.014169640557629787,0.6609628998359094,2.250079135456513,0.3154275250180756,0.3963700913490028,-99.44317847950589,30.222647667927042,0.24655858469435563
Africa,Angola,None,2021-01-01,0.34725540320355763,0.2568015486888806,13.389178792787297,0.4595532706637111,0.0331290835176877,0.0748885566993956,2.1181075894406574,1.7981431566398045,1.4936366806189705e-05,2.129462779391635,49.02487252835401,4.055983281354447,0.3770214483062009
North America,Antigua and Barbuda,None,2021-01-01,2.4325496884637587,1.1105952715949383,-22.52027391629436,0.5981577537966415,0.03111993775546039,0.06354145197474766,0.12350418361659533,0.13866595191004033,4.201854104573066,0.7392732031209986,30.56531668185703,3.821904387575747,0.02633081081947619
South America,Argentina,None,2021-01-01,0.31782835967538886,0.1425890766745799,43.3495807859406,0.1121879491085628,0.023574098650170502,0.0402485247311689,1.1158358266736073,0.8265488067498059,0.3558796815943728,1.8034536285242728,57.91831312651456,57.0206807405208,0.230017988893073
Asia,Armenia,None,2021-01-01,0.15646855335651005,0.2411796055276255,23.237866750171897,0.0,0.0704229303070053,0.0179724561648055,-0.0078181474502657,0.4252271001718439,0.00041228702242271376,2.2649229024874926,56.46998242818561,15.792847547368035,0.2399636431331126
Oceania,Australia,Australian Capital Territory,2021-01-01,1.953885112621618,0.0,-0.8940616976210204,9.274332900934452,0.020000000000000004,0.0010000000000000009,0.2509538528545413,0.0,0.0,0.6906934846819339,54.803570581825134,1.0,0.0
Oceania,Australia,New South Wales,2021-01-01,0.17858843880184966,0.2040766517056721,-43.87424062811448,0.0296447054903472,0.020000000000000004,0.0010000000000000009,0.3536982211649528,1.4456081346723466,0.6705460544998783,2.93397273355426,47.6156758305288,5.79209338871553,0.1925573110583314
